epoch,base_lr,graph_lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,0.01,3.299787998199463,0.35,0.1728395061728395,0.3333333333333333,0.7816167443231122,0.18148148148148147
2,0.01,0.01,2.9068169593811035,0.35,0.1728395061728395,0.3333333333333333,0.7211648850799794,0.18148148148148147
3,0.01,0.01,5.761050224304199,0.31666666666666665,0.18693244739756365,0.2033730158730159,0.5426057553121232,0.2905647840531561
4,0.01,0.01,4.42552375793457,0.48333333333333334,0.23577235772357721,0.3020833333333333,0.5544514829597377,0.37723577235772354
5,0.01,0.01,5.636765003204346,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.5696581436557852,0.3710144927536232
6,0.01,0.01,5.435013771057129,0.5833333333333334,0.48971193415637854,0.625,0.7516612983888927,0.45946502057613164
7,0.01,0.01,3.3337485790252686,0.5833333333333334,0.48971193415637854,0.625,0.7994846861297334,0.45946502057613164
8,0.01,0.01,8.470061302185059,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.7741771080509287,0.46019076305220885
9,0.01,0.01,3.9473485946655273,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.7876758548928361,0.46019076305220885
10,0.01,0.01,2.629610538482666,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.7973075579207656,0.4598039215686275
11,0.01,0.01,5.610941410064697,0.6,0.4967203339296362,0.5610119047619048,0.7892570010789351,0.4742397137745975
12,0.01,0.01,4.88995885848999,0.6,0.4967203339296362,0.5610119047619048,0.7964099252424724,0.4742397137745975
13,0.01,0.01,3.7758982181549072,0.48333333333333334,0.5091489105573613,0.6026785714285715,0.8018630947581419,0.38567473215360537
14,0.01,0.01,3.082005500793457,0.48333333333333334,0.5091489105573613,0.6026785714285715,0.8214386504480844,0.38567473215360537
15,0.01,0.01,3.0583770275115967,0.48333333333333334,0.5104643104643105,0.6026785714285715,0.8246596771066111,0.3862300762300762
16,0.01,0.01,3.14666485786438,0.6,0.6301476301476302,0.6755952380952381,0.8182575799026269,0.5655011655011656
17,0.01,0.01,2.64717435836792,0.6,0.4967203339296362,0.5610119047619048,0.8190016275216747,0.4742397137745975
18,0.01,0.01,2.748426675796509,0.6,0.4967203339296362,0.5610119047619048,0.8182925565001037,0.4742397137745975
19,0.01,0.01,2.8262925148010254,0.5833333333333334,0.4597701149425288,0.5133928571428571,0.8080585120679461,0.4578544061302682
20,0.01,0.01,2.3783504962921143,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8291921161909369,0.4598039215686275
21,0.009999830837037664,0.009999830837037664,3.288766384124756,0.6,0.5047619047619047,0.5982142857142857,0.8260887380875589,0.4742857142857143
22,0.009999323359712722,0.009999323359712722,3.9724717140197754,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8302364345996421,0.46019076305220885
23,0.009998477602710573,0.009998477602710573,3.1533167362213135,0.6,0.5047619047619047,0.5982142857142857,0.8333525314657391,0.4742857142857143
24,0.009997293623837585,0.009997293623837585,2.257178544998169,0.5666666666666667,0.38518518518518513,0.42857142857142855,0.8079781798826611,0.4311111111111111
25,0.00999577150401714,0.00999577150401714,2.8955798149108887,0.5833333333333334,0.43970037453183525,0.4761904761904762,0.8261296541072486,0.4535205992509363
26,0.009993911347284109,0.009993911347284109,3.1820948123931885,0.6,0.5047619047619047,0.5982142857142857,0.8474816969805178,0.4742857142857143
27,0.009991713280777732,0.009991713280777732,2.783115863800049,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8370795489014827,0.46019076305220885
28,0.009989177454732934,0.009989177454732934,2.4383468627929688,0.6333333333333333,0.5883333333333334,0.6354166666666666,0.8506677470415678,0.5640000000000001
29,0.00998630404247006,0.00998630404247006,2.2689366340637207,0.6666666666666666,0.594017094017094,0.5565476190476191,0.8227933186659602,0.6524216524216525
30,0.009983093240383016,0.009983093240383016,2.2609853744506836,0.6666666666666666,0.6753056884635832,0.6999007936507936,0.8456052595203539,0.6618487506645401
31,0.009979545267925863,0.009979545267925863,2.1812870502471924,0.65,0.6602225589689428,0.7003968253968255,0.8473168930126477,0.6487463837994214
32,0.009975660367597807,0.009975660367597807,2.0595970153808594,0.7,0.7345679012345679,0.7271825396825397,0.8420286474531758,0.6990740740740741
33,0.009971438804926623,0.009971438804926623,2.021726131439209,0.7,0.62340947218996,0.5882936507936508,0.8486625621059583,0.6870667182862304
34,0.00996688086845051,0.00996688086845051,1.8984639644622803,0.6666666666666666,0.6287557975398266,0.6408730158730159,0.8560875598021824,0.6397257511595079
35,0.009961986869698373,0.009961986869698373,2.0099711418151855,0.6,0.5931818181818181,0.6755952380952381,0.8678028001436021,0.5603409090909091
36,0.009956757143168527,0.009956757143168527,2.0462183952331543,0.5666666666666667,0.5567011791774519,0.6919642857142857,0.862194245743774,0.5013344837503595
37,0.009951192046305833,0.009951192046305833,2.0112433433532715,0.6,0.5931818181818181,0.6755952380952381,0.863078199752728,0.5603409090909091
38,0.009945291959477269,0.009945291959477269,1.8422439098358154,0.65,0.57590246729591,0.5734126984126985,0.8483937882522788,0.6400676850471931
39,0.009939057285945933,0.009939057285945933,1.7476345300674438,0.5,0.31961836612999406,0.38690476190476186,0.6821325621443547,0.3831842576028623
40,0.009932488451843476,0.009932488451843476,2.367685079574585,0.5666666666666667,0.4246031746031746,0.4449404761904762,0.8244511373933544,0.4946428571428571
41,0.009925585906140986,0.009925585906140986,1.6782675981521606,0.7333333333333333,0.7169348659003831,0.7108134920634921,0.8876284115081287,0.7299846743295019
42,0.009918350120618293,0.009918350120618293,1.6415117979049683,0.5833333333333334,0.572463768115942,0.7177579365079364,0.8201896919467674,0.5721014492753622
43,0.009910781589831726,0.009910781589831726,1.830962896347046,0.6333333333333333,0.6313131313131314,0.7653769841269842,0.8747558237534653,0.598989898989899
44,0.009902880831080306,0.009902880831080306,1.6331220865249634,0.7,0.6845238095238096,0.7217261904761904,0.8888210954838313,0.6973214285714285
45,0.009894648384370404,0.009894648384370404,1.765889048576355,0.7833333333333333,0.6320565670445436,0.6195436507936508,0.9037779404819499,0.7550913202794
46,0.009886084812378817,0.009886084812378817,1.5894238948822021,0.7,0.6935042735042735,0.7643849206349206,0.9054281999447094,0.6924957264957264
47,0.009877190700414313,0.009877190700414313,1.6032633781433105,0.6833333333333333,0.6797385620915032,0.753968253968254,0.8981012327120818,0.6732026143790849
48,0.00986796665637763,0.00986796665637763,1.6737107038497925,0.75,0.7317251461988303,0.7584325396825397,0.8815155461676688,0.7478435672514618
49,0.009858413310719925,0.009858413310719925,1.441235065460205,0.7666666666666667,0.704895104895105,0.6726190476190476,0.8806835471045377,0.7595337995337995
50,0.009848531316399685,0.009848531316399685,1.450106143951416,0.8,0.6976976976976976,0.65625,0.8729976347900875,0.7824824824824825
51,0.009838321348838096,0.009838321348838096,1.492494821548462,0.7666666666666667,0.6774410774410775,0.6517857142857143,0.8568702436626965,0.7520538720538721
52,0.009827784105872876,0.009827784105872876,1.3236758708953857,0.6833333333333333,0.6658782633625401,0.6850198412698413,0.8705240154237796,0.6731924958340052
53,0.009816920307710586,0.009816920307710586,1.271725058555603,0.7333333333333333,0.718228031953522,0.7534722222222222,0.8990313222329732,0.727596223674655
54,0.0098057306968774,0.0098057306968774,1.1613012552261353,0.7833333333333333,0.7485042735042735,0.7628968253968255,0.8919280132428717,0.7867628205128205
55,0.009794216038168352,0.009794216038168352,1.196292757987976,0.7833333333333333,0.7485042735042735,0.7628968253968255,0.8974316378502699,0.7867628205128205
56,0.009782377118595071,0.009782377118595071,1.10343599319458,0.7333333333333333,0.6952380952380953,0.7162698412698413,0.882887132739727,0.7276190476190476
57,0.009770214747331984,0.009770214747331984,1.0328093767166138,0.6833333333333333,0.595603213036627,0.6051587301587301,0.8795525971233517,0.6718993812214151
58,0.009757729755661011,0.009757729755661011,1.011933445930481,0.8166666666666667,0.7442100770492172,0.7093253968253969,0.8994949571305703,0.8090774310937393
59,0.009744922996914747,0.009744922996914747,1.0343482494354248,0.8166666666666667,0.7427009824270098,0.7038690476190476,0.9160668450173167,0.8082710668327107
60,0.00973179534641814,0.00973179534641814,0.9862829446792603,0.85,0.8293040293040294,0.8154761904761904,0.908991733284186,0.8492307692307693
61,0.009718347701428667,0.009718347701428667,0.8976606130599976,0.8,0.7802408319649698,0.7951388888888888,0.8832644360356624,0.7979885057471264
62,0.009704580981074998,0.009704580981074998,0.9219558238983154,0.8333333333333334,0.8055439184471442,0.810515873015873,0.8967449446517843,0.8329178885630498
63,0.009690496126294182,0.009690496126294182,0.805274486541748,0.8333333333333334,0.7870370370370371,0.7514880952380952,0.8988345413758149,0.8287037037037037
64,0.009676094099767331,0.009676094099767331,0.9446535706520081,0.8166666666666667,0.7103703703703704,0.6666666666666666,0.8713675933605178,0.7986296296296297
65,0.009661375885853831,0.009661375885853831,0.9765964150428772,0.8333333333333334,0.719047619047619,0.6934523809523809,0.8333449122069405,0.8188095238095239
66,0.00964634249052405,0.00964634249052405,0.8065617084503174,0.75,0.6465608465608466,0.6468253968253969,0.8462663352109107,0.7407936507936507
67,0.009630994941290591,0.009630994941290591,0.7897933721542358,0.7833333333333333,0.6724507543582899,0.6622023809523809,0.868022378782992,0.7760567083282772
