epoch,lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.309741258621216,0.35,0.1728395061728395,0.3333333333333333,0.8086529342425569,0.18148148148148147
2,0.01,2.9185023307800293,0.35,0.1728395061728395,0.3333333333333333,0.4965367169081792,0.18148148148148147
3,0.01,5.878575325012207,0.36666666666666664,0.19555555555555557,0.22916666666666666,0.46817963548506,0.3128888888888889
4,0.01,4.0799880027771,0.48333333333333334,0.3991341991341992,0.5252976190476191,0.6020855291197272,0.3886147186147186
5,0.01,6.696687698364258,0.5,0.3956043956043956,0.5357142857142857,0.7107058325366108,0.3948717948717949
6,0.01,2.9984445571899414,0.5333333333333333,0.4271929824561404,0.5565476190476191,0.8490716623086906,0.4203508771929825
7,0.01,4.336482048034668,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8318423583753773,0.46019076305220885
8,0.01,3.8125154972076416,0.55,0.4444444444444444,0.5669642857142857,0.8053078396533584,0.43333333333333335
9,0.01,3.3876805305480957,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.8007179261601433,0.40755274261603375
10,0.01,3.295771598815918,0.5,0.3956043956043956,0.5357142857142857,0.7952775953955199,0.3948717948717949
11,0.01,2.649099111557007,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.8073555604510793,0.40755274261603375
12,0.01,3.9972426891326904,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.8164017804347994,0.40755274261603375
13,0.01,3.5451204776763916,0.5333333333333333,0.4271929824561404,0.5565476190476191,0.8230272959046543,0.4203508771929825
14,0.01,3.067713737487793,0.55,0.4444444444444444,0.5669642857142857,0.8397683673332258,0.43333333333333335
15,0.01,4.0269036293029785,0.55,0.4444444444444444,0.5669642857142857,0.8327921259819845,0.43333333333333335
16,0.01,2.4737672805786133,0.6,0.5047619047619047,0.5982142857142857,0.8581588583062639,0.4742857142857143
17,0.01,3.515458345413208,0.6,0.5047619047619047,0.5982142857142857,0.8684047815828476,0.4742857142857143
18,0.01,3.8336730003356934,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8630624812818208,0.46019076305220885
19,0.01,3.232954740524292,0.55,0.4444444444444444,0.5669642857142857,0.8558727806958939,0.43333333333333335
20,0.01,2.4727721214294434,0.55,0.4444444444444444,0.5669642857142857,0.8602320166294223,0.43333333333333335
21,0.009999830837037664,3.015322685241699,0.5666666666666667,0.46293639406982307,0.5773809523809524,0.8994910575099254,0.44658058345289336
22,0.009999323359712722,3.652778148651123,0.5666666666666667,0.46293639406982307,0.5773809523809524,0.8964944090238901,0.44658058345289336
23,0.009998477602710573,2.964367151260376,0.6,0.5047619047619047,0.5982142857142857,0.9096628879942559,0.4742857142857143
24,0.009997293623837585,2.200222969055176,0.5666666666666667,0.46293639406982307,0.5773809523809524,0.8989995853203401,0.44658058345289336
25,0.00999577150401714,2.672438621520996,0.55,0.4444444444444444,0.5669642857142857,0.8903867631756782,0.43333333333333335
26,0.009993911347284109,2.731175422668457,0.5666666666666667,0.46293639406982307,0.5773809523809524,0.8897621639366923,0.44658058345289336
27,0.009991713280777732,2.2173993587493896,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9111074274694557,0.4598039215686275
28,0.009989177454732934,2.2464711666107178,0.5666666666666667,0.46293639406982307,0.5773809523809524,0.9042983298584715,0.44658058345289336
29,0.00998630404247006,2.2842936515808105,0.5666666666666667,0.46293639406982307,0.5773809523809524,0.9038768108638391,0.44658058345289336
30,0.009983093240383016,2.192526340484619,0.6833333333333333,0.6598084291187739,0.6884920634920636,0.9134649581288733,0.6546877394636016
31,0.009979545267925863,2.0981838703155518,0.7833333333333333,0.7725556924641593,0.751984126984127,0.9228500251495534,0.7804885681315887
32,0.009975660367597807,2.2828898429870605,0.8166666666666667,0.7788359788359788,0.7628968253968255,0.9226674029150445,0.8135449735449735
33,0.009971438804926623,2.2499613761901855,0.8,0.780886822814232,0.8323412698412698,0.9205829056949341,0.7992729006496215
34,0.00996688086845051,2.00697660446167,0.6333333333333333,0.5872694556905084,0.646329365079365,0.8986384804486219,0.591340530814215
35,0.009961986869698373,2.133741617202759,0.65,0.654400435058461,0.7440476190476191,0.8680863925557322,0.6224145744584428
36,0.009956757143168527,2.079106092453003,0.6,0.6074420326745962,0.7127976190476191,0.8874511287541947,0.5535960568334335
37,0.009951192046305833,2.075272798538208,0.65,0.6651515151515152,0.7440476190476191,0.8928975189293586,0.6234090909090909
38,0.009945291959477269,2.1064019203186035,0.6833333333333333,0.6838756779307468,0.7648809523809524,0.8906371788152448,0.6625834376303712
39,0.009939057285945933,2.066117286682129,0.6666666666666666,0.6742878283388828,0.7435515873015873,0.882410059149446,0.6532963374028857
40,0.009932488451843476,1.9575121402740479,0.7833333333333333,0.5584101888449715,0.5932539682539683,0.704828354297694,0.735122968818621
41,0.009925585906140986,2.7530529499053955,0.75,0.5327520679633356,0.5615079365079365,0.6812171711935863,0.7039906103286384
42,0.009918350120618293,2.6399121284484863,0.75,0.5335968379446641,0.5669642857142857,0.7228038656399506,0.7037549407114625
43,0.009910781589831726,2.5111169815063477,0.6666666666666666,0.43787629994526545,0.4603174603174603,0.8825486456677494,0.5994526546250684
44,0.009902880831080306,2.338677406311035,0.7833333333333333,0.5583333333333333,0.6041666666666666,0.916879645948042,0.7329166666666667
45,0.009894648384370404,2.188629150390625,0.7,0.49748427672955975,0.5520833333333334,0.9292544621259244,0.650691823899371
46,0.009886084812378817,2.0766501426696777,0.7666666666666667,0.753393665158371,0.8169642857142857,0.9350806153577379,0.7603318250377075
47,0.009877190700414313,2.110069513320923,0.65,0.6285523904714309,0.7757936507936508,0.9420296193586287,0.6451141096118607
48,0.00986796665637763,2.0064384937286377,0.7333333333333333,0.7108350586611456,0.8333333333333334,0.9414271579660731,0.7265700483091787
49,0.009858413310719925,1.9152553081512451,0.7166666666666667,0.7058823529411765,0.7802579365079364,0.9399672599849488,0.7078431372549019
50,0.009848531316399685,1.8431347608566284,0.7833333333333333,0.7676173499702911,0.8219246031746031,0.9260985291350856,0.7812923351158645
51,0.009838321348838096,1.6089346408843994,0.8,0.7811434152204942,0.8268849206349206,0.915267002825965,0.8008970024791525
52,0.009827784105872876,1.5052599906921387,0.7333333333333333,0.6871794871794871,0.65625,0.9168473090937713,0.7117094017094016
53,0.009816920307710586,1.5192344188690186,0.75,0.7612200435729849,0.8065476190476191,0.9509239341196888,0.7420261437908497
54,0.0098057306968774,1.4472593069076538,0.8,0.7737573099415204,0.810515873015873,0.8892562931478026,0.8058479532163741
55,0.009794216038168352,1.3609864711761475,0.75,0.7341500107457554,0.7956349206349206,0.9127689658350034,0.748635289060821
56,0.009782377118595071,1.7080185413360596,0.65,0.6521072796934866,0.6641865079365079,0.9096663076615906,0.6391570881226054
57,0.009770214747331984,1.598761796951294,0.7333333333333333,0.7320918075635058,0.7162698412698413,0.917365298703742,0.7299518091970921
58,0.009757729755661011,1.3978849649429321,0.65,0.6308610400682012,0.7276785714285715,0.8985901851467889,0.6485080988917306
59,0.009744922996914747,1.4871325492858887,0.7,0.6830917874396135,0.7589285714285715,0.8895575238440805,0.6994685990338164
60,0.00973179534641814,1.206991195678711,0.75,0.7604570293094883,0.779265873015873,0.885545714112931,0.7500645802285146
61,0.009718347701428667,1.0354773998260498,0.7333333333333333,0.6991697579932875,0.6671626984126985,0.8784773817203062,0.72226638403109
62,0.009704580981074998,1.2773587703704834,0.7166666666666667,0.682020202020202,0.6512896825396824,0.8832496774713755,0.7023434343434344
63,0.009690496126294182,1.2813177108764648,0.8166666666666667,0.8126179831097864,0.8318452380952381,0.8994197844433693,0.8168554396423249
64,0.009676094099767331,0.9753410816192627,0.8,0.8000000000000002,0.8214285714285715,0.9337717226868171,0.8
65,0.009661375885853831,0.9242054224014282,0.75,0.7414574458442852,0.7847222222222222,0.9135077939618034,0.7505475996253662
66,0.00964634249052405,0.8454302549362183,0.7666666666666667,0.7626290904566381,0.8005952380952381,0.9263868010919897,0.7672810128157272
67,0.009630994941290591,0.8534443378448486,0.7166666666666667,0.7055191837800535,0.6994047619047619,0.8924230850822831,0.7122927275101189
68,0.009615334287138054,0.9460618495941162,0.75,0.7116118054333157,0.6939484126984127,0.9092756256671352,0.7470809129848031
69,0.00959936159845135,0.9318971633911133,0.75,0.7414285714285714,0.7584325396825397,0.9023131829735603,0.7493333333333333
70,0.009583077966942534,0.801547110080719,0.7666666666666667,0.7748593788212276,0.8005952380952381,0.9114130077426067,0.7660161408657373
71,0.009566484505576189,0.6900363564491272,0.75,0.7373184091450345,0.7683531746031745,0.8681099702620929,0.7505040882749862
72,0.009549582348493355,0.7319033741950989,0.7333333333333333,0.7265083846284384,0.7633928571428571,0.8479125750646977,0.7341494268832631
73,0.009532372650934018,0.6776310205459595,0.8,0.8006802721088436,0.8323412698412698,0.8879808172261002,0.7980952380952381
74,0.009514856589158148,0.7758634090423584,0.7666666666666667,0.7748593788212276,0.8005952380952381,0.8790361373645572,0.7660161408657373
75,0.009497035360365296,0.6473507881164551,0.7333333333333333,0.730595427963849,0.7524801587301587,0.8559845498229931,0.7310140882509304
76,0.00947891018261278,0.6989853382110596,0.8,0.7875,0.810515873015873,0.8744976688667725,0.8008333333333333
77,0.00946048229473242,0.7144364714622498,0.8,0.7893939393939394,0.8214285714285715,0.9014018716259282,0.800530303030303
78,0.009441752956245879,0.6971334218978882,0.8,0.7893939393939394,0.8214285714285715,0.8903949823761145,0.800530303030303
79,0.009422723447278559,0.7438385486602783,0.7833333333333333,0.7709089686701627,0.7891865079365079,0.8706779604480076,0.7822156111335216
80,0.00940339506847212,0.7605819702148438,0.7833333333333333,0.7747128661762809,0.8000992063492064,0.8656035940823678,0.7839511549877403
81,0.009383769140895582,0.6396055817604065,0.7666666666666667,0.7748593788212276,0.8005952380952381,0.87424365357738,0.7660161408657373
82,0.009363847005955023,0.6989161968231201,0.7666666666666667,0.7484151555358985,0.7415674603174603,0.8832412182942843,0.7647574819401444
83,0.009343630025301902,0.707446813583374,0.8166666666666667,0.8102564102564104,0.8209325396825397,0.8760244003463343,0.8164102564102564
84,0.00932311958073999,0.6793403625488281,0.75,0.7341500107457554,0.7956349206349206,0.9048097801045913,0.748635289060821
85,0.009302317074130931,0.6891390681266785,0.7833333333333333,0.7878654970760234,0.816468253968254,0.9208901958017525,0.7821125730994152
86,0.009281223927298419,0.7041093707084656,0.8333333333333334,0.8156565656565657,0.847718253968254,0.9023866758241758,0.8342171717171717
87,0.009259841581931017,0.6340448260307312,0.8333333333333334,0.8253063265816455,0.8422619047619048,0.9204329802796783,0.8336684171042761
88,0.00923817149948363,0.6612417697906494,0.8333333333333334,0.8253063265816455,0.8422619047619048,0.9179764592500441,0.8336684171042761
89,0.00921621516107761,0.6247636079788208,0.8166666666666667,0.8132154261852125,0.8373015873015873,0.9134013043211157,0.8163620732006879
90,0.009193974067399517,0.6031834483146667,0.8,0.7801242236024845,0.7896825396825397,0.9152827212968723,0.7991304347826087
91,0.009171449738598562,0.5863423943519592,0.8,0.7796397151235861,0.7842261904761904,0.9144055466284241,0.79980449657869
92,0.009148643714182699,0.603803813457489,0.8333333333333334,0.825925925925926,0.847718253968254,0.9247380414833245,0.8333333333333334
93,0.009125557552913402,0.6335419416427612,0.8333333333333334,0.825925925925926,0.847718253968254,0.9300372059806022,0.8333333333333334
94,0.009102192832699127,0.6360604166984558,0.85,0.8386984600099354,0.8581349206349206,0.9317010241243732,0.85025086934923
95,0.009078551150487465,0.6222871541976929,0.8333333333333334,0.825925925925926,0.847718253968254,0.9241856152233511,0.8333333333333334
96,0.00905463412215599,0.6376100778579712,0.8333333333333334,0.825925925925926,0.847718253968254,0.9178757290490781,0.8333333333333334
97,0.009030443382401818,0.6193233728408813,0.8333333333333334,0.825925925925926,0.847718253968254,0.9279321307623194,0.8333333333333334
98,0.009005980584629878,0.5843054056167603,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9153192577426067,0.8329178885630498
99,0.008981247400839902,0.5879555940628052,0.8,0.7787698412698413,0.7787698412698413,0.9280002841323597,0.8
100,0.00895624552151215,0.6071595549583435,0.7833333333333333,0.764924506387921,0.7628968253968255,0.9257681412752167,0.7831707317073171
101,0.008930976655491857,0.5594418048858643,0.7833333333333333,0.764924506387921,0.7628968253968255,0.9226025492240115,0.7831707317073171
102,0.008905442529872458,0.5862308144569397,0.8,0.7774891774891776,0.7733134920634921,0.9159479965788928,0.7996969696969697
103,0.008879644889877513,0.6484673023223877,0.7833333333333333,0.764924506387921,0.7628968253968255,0.9152611833920797,0.7831707317073171
104,0.008853585498741453,0.5778568983078003,0.8,0.7976626016260163,0.810515873015873,0.9105665800830897,0.7998373983739838
105,0.008827266137589043,0.5909503102302551,0.8,0.7976626016260163,0.810515873015873,0.9009862920535091,0.7998373983739838
106,0.008800688605313658,0.6248837113380432,0.8,0.79904976244061,0.8159722222222222,0.8937159593114782,0.8001850462615654
107,0.008773854718454323,0.6075025796890259,0.8333333333333334,0.8174616303648562,0.810515873015873,0.8960452927139247,0.8326109732561346
108,0.008746766311071562,0.6008045673370361,0.8333333333333334,0.8253063265816455,0.8422619047619048,0.8967952797551854,0.8336684171042761
109,0.008719425234622036,0.5587440729141235,0.8166666666666667,0.8102564102564104,0.8209325396825397,0.9060990546839603,0.8164102564102564
110,0.008691833357832001,0.6505513787269592,0.8166666666666667,0.8102564102564104,0.8209325396825397,0.9023098233003893,0.8164102564102564
111,0.008663992566569587,0.6237122416496277,0.8,0.7976626016260163,0.810515873015873,0.9102084749195597,0.7998373983739838
112,0.00863590476371589,0.5689265131950378,0.8166666666666667,0.8031746031746033,0.7891865079365079,0.9168767062340176,0.8161538461538462
113,0.008607571869034929,0.5647330284118652,0.8333333333333334,0.8167300238521169,0.8050595238095237,0.9172350513742024,0.8327668455575432
114,0.008578995819042416,0.5556134581565857,0.8166666666666667,0.8116402116402117,0.8263888888888888,0.9169653176139024,0.8168783068783069
115,0.00855017856687341,0.5545148849487305,0.8,0.7958041958041959,0.8050595238095237,0.8960979675897128,0.798927738927739
116,0.00852112208214882,0.5654075741767883,0.8166666666666667,0.8102564102564104,0.8209325396825397,0.9000298650947235,0.8164102564102564
117,0.008491828350840775,0.553315281867981,0.8166666666666667,0.7914410792459573,0.7891865079365079,0.891089414821726,0.8166541588492807
118,0.0084622993751369,0.5681172609329224,0.8,0.7542782420831201,0.7415674603174603,0.8931107381873891,0.7984024105975325
