b_AD,b_CN,b_SMCI,correct_count,acc,bacc,macro_f1,bias_l2_norm
-1,-1,0,454,0.84386617100371752,0.77235047520601829,0.81612654320987643,1.4142135623730951
-1,-0.90000000000000002,0,461,0.85687732342007439,0.78476182272374884,0.82772371717158866,1.3453624047073711
-1,-0.80000000000000004,0,467,0.86802973977695164,0.79540012059608911,0.83743770016735908,1.2806248474865698
-1,-0.69999999999999996,0,471,0.87546468401486988,0.80249231917764952,0.84380562419362237,1.2206555615733703
-1,-0.59999999999999998,0,475,0.88289962825278812,0.80958451775920981,0.85009213051091947,1.1661903789690602
-1,-0.5,0,480,0.89219330855018586,0.81844976598616015,0.85784204056729141,1.1180339887498949
-1,-0.40000000000000002,0,480,0.89219330855018586,0.8196566839903906,0.85799318504820121,1.0770329614269007
-1,-0.29999999999999999,0,483,0.89776951672862448,0.82618275093079119,0.86267013321664976,1.0440306508910551
-1,-0.20000000000000001,0,484,0.8996282527881041,0.82855925957829646,0.86422189733593247,1.019803902718557
-1,-0.10000000000000001,0,489,0.90892193308550184,0.83802796680736202,0.87168605916726294,1.004987562112089
-1,-0,0,489,0.90892193308550184,0.83863142580947736,0.87170854364822636,1
-1,0.10000000000000001,0,487,0.90520446096654272,0.83689570352504283,0.86884028161954874,1.004987562112089
-1,0.20000000000000001,0,483,0.89776951672862448,0.83282079995405878,0.86312116701787789,1.019803902718557
-1,0.29999999999999999,0,481,0.89405204460966547,0.83108507766962403,0.86029447134756099,1.0440306508910551
-1,0.40000000000000002,0,475,0.88289962825278812,0.82406753380997511,0.85177842928996184,1.0770329614269007
-1,0.5,0,471,0.87546468401486988,0.82059608924110605,0.84621556552089261,1.1180339887498949
-1,0.59999999999999998,0,464,0.86245353159851301,0.81301241374029731,0.83645335346975624,1.1661903789690602
-1,0.69999999999999996,0,462,0.85873605947955389,0.81188015045797801,0.83373646282542468,1.2206555615733703
-1,0.80000000000000004,0,458,0.85130111524163565,0.80720178788487862,0.8281746769065611,1.2806248474865698
-1,0.90000000000000002,0,454,0.84386617100371752,0.80312688431389434,0.82265744903975557,1.3453624047073711
-1,1,0,450,0.83643122676579928,0.79905198074291006,0.81714549440406137,1.4142135623730951
-0.90000000000000002,-1,0,454,0.84386617100371752,0.77235047520601829,0.81612654320987643,1.3453624047073711
-0.90000000000000002,-0.90000000000000002,0,461,0.85687732342007439,0.78476182272374884,0.82772371717158866,1.2727922061357855
-0.90000000000000002,-0.80000000000000004,0,467,0.86802973977695164,0.79540012059608911,0.83743770016735908,1.2041594578792296
-0.90000000000000002,-0.69999999999999996,0,471,0.87546468401486988,0.80249231917764952,0.84380562419362237,1.1401754250991381
-0.90000000000000002,-0.59999999999999998,0,475,0.88289962825278812,0.80958451775920981,0.85009213051091947,1.0816653826391969
-0.90000000000000002,-0.5,0,480,0.89219330855018586,0.81844976598616015,0.85784204056729141,1.0295630140987
