fold,epoch,loss,correct,acc,macro_auc,macro_f1,bacc,weighted_f1,base_lr,retrieval_lr
0,1,3.3026833534240723,21,0.35,0.7684020548314208,0.1728395061728395,0.3333333333333333,0.18148148148148147,0.01,0.01
0,2,2.898298740386963,21,0.35,0.46918938444244335,0.1728395061728395,0.3333333333333333,0.18148148148148147,0.01,0.01
0,3,6.003823757171631,21,0.35,0.4634327507658987,0.1917808219178082,0.22580645161290322,0.2972602739726027,0.01,0.01
0,4,4.845256805419922,24,0.4,0.5276203565622364,0.21052631578947367,0.25806451612903225,0.32631578947368417,0.01,0.01
0,5,4.471790313720703,33,0.55,0.6285836068928394,0.4588744588744589,0.6021505376344086,0.43246753246753245,0.01,0.01
0,6,3.6424412727355957,33,0.55,0.7502921212598631,0.4588744588744589,0.6021505376344086,0.43246753246753245,0.01,0.01
0,7,6.949666500091553,32,0.5333333333333333,0.85640913025507,0.4271929824561404,0.5295698924731184,0.42004385964912283,0.01,0.01
0,8,3.2977561950683594,35,0.5833333333333334,0.8789054807199969,0.48293172690763053,0.5618279569892474,0.4610441767068273,0.01,0.01
0,9,4.183373928070068,33,0.55,0.8769879751526025,0.41792717086834735,0.478494623655914,0.4287394957983193,0.01,0.01
0,10,3.1754021644592285,34,0.5666666666666667,0.8983951100191367,0.4523809523809524,0.5201612903225806,0.4456349206349206,0.01,0.01
0,11,3.0610430240631104,36,0.6,0.889899217033533,0.5140350877192982,0.6344086021505376,0.4739473684210526,0.01,0.01
0,12,2.660752773284912,37,0.6166666666666667,0.8940864770606151,0.5349794238683128,0.6451612903225806,0.488477366255144,0.01,0.01
0,13,3.1264877319335938,36,0.6,0.912717045190627,0.5102821616451458,0.603494623655914,0.4752510760401722,0.01,0.01
0,14,2.5963478088378906,35,0.5833333333333334,0.8862689228025712,0.47338935574229696,0.5309139784946236,0.45994397759103645,0.01,0.01
0,15,2.676910877227783,49,0.8166666666666667,0.908851630695346,0.8147422820617435,0.8663594470046082,0.8166489868081056,0.01,0.01
0,16,2.612406015396118,38,0.6333333333333333,0.9159006123341497,0.65,0.7634408602150539,0.5841666666666667,0.01,0.01
0,17,2.7734975814819336,36,0.6,0.9256219913547499,0.6257309941520467,0.7419354838709676,0.5359649122807018,0.01,0.01
0,18,2.5113794803619385,39,0.65,0.9191611004041483,0.6650659133709981,0.7123655913978495,0.6247080979284368,0.01,0.01
0,19,2.3773550987243652,35,0.5833333333333334,0.9002000849539783,0.48293172690763053,0.5618279569892474,0.4610441767068273,0.01,0.01
0,20,2.2994513511657715,35,0.5833333333333334,0.8935473231913722,0.48293172690763053,0.5618279569892474,0.4610441767068273,0.01,0.01
0,21,2.3618052005767822,35,0.5833333333333334,0.8962152357591734,0.48293172690763053,0.5618279569892474,0.4610441767068273,0.009999830837037664,0.009999830837037664
0,22,2.3355588912963867,35,0.5833333333333334,0.8931168234908501,0.48293172690763053,0.5618279569892474,0.4610441767068273,0.009999323359712722,0.009999323359712722
0,23,2.2615678310394287,34,0.5666666666666667,0.8888228475269632,0.4523809523809524,0.5201612903225806,0.4456349206349206,0.009998477602710573,0.009998477602710573
0,24,2.233339309692383,35,0.5833333333333334,0.9073663225498598,0.49451476793248944,0.6236559139784946,0.459831223628692,0.009997293623837585,0.009997293623837585
0,25,2.2572059631347656,35,0.5833333333333334,0.903539064342735,0.48971193415637854,0.592741935483871,0.46090534979423864,0.00999577150401714,0.00999577150401714
0,26,2.189682960510254,44,0.7333333333333333,0.8762270281319225,0.7042918849370462,0.6838197644649258,0.7298290598290599,0.009993911347284109,0.009993911347284109
0,27,2.186344623565674,44,0.7333333333333333,0.902365061708777,0.7185185185185184,0.7355990783410138,0.7155555555555556,0.009991713280777732,0.009991713280777732
0,28,2.1633143424987793,45,0.75,0.9089943241778614,0.748496634668432,0.7975550435227854,0.7457691989407481,0.009989177454732934,0.009989177454732934
0,29,2.130763530731201,42,0.7,0.9319615093739121,0.7083333333333334,0.7446236559139785,0.6854166666666667,0.00998630404247006,0.00998630404247006
0,30,2.089660167694092,39,0.65,0.9349678627000652,0.5887395736793327,0.5892857142857143,0.5760078776645041,0.009983093240383016,0.009983093240383016
0,31,2.106717586517334,41,0.6833333333333333,0.9072449496184202,0.7066275372951822,0.7338709677419355,0.667916360968452,0.009979545267925863,0.009979545267925863
0,32,2.051398515701294,40,0.6666666666666666,0.906228537972142,0.6797851074462767,0.7231182795698925,0.6454772613693154,0.009975660367597807,0.009975660367597807
0,33,2.0207481384277344,45,0.75,0.9161224054855869,0.7504316191885558,0.7717613927291347,0.7449500554938956,0.009971438804926623,0.009971438804926623
0,34,1.9187037944793701,45,0.75,0.9221185169113423,0.6903430150279668,0.6482974910394265,0.7381337466585798,0.00996688086845051,0.00996688086845051
0,35,2.0030739307403564,45,0.75,0.8961020967764571,0.747221906170592,0.828469022017409,0.7446543027268935,0.009961986869698373,0.009961986869698373
0,36,2.0028414726257324,44,0.7333333333333333,0.9011949355386508,0.7329797979797981,0.817716333845366,0.7253863636363638,0.009956757143168527,0.009956757143168527
0,37,1.8775508403778076,43,0.7166666666666667,0.8909535444574376,0.6619047619047619,0.6421530977982591,0.7083597883597883,0.009951192046305833,0.009951192046305833
0,38,1.7252545356750488,43,0.7166666666666667,0.8886287979725133,0.7118913606718484,0.6886200716845877,0.7158009470204593,0.009945291959477269,0.009945291959477269
0,39,1.6277166604995728,40,0.6666666666666666,0.8971846488184086,0.6923605993613363,0.7231182795698925,0.6478481945467943,0.009939057285945933,0.009939057285945933
0,40,1.8028979301452637,37,0.6166666666666667,0.8983567132204507,0.6475118779694924,0.6908602150537635,0.5840735183795949,0.009932488451843476,0.009932488451843476
0,41,1.9804660081863403,40,0.6666666666666666,0.9072233885568147,0.6923605993613363,0.7231182795698925,0.6478481945467943,0.009925585906140986,0.009925585906140986
0,42,1.7746437788009644,46,0.7666666666666667,0.917357823190693,0.7744073536526367,0.7876344086021505,0.761589259796807,0.009918350120618293,0.009918350120618293
0,43,1.4518654346466064,50,0.8333333333333334,0.9290566656389793,0.8352092352092352,0.8050435227854583,0.8326695526695527,0.009910781589831726,0.009910781589831726
0,44,1.5490095615386963,43,0.7166666666666667,0.9236376238600933,0.7063740856844305,0.6836917562724013,0.6858486341244963,0.009902880831080306,0.009902880831080306
0,45,1.4267241954803467,50,0.8333333333333334,0.9314516694939386,0.8380114509146767,0.8152841781874041,0.833982683982684,0.009894648384370404,0.009894648384370404
0,46,1.3609745502471924,49,0.8166666666666667,0.9125410480735843,0.826828977204917,0.8147721454173067,0.8169590643274854,0.009886084812378817,0.009886084812378817
0,47,1.1987745761871338,44,0.7333333333333333,0.8884610348041938,0.7167277167277167,0.6991807475678443,0.7271672771672771,0.009877190700414313,0.009877190700414313
0,48,1.2298178672790527,40,0.6666666666666666,0.8640152050190982,0.6666666666666666,0.6356886840757808,0.6666666666666666,0.00986796665637763,0.00986796665637763
0,49,1.0535917282104492,48,0.8,0.9226640938264965,0.8121072475911184,0.7886584741423451,0.8014069264069263,0.009858413310719925,0.009858413310719925
0,50,0.9737240672111511,50,0.8333333333333334,0.9272607735135544,0.8320072709935037,0.8564388120839733,0.8320810238989212,0.009848531316399685,0.009848531316399685
0,51,0.9859962463378906,48,0.8,0.9330757946581084,0.7897301349325337,0.7988991295442908,0.7989005497251375,0.009838321348838096,0.009838321348838096
0,52,0.8323105573654175,47,0.7833333333333333,0.9297150136972161,0.751041540266149,0.710957501280082,0.7784775310439671,0.009827784105872876,0.009827784105872876
0,53,0.8144145011901855,50,0.8333333333333334,0.9029787172515205,0.8393541324575807,0.8255248335893497,0.8335385878489326,0.009816920307710586,0.009816920307710586
0,54,0.7447901964187622,46,0.7666666666666667,0.8860059457598389,0.7842261904761904,0.7569124423963135,0.7679315476190477,0.0098057306968774,0.0098057306968774
0,55,0.7553327083587646,44,0.7333333333333333,0.8642769653615036,0.7511425622880731,0.7200460829493087,0.7304363850803478,0.009794216038168352,0.009794216038168352
0,56,0.8465831279754639,45,0.75,0.859411974957025,0.7666429755981995,0.7359190988223246,0.7486140724946696,0.009782377118595071,0.009782377118595071
0,57,0.7884324789047241,43,0.7166666666666667,0.9117007608734528,0.7247863247863249,0.6886200716845877,0.7174358974358974,0.009770214747331984,0.009770214747331984
0,58,0.8114976286888123,47,0.7833333333333333,0.9248763096788681,0.7750669728281668,0.7367511520737328,0.7814820130118638,0.009757729755661011,0.009757729755661011
0,59,0.6902289986610413,44,0.7333333333333333,0.9257325837553868,0.7210673743181483,0.694252432155658,0.7298098186643078,0.009744922996914747,0.009744922996914747
0,60,0.7303251028060913,44,0.7333333333333333,0.9129109815636512,0.7140637140637139,0.6993727598566307,0.7315850815850815,0.00973179534641814,0.00973179534641814
0,61,0.7406942844390869,46,0.7666666666666667,0.9051326729649866,0.753735511800028,0.7362391193036354,0.7656926406926406,0.009718347701428667,0.009718347701428667
