epoch,lr,loss_original,loss_nca,loss_refine,loss_total,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,test_gate_active_ratio,train_neighbor_agreement_weighted,train_neighbor_agreement_unweighted
1,0.01,3.3026833534240723,0.9916189908981323,1.1954268217086792,4.696434020996094,0.35,0.1728395061728395,0.3333333333333333,0.768067490536901,0.18148148148148147,0.0,0.6614924669265747,0.6605483293533325
2,0.01,2.898306131362915,0.8201841711997986,1.3906874656677246,4.453030586242676,0.35,0.1728395061728395,0.3333333333333333,0.6079158579853797,0.18148148148148147,0.3500000238418579,0.6991352438926697,0.6984200477600098
3,0.01,5.956544876098633,1.0527303218841553,0.9720540046691895,7.1391448974609375,0.5666666666666667,0.39999999999999997,0.43215565796210953,0.8135207408358132,0.5366666666666667,0.6666666865348816,0.706264078617096,0.705622673034668
4,0.01,4.94295597076416,0.9027620553970337,0.9334490895271301,6.056957721710205,0.5166666666666667,0.4444444444444444,0.4879032258064517,0.6652090313797766,0.4333333333333333,0.21666668355464935,0.7192559242248535,0.7190985083580017
5,0.01,4.534998416900635,1.1575396060943604,0.985344648361206,5.7518510818481445,0.6,0.5140350877192982,0.6344086021505376,0.7266814855107402,0.4739473684210526,0.18333333730697632,0.7045832276344299,0.7044609785079956
6,0.01,3.921881675720215,0.9805428385734558,0.9589357972145081,5.076925754547119,0.5666666666666667,0.47061403508771926,0.581989247311828,0.7674903077086057,0.44699561403508775,0.1666666716337204,0.7098495960235596,0.7098048329353333
7,0.01,6.446035861968994,1.454206943511963,0.953374981880188,7.690252304077148,0.5666666666666667,0.47061403508771926,0.581989247311828,0.8381598844960915,0.44699561403508775,0.13333334028720856,0.6919558048248291,0.6919144988059998
8,0.01,3.0466091632843018,1.589391827583313,0.9377740621566772,4.302261829376221,0.5833333333333334,0.48293172690763053,0.5618279569892474,0.8694548316697928,0.4610441767068273,0.01666666753590107,0.6821738481521606,0.6821561455726624
9,0.01,4.632022857666016,1.2972071170806885,0.9200809597969055,5.811545372009277,0.5666666666666667,0.4523809523809524,0.5201612903225806,0.8596422425677153,0.4456349206349206,0.03333333507180214,0.683563232421875,0.6835501790046692
10,0.01,3.4412453174591064,1.4132192134857178,0.8939487338066101,4.617837905883789,0.5666666666666667,0.4523809523809524,0.5201612903225806,0.8655788771542386,0.4456349206349206,0.03333333507180214,0.6847121119499207,0.6847118735313416
11,0.01,3.1799795627593994,1.877545952796936,0.8510502576828003,4.406538963317871,0.6666666666666666,0.6329824561403509,0.6979006656426011,0.9456311516934431,0.6049824561403508,0.6000000238418579,0.6791503429412842,0.6791356801986694
12,0.01,2.6544783115386963,2.285475730895996,0.788643479347229,3.900217056274414,0.7833333333333333,0.7881091617933723,0.819252432155658,0.9348146291972766,0.778391812865497,0.6166666746139526,0.6854187250137329,0.685408890247345
13,0.01,3.7581164836883545,1.6591631174087524,0.7527429461479187,4.842691898345947,0.7833333333333333,0.780335322534811,0.7832181259600614,0.9302546485875185,0.7761864165956237,0.5166667103767395,0.6789136528968811,0.678903341293335
14,0.01,4.465956211090088,2.0447208881378174,0.7418032288551331,5.616703510284424,0.7666666666666667,0.7626262626262627,0.7775857654889914,0.9339879096205569,0.7635521885521884,0.5166667103767395,0.6761242151260376,0.6761152148246765
15,0.01,3.0173354148864746,1.897180438041687,0.7128952145576477,4.10966682434082,0.7,0.7115384615384616,0.7343830005120328,0.9232162069689878,0.6935897435897436,0.6000000238418579,0.6679926514625549,0.6679832935333252
16,0.01,2.437868356704712,1.782177448272705,0.6955029964447021,3.489806890487671,0.75,0.7662141779788839,0.8026753712237583,0.9351002566728374,0.7437405731523378,0.5333333611488342,0.6654340624809265,0.6654275059700012
17,0.01,2.4829254150390625,1.9262443780899048,0.7121506333351135,3.58032488822937,0.8333333333333334,0.8276083570201217,0.8308371735791091,0.9383883610107192,0.8319715437362497,0.5333333611488342,0.6649681329727173,0.6649628281593323
18,0.01,2.2801387310028076,1.6479458808898926,0.6803410053253174,3.2900688648223877,0.8333333333333334,0.8135300372142478,0.8050435227854583,0.9319059089985119,0.8331206804891015,0.550000011920929,0.6638043522834778,0.6638011336326599
19,0.01,2.4091341495513916,1.9035024642944336,0.6964415311813354,3.486276149749756,0.8166666666666667,0.8084315265776381,0.7891705069124425,0.929176100338503,0.8148232521602513,0.5333333611488342,0.6624096035957336,0.6624070405960083
20,0.01,2.4239773750305176,1.9798171520233154,0.6822872757911682,3.502228021621704,0.7833333333333333,0.7742612537972935,0.7523041474654377,0.9201686697515395,0.775791217895609,0.5,0.6635704636573792,0.6635687947273254
21,0.009999830837037664,2.2978994846343994,1.9472590684890747,0.6833466291427612,3.3706979751586914,0.75,0.731457800511509,0.7307987711213517,0.9079223121561831,0.7455242966751918,0.5333333611488342,0.6670564413070679,0.6670538783073425
22,0.009999323359712722,2.268805503845215,1.6637482643127441,0.6637943387031555,3.2653493881225586,0.7333333333333333,0.6965052965052965,0.6633384536610344,0.8831115147160752,0.7265686565686565,0.5333333611488342,0.6610174179077148,0.6610130071640015
23,0.009998477602710573,2.3381781578063965,1.7662733793258667,0.6924488544464111,3.3838818073272705,0.7333333333333333,0.7355143161594775,0.7869943676395289,0.8948896973438131,0.7308665808665809,0.550000011920929,0.6624101400375366,0.6624070405960083
24,0.009997293623837585,2.2177846431732178,2.0177409648895264,0.6540057063102722,3.275338649749756,0.75,0.7116118054333157,0.6792114695340502,0.8800941403485897,0.7442938449803438,0.5833333730697632,0.6579956412315369,0.6579925417900085
