epoch,lr,original_loss,utility_loss_unweighted,utility_loss_weighted,total_loss,adapter_gradient_norm,router_gradient_norm,global_gradient_norm,utility_valid_count,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.315274477005005,0.0,0.0,3.315274477005005,0.13016240298748016,0.0,2.903535842895508,0,0.35,0.1728395061728395,0.3333333333333333,0.6784116041191512,0.18148148148148147
2,0.01,2.9324517250061035,0.0,0.0,2.9324517250061035,0.0974017009139061,0.0,0.5307558178901672,0,0.35,0.1728395061728395,0.3333333333333333,0.5758938170494774,0.18148148148148147
3,0.01,5.754035949707031,0.0,0.0,5.754035949707031,0.6098656058311462,0.0,0.24525488913059235,0,0.4,0.2219883040935672,0.25545634920634924,0.5018919759485797,0.34553216374269
4,0.01,3.4577698707580566,0.0,0.0,3.4577698707580566,0.2021314799785614,0.0,0.15682964026927948,0,0.5333333333333333,0.24242424242424243,0.3333333333333333,0.6581590142910897,0.3878787878787879
5,0.01,3.975919723510742,0.0,0.0,3.975919723510742,0.10028405487537384,0.0,0.11927509307861328,0,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.7239433947865551,0.3710144927536232
6,0.01,2.916475296020508,0.0,0.0,2.916475296020508,0.0658612996339798,0.0,0.08530286699533463,0,0.55,0.45274261603375526,0.6041666666666666,0.8703685705454572,0.43272151898734174
7,0.01,3.1248674392700195,0.0,0.0,3.1248674392700195,0.13899756968021393,0.0,0.07153104245662689,0,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.8630825193325194,0.4459649122807018
8,0.01,2.7346277236938477,0.0,0.0,2.7346277236938477,0.10554400831460953,0.0,0.10848107933998108,0,0.6333333333333333,0.5571428571428572,0.65625,0.8822655932030932,0.5025396825396825
9,0.01,4.8851094245910645,0.0,0.0,4.8851094245910645,0.41409626603126526,0.0,0.25136348605155945,0,0.6333333333333333,0.5571428571428572,0.65625,0.906342211029711,0.5025396825396825
10,0.01,4.140672206878662,0.0,0.0,4.140672206878662,0.268890380859375,0.0,0.12360033392906189,0,0.6333333333333333,0.5571428571428572,0.65625,0.9087142602767603,0.5025396825396825
11,0.01,2.640101671218872,0.0,0.0,2.640101671218872,0.03517192229628563,0.0,0.06567101180553436,0,0.6333333333333333,0.5571428571428572,0.65625,0.9133311711436711,0.5025396825396825
12,0.01,2.9868531227111816,0.0,0.0,2.9868531227111816,0.2181963324546814,0.0,0.10710123181343079,0,0.6333333333333333,0.5571428571428572,0.65625,0.9142151251526252,0.5025396825396825
13,0.01,2.7060582637786865,0.0,0.0,2.7060582637786865,0.12370249629020691,0.0,0.048081111162900925,0,0.6333333333333333,0.5571428571428572,0.65625,0.9143200549450549,0.5025396825396825
14,0.01,2.256298303604126,0.0,0.0,2.256298303604126,0.026686977595090866,0.0,0.04565016180276871,0,0.6333333333333333,0.5571428571428572,0.65625,0.9169591982091981,0.5025396825396825
15,0.01,2.1858291625976562,0.0,0.0,2.1858291625976562,0.018378019332885742,0.0,0.09610258042812347,0,0.6333333333333333,0.5571428571428572,0.65625,0.9044948107448109,0.5025396825396825
16,0.01,2.118931293487549,0.0,0.0,2.118931293487549,0.030942924320697784,0.0,0.08287929743528366,0,0.6333333333333333,0.5571428571428572,0.65625,0.8779030575905575,0.5025396825396825
17,0.01,1.9983785152435303,0.0,0.0,1.9983785152435303,0.022364996373653412,0.0,0.09254205226898193,0,0.6333333333333333,0.5571428571428572,0.65625,0.9072738603988603,0.5025396825396825
18,0.01,2.171903133392334,0.0,0.0,2.171903133392334,0.07091297209262848,0.0,0.07392171025276184,0,0.6333333333333333,0.5571428571428572,0.65625,0.9032243143387011,0.5025396825396825
19,0.01,2.1963963508605957,0.0,0.0,2.1963963508605957,0.0726412758231163,0.0,0.04701050743460655,0,0.6333333333333333,0.5571428571428572,0.65625,0.8923529519048387,0.5025396825396825
20,0.01,1.9111499786376953,0.0,0.0,1.9111499786376953,0.04286786913871765,0.0,0.09015603363513947,0,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.871570073663234,0.48901960784313725
21,0.009999830837037664,2.1172609329223633,0.0,0.0,2.1172609329223633,0.07764741033315659,0.0,0.17885325849056244,0,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8670153767441503,0.4876255020080321
22,0.009999323359712722,1.9887529611587524,0.0,0.0,1.9887529611587524,0.06173936277627945,0.0,0.19215625524520874,0,0.6666666666666666,0.6577397910731244,0.6989087301587302,0.8719915926578663,0.6091737891737892
23,0.009998477602710573,1.855576992034912,0.0,0.0,1.855576992034912,0.04271066561341286,0.0,0.22913552820682526,0,0.7333333333333333,0.7633838383838384,0.8005952380952381,0.8791222589866458,0.731830808080808
24,0.009997293623837585,1.7827914953231812,0.0,0.0,1.7827914953231812,0.03358636423945427,0.0,0.20078685879707336,0,0.7166666666666667,0.7533758786533481,0.8065476190476191,0.888063549177936,0.7114063078061413
25,0.00999577150401714,1.6803150177001953,0.0,0.0,1.6803150177001953,0.012352406978607178,0.0,0.08015521615743637,0,0.75,0.7756843800322062,0.7891865079365079,0.8939459769353637,0.740169082125604
26,0.009993911347284109,1.6109999418258667,0.0,0.0,1.6109999418258667,0.010397476144134998,0.0,0.27991628646850586,0,0.7333333333333333,0.7536450477626948,0.8224206349206349,0.9086125101750101,0.7260935143288084
27,0.009991713280777732,1.5321775674819946,0.0,0.0,1.5321775674819946,0.021382221952080727,0.0,0.22544275224208832,0,0.8666666666666667,0.8805034591981329,0.9002976190476191,0.9393855565730566,0.8664282737351005
28,0.009989177454732934,1.4564882516860962,0.0,0.0,1.4564882516860962,0.021696539595723152,0.0,0.555665135383606,0,0.6333333333333333,0.6963570127504554,0.7653769841269842,0.9267494658119658,0.605063752276867
29,0.00998630404247006,1.432399034500122,0.0,0.0,1.432399034500122,0.01600770279765129,0.0,0.26830971240997314,0,0.7333333333333333,0.780498866213152,0.8115079365079364,0.9318306115181114,0.7326984126984127
30,0.009983093240383016,1.5958549976348877,0.0,0.0,1.5958549976348877,0.11938005685806274,0.0,0.12743425369262695,0,0.8166666666666667,0.8280953696032404,0.8363095238095237,0.9379433568702437,0.8066519377704133
31,0.009979545267925863,1.3336007595062256,0.0,0.0,1.3336007595062256,0.03231453895568848,0.0,0.2764594554901123,0,0.85,0.8556340238543628,0.8953373015873015,0.9314013532763532,0.8496162900188324
32,0.009975660367597807,1.711148738861084,0.0,0.0,1.711148738861084,0.09019111096858978,0.0,0.17235654592514038,0,0.8,0.8174603174603173,0.8640873015873015,0.9314013532763532,0.7982142857142857
33,0.009971438804926623,1.6198194026947021,0.0,0.0,1.6198194026947021,0.0781152993440628,0.0,0.463515043258667,0,0.7666666666666667,0.5457364341085271,0.5773809523809524,0.7749445533938459,0.7196899224806202
34,0.00996688086845051,1.880937099456787,0.0,0.0,1.880937099456787,0.01857610233128071,0.0,1.5823360681533813,0,0.8,0.7966386554621848,0.8313492063492064,0.9266477157102156,0.7952941176470588
35,0.009961986869698373,1.5828131437301636,0.0,0.0,1.5828131437301636,0.0618884339928627,0.0,0.8136463761329651,0,0.85,0.8538037166085947,0.8844246031746031,0.9449800123443991,0.8494700929152148
36,0.009956757143168527,1.2077847719192505,0.0,0.0,1.2077847719192505,0.028847001492977142,0.0,0.4934493899345398,0,0.7166666666666667,0.7031827711072993,0.7113095238095237,0.8448642716036584,0.7073146559939012
37,0.009951192046305833,1.342873215675354,0.0,0.0,1.342873215675354,0.027522264048457146,0.0,0.9654945731163025,0,0.75,0.7936945653926785,0.8328373015873015,0.9268144394913262,0.7470480567650379
38,0.009945291959477269,1.1551523208618164,0.0,0.0,1.1551523208618164,0.02023048885166645,0.0,0.13641372323036194,0,0.8333333333333334,0.8525237127371273,0.8685515873015873,0.9337588839357708,0.832059620596206
39,0.009939057285945933,1.0686421394348145,0.0,0.0,1.0686421394348145,0.015132596716284752,0.0,0.1858472228050232,0,0.8166666666666667,0.8402116402116402,0.8581349206349206,0.9557832214082214,0.8157671957671957
40,0.009932488451843476,0.952336311340332,0.0,0.0,0.952336311340332,0.010715905576944351,0.0,0.1682034581899643,0,0.8333333333333334,0.8564767261759191,0.8849206349206349,0.966929417106304,0.8332469226379717
41,0.009925585906140986,0.9678992629051208,0.0,0.0,0.9678992629051208,0.016265863552689552,0.0,0.3034804165363312,0,0.8333333333333334,0.8305024606223292,0.8740079365079364,0.959179131054131,0.8336341617685626
42,0.009918350120618293,0.9682143330574036,0.0,0.0,0.9682143330574036,0.005623113829642534,0.0,0.5228908658027649,0,0.8333333333333334,0.8243394308943089,0.8368055555555555,0.966822687488961,0.8335772357723578
43,0.009910781589831726,0.8571374416351318,0.0,0.0,0.8571374416351318,0.011536137200891972,0.0,0.130562424659729,0,0.75,0.6077687900235929,0.5987103174603174,0.9638610156004024,0.7233021570610044
44,0.009902880831080306,1.0730825662612915,0.0,0.0,1.0730825662612915,0.011126935482025146,0.0,1.7692745923995972,0,0.8333333333333334,0.8376528442317915,0.8630952380952381,0.9521329365079366,0.83092437533227
45,0.009894648384370404,0.9914199113845825,0.0,0.0,0.9914199113845825,0.01811831444501877,0.0,0.2711101174354553,0,0.85,0.8347270347270347,0.878968253968254,0.9657133954008955,0.8529306229306229
46,0.009886084812378817,1.0510225296020508,0.0,0.0,1.0510225296020508,0.021094882860779762,0.0,0.46352851390838623,0,0.7833333333333333,0.7646464646464647,0.8536706349206349,0.9757357804232805,0.7873232323232323
47,0.009877190700414313,1.0270721912384033,0.0,0.0,1.0270721912384033,0.010660845786333084,0.0,0.4295690059661865,0,0.8666666666666667,0.8684343434343434,0.9057539682539683,0.9621330636955637,0.8665782828282829
48,0.00986796665637763,0.9140937924385071,0.0,0.0,0.9140937924385071,0.0071552288718521595,0.0,0.19303391873836517,0,0.8833333333333333,0.9086993970714902,0.9107142857142857,0.9695735398860399,0.8837639965546942
49,0.009858413310719925,0.8515479564666748,0.0,0.0,0.8515479564666748,0.009957675822079182,0.0,0.06371600180864334,0,0.9,0.9211309523809524,0.9211309523809524,0.9658755596255597,0.9
