epoch,lr,loss_total,loss_pc_bbf_v1,loss_non_destructive,loss_non_destructive_nonzero_fraction,lambda_safe,acc,macro_f1,bacc,macro_auc,weighted_f1
46,0.009886084812378817,1.1013034582138062,1.1011391878128052,0.0032845553942024708,0.3643122613430023,0.05,0.8,0.8142043142043142,0.8377976190476191,0.9621962375500112,0.7975071225071225
47,0.009877190700414313,1.053276777267456,1.0531883239746094,0.0017691132379695773,0.31784385442733765,0.05,0.85,0.8521303258145364,0.8690476190476191,0.9654395220432956,0.8491228070175438
48,0.00986796665637763,0.912469744682312,0.9123969078063965,0.0014563982840627432,0.30297398567199707,0.05,0.8166666666666667,0.8061191626409018,0.8100198412698413,0.9434074453237189,0.8138647342995168
49,0.009858413310719925,0.9145119190216064,0.9142558574676514,0.005120941903442144,0.3977695107460022,0.05,0.85,0.8523504273504274,0.878968253968254,0.9546448921448921,0.84875
50,0.009848531316399685,0.8477257490158081,0.84760582447052,0.0023979542311280966,0.34200742840766907,0.05,0.8666666666666667,0.8690476190476191,0.9166666666666666,0.9752238502238502,0.8654761904761905
51,0.009838321348838096,0.9100173711776733,0.9099538326263428,0.0012712405296042562,0.3587360680103302,0.05,0.8833333333333333,0.9108065873302079,0.9216269841269842,0.968247608872609,0.8845955042673398
52,0.009827784105872876,0.8888294696807861,0.8887628316879272,0.0013331646332517266,0.3513011038303375,0.05,0.8833333333333333,0.9098967820279297,0.9161706349206349,0.9624923687423688,0.8843533697632059
53,0.009816920307710586,0.7740780115127563,0.7739889025688171,0.0017816785257309675,0.3773234188556671,0.05,0.8666666666666667,0.8948412698412698,0.8948412698412698,0.9589342948717948,0.8666666666666667
54,0.0098057306968774,0.8386752009391785,0.8384493589401245,0.0045174057595431805,0.2881040871143341,0.05,0.8833333333333333,0.9098967820279297,0.9161706349206349,0.9648389804639805,0.8843533697632059
55,0.009794216038168352,0.8242213726043701,0.8241491317749023,0.0014444895787164569,0.3197025954723358,0.05,0.9,0.9231884057971014,0.9320436507936508,0.9536305708180707,0.9010144927536231
56,0.009782377118595071,0.8527960181236267,0.8527007699012756,0.0019046659581363201,0.3401486873626709,0.05,0.9,0.9074074074074074,0.9320436507936508,0.9591536935286934,0.9
57,0.009770214747331984,0.8539203405380249,0.8538898229598999,0.0006099490565247834,0.306691437959671,0.05,0.8833333333333333,0.8931216931216931,0.9107142857142857,0.9639454873829875,0.882962962962963
58,0.009757729755661011,0.7005816102027893,0.7005235552787781,0.0011615421390160918,0.29739776253700256,0.05,0.8833333333333333,0.905345069524174,0.8998015873015873,0.9469722985347985,0.8814580941446614
59,0.009744922996914747,0.7403437495231628,0.7402129769325256,0.0026152709033340216,0.2955390214920044,0.05,0.8833333333333333,0.8895331037122082,0.8680555555555555,0.9555016088034956,0.8828042479908151
60,0.00973179534641814,0.8135786056518555,0.8135116696357727,0.0013391007669270039,0.3345724940299988,0.05,0.8833333333333333,0.8918803418803418,0.9052579365079364,0.9644796754171754,0.8822863247863248
61,0.009718347701428667,0.708961546421051,0.708863377571106,0.00196331599727273,0.34386616945266724,0.05,0.8666666666666667,0.8792005420054201,0.8948412698412698,0.9594207875457875,0.8657994579945799
62,0.009704580981074998,0.7075671553611755,0.7074657678604126,0.0020272659603506327,0.42565056681632996,0.05,0.8666666666666667,0.8906088751289989,0.8839285714285715,0.9573412698412698,0.8635706914344685
63,0.009690496126294182,0.6833368539810181,0.683165431022644,0.003428617725148797,0.3643122613430023,0.05,0.8333333333333334,0.8525081991651758,0.8368055555555555,0.9424921143671142,0.8344364937388192
64,0.009676094099767331,0.7192569375038147,0.7192332148551941,0.0004747060011141002,0.38104090094566345,0.05,0.8333333333333334,0.8555555555555556,0.8794642857142857,0.9389340404965404,0.8333333333333334
65,0.009661375885853831,0.655747652053833,0.6557068824768066,0.0008155671530403197,0.4349442422389984,0.05,0.7833333333333333,0.782712156381845,0.8427579365079364,0.934434778184778,0.7833041358268003
66,0.00964634249052405,0.6598583459854126,0.6597634553909302,0.0018977054860442877,0.4293680191040039,0.05,0.85,0.864957264957265,0.878968253968254,0.9405175264550264,0.8483760683760685
67,0.009630994941290591,0.6673114895820618,0.6672046780586243,0.0021364446729421616,0.48327136039733887,0.05,0.8666666666666667,0.8975845410628019,0.9057539682539683,0.9241548382173382,0.8680193236714976
68,0.009615334287138054,0.6305441856384277,0.6304796934127808,0.0012899128487333655,0.449814110994339,0.05,0.8333333333333334,0.8327099890914758,0.810515873015873,0.9158749236874236,0.8336644849618203
69,0.00959936159845135,0.6647366881370544,0.664684534072876,0.0010427156230434775,0.42007434368133545,0.05,0.85,0.8689593056579055,0.8953373015873015,0.9166889245014245,0.8499967248014411
70,0.009583077966942534,0.6365414261817932,0.6364719867706299,0.0013889875262975693,0.4553903341293335,0.05,0.8666666666666667,0.8814814814814814,0.9057539682539683,0.9407591829466829,0.8666666666666667
71,0.009566484505576189,0.6493309140205383,0.649269700050354,0.001224200939759612,0.3921933174133301,0.05,0.85,0.8679913893028647,0.8898809523809524,0.9377702737077737,0.8498973339956948
72,0.009549582348493355,0.6338176727294922,0.6337733268737793,0.0008865690906532109,0.3736059367656708,0.05,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.9606545075295075,0.8675464320625611
73,0.009532372650934018,0.6865586638450623,0.6865166425704956,0.0008401740342378616,0.33828994631767273,0.05,0.8833333333333333,0.905345069524174,0.8998015873015873,0.9710838929588931,0.8814580941446614
74,0.009514856589158148,0.6856966614723206,0.6855932474136353,0.0020678245928138494,0.34944236278533936,0.05,0.8666666666666667,0.8948412698412698,0.8948412698412698,0.9741650132275131,0.8666666666666667
75,0.009497035360365296,0.603999674320221,0.6039522886276245,0.0009473715908825397,0.3847583532333374,0.05,0.8666666666666667,0.8906088751289989,0.8839285714285715,0.9737929894179894,0.8635706914344685
76,0.00947891018261278,0.6523459553718567,0.6522942185401917,0.0010349039221182466,0.4033457338809967,0.05,0.85,0.8806754221388369,0.878968253968254,0.9748041310541312,0.8493245778611632
77,0.00946048229473242,0.5811368823051453,0.581106960773468,0.0005982925649732351,0.3345724940299988,0.05,0.85,0.8841530054644808,0.8898809523809524,0.9650138634513633,0.8513114754098361
78,0.009441752956245879,0.620418131351471,0.6203972101211548,0.00041852990398183465,0.3289962708950043,0.05,0.85,0.8826135105204873,0.8844246031746031,0.9589215761090761,0.8505537098560353
79,0.009422723447278559,0.602016806602478,0.6020036339759827,0.00026401368086226285,0.38104090094566345,0.05,0.8166666666666667,0.8435949027498323,0.8363095238095237,0.9252422924297924,0.8073708920187793
80,0.00940339506847212,0.6077807545661926,0.6076775789260864,0.0020630608778446913,0.4163568615913391,0.05,0.8,0.815873015873016,0.8258928571428571,0.9171372608872609,0.7907936507936508
81,0.009383769140895582,0.6317859888076782,0.6317103505134583,0.0015132022090256214,0.4758364260196686,0.05,0.8333333333333334,0.8685515873015873,0.8685515873015873,0.9285841473341474,0.8333333333333334
82,0.009363847005955023,0.6546506881713867,0.6546231508255005,0.00055075524142012,0.44609665870666504,0.05,0.8166666666666667,0.8584092289010322,0.8635912698412698,0.9186635124135125,0.8182695810564663
83,0.009343630025301902,0.619722306728363,0.6197088956832886,0.0002679348399396986,0.4089219272136688,0.05,0.85,0.8783008036739379,0.8735119047619048,0.9399833384208384,0.8475889781859931
84,0.00932311958073999,0.5887632369995117,0.588677167892456,0.0017216132255271077,0.41263940930366516,0.05,0.8666666666666667,0.8906088751289989,0.8839285714285715,0.9463554385429386,0.8635706914344685
85,0.009302317074130931,0.5967788696289062,0.5967045426368713,0.001487084897235036,0.40706318616867065,0.05,0.85,0.8607052748929179,0.8363095238095237,0.9653286528286529,0.847776213108021
86,0.009281223927298419,0.6077650785446167,0.6077210903167725,0.0008792623411864042,0.36245352029800415,0.05,0.85,0.8754406580493538,0.8680555555555555,0.9639804639804641,0.8452996474735606
87,0.009259841581931017,0.5814334750175476,0.5813745856285095,0.0011780536733567715,0.33643123507499695,0.05,0.8333333333333334,0.8506831921466068,0.8313492063492064,0.9660027472527473,0.8333882919248772
88,0.00923817149948363,0.5812538862228394,0.581249475479126,8.873491606209427e-05,0.2565055787563324,0.05,0.8333333333333334,0.8456588456588457,0.8204365079365079,0.9482250966625966,0.8297000297000298
89,0.00921621516107761,0.5718017816543579,0.5717951655387878,0.00013190352183301002,0.2620817720890045,0.05,0.85,0.8754406580493538,0.8680555555555555,0.9431089743589745,0.8452996474735606
90,0.009193974067399517,0.6278831362724304,0.6277582049369812,0.0024991235695779324,0.2899628281593323,0.05,0.85,0.8806754221388369,0.878968253968254,0.9662698412698413,0.8493245778611632
91,0.009171449738598562,0.5914044380187988,0.5914002060890198,8.50664364406839e-05,0.26022303104400635,0.05,0.85,0.8826135105204873,0.8844246031746031,0.9694558913308913,0.8505537098560353
92,0.009148643714182699,0.5886075496673584,0.5885968208312988,0.00021412041678559035,0.29925650358200073,0.05,0.85,0.8666666666666667,0.8844246031746031,0.9714908933658934,0.8493650793650793
93,0.009125557552913402,0.6067342162132263,0.6067101955413818,0.00048048849566839635,0.3531598448753357,0.05,0.9,0.9047397047397047,0.9156746031746031,0.944530296092796,0.8988655788655788
94,0.009102192832699127,0.5719557404518127,0.571875810623169,0.0015987135702744126,0.4628252685070038,0.05,0.9,0.9047397047397047,0.9156746031746031,0.9568897537647537,0.8988655788655788
95,0.009078551150487465,0.5964680314064026,0.596389651298523,0.0015680685173720121,0.4349442422389984,0.05,0.9166666666666666,0.9178144365889849,0.9260912698412698,0.9584827787952789,0.9155791219341887
96,0.00905463412215599,0.56743323802948,0.5674132704734802,0.00039991841185837984,0.44052043557167053,0.05,0.9166666666666666,0.9178144365889849,0.9260912698412698,0.9553794006919007,0.9155791219341887
97,0.009030443382401818,0.6112101078033447,0.6111335158348083,0.001531641697511077,0.49814125895500183,0.05,0.8666666666666667,0.8754990284402049,0.8839285714285715,0.9532744454619455,0.8632609079667903
98,0.009005980584629878,0.5672012567520142,0.567125141620636,0.0015218431362882257,0.45167285203933716,0.05,0.9166666666666666,0.9337085678549094,0.9315476190476191,0.9714209401709403,0.9162914321450907
99,0.008981247400839902,0.5555404424667358,0.555534303188324,0.00012296272325329483,0.36802974343299866,0.05,0.8833333333333333,0.9086993970714902,0.9107142857142857,0.9682921245421245,0.8837639965546942
100,0.00895624552151215,0.5924650430679321,0.5924587249755859,0.00012594588042702526,0.41449815034866333,0.05,0.8333333333333334,0.8287581699346406,0.7941468253968255,0.9254471724990593,0.8321241830065359
101,0.008930976655491857,0.5663108229637146,0.5663033723831177,0.00014943348651286215,0.45167285203933716,0.05,0.8333333333333334,0.8287581699346406,0.7941468253968255,0.935124771062271,0.8321241830065359
102,0.008905442529872458,0.6221341490745544,0.622110903263092,0.0004650692280847579,0.4795539081096649,0.05,0.9166666666666666,0.9337085678549094,0.9315476190476191,0.9615162037037037,0.9162914321450907
103,0.008879644889877513,0.5635710954666138,0.563545286655426,0.0005159082938916981,0.5167286396026611,0.05,0.9333333333333333,0.9474206349206349,0.9474206349206349,0.9772811100936102,0.9333333333333333
104,0.008853585498741453,0.5837721824645996,0.5837650299072266,0.00014302946510724723,0.49814125895500183,0.05,0.9666666666666667,0.9737103174603176,0.9737103174603176,0.9765020858770859,0.9666666666666667
105,0.008827266137589043,0.6216557621955872,0.621555745601654,0.001999847823753953,0.47769516706466675,0.05,0.9666666666666667,0.9737103174603176,0.9737103174603176,0.9808042073667074,0.9666666666666667
106,0.008800688605313658,0.6015658974647522,0.601515531539917,0.0010071290889754891,0.4535315930843353,0.05,0.9333333333333333,0.9474206349206349,0.9474206349206349,0.9705624236874236,0.9333333333333333
107,0.008773854718454323,0.611764132976532,0.6117203831672668,0.0008751904824748635,0.41263940930366516,0.05,0.9333333333333333,0.9474206349206349,0.9474206349206349,0.9685623982498983,0.9333333333333333
108,0.008746766311071562,0.5941051840782166,0.5940974950790405,0.00015406023885589093,0.4423791766166687,0.05,0.9,0.9222873900293256,0.9265873015873015,0.9696784696784698,0.9006598240469208
109,0.008719425234622036,0.5866540670394897,0.5866460800170898,0.00015916557458695024,0.3903345763683319,0.05,0.9,0.9222873900293256,0.9265873015873015,0.9712015415140415,0.9006598240469208
110,0.008691833357832001,0.609282374382019,0.6092243790626526,0.0011595329269766808,0.34200742840766907,0.05,0.9,0.9222873900293256,0.9265873015873015,0.9746769434269434,0.9006598240469208
111,0.008663992566569587,0.6409992575645447,0.6409609913825989,0.0007657749811187387,0.36802974343299866,0.05,0.9166666666666666,0.9347852836224929,0.9370039682539683,0.9781300875050875,0.916974283253353
112,0.00863590476371589,0.605675995349884,0.6056299209594727,0.00092193519230932,0.33085501194000244,0.05,0.9166666666666666,0.9347852836224929,0.9370039682539683,0.984489468864469,0.916974283253353
113,0.008607571869034929,0.571341872215271,0.5713164806365967,0.0005073981592431664,0.2769516706466675,0.05,0.9,0.9222873900293256,0.9265873015873015,0.9841174450549451,0.9006598240469208
114,0.008578995819042416,0.6075193881988525,0.6074904203414917,0.0005799258942715824,0.28438660502433777,0.05,0.9166666666666666,0.9347852836224929,0.9370039682539683,0.9845244454619455,0.916974283253353
115,0.00855017856687341,0.5894465446472168,0.5894349813461304,0.000231321100727655,0.29182156920433044,0.05,0.9,0.9222873900293256,0.9265873015873015,0.9853034696784698,0.9006598240469208
116,0.00852112208214882,0.5491692423820496,0.54915452003479,0.00029433020972646773,0.28438660502433777,0.05,0.8833333333333333,0.9086993970714902,0.9107142857142857,0.9752111314611316,0.8837639965546942
117,0.008491828350840775,0.5723527669906616,0.5723428726196289,0.00019795198750216514,0.3197025954723358,0.05,0.85,0.8826135105204873,0.8844246031746031,0.9752111314611316,0.8505537098560353
118,0.0084622993751369,0.5486675500869751,0.5486609935760498,0.0001312691019847989,0.2881040871143341,0.05,0.85,0.8826135105204873,0.8844246031746031,0.9706069393569394,0.8505537098560353
119,0.008432537173303462,0.55204838514328,0.5520445108413696,7.721884321654215e-05,0.2955390214920044,0.05,0.8666666666666667,0.8948412698412698,0.8948412698412698,0.9654335826210826,0.8666666666666667
120,0.00840254377954742,0.5500245690345764,0.5500108003616333,0.0002754532324615866,0.3903345763683319,0.05,0.8666666666666667,0.8948412698412698,0.8948412698412698,0.9455764143264144,0.8666666666666667
121,0.008372321243877393,0.5366596579551697,0.5366561412811279,7.035661838017404e-05,0.4237918257713318,0.05,0.8666666666666667,0.8948412698412698,0.8948412698412698,0.9316461894586895,0.8666666666666667
122,0.00834187163196355,0.5360679030418396,0.5360632538795471,9.295657218899578e-05,0.4739776849746704,0.05,0.9,0.9211309523809524,0.9211309523809524,0.9403998778998779,0.9
123,0.008311197024996417,0.5433767437934875,0.5433691740036011,0.00015133057604543865,0.5018587112426758,0.05,0.9,0.9211309523809524,0.9211309523809524,0.9415509259259259,0.9
124,0.008280299519544634,0.5358664393424988,0.5358583331108093,0.00016208131273742765,0.5260223150253296,0.05,0.9,0.9211309523809524,0.9211309523809524,0.9423649267399267,0.9
125,0.008249181227411657,0.5555224418640137,0.5555092692375183,0.0002634227857924998,0.5111523866653442,0.05,0.9,0.9211309523809524,0.9211309523809524,0.9495860042735043,0.9
126,0.008217844275491416,0.5295640826225281,0.5295560359954834,0.0001613153872312978,0.4869888424873352,0.05,0.9166666666666666,0.9337085678549094,0.9315476190476191,0.9493061914936914,0.9162914321450907
127,0.008186290805622951,0.5520183444023132,0.5520004630088806,0.00035706019843928516,0.4628252685070038,0.05,0.9,0.9211309523809524,0.9211309523809524,0.9555161273911273,0.9
128,0.008154522974444009,0.5734989643096924,0.5734714269638062,0.0005508631002157927,0.47769516706466675,0.05,0.9333333333333333,0.9481915933528837,0.9528769841269842,0.9615257427757428,0.9337732160312805
129,0.008122542953243656,0.6174147129058838,0.6173824071884155,0.0006460072472691536,0.41449815034866333,0.05,0.9166666666666666,0.9356405585913783,0.9424603174603176,0.9717452686202686,0.9173952641165755
130,0.008090352927813856,0.6581618785858154,0.6581443548202515,0.0003508972586132586,0.410780668258667,0.05,0.9,0.9034055375518791,0.8839285714285715,0.963805580993081,0.8998578657115242
131,0.008057955098300092,0.5530415773391724,0.553028404712677,0.0002634771808516234,0.3847583532333374,0.05,0.8666666666666667,0.8732006732006732,0.8467261904761904,0.9518881003256002,0.8638570438570439
132,0.008025351679050973,0.5776265859603882,0.5776059031486511,0.00041325698839500546,0.3457249104976654,0.05,0.8666666666666667,0.8732006732006732,0.8467261904761904,0.9410294566544567,0.8638570438570439
133,0.0079925448984669,0.6386882066726685,0.6386758089065552,0.00024845116422511637,0.321561336517334,0.05,0.9,0.9022121669180493,0.8784722222222222,0.9623397435897435,0.8990950226244344
134,0.007959536998847744,0.5682899355888367,0.568286657333374,6.5413216361776e-05,0.2936802804470062,0.05,0.9166666666666666,0.9337085678549094,0.9315476190476191,0.9775831807081806,0.9162914321450907
135,0.007926330236239594,0.5944091081619263,0.5943719744682312,0.0007421826012432575,0.2806691527366638,0.05,0.9166666666666666,0.9356405585913783,0.9424603174603176,0.9625241656491657,0.9173952641165755
136,0.00789292688028057,0.557135283946991,0.5571317076683044,7.123348041204736e-05,0.28624534606933594,0.05,0.9166666666666666,0.9356405585913783,0.9424603174603176,0.9635702838827839,0.9173952641165755
137,0.00785932921404568,0.5847887992858887,0.5847808718681335,0.0001589606108609587,0.2620817720890045,0.05,0.9,0.9222873900293256,0.9265873015873015,0.9552458536833536,0.9006598240469208
138,0.007825539533890782,0.5559002757072449,0.5558891296386719,0.00022311092470772564,0.3643122613430023,0.05,0.9,0.9211309523809524,0.9211309523809524,0.954142501017501,0.9
139,0.007791560149295626,0.5300742387771606,0.5300691723823547,0.00010131906310562044,0.4052044451236725,0.05,0.9166666666666666,0.9337085678549094,0.9315476190476191,0.9453411172161172,0.9162914321450907
140,0.007757393382706014,0.5770356059074402,0.5770174860954285,0.0003627103578764945,0.41263940930366516,0.05,0.9,0.9196969696969698,0.9156746031746031,0.943143950956451,0.8990151515151514
141,0.00772304156937506,0.581238329410553,0.5812305212020874,0.0001558322983328253,0.4182156026363373,0.05,0.8833333333333333,0.905345069524174,0.8998015873015873,0.9449690934065934,0.8814580941446614
142,0.00768850705720357,0.5571348667144775,0.5571197867393494,0.00030184988281689584,0.38289961218833923,0.05,0.9166666666666666,0.9337085678549094,0.9315476190476191,0.9540375712250713,0.9162914321450907
143,0.00765379220657958,0.5516964793205261,0.5516880750656128,0.00016796070849522948,0.39591076970100403,0.05,0.9,0.9034055375518791,0.8839285714285715,0.9647690272690271,0.8998578657115242
144,0.007618899390217016,0.5395802855491638,0.5395768284797668,6.944218330318108e-05,0.3791821599006653,0.05,0.8833333333333333,0.8908424908424908,0.8735119047619048,0.962931166056166,0.8835897435897436
145,0.007583830992993526,0.5502786636352539,0.5502736568450928,0.00010020619811257347,0.34944236278533936,0.05,0.8833333333333333,0.8908424908424908,0.8735119047619048,0.9609661172161171,0.8835897435897436
146,0.007548589411787477,0.5475916266441345,0.5475843548774719,0.00014536624075844884,0.4033457338809967,0.05,0.8833333333333333,0.8931216931216931,0.9107142857142857,0.9482123778998778,0.882962962962963
147,0.007513177055314133,0.5463532209396362,0.546342134475708,0.00022218271624296904,0.36245352029800415,0.05,0.8833333333333333,0.8931216931216931,0.9107142857142857,0.942259996947497,0.882962962962963
148,0.0074775963439610155,0.5432447195053101,0.5432308912277222,0.0002765930548775941,0.3903345763683319,0.05,0.8833333333333333,0.8931216931216931,0.9107142857142857,0.9427369505494504,0.882962962962963
149,0.007441849709622487,0.5390468835830688,0.5390440225601196,5.7610021030995995e-05,0.33085501194000244,0.05,0.9,0.9058773712737128,0.9211309523809524,0.9400405728530727,0.8995392953929539
