epoch,lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,1.1215265989303589,0.6666666666666666,0.5459001782531194,0.5357142857142857,0.812786232155336,0.6442736185383244
2,0.01,0.9390406608581543,0.7,0.6916666666666668,0.6790674603174603,0.838245055520999,0.6990277777777777
3,0.01,0.840936541557312,0.65,0.6114539400665926,0.6587301587301587,0.8483109963062794,0.6429145394006659
4,0.01,0.802862823009491,0.65,0.6342857142857142,0.7331349206349206,0.8525294859316087,0.6374285714285715
5,0.01,0.780983567237854,0.6,0.5972222222222222,0.7281746031746031,0.8601524643682663,0.5826388888888889
6,0.01,0.753799319267273,0.6166666666666667,0.6124499445168139,0.7385912698412698,0.8573102408597691,0.6042402421961692
7,0.01,0.7515946626663208,0.5833333333333334,0.5866013071895425,0.7068452380952381,0.8571276186252601,0.5732843137254903
8,0.01,0.7362431287765503,0.6833333333333333,0.6813725490196078,0.7857142857142857,0.8732858467528278,0.6749183006535947
9,0.01,0.7663416266441345,0.7,0.7012820512820513,0.7961309523809524,0.8890293352262693,0.6928846153846154
10,0.01,0.7235696911811829,0.6833333333333333,0.6747062461348176,0.7911706349206349,0.8973400867563605,0.6722016079158936
11,0.01,0.7104973196983337,0.6666666666666666,0.6558463965296264,0.7807539682539683,0.9048078002971871,0.6535541752933056
12,0.01,0.6893266439437866,0.65,0.6433747412008282,0.7648809523809524,0.9112371348515217,0.6382763975155279
13,0.01,0.6786516904830933,0.7166666666666667,0.7150675766091261,0.8065476190476191,0.9182133762027629,0.7120159239930416
14,0.01,0.6821954846382141,0.7166666666666667,0.7150675766091261,0.8065476190476191,0.9235965925234794,0.7120159239930416
15,0.01,0.6612318754196167,0.7333333333333333,0.7355010852584574,0.8169642857142857,0.9281308314327182,0.7293586606389891
16,0.01,0.6804478764533997,0.7166666666666667,0.7220291294273419,0.8065476190476191,0.9321308823077691,0.710729063224098
17,0.01,0.644202470779419,0.7,0.7012820512820513,0.7961309523809524,0.9356539795808665,0.6928846153846154
