epoch,lr,original_loss,utility_loss_unweighted,utility_loss_weighted,total_loss,adapter_gradient_norm,router_gradient_norm,global_gradient_norm,utility_valid_count,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.2943496704101562,0.0,0.0,3.2943496704101562,0.12944239377975464,0.0,2.9162395000457764,0,0.35,0.1728395061728395,0.3333333333333333,0.7967793093087905,0.18148148148148147
2,0.01,2.9267265796661377,0.0,0.0,2.9267265796661377,0.07891029864549637,0.0004764208570122719,0.5765506029129028,0,0.35,0.1728395061728395,0.3333333333333333,0.6063517740994157,0.18148148148148147
3,0.01,6.181303024291992,0.0,0.0,6.181303024291992,0.6671772599220276,0.03563423082232475,0.2569478154182434,0,0.35,0.18918918918918917,0.21875,0.4925239472704095,0.30270270270270266
4,0.01,6.112658977508545,0.0,0.0,6.112658977508545,0.4503149390220642,0.011171902529895306,0.1625576913356781,0,0.43333333333333335,0.21940928270042193,0.2708333333333333,0.5746413788866619,0.35105485232067507
5,0.01,5.501230239868164,0.0,0.0,5.501230239868164,0.13177859783172607,0.005081857554614544,0.14209207892417908,0,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.6263676269572497,0.4459649122807018
6,0.01,3.2810635566711426,0.0,0.0,3.2810635566711426,0.5367801189422607,0.029215499758720398,0.1285085380077362,0,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.7886329417874229,0.4459649122807018
7,0.01,8.829195976257324,0.0,0.0,8.829195976257324,0.8759486079216003,0.01673928089439869,0.09463834017515182,0,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.7929231844326184,0.4459649122807018
8,0.01,4.393543720245361,0.0,0.0,4.393543720245361,0.41897130012512207,0.003983756061643362,0.08259144425392151,0,0.6,0.5102821616451458,0.6354166666666666,0.8084305358774699,0.4733142037302726
9,0.01,2.682544708251953,0.0,0.0,2.682544708251953,0.021239589899778366,0.0002600431034807116,0.12042028456926346,0,0.6,0.5102821616451458,0.6354166666666666,0.8149870580589921,0.4733142037302726
10,0.01,2.581364393234253,0.0,0.0,2.581364393234253,0.09824363887310028,0.0011321738129481673,0.08338365703821182,0,0.6,0.5102821616451458,0.6354166666666666,0.812686761831809,0.4733142037302726
11,0.01,2.9195556640625,0.0,0.0,2.9195556640625,0.5950104594230652,0.010100756771862507,0.06594984978437424,0,0.6,0.5102821616451458,0.6354166666666666,0.8001941771104507,0.4733142037302726
12,0.01,2.5451455116271973,0.0,0.0,2.5451455116271973,0.12689779698848724,0.0013425046345219016,0.23407018184661865,0,0.55,0.5767211061328709,0.71875,0.8091704438992174,0.4629498482439659
13,0.01,2.436455488204956,0.0,0.0,2.436455488204956,0.10387025773525238,0.0013173151528462768,0.12353254109621048,0,0.5666666666666667,0.5832724171539961,0.7291666666666666,0.811435763528924,0.48884929337231964
14,0.01,2.324249267578125,0.0,0.0,2.324249267578125,0.08703054487705231,0.0012476877309381962,0.13081571459770203,0,0.6,0.5102821616451458,0.6354166666666666,0.8099126916933521,0.4733142037302726
15,0.01,2.345956325531006,0.0,0.0,2.345956325531006,0.18846817314624786,0.002825837815180421,0.0628124549984932,0,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.826233084045584,0.4876255020080321
16,0.01,2.241088628768921,0.0,0.0,2.241088628768921,0.01801368035376072,0.00036844078567810357,0.25850874185562134,0,0.5833333333333334,0.48971193415637854,0.625,0.8225587414856284,0.45946502057613164
