epoch,prototype_residual_enabled,lambda_effective,lr,historical_loss,prototype_loss_unweighted,prototype_loss_weighted,total_loss,gamma_CN_gradient,gamma_AD_gradient,residual_sum_max_abs,CN_sMCI_gap_identity_max_abs_error,AD_sMCI_gap_identity_max_abs_error,acc,macro_f1,bacc,macro_auc,weighted_f1,gamma_CN,gamma_AD,prototype_cosine,sum_w_CN,sum_w_AD,mean_w_CN,mean_w_AD
1,False,0.0,0.01,3.309741258621216,0.6648377180099487,0.0,3.309741258621216,0.0,0.0,0.0,0.0,0.0,0.35,0.1728395061728395,0.3333333333333333,0.8156864100260326,0.18148148148148147,0.05000000074505806,0.05000000074505806,0.999954104423523,150.8655548095703,134.1344451904297,0.5293528437614441,0.4706471860408783
2,False,0.0,0.01,2.9110054969787598,0.664847731590271,0.0,2.9110054969787598,0.0,0.0,0.0,0.0,0.0,0.35,0.1728395061728395,0.3333333333333333,0.499652813774276,0.18148148148148147,0.05000000074505806,0.05000000074505806,0.9867080450057983,172.73565673828125,112.26432800292969,0.6060900092124939,0.39390993118286133
3,False,0.0,0.01,5.9152512550354,0.626488208770752,0.0,5.9152512550354,0.0,0.0,0.0,0.0,0.0,0.35,0.18918918918918917,0.21875,0.4760056941660715,0.30270270270270266,0.05000000074505806,0.05000000074505806,0.9588589668273926,177.49267578125,107.50731658935547,0.6227813363075256,0.37721866369247437
4,False,0.0,0.01,4.424306869506836,0.6393076181411743,0.0,4.424306869506836,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.38431938431938434,0.47767857142857145,0.5920126890056135,0.3834295334295334,0.05000000074505806,0.05000000074505806,0.9272158145904541,185.9416961669922,99.05829620361328,0.6524270176887512,0.3475729823112488
5,False,0.0,0.01,6.13799524307251,0.6260898113250732,0.0,6.13799524307251,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4271929824561404,0.5565476190476191,0.6656008703473327,0.4203508771929825,0.05000000074505806,0.05000000074505806,0.9498289823532104,190.37823486328125,94.62175750732422,0.6679938435554504,0.33200618624687195
6,False,0.0,0.01,5.401678562164307,0.6298782825469971,0.0,5.401678562164307,0.0,0.0,0.0,0.0,0.0,0.5,0.3956043956043956,0.5357142857142857,0.7620512676526827,0.3948717948717949,0.05000000074505806,0.05000000074505806,0.890200138092041,208.4066162109375,76.59336853027344,0.7312512993812561,0.2687486708164215
7,False,0.0,0.01,3.1265668869018555,0.6135904788970947,0.0,3.1265668869018555,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.8059137207132491,0.40755274261603375,0.05000000074505806,0.05000000074505806,0.9155054092407227,221.14727783203125,63.852718353271484,0.7759553790092468,0.22404463589191437
8,False,0.0,0.01,6.586697578430176,0.5841928124427795,0.0,6.586697578430176,0.0,0.0,0.0,0.0,0.0,0.55,0.4444444444444444,0.5669642857142857,0.8184594002695418,0.43333333333333335,0.05000000074505806,0.05000000074505806,0.9473150372505188,229.38424682617188,55.615760803222656,0.8048570156097412,0.19514302909374237
9,False,0.0,0.01,4.085570812225342,0.5778525471687317,0.0,4.085570812225342,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4271929824561404,0.5565476190476191,0.7996409709263483,0.4203508771929825,0.05000000074505806,0.05000000074505806,0.9118351340293884,240.3316192626953,44.668392181396484,0.843268871307373,0.15673120319843292
10,False,0.0,0.01,2.740708589553833,0.5753159523010254,0.0,2.740708589553833,0.0,0.0,0.0,0.0,0.0,0.5,0.3956043956043956,0.5357142857142857,0.7889738886201151,0.3948717948717949,0.05000000074505806,0.05000000074505806,0.7441005110740662,246.24656677246094,38.75342559814453,0.8640230298042297,0.13597694039344788
