epoch,masked_modality_index,masked_modality_name,lr,loss,loss_shared,loss_private
1,0,MRI,9.999383162408304e-05,1.4974164962768555,0.9542515277862549,1.0863300561904907
2,1,PET,9.997532801828658e-05,1.465613842010498,0.9387611150741577,1.0537054538726807
3,2,CSF,9.994449374809851e-05,1.4545321464538574,0.9217023849487305,1.065659523010254
4,3,Risk,9.990133642141359e-05,1.4154813289642334,0.9041982889175415,1.0225660800933838
5,4,COG,9.98458666866564e-05,1.3909869194030762,0.8857383728027344,1.0104970932006836
6,5,ROI,9.9778098230154e-05,1.4046601057052612,0.8919731974601746,1.0253738164901733
7,0,MRI,9.9698047772759e-05,1.3440051078796387,0.8402837514877319,1.007442831993103
8,1,PET,9.96057350657239e-05,1.3213914632797241,0.8321622610092163,0.9784584045410156
9,2,CSF,9.950118288582787e-05,1.3113532066345215,0.8136920928955078,0.9953223466873169
10,3,Risk,9.938441702975689e-05,1.2761366367340088,0.8007644414901733,0.9507444500923157
11,4,COG,9.925546630773869e-05,1.2557299137115479,0.7888309359550476,0.9337978363037109
12,5,ROI,9.911436253643444e-05,1.2638903856277466,0.7880188822746277,0.951742947101593
13,0,MRI,9.896114053108829e-05,1.2136995792388916,0.7458118200302124,0.9357753992080688
14,1,PET,9.879583809693738e-05,1.1877784729003906,0.7355524897575378,0.9044519662857056
15,2,CSF,9.861849601988384e-05,1.184482216835022,0.7204746603965759,0.9280151724815369
16,3,Risk,9.842915805643157e-05,1.1528526544570923,0.7125790119171143,0.8805472254753113
17,4,COG,9.822787092288992e-05,1.1324326992034912,0.7023762464523315,0.8601128458976746
18,5,ROI,9.801468428384718e-05,1.1415510177612305,0.7018697261810303,0.8793625831604004
19,0,MRI,9.778965073991652e-05,1.1028501987457275,0.6702361106872559,0.8652282953262329
20,1,PET,9.75528258147577e-05,1.0759468078613281,0.658466100692749,0.8349615335464478
21,2,CSF,9.730426794137729e-05,1.0747843980789185,0.642468273639679,0.864632248878479
22,3,Risk,9.70440384477113e-05,1.0392439365386963,0.6329745054244995,0.8125388026237488
23,4,COG,9.67722015414934e-05,1.0226794481277466,0.6276268362998962,0.7901051640510559
24,5,ROI,9.64888242944126e-05,1.0354933738708496,0.6304818987846375,0.8100229501724243
25,0,MRI,9.619397662556436e-05,0.9985761046409607,0.5988451242446899,0.7994619607925415
26,1,PET,9.588773128419907e-05,0.972345769405365,0.5888575911521912,0.7669763565063477
