fold,epoch,loss,correct,acc,macro_auc,macro_f1,bacc,weighted_f1,base_lr,retrieval_lr
9,1,3.3096041679382324,20,0.3389830508474576,0.7674551623792611,0.1687763713080169,0.3333333333333333,0.17163698777086464,0.01,0.01
9,2,2.8799943923950195,20,0.3389830508474576,0.4844653659644173,0.1687763713080169,0.3333333333333333,0.17163698777086464,0.01,0.01
9,3,6.358864784240723,16,0.2711864406779661,0.43262448072694754,0.15920398009950248,0.17204301075268816,0.25094864659752086,0.01,0.01
9,4,4.594980716705322,21,0.3559322033898305,0.5223563122519479,0.19444444444444445,0.22580645161290322,0.306497175141243,0.01,0.01
9,5,4.432611465454102,30,0.5084745762711864,0.6226176574848302,0.4073429951690821,0.5389784946236559,0.4047948906902481,0.01,0.01
9,6,3.2933151721954346,32,0.5423728813559322,0.8117543957202402,0.4299355984898956,0.5295698924731184,0.43148635373028144,0.01,0.01
9,7,4.482070446014404,32,0.5423728813559322,0.8534248273337458,0.4299355984898956,0.5295698924731184,0.43148635373028144,0.01,0.01
9,8,3.867119789123535,33,0.559322033898305,0.8712683005377503,0.44722222222222224,0.5403225806451614,0.44505649717514123,0.01,0.01
9,9,3.4291179180145264,34,0.576271186440678,0.8665474626575196,0.4657467925441782,0.5510752688172044,0.4589687726942629,0.01,0.01
9,10,2.650299072265625,34,0.576271186440678,0.907692655225862,0.47346213635354206,0.581989247311828,0.45906119084452174,0.01,0.01
9,11,2.379167318344116,34,0.576271186440678,0.8719482499368647,0.4657467925441782,0.5510752688172044,0.4589687726942629,0.01,0.01
9,12,2.3767776489257812,34,0.576271186440678,0.8879453352887888,0.4657467925441782,0.5510752688172044,0.4589687726942629,0.01,0.01
9,13,2.444916009902954,29,0.4915254237288136,0.9115388090720158,0.4899579264904343,0.646505376344086,0.37033030463266076,0.01,0.01
9,14,2.2359607219696045,28,0.4745762711864407,0.851768829947198,0.4654456654456654,0.6048387096774194,0.35904886074377607,0.01,0.01
9,15,2.1886191368103027,28,0.4745762711864407,0.8255921971766375,0.46345811051693403,0.6048387096774194,0.3576543097978791,0.01,0.01
9,16,2.098267078399658,40,0.6779661016949152,0.8785928598072811,0.6877853389611509,0.7588709677419354,0.6606475688792011,0.01,0.01
9,17,2.097209930419922,35,0.5932203389830508,0.9047354922117731,0.49743589743589745,0.6236559139784946,0.4722294654498044,0.01,0.01
9,18,2.061950206756592,34,0.576271186440678,0.9230620370563445,0.47907647907647904,0.6129032258064516,0.45814072932717004,0.01,0.01
9,19,1.9858052730560303,36,0.6101694915254238,0.9441892968932817,0.513192931493585,0.603494623655914,0.4878943416663589,0.01,0.01
9,20,1.9025800228118896,42,0.711864406779661,0.9413278214511611,0.6861337355455003,0.703494623655914,0.6744464043766137,0.01,0.01
9,21,1.865500569343567,49,0.8305084745762712,0.9210004100895941,0.8208356139390621,0.8497311827956988,0.830851725065635,0.009999830837037664,0.009999830837037664
9,22,1.8407046794891357,47,0.7966101694915254,0.9199068957607857,0.7938912938912939,0.8282258064516128,0.7956440922542617,0.009999323359712722,0.009999323359712722
9,23,1.7621815204620361,47,0.7966101694915254,0.9219497559156004,0.7870950888192269,0.7973118279569892,0.7957600552574252,0.009998477602710573,0.009998477602710573
9,24,1.629431128501892,46,0.7796610169491526,0.922369692293791,0.7730663369101279,0.8483870967741934,0.778959225081149,0.009997293623837585,0.009997293623837585
9,25,1.768708348274231,48,0.8135593220338984,0.926426567318408,0.8020283809757495,0.8639784946236558,0.818163103622515,0.00999577150401714,0.00999577150401714
9,26,1.593766212463379,49,0.8305084745762712,0.9446169369319275,0.8258620689655172,0.8747311827956988,0.8314436002337814,0.009993911347284109,0.009993911347284109
9,27,1.6108078956604004,50,0.847457627118644,0.9743280438726359,0.8560678181241217,0.8913978494623654,0.8467891578901268,0.009991713280777732,0.009991713280777732
9,28,1.5086588859558105,51,0.864406779661017,0.9595187702872713,0.8554306751650205,0.8653225806451613,0.8648158089833065,0.009989177454732934,0.009989177454732934
9,29,1.3751137256622314,51,0.864406779661017,0.9772593156369247,0.8564397691715019,0.8771505376344085,0.8641829123695474,0.00998630404247006,0.00998630404247006
9,30,1.3318434953689575,52,0.8813559322033898,0.9814028423610967,0.8619876594246169,0.8879032258064515,0.8827261268878129,0.009983093240383016,0.009983093240383016
9,31,1.2343922853469849,50,0.847457627118644,0.9325394508506464,0.8375768217734855,0.8368279569892473,0.8456719394056634,0.009979545267925863,0.009979545267925863
9,32,1.4997034072875977,54,0.9152542372881356,0.9513454182334637,0.9056652806652806,0.8975806451612903,0.9151485253180169,0.009975660367597807,0.009975660367597807
9,33,1.2312878370285034,53,0.8983050847457628,0.9704222880219086,0.8767441860465116,0.8736559139784946,0.8966890027591644,0.009971438804926623,0.009971438804926623
9,34,1.341475248336792,53,0.8983050847457628,0.9699082858950031,0.8935475444096134,0.9045698924731184,0.8978800276287127,0.00996688086845051,0.00996688086845051
9,35,1.4736942052841187,53,0.8983050847457628,0.9694491361474284,0.8834528933524629,0.8986559139784945,0.8987257738978188,0.009961986869698373,0.009961986869698373
