epoch,lr,train_loss,test_loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.2686192989349365,3.4742400646209717,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.7406600662118489,0.186864406779661
2,0.01,3.1997110843658447,5.719842910766602,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.7379724124206297,0.186864406779661
3,0.01,5.05681848526001,4.822732448577881,0.2711864406779661,0.1568627450980392,0.17204301075268816,0.7209167459591908,0.2472582253240279
4,0.01,4.7787861824035645,3.4827280044555664,0.4406779661016949,0.21940928270042193,0.2795698924731183,0.7230151474633648,0.34584853035829216
5,0.01,4.450504779815674,6.437416076660156,0.559322033898305,0.4602941176470588,0.576036866359447,0.7362673640262773,0.4384097706879362
6,0.01,6.684676170349121,4.11997652053833,0.559322033898305,0.4602941176470588,0.576036866359447,0.7513350166151523,0.4384097706879362
7,0.01,3.733673572540283,3.7413558959960938,0.576271186440678,0.4710269650028686,0.5499231950844854,0.788919154793518,0.45190933224423113
8,0.01,4.155510902404785,2.3974366188049316,0.5423728813559322,0.3941176470588235,0.4546850998463901,0.7242594700149878,0.41784646061814557
9,0.01,2.4302659034729004,2.6804919242858887,0.5423728813559322,0.4416315049226441,0.565284178187404,0.7626505262328692,0.4249445755560323
10,0.01,2.72324275970459,2.5323684215545654,0.5423728813559322,0.4416315049226441,0.565284178187404,0.7733933676208719,0.4249445755560323
11,0.01,2.4328384399414062,3.6209592819213867,0.4745762711864407,0.4590260017050299,0.6298003072196621,0.7743552429460748,0.3332421214617019
12,0.01,2.9106359481811523,2.991689682006836,0.4745762711864407,0.4708333333333334,0.6298003072196621,0.8009882025162162,0.3353813559322034
13,0.01,2.7599692344665527,2.731651782989502,0.4406779661016949,0.4166666666666667,0.5714285714285715,0.8042153564224872,0.28672316384180785
14,0.01,2.449986457824707,2.5578885078430176,0.4406779661016949,0.4055164319248827,0.5714285714285715,0.7858018702670656,0.28470398663165436
15,0.01,2.340090751647949,2.765357494354248,0.4406779661016949,0.4055164319248827,0.5714285714285715,0.7763033514306859,0.28470398663165436
16,0.01,2.3312630653381348,2.728492498397827,0.4406779661016949,0.4055164319248827,0.5714285714285715,0.7476409178446529,0.28470398663165436
17,0.01,2.3337292671203613,2.6420509815216064,0.5423728813559322,0.4305555555555555,0.5284178187403994,0.795687004939976,0.42443502824858753
18,0.01,2.289325714111328,2.466606616973877,0.5423728813559322,0.4305555555555555,0.5284178187403994,0.815810722007666,0.42443502824858753
19,0.01,2.234473466873169,2.5994205474853516,0.5423728813559322,0.41537578886976473,0.4915514592933947,0.8229999108606917,0.4222993669593628
20,0.01,2.291792631149292,2.6830127239227295,0.559322033898305,0.4352869352869353,0.5023041474654377,0.8142678864240834,0.4358043086856646
21,0.009999830837037664,2.3571724891662598,2.4847755432128906,0.559322033898305,0.44986449864498645,0.5391705069124424,0.8135205673406013,0.4379220063387074
22,0.009999323359712722,2.1664421558380127,2.3582229614257812,0.576271186440678,0.48045267489711935,0.58678955453149,0.7565496661421958,0.45223896212596776
23,0.009998477602710573,2.062739372253418,2.4178762435913086,0.5423728813559322,0.4305555555555555,0.5284178187403994,0.7458234088115243,0.42443502824858753
24,0.009997293623837585,2.1103062629699707,2.4222331047058105,0.559322033898305,0.44986449864498645,0.5391705069124424,0.7432839750327017,0.4379220063387074
25,0.00999577150401714,2.084521532058716,2.34550142288208,0.559322033898305,0.44986449864498645,0.5391705069124424,0.7445293340879079,0.4379220063387074
26,0.009993911347284109,1.981258511543274,2.2583377361297607,0.559322033898305,0.44986449864498645,0.5391705069124424,0.7359408653975716,0.4379220063387074
27,0.009991713280777732,1.9861990213394165,2.1961050033569336,0.559322033898305,0.44986449864498645,0.5391705069124424,0.7355433662734173,0.4379220063387074
28,0.009989177454732934,1.9341886043548584,2.065040349960327,0.559322033898305,0.44986449864498645,0.5391705069124424,0.7344037305836967,0.4379220063387074
29,0.00998630404247006,1.8787416219711304,2.1511404514312744,0.576271186440678,0.48045267489711935,0.58678955453149,0.7425428749707188,0.45223896212596776
30,0.009983093240383016,1.9777798652648926,2.116461753845215,0.576271186440678,0.48045267489711935,0.58678955453149,0.7885786633664393,0.45223896212596776
31,0.009979545267925863,1.8502130508422852,2.1399192810058594,0.7457627118644068,0.7287058225273327,0.7496159754224271,0.8652146287969718,0.7448060091274613
32,0.009975660367597807,1.8415181636810303,1.9156177043914795,0.7288135593220338,0.7130398322851154,0.7542242703533026,0.8828994529334088,0.7184436627225244
33,0.009971438804926623,1.6891200542449951,1.7430810928344727,0.6610169491525424,0.6350059737156512,0.6446492575524835,0.8330721344303688,0.642275681914829
34,0.00996688086845051,1.6547080278396606,2.1692748069763184,0.5932203389830508,0.5945875618006765,0.6682027649769586,0.8600600964777536,0.5493457177258233
35,0.009961986869698373,1.6777000427246094,1.9745063781738281,0.576271186440678,0.5781099746481336,0.6574500768049155,0.8231927005271658,0.5252548151506665
36,0.009956757143168527,1.5227524042129517,2.1269209384918213,0.6101694915254238,0.610594315245478,0.6789554531490016,0.8577414379621512,0.5726317172513467
37,0.009951192046305833,1.468729853630066,1.872567057609558,0.8135593220338984,0.7907890293108658,0.8028673835125447,0.900630401479298,0.8116929539861193
38,0.009945291959477269,1.378379225730896,2.209933280944824,0.7457627118644068,0.734876406703032,0.7660010240655403,0.9001955882261484,0.7463374288163079
39,0.009939057285945933,1.4927414655685425,2.096895217895508,0.7627118644067796,0.7479630365659777,0.7767537122375833,0.9057398458926472,0.7635901417369513
40,0.009932488451843476,1.337120771408081,2.119676351547241,0.7796610169491526,0.7543585740307052,0.7660010240655403,0.9184800296854626,0.780679818468093
41,0.009925585906140986,1.1626806259155273,2.6039047241210938,0.7627118644067796,0.5385964912280702,0.5555555555555555,0.8627928381748416,0.7133809099018734
42,0.009918350120618293,1.3246006965637207,2.089296579360962,0.7457627118644068,0.6479076479076479,0.6390168970814132,0.9211153400457306,0.7346833957003449
43,0.009910781589831726,1.0531278848648071,1.769397258758545,0.7966101694915254,0.7671957671957671,0.7972350230414746,0.9230473827248021,0.7928436911487758
44,0.009902880831080306,1.0003807544708252,1.9242099523544312,0.8135593220338984,0.7806878306878305,0.7875064004096263,0.9413515177521968,0.8153214958299703
45,0.009894648384370404,0.8170003890991211,2.1967339515686035,0.8135593220338984,0.7658007197480882,0.7711213517665131,0.923794701808284,0.8084785791074819
46,0.009886084812378817,0.9630191326141357,2.0326693058013916,0.8135593220338984,0.7630992196209588,0.7403993855606759,0.9181618230854225,0.8112824291895773
47,0.009877190700414313,0.8530653715133667,1.8924881219863892,0.7966101694915254,0.7532763532763532,0.7501280081925245,0.9261537839636311,0.793915688830943
48,0.00986796665637763,0.7770272493362427,1.6553981304168701,0.8135593220338984,0.7662310367228401,0.7608806963645675,0.9405378624393905,0.8110829154174528
49,0.009858413310719925,0.7469159364700317,2.3706679344177246,0.7796610169491526,0.7384615384615385,0.7240143369175627,0.8988802651790767,0.7780964797913952
50,0.009848531316399685,0.8656622171401978,2.1506736278533936,0.8305084745762712,0.7792717410121761,0.7716333845366105,0.9082777249160952,0.8282344380097632
51,0.009838321348838096,0.7897775769233704,1.828888177871704,0.8813559322033898,0.862962962962963,0.8725038402457757,0.9288440290138084,0.8822975517890772
52,0.009827784105872876,0.7103256583213806,2.1751902103424072,0.847457627118644,0.8164924506387922,0.8141321044546851,0.9148413838566639,0.8476347959605504
53,0.009816920307710586,0.701553225517273,2.5005640983581543,0.8135593220338984,0.7662310367228401,0.7608806963645675,0.8590484689805572,0.8110829154174528
54,0.0098057306968774,0.7416051626205444,2.197291851043701,0.8135593220338984,0.7662310367228401,0.7608806963645675,0.8934127087777343,0.8110829154174528
55,0.009794216038168352,0.6434742212295532,1.9816337823867798,0.847457627118644,0.8357142857142857,0.8458781362007168,0.9328739549452623,0.8478208232445521
56,0.009782377118595071,0.7055308818817139,2.2916150093078613,0.7796610169491526,0.7402159244264507,0.7444956477214543,0.8890060137937897,0.7752121503236579
57,0.009770214747331984,0.7169152498245239,2.3932247161865234,0.8135593220338984,0.7896502774551554,0.7875064004096263,0.9043312375230882,0.8135921310786958
58,0.009757729755661011,0.7536718249320984,2.2742488384246826,0.8135593220338984,0.8097319802237836,0.8243727598566307,0.9040078484051319,0.813726035009725
59,0.009744922996914747,0.698746383190155,2.3192391395568848,0.7966101694915254,0.7774891774891776,0.7818740399385561,0.8894833236938501,0.7963020030816641
60,0.00973179534641814,0.603686511516571,2.510775566101074,0.7966101694915254,0.753015176871141,0.7450076804915513,0.9053402737613264,0.7947302992632121
61,0.009718347701428667,0.6350764036178589,2.346464157104492,0.8305084745762712,0.7494949494949495,0.7296466973886329,0.8930965751848605,0.8254750898818696
62,0.009704580981074998,0.6285781264305115,2.4192495346069336,0.8135593220338984,0.73618700667881,0.7291346646185355,0.8597605469422107,0.8063814022413633
63,0.009690496126294182,0.6765577793121338,2.3307766914367676,0.7966101694915254,0.7232142857142857,0.7081413210445469,0.8537737022456886,0.7913135593220338
64,0.009676094099767331,0.6485805511474609,2.7298617362976074,0.7966101694915254,0.7218782249742001,0.6979006656426011,0.8635064708918699,0.7917563100173164
65,0.009661375885853831,0.9371674060821533,2.9070498943328857,0.7796610169491526,0.7074683379031206,0.6820276497695853,0.8461408898590562,0.774346564692917
66,0.00964634249052405,1.129176378250122,2.470418930053711,0.8135593220338984,0.7358719224390867,0.713773681515617,0.834897935492163,0.8087820350658701
67,0.009630994941290591,0.7119571566581726,2.689573287963867,0.7796610169491526,0.7104432301153613,0.7025089605734767,0.7995075571476251,0.7733351856997314
68,0.009615334287138054,0.8615860939025879,2.2989003658294678,0.7966101694915254,0.7532763532763532,0.7501280081925245,0.8718000543127878,0.793915688830943
69,0.00959936159845135,0.8316863179206848,2.215796709060669,0.8135593220338984,0.7921787534790631,0.8346134152585766,0.8992373406634866,0.8151709146881525
70,0.009583077966942534,0.9137346744537354,2.022752285003662,0.8305084745762712,0.8026785714285714,0.7982590885816693,0.9270617611025082,0.8306144067796609
71,0.009566484505576189,0.7275829911231995,2.231623888015747,0.7796610169491526,0.7097560975609755,0.692268305171531,0.8953525252336797,0.7748243075651096
72,0.009549582348493355,0.7420351505279541,2.196890115737915,0.7966101694915254,0.7513597513597513,0.7347670250896057,0.8910826487227167,0.7949508118999645
73,0.009532372650934018,0.7583603858947754,1.908520221710205,0.864406779661017,0.830005120327701,0.830005120327701,0.9105621788134522,0.864406779661017
