fold,epoch,loss,correct,acc,macro_auc,macro_f1,bacc,weighted_f1,base_lr,retrieval_lr
5,1,3.298175096511841,21,0.35,0.7454478828299583,0.1728395061728395,0.3333333333333333,0.18148148148148147,0.01,0.01
5,2,2.8929405212402344,21,0.35,0.6263930644826872,0.1728395061728395,0.3333333333333333,0.18148148148148147,0.01,0.01
5,3,6.504323959350586,19,0.31666666666666665,0.4816074692253938,0.18693244739756365,0.2033730158730159,0.2905647840531561,0.01,0.01
5,4,5.04462194442749,21,0.35,0.5210339538169727,0.18918918918918917,0.21875,0.30270270270270266,0.01,0.01
5,5,4.870896816253662,29,0.48333333333333334,0.5796414124833936,0.38999999999999996,0.5625,0.3809444444444445,0.01,0.01
5,6,5.583002090454102,28,0.4666666666666667,0.7754958397647077,0.37585585585585585,0.5520833333333334,0.3680360360360361,0.01,0.01
5,7,4.048957824707031,28,0.4666666666666667,0.8054862622964037,0.37585585585585585,0.5520833333333334,0.3680360360360361,0.01,0.01
5,8,4.390591144561768,30,0.5,0.8033385912218459,0.3956043956043956,0.5357142857142857,0.3948717948717949,0.01,0.01
5,9,2.9183168411254883,31,0.5166666666666667,0.7905925911527326,0.4109704641350211,0.5461309523809524,0.40755274261603375,0.01,0.01
5,10,2.6917266845703125,31,0.5166666666666667,0.7977401158415308,0.4109704641350211,0.5461309523809524,0.40755274261603375,0.01,0.01
5,11,2.7188632488250732,31,0.5166666666666667,0.8109567101312384,0.4109704641350211,0.5461309523809524,0.40755274261603375,0.01,0.01
5,12,2.8725943565368652,31,0.5166666666666667,0.8284468086944502,0.4109704641350211,0.5461309523809524,0.40755274261603375,0.01,0.01
5,13,2.5167746543884277,34,0.5666666666666667,0.8359367800700349,0.5714285714285714,0.6865079365079364,0.5142857142857142,0.01,0.01
5,14,3.591195821762085,31,0.5166666666666667,0.8538161807619354,0.519487401840343,0.6607142857142857,0.42039552921905865,0.01,0.01
5,15,4.7372236251831055,31,0.5166666666666667,0.8704018673063484,0.5310272959526691,0.6607142857142857,0.4222183003899422,0.01,0.01
5,16,3.6981048583984375,31,0.5166666666666667,0.8667456429838505,0.5310272959526691,0.6607142857142857,0.4222183003899422,0.01,0.01
5,17,2.3458328247070312,35,0.5833333333333334,0.881427654717749,0.5911818700729702,0.7023809523809524,0.527579796670832,0.01,0.01
5,18,2.9472830295562744,34,0.5666666666666667,0.8687021126584806,0.47061403508771926,0.6145833333333334,0.4459649122807018,0.01,0.01
5,19,3.374345541000366,34,0.5666666666666667,0.857830750224618,0.47061403508771926,0.6145833333333334,0.4459649122807018,0.01,0.01
5,20,3.1574525833129883,36,0.6,0.8680997712542524,0.5047619047619047,0.5982142857142857,0.4742857142857143,0.01,0.01
5,21,2.676772356033325,36,0.6,0.8699044556945501,0.5047619047619047,0.5982142857142857,0.4742857142857143,0.009999830837037664,0.009999830837037664
5,22,2.240318775177002,34,0.5666666666666667,0.8365844770620714,0.47061403508771926,0.6145833333333334,0.4459649122807018,0.009999323359712722,0.009999323359712722
5,23,2.6570024490356445,31,0.5166666666666667,0.8137801554664762,0.41991341991341996,0.5833333333333334,0.4067099567099567,0.009998477602710573,0.009998477602710573
5,24,2.82698655128479,31,0.5166666666666667,0.8165464863578071,0.41991341991341996,0.5833333333333334,0.4067099567099567,0.009997293623837585,0.009997293623837585
5,25,2.462280750274658,39,0.65,0.8450301554664762,0.6564402459139301,0.7212301587301587,0.6414349977507873,0.00999577150401714,0.00999577150401714
5,26,2.285407066345215,41,0.6833333333333333,0.8712294268013608,0.6947643618851048,0.7857142857142857,0.6726054351565186,0.009993911347284109,0.009993911347284109
5,27,2.228573799133301,46,0.7666666666666667,0.8935558348883821,0.7687830687830687,0.8268849206349206,0.7662962962962963,0.009991713280777732,0.009991713280777732
5,28,2.1748995780944824,45,0.75,0.9195402671228144,0.7618589743589744,0.7410714285714285,0.7312339743589743,0.009989177454732934,0.009989177454732934
5,29,2.147644281387329,39,0.65,0.8432908646646854,0.6437643215835406,0.753968253968254,0.6505332504509777,0.00998630404247006,0.00998630404247006
5,30,2.2372961044311523,35,0.5833333333333334,0.8419571944041283,0.5778867102396514,0.7232142857142857,0.5521514161220044,0.009983093240383016,0.009983093240383016
5,31,2.1942358016967773,39,0.65,0.8555966875542347,0.6507399577167019,0.7485119047619048,0.6481254404510218,0.009979545267925863,0.009979545267925863
5,32,2.1255481243133545,41,0.6833333333333333,0.940230934334708,0.7084817068589887,0.8020833333333334,0.657674855382766,0.009975660367597807,0.009975660367597807
5,33,2.093803882598877,44,0.7333333333333333,0.9203833051120788,0.7111111111111112,0.6825396825396824,0.698888888888889,0.009971438804926623,0.009971438804926623
5,34,2.1504323482513428,41,0.6833333333333333,0.9180408329877668,0.6929538795664557,0.6904761904761904,0.6729372835863708,0.00996688086845051,0.00996688086845051
5,35,2.1273915767669678,47,0.7833333333333333,0.9397599201549673,0.7865375062096374,0.8055555555555555,0.7834600099354198,0.009961986869698373,0.009961986869698373
5,36,1.9656472206115723,35,0.5833333333333334,0.8733929963293171,0.516412572934312,0.6359126984126985,0.5027093920572181,0.009956757143168527,0.009956757143168527
5,37,2.1712355613708496,40,0.6666666666666666,0.882133126089494,0.6531986531986532,0.7916666666666666,0.6373737373737373,0.009951192046305833,0.009951192046305833
5,38,2.0078682899475098,40,0.6666666666666666,0.8757960025648704,0.6531986531986532,0.7916666666666666,0.6373737373737373,0.009945291959477269,0.009945291959477269
5,39,2.0330264568328857,44,0.7333333333333333,0.8949799163537371,0.7438271604938271,0.8169642857142857,0.7285493827160494,0.009939057285945933,0.009939057285945933
5,40,1.8667619228363037,46,0.7666666666666667,0.937199309251196,0.7746031746031745,0.7678571428571428,0.76,0.009932488451843476,0.009932488451843476
5,41,1.9115662574768066,47,0.7833333333333333,0.9437045364226968,0.7843124814955802,0.7465277777777778,0.7788489193418772,0.009925585906140986,0.009925585906140986
5,42,1.8964996337890625,49,0.8166666666666667,0.9479162467075203,0.8053744748660003,0.8055555555555555,0.8153085614950022,0.009918350120618293,0.009918350120618293
5,43,1.7492539882659912,44,0.7333333333333333,0.9382913230200965,0.7266666666666667,0.8278769841269842,0.7243333333333334,0.009910781589831726,0.009910781589831726
5,44,1.780413269996643,47,0.7833333333333333,0.9193317874037213,0.7636496217300155,0.8591269841269842,0.7846413271351745,0.009902880831080306,0.009902880831080306
5,45,1.7124149799346924,41,0.6833333333333333,0.9028723285798756,0.6746599288075261,0.7366071428571429,0.6693133422323926,0.009894648384370404,0.009894648384370404
5,46,1.7326748371124268,49,0.8166666666666667,0.9470364322958661,0.8091244883697714,0.8854166666666666,0.813382250174703,0.009886084812378817,0.009886084812378817
5,47,1.600923776626587,50,0.8333333333333334,0.9380661049293124,0.8261904761904763,0.8586309523809524,0.8314285714285714,0.009877190700414313,0.009877190700414313
5,48,1.535510540008545,49,0.8166666666666667,0.9475697804117615,0.7902064767736409,0.7837301587301587,0.8162839647914275,0.00986796665637763,0.00986796665637763
5,49,1.4725329875946045,45,0.75,0.9453726141520953,0.7238325281803543,0.7256944444444445,0.7479468599033816,0.009858413310719925,0.009858413310719925
5,50,1.4128023386001587,50,0.8333333333333334,0.9357077343516021,0.8156565656565657,0.847718253968254,0.8342171717171717,0.009848531316399685,0.009848531316399685
5,51,1.2189371585845947,48,0.8,0.9239992733506884,0.773148148148148,0.8377976190476191,0.7988425925925926,0.009838321348838096,0.009838321348838096
5,52,1.2162110805511475,50,0.8333333333333334,0.9207279115887607,0.7891414141414143,0.8159722222222222,0.8355429292929293,0.009827784105872876,0.009827784105872876
5,53,1.1327828168869019,43,0.7166666666666667,0.9193464259796807,0.688112491373361,0.6994047619047619,0.7148490338164251,0.009816920307710586,0.009816920307710586
5,54,1.2181813716888428,45,0.75,0.9190444753534376,0.7265427249716331,0.7311507936507936,0.7496028628785895,0.0098057306968774,0.0098057306968774
5,55,1.0159580707550049,49,0.8166666666666667,0.9317827361754248,0.7758160703075957,0.8055555555555555,0.8179260828625236,0.009794216038168352,0.009794216038168352
5,56,1.0112676620483398,46,0.7666666666666667,0.926639376521452,0.7361111111111112,0.7743055555555555,0.7645833333333333,0.009782377118595071,0.009782377118595071
5,57,0.9806581139564514,49,0.8166666666666667,0.9353639077990493,0.7830687830687829,0.7946428571428571,0.8179894179894179,0.009770214747331984,0.009770214747331984
5,58,0.899042010307312,42,0.7,0.9227160581818601,0.6702589807852966,0.6671626984126985,0.6770175438596492,0.009757729755661011,0.009757729755661011
5,59,1.0036076307296753,47,0.7833333333333333,0.9426422197648613,0.763162210923405,0.7574404761904763,0.7824148488327592,0.009744922996914747,0.009744922996914747
5,60,0.827543318271637,51,0.85,0.9554726916165596,0.8090559240153934,0.8318452380952381,0.8493203962990256,0.00973179534641814,0.00973179534641814
5,61,0.8015917539596558,48,0.8,0.9590248260649205,0.7619047619047619,0.8005952380952381,0.7982142857142857,0.009718347701428667,0.009718347701428667
5,62,0.7707200050354004,51,0.85,0.9658738797889742,0.801930320150659,0.8318452380952381,0.8515607344632768,0.009704580981074998,0.009704580981074998
5,63,0.7423267364501953,49,0.8166666666666667,0.9685829762480705,0.7830687830687829,0.7946428571428571,0.8179894179894179,0.009690496126294182,0.009690496126294182
5,64,0.7137134671211243,52,0.8666666666666667,0.9693756791339339,0.8228319783197833,0.8313492063492064,0.8688346883468835,0.009676094099767331,0.009676094099767331
5,65,0.709042489528656,52,0.8666666666666667,0.968764758564287,0.8161162314388121,0.8368055555555555,0.8707661290322581,0.009661375885853831,0.009661375885853831
5,66,0.6716539859771729,53,0.8833333333333333,0.9661461932983159,0.812353882121324,0.8154761904761904,0.8826012058570197,0.00964634249052405,0.00964634249052405
5,67,0.6558654308319092,52,0.8666666666666667,0.9613798369694596,0.8105487156102752,0.8422619047619048,0.8727101383188934,0.009630994941290591,0.009630994941290591
5,68,0.6865535974502563,52,0.8666666666666667,0.9655583704817196,0.8105487156102752,0.8422619047619048,0.8727101383188934,0.009615334287138054,0.009615334287138054
5,69,0.6793025135993958,53,0.8833333333333333,0.9567560267737155,0.8415889283055226,0.8898809523809524,0.889694740069198,0.00959936159845135,0.00959936159845135
5,70,0.6209448575973511,55,0.9166666666666666,0.9768502920035939,0.8746383799421409,0.9107142857142857,0.9219704275152684,0.009583077966942534,0.009583077966942534
5,71,0.6539459228515625,54,0.9,0.9707383865697544,0.8488788863882637,0.8630952380952381,0.9013586730015836,0.009566484505576189,0.009566484505576189
5,72,0.6101948618888855,54,0.9,0.9558574341888021,0.8576388888888888,0.8576388888888888,0.9,0.009549582348493355,0.009549582348493355
5,73,0.6312233209609985,54,0.9,0.960383933850915,0.8577922077922078,0.8521825396825397,0.9006818181818181,0.009532372650934018,0.009532372650934018
5,74,0.6344255208969116,50,0.8333333333333334,0.9441995482679445,0.8015873015873015,0.847718253968254,0.8388888888888888,0.009514856589158148,0.009514856589158148
5,75,0.6366410851478577,48,0.8,0.9528967222068637,0.762878787878788,0.7896825396825397,0.8018560606060606,0.009497035360365296,0.009497035360365296
5,76,0.6532812118530273,49,0.8166666666666667,0.9620069559633239,0.7761310204600331,0.8000992063492064,0.8193774621934172,0.00947891018261278,0.00947891018261278
5,77,0.5915741920471191,50,0.8333333333333334,0.9560050798258346,0.7894905273937532,0.810515873015873,0.8368951612903227,0.00946048229473242,0.00946048229473242
5,78,0.6018699407577515,51,0.85,0.9601041210711022,0.8287266488753335,0.8581349206349206,0.8514471343245648,0.009441752956245879,0.009441752956245879
5,79,0.61692214012146,52,0.8666666666666667,0.9567491274448822,0.8515628907226808,0.8685515873015873,0.8671517879469868,0.009422723447278559,0.009422723447278559
5,80,0.6288282871246338,51,0.85,0.9566646556622972,0.828397212543554,0.8526785714285715,0.8519599303135889,0.00940339506847212,0.00940339506847212
5,81,0.5880373120307922,51,0.85,0.9644481184870335,0.8207192188616338,0.8472222222222222,0.8549980154004923,0.009383769140895582,0.009383769140895582
5,82,0.5874824523925781,50,0.8333333333333334,0.9659575116532664,0.812091503267974,0.8258928571428571,0.8340686274509804,0.009363847005955023,0.009363847005955023
