epoch,lr_used,lr_next,train_loss_total,train_loss_original,train_loss_ordinal,train_loss_ordinal_1,train_loss_ordinal_2,test_loss_original,tau1,tau2,selection_macro_auc_adjusted_score,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,0.01,3.4706926345825195,3.2943496704101562,0.8817149996757507,0.4978691041469574,1.2655608654022217,3.069094181060791,-0.5099999904632568,0.48379042744636536,0.7779936967731779,0.35,0.1728395061728395,0.3333333333333333,0.797957594685189,0.18148148148148147
2,0.01,0.01,3.1710500717163086,2.913318395614624,1.288657784461975,0.8024163842201233,1.7748991250991821,6.432662010192871,-0.5183431506156921,0.4696933329105377,0.7262194533715761,0.35,0.1728395061728395,0.3333333333333333,0.6816321508243678,0.18148148148148147
3,0.01,0.01,6.328135967254639,6.218435287475586,0.5485025644302368,0.35247737169265747,0.7445276975631714,6.201689720153809,-0.5242917537689209,0.45948508381843567,0.69186451541994,0.3333333333333333,0.182648401826484,0.20833333333333334,0.47590172428026206,0.2922374429223744
4,0.01,0.01,6.348075866699219,6.156041145324707,0.9601733684539795,0.4656132161617279,1.4547334909439087,5.546720027923584,-0.5280666351318359,0.45275065302848816,0.6920345388800578,0.36666666666666664,0.19555555555555557,0.22916666666666666,0.5343113821887407,0.3128888888888889
5,0.01,0.01,5.679527282714844,5.510926246643066,0.8430055379867554,0.4000346064567566,1.2859764099121094,5.12099027633667,-0.5306394100189209,0.4482271373271942,0.739545956969306,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.613805089040938,0.3710144927536232
6,0.01,0.01,3.9260499477386475,3.781290054321289,0.7237989902496338,0.5993117094039917,0.8482862114906311,7.868673324584961,-0.5327199101448059,0.44469669461250305,0.7556272125847597,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.7843298603911811,0.4459649122807018
7,0.01,0.01,6.389557838439941,6.28857946395874,0.5048925876617432,0.47541162371635437,0.5343735218048096,3.7536323070526123,-0.5344930291175842,0.44165942072868347,0.7643836607574815,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.7999411817218421,0.4459649122807018
8,0.01,0.01,3.456575393676758,3.3582489490509033,0.4916324019432068,0.38190072774887085,0.6013640761375427,2.6990339756011963,-0.5360214114189148,0.4389602243900299,0.7661388500126708,0.55,0.45274261603375526,0.6041666666666666,0.8095925028413237,0.43272151898734174
9,0.01,0.01,2.936210870742798,2.8309736251831055,0.5261858105659485,0.3842216432094574,0.6681499481201172,2.5995588302612305,-0.537480890750885,0.43629416823387146,0.8121412349006688,0.5833333333333334,0.48971193415637854,0.625,0.8234895509364849,0.45946502057613164
10,0.01,0.01,2.754758358001709,2.6471362113952637,0.5381112098693848,0.673783540725708,0.40243884921073914,2.38264799118042,-0.5394420027732849,0.4331376254558563,0.8154749305987514,0.6,0.5102821616451458,0.6354166666666666,0.8554390828860168,0.4733142037302726
11,0.01,0.01,2.708003282546997,2.6191823482513428,0.4441048502922058,0.49621933698654175,0.3919903337955475,2.7496750354766846,-0.5413033962249756,0.43029651045799255,0.8398653778960382,0.6,0.5102821616451458,0.6354166666666666,0.8614554776111379,0.4733142037302726
12,0.01,0.01,2.8204219341278076,2.7137694358825684,0.5332623720169067,0.3991357088088989,0.6673890352249146,2.416318655014038,-0.5421992540359497,0.42890116572380066,0.831029017497178,0.5333333333333333,0.5575391018762397,0.7083333333333334,0.8470260413067017,0.4339999349656944
13,0.01,0.01,2.5450847148895264,2.4581704139709473,0.43457162380218506,0.37164101004600525,0.49750226736068726,2.698024272918701,-0.5420503616333008,0.4292967617511749,0.8239323678592547,0.5333333333333333,0.5575391018762397,0.7083333333333334,0.8301264053032921,0.4339999349656944
14,0.01,0.01,2.6668851375579834,2.5559732913970947,0.5545595288276672,0.7901995778083801,0.31891947984695435,2.5210769176483154,-0.5424216389656067,0.42924949526786804,0.8243061914936914,0.5666666666666667,0.6028166822284469,0.7237103174603176,0.8301759004884005,0.5049673202614379
15,0.01,0.01,2.5613510608673096,2.460768222808838,0.5029137134552002,0.742178201675415,0.26364925503730774,2.223830223083496,-0.5436496138572693,0.42823174595832825,0.8249007936507936,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8332792785917785,0.4876255020080321
16,0.01,0.01,2.3141610622406006,2.239828586578369,0.37166279554367065,0.3992021679878235,0.34412339329719543,2.3957905769348145,-0.5444875955581665,0.42810437083244324,0.7853436417705285,0.5833333333333334,0.48971193415637854,0.625,0.8151627809646677,0.45946502057613164
17,0.01,0.01,2.4976229667663574,2.4026849269866943,0.47469061613082886,0.4025284945964813,0.5468527674674988,2.290703535079956,-0.5432605147361755,0.4310695230960846,0.8173458485958486,0.5666666666666667,0.38518518518518513,0.42857142857142855,0.8865231990231989,0.4311111111111111
18,0.01,0.01,2.4776148796081543,2.398468017578125,0.3957347869873047,0.41274070739746094,0.37872883677482605,2.2787840366363525,-0.542543351650238,0.43330225348472595,0.6753136254905123,0.55,0.45274261603375526,0.6041666666666666,0.6854282215426083,0.43272151898734174
19,0.01,0.01,2.367640733718872,2.2784640789031982,0.4458836317062378,0.5249723196029663,0.3667949140071869,2.168355703353882,-0.5420544743537903,0.43553975224494934,0.6923108719983718,0.5833333333333334,0.48971193415637854,0.625,0.6742565883190883,0.45946502057613164
20,0.01,0.01,2.2888846397399902,2.193629741668701,0.4762743413448334,0.6261109709739685,0.32643771171569824,2.384674072265625,-0.5425475835800171,0.4372386038303375,0.7431191493691495,0.6333333333333333,0.5571428571428572,0.65625,0.7405626780626781,0.5025396825396825
21,0.01,0.009999830837037664,2.508193016052246,2.422111749649048,0.4304068088531494,0.40794724225997925,0.4528663456439972,2.1192760467529297,-0.5427023768424988,0.43923476338386536,0.8613891240660109,0.65,0.7174971778745364,0.753968253968254,0.8592619110012979,0.6462860828898566
22,0.009999830837037664,0.009999323359712722,2.280841588973999,2.1526458263397217,0.6409784555435181,0.4644985795021057,0.8174583315849304,2.4189772605895996,-0.5418572425842285,0.44235071539878845,0.8959460023728892,0.6333333333333333,0.6963570127504554,0.7653769841269842,0.8982131218275086,0.605063752276867
23,0.009999323359712722,0.009998477602710573,2.403461456298828,2.317296028137207,0.43082666397094727,0.4676596522331238,0.39399367570877075,2.2347006797790527,-0.541544497013092,0.4444831907749176,0.8933050592838329,0.7333333333333333,0.7808740525721657,0.8224206349206349,0.9062909160196897,0.7290630543460731
24,0.009998477602710573,0.009997293623837585,2.3433401584625244,2.252539873123169,0.45400166511535645,0.643611490726471,0.26439186930656433,1.9158289432525635,-0.5420420169830322,0.4453880488872528,0.8693333712496448,0.7666666666666667,0.8037037037037037,0.8268849206349206,0.9117790621328358,0.7666666666666667
25,0.009997293623837585,0.00999577150401714,2.0937368869781494,2.0152175426483154,0.3925972580909729,0.5791535377502441,0.20604099333286285,1.988299012184143,-0.543995201587677,0.444531112909317,0.8575053418803419,0.75,0.7772912743251726,0.816468253968254,0.9162151505901507,0.7487123352165724
26,0.00999577150401714,0.009993911347284109,2.0603244304656982,1.9888601303100586,0.35732170939445496,0.3436433672904968,0.3710000514984131,1.8830077648162842,-0.5457374453544617,0.44409695267677307,0.8988349613349613,0.7666666666666667,0.7919135802469136,0.8432539682539683,0.9127620065120065,0.763145061728395
27,0.009993911347284109,0.009991713280777732,1.9734325408935547,1.9088774919509888,0.32277536392211914,0.33757126331329346,0.30797943472862244,2.066474199295044,-0.5462680459022522,0.44603005051612854,0.8867185400204268,0.75,0.7772912743251726,0.816468253968254,0.9071448729467598,0.7487123352165724
28,0.009991713280777732,0.009989177454732934,2.046635389328003,1.9690699577331543,0.38782721757888794,0.2921365201473236,0.4835178852081299,1.8617851734161377,-0.5450949668884277,0.4505227506160736,0.9077762515262515,0.7666666666666667,0.7909170414792603,0.8323412698412698,0.9169719169719169,0.7653766866566716
29,0.009989177454732934,0.00998630404247006,1.8813762664794922,1.820246934890747,0.30564671754837036,0.3422493636608124,0.26904404163360596,1.8605945110321045,-0.543549656867981,0.4558940827846527,0.926727207977208,0.8,0.8307980761392354,0.8586309523809524,0.9330166361416361,0.799962501018994
30,0.00998630404247006,0.009983093240383016,1.8798404932022095,1.8120293617248535,0.33905577659606934,0.5017567276954651,0.1763548105955124,1.878347396850586,-0.5437350869178772,0.45938077569007874,0.9134947152341021,0.7833333333333333,0.7907731398570356,0.8373015873015873,0.9276316199960067,0.7824172291867567
31,0.009983093240383016,0.009979545267925863,1.8896257877349854,1.7989399433135986,0.4534292221069336,0.3829420208930969,0.5239164233207703,1.8266127109527588,-0.5436167120933533,0.4637857973575592,0.8988250023037759,0.7666666666666667,0.7916666666666666,0.8377976190476191,0.9325583407246144,0.7645833333333333
32,0.009979545267925863,0.009975660367597807,1.8283827304840088,1.7516491413116455,0.3836679458618164,0.3369787037372589,0.4303571879863739,2.3884527683258057,-0.5428397059440613,0.4696938097476959,0.8479153947903947,0.6333333333333333,0.5571428571428572,0.65625,0.9072420634920634,0.5025396825396825
33,0.009975660367597807,0.009971438804926623,2.18131160736084,2.1121296882629395,0.3459101915359497,0.4141000509262085,0.2777203619480133,1.7964859008789062,-0.5412393808364868,0.47658202052116394,0.9518386051404919,0.7833333333333333,0.7486471861471862,0.6984126984126985,0.9503854864998734,0.7687635281385281
34,0.009971438804926623,0.00996688086845051,1.8362388610839844,1.7393265962600708,0.4845612049102783,0.6143356561660767,0.3547867238521576,1.6957621574401855,-0.542392909526825,0.47931304574012756,0.9449563746438746,0.8333333333333334,0.8730842911877393,0.8849206349206349,0.9494333791208791,0.8351293103448275
35,0.00996688086845051,0.009961986869698373,1.6607097387313843,1.5929721593856812,0.3386876881122589,0.45355501770973206,0.22382037341594696,2.135843276977539,-0.5445893406867981,0.48083236813545227,0.9002785409035409,0.65,0.6373423044575274,0.7594246031746031,0.9293440934065934,0.6665657415194841
36,0.009961986869698373,0.009956757143168527,1.8975763320922852,1.7595665454864502,0.6900486946105957,0.31379255652427673,1.0663048028945923,1.763257622718811,-0.5447663068771362,0.4851531684398651,0.9474110958485958,0.8166666666666667,0.8440058479532163,0.8745039682539683,0.9481551434676435,0.8163815789473683
37,0.009956757143168527,0.009951192046305833,1.4726148843765259,1.4080851078033447,0.322648823261261,0.3114413022994995,0.33385637402534485,1.759889841079712,-0.5445688366889954,0.4905546009540558,0.9357034747659748,0.8833333333333333,0.905345069524174,0.8998015873015873,0.9456559065934066,0.8814580941446614
38,0.009951192046305833,0.009945291959477269,1.443693995475769,1.3803168535232544,0.3168858289718628,0.2967001795768738,0.3370714485645294,2.5489258766174316,-0.5441639423370361,0.4962562024593353,0.9399262239769315,0.75,0.5399393326592518,0.5669642857142857,0.9354841960974037,0.7104145601617796
