epoch,lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1,beta_min,beta_max,adapter_gradient_MRI,adapter_gradient_PET,adapter_gradient_CSF,adapter_gradient_Risk,adapter_gradient_COG,adapter_gradient_ROI
1,0.01,3.294834613800049,0.35,0.1728395061728395,0.3333333333333333,0.7663169126907334,0.18148148148148147,1.0,1.0,0.05747305601835251,0.06056793034076691,0.07373003661632538,0.06049807742238045,0.033254873007535934,0.04768117144703865
2,0.01,2.920370578765869,0.35,0.1728395061728395,0.3333333333333333,0.6606394729920674,0.18148148148148147,0.9962800145149231,1.0037143230438232,0.0292192492634058,0.027203839272260666,0.028138676658272743,0.02905728481709957,0.02081507258117199,0.0257477518171072
3,0.01,6.561305046081543,0.35,0.18918918918918917,0.21875,0.5633808943066019,0.30270270270270266,0.9926502704620361,1.0005688667297363,0.17023247480392456,0.17793208360671997,0.21072417497634888,0.1839839518070221,0.16530025005340576,0.1632908433675766
4,0.01,5.871594429016113,0.45,0.225,0.28125,0.6061981890401702,0.36000000000000004,0.9893721342086792,0.9981981515884399,0.09927923232316971,0.08388237655162811,0.08773057162761688,0.09819228202104568,0.08798787742853165,0.08799096196889877
5,0.01,4.935145854949951,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.6503925898088635,0.3710144927536232,0.9856444597244263,0.996220052242279,0.043594926595687866,0.04083285480737686,0.032069843262434006,0.03629652038216591,0.03232767432928085,0.04029206186532974
6,0.01,5.107680320739746,0.6,0.5102821616451458,0.6354166666666666,0.6976723704318045,0.4733142037302726,0.9828504920005798,0.9944103360176086,0.02366943657398224,0.02906779758632183,0.018224431201815605,0.01892806403338909,0.024767592549324036,0.019334856420755386
7,0.01,4.6176323890686035,0.6,0.5102821616451458,0.6354166666666666,0.7865324261255865,0.4733142037302726,0.9799028038978577,0.9926389455795288,0.05556424334645271,0.06684848666191101,0.038496244698762894,0.03894804045557976,0.03998579457402229,0.041538164019584656
8,0.01,4.45610237121582,0.6,0.5102821616451458,0.6354166666666666,0.8238556353237957,0.4733142037302726,0.9776432514190674,0.9913482069969177,0.015200691297650337,0.021340379491448402,0.011675224639475346,0.012080002576112747,0.018435310572385788,0.013278703205287457
9,0.01,2.9473044872283936,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8154707910014514,0.4876255020080321,0.9759674668312073,0.9905598163604736,0.006321619730442762,0.006629704963415861,0.005414278712123632,0.0052215540781617165,0.010191516019403934,0.005940657574683428
10,0.01,2.859525680541992,0.6333333333333333,0.5571428571428572,0.65625,0.8105023143348614,0.5025396825396825,0.9743919968605042,0.9899228811264038,0.009356707334518433,0.008227678947150707,0.006948912516236305,0.006511910818517208,0.011666801758110523,0.007135229650884867
11,0.01,2.5139222145080566,0.6333333333333333,0.5571428571428572,0.65625,0.8103274313474785,0.5025396825396825,0.9729403257369995,0.9899151921272278,0.003990810364484787,0.004441631492227316,0.003902552416548133,0.003155533690005541,0.008501878008246422,0.0036883451975882053
12,0.01,2.7858221530914307,0.6333333333333333,0.5571428571428572,0.65625,0.8251561288117891,0.5025396825396825,0.9716910123825073,0.9898006916046143,0.026859166100621223,0.037407662719488144,0.028444813564419746,0.023391591385006905,0.03461705520749092,0.02344892919063568
13,0.01,3.110220193862915,0.48333333333333334,0.5090517854602362,0.6770833333333334,0.8356922438585176,0.34144881917769243,0.9708316922187805,0.9906792044639587,0.009938539005815983,0.011225706897675991,0.0085833091288805,0.00861691776663065,0.02386452816426754,0.010149695910513401
14,0.01,2.486457109451294,0.4666666666666667,0.48345760839547086,0.6294642857142857,0.8321546279977884,0.33174813587406793,0.9702686071395874,0.9912624359130859,0.0010552214225754142,0.0012003440642729402,0.0011334422742947936,0.0010368215152993798,0.004814003594219685,0.0013374302070587873
15,0.01,3.5159754753112793,0.4666666666666667,0.48345760839547086,0.6294642857142857,0.8357826550633153,0.33174813587406793,0.9699353575706482,0.9915098547935486,0.006321718916296959,0.006287602242082357,0.005707453936338425,0.005640008021146059,0.017383523285388947,0.00607103668153286
16,0.01,4.1519904136657715,0.5,0.5412698412698412,0.6502976190476191,0.8559051175501647,0.3988888888888889,0.9698119163513184,0.9915464520454407,0.005464065354317427,0.005241887643933296,0.005026201251894236,0.00532204145565629,0.01658155955374241,0.005316704511642456
17,0.01,2.8373148441314697,0.5,0.5114379084967321,0.6502976190476191,0.8442946870128475,0.3925653594771241,0.969852864742279,0.9915003180503845,0.0027871078345924616,0.0026447861455380917,0.002467846032232046,0.0026427225675433874,0.00821075402200222,0.0027924657333642244
18,0.01,2.482692241668701,0.6,0.5102821616451458,0.6354166666666666,0.8596730510055982,0.4733142037302726,0.9701054096221924,0.9914833307266235,0.0010411080438643694,0.0010605775751173496,0.000968477688729763,0.0009413371444679797,0.0035995955113321543,0.0011850249720737338
19,0.01,2.758619785308838,0.6,0.5102821616451458,0.6354166666666666,0.8606551554664762,0.4733142037302726,0.9705477356910706,0.9915264248847961,0.0019794325344264507,0.0017032448668032885,0.0018065811600536108,0.0017724678618833423,0.003802709747105837,0.0018348104786127806
20,0.01,2.4885146617889404,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8676886312499521,0.4876255020080321,0.9711610078811646,0.9916445016860962,0.0017143459990620613,0.0014423333341255784,0.0016039469046518207,0.0016303480369970202,0.003327619284391403,0.001512198243290186
21,0.009999830837037664,2.267221450805664,0.6333333333333333,0.5571428571428572,0.65625,0.8796001724952197,0.5025396825396825,0.9719334244728088,0.992009699344635,0.0006413458613678813,0.0005281998892314732,0.0005759913474321365,0.0004949126159772277,0.002751023042947054,0.0006677578203380108
22,0.009999323359712722,2.432626247406006,0.6333333333333333,0.5571428571428572,0.65625,0.8791095402239271,0.5025396825396825,0.9727937579154968,0.9924913048744202,0.000931201851926744,0.0007733152597211301,0.0008435284835286438,0.0007978437934070826,0.0030717889312654734,0.0007934916066005826
23,0.009998477602710573,2.483407735824585,0.6,0.5102821616451458,0.6354166666666666,0.8530696733821733,0.4733142037302726,0.9737489223480225,0.9930834174156189,0.00042657676385715604,0.00047050294233486056,0.00044449715642258525,0.0003983698843512684,0.002905502449721098,0.0004684433515649289
24,0.009997293623837585,2.2832329273223877,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8529852015995885,0.4876255020080321,0.9748121500015259,0.9938268661499023,0.0006498572183772922,0.0004885761882178485,0.0004772540705744177,0.000444084289483726,0.0020079079549759626,0.0004900424974039197
25,0.00999577150401714,2.2338333129882812,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.857539898518672,0.4876255020080321,0.975894033908844,0.994829535484314,0.0005674547282978892,0.00040125561645254493,0.000457760994322598,0.00044290052028372884,0.0025717781390994787,0.000509111734572798
26,0.009993911347284109,2.328251361846924,0.6333333333333333,0.5571428571428572,0.65625,0.8655554787630259,0.5025396825396825,0.9769229888916016,0.996113657951355,0.0014405720867216587,0.0010739092249423265,0.0012146945809945464,0.001034277374856174,0.005159137304872274,0.001097258529625833
27,0.009991713280777732,2.2031033039093018,0.7,0.7176321138211382,0.7316468253968255,0.8651117019336358,0.6986178861788619,0.9776901006698608,0.9978049993515015,0.0007884757360443473,0.0006682724342681468,0.0006787027814425528,0.0006728895241394639,0.004443807061761618,0.0007680877461098135
28,0.009989177454732934,2.2070398330688477,0.6833333333333333,0.7002650619671896,0.7966269841269842,0.8588709290360234,0.6630166917400959,0.9785349369049072,0.9994568228721619,0.0013270147610455751,0.0011677091242745519,0.0012761374237015843,0.0011281007900834084,0.002445573452860117,0.0012572194682434201
29,0.00998630404247006,2.2510085105895996,0.7,0.7070707070707071,0.6954365079365079,0.8682482568095775,0.6949494949494949,0.979417622089386,1.0014795064926147,0.0005963529692962766,0.0005837857606820762,0.0005468849558383226,0.0005561925354413688,0.003805281361564994,0.0005875082570128143
30,0.009983093240383016,2.1991114616394043,0.7333333333333333,0.7527487976322605,0.8278769841269842,0.8803688177214121,0.7228960414354422,0.9803193211555481,1.0040841102600098,0.000562347297091037,0.0006183806108310819,0.0006168302497826517,0.0005915010115131736,0.004286664072424173,0.0006501632742583752
31,0.009979545267925863,2.0772147178649902,0.7,0.7102469135802468,0.7698412698412698,0.8960055765775107,0.6880925925925927,0.9812957644462585,1.0070189237594604,0.00033513136440888047,0.0003474879777058959,0.0002984233433380723,0.000340600119670853,0.0020717065781354904,0.0003537617449183017
32,0.009975660367597807,1.9945331811904907,0.6333333333333333,0.5777439760490608,0.5848214285714285,0.8874754263905208,0.6086967019170408,0.9823352694511414,1.010311245918274,0.000591785938013345,0.0005216932622715831,0.0006144991493783891,0.0006049135117791593,0.0021186426747590303,0.0005360483773984015
33,0.009971438804926623,1.9587924480438232,0.18333333333333332,0.14536340852130325,0.375,0.7520631992919729,0.1302422723475355,0.9833405017852783,1.0144481658935547,0.0003724256530404091,0.00039477788959629834,0.00031824479810893536,0.00035467036650516093,0.0043162694200873375,0.00042522206786088645
34,0.00996688086845051,2.9933571815490723,0.75,0.7423510466988729,0.7891865079365079,0.9049536461093064,0.7414653784219001,0.9843555092811584,1.0185012817382812,0.0002765124954748899,0.000343725027050823,0.000261491077253595,0.00026389030972495675,0.003645154880359769,0.00030577482539229095
35,0.009961986869698373,1.943967580795288,0.6333333333333333,0.667165171153207,0.7653769841269842,0.9197773640580245,0.600033233632436,0.9855977892875671,1.0198142528533936,0.0013326489133760333,0.0013671289198100567,0.001170995063148439,0.0014248600928112864,0.0065657529048621655,0.0015257756458595395
36,0.009956757143168527,1.822098731994629,0.6333333333333333,0.6550796096558809,0.6537698412698413,0.8994782187588791,0.6208032871083718,0.9867541790008545,1.0216010808944702,0.0005706286174245179,0.0006249151192605495,0.00045201106695458293,0.0005562535370700061,0.0022000311873853207,0.000681408797390759
37,0.009951192046305833,1.8167771100997925,0.7333333333333333,0.7433618233618233,0.8224206349206349,0.9112703116240852,0.7259715099715099,0.9877958297729492,1.0239132642745972,0.00026204544701613486,0.00031563773518428206,0.0002552606747485697,0.00027186950319446623,0.0013427402591332793,0.0002775505417957902
38,0.009945291959477269,1.6817944049835205,0.75,0.7567251461988304,0.8219246031746031,0.9094238712458051,0.7481676413255359,0.9889188408851624,1.02497398853302,0.00042677397141233087,0.0004981911624781787,0.0004219629627186805,0.0004078653873875737,0.002103507285937667,0.00035915180342271924
39,0.009939057285945933,1.685843586921692,0.75,0.7509331840238894,0.7901785714285715,0.9299201573670913,0.7485675625233296,0.9898384213447571,1.0276122093200684,0.0005880807293578982,0.0007114657782949507,0.0006895599071867764,0.0006282683461904526,0.004793171305209398,0.000625775835942477
40,0.009932488451843476,1.540766954421997,0.7333333333333333,0.5194218608852755,0.5456349206349206,0.902095224176592,0.6879855465221318,0.9906249642372131,1.0303913354873657,0.0005275739822536707,0.000555381178855896,0.0005216955323703587,0.0005339462659321725,0.0020946499425917864,0.000489226367790252
41,0.009925585906140986,1.6399623155593872,0.7166666666666667,0.7237945492662474,0.7802579365079364,0.9370013285107625,0.707206498951782,0.9914904832839966,1.0324645042419434,0.0008593708043918014,0.0008088466129265726,0.0006957093719393015,0.0006047192728146911,0.0027116010896861553,0.0006817238172516227
42,0.009918350120618293,1.4839218854904175,0.8,0.8084415584415585,0.8050595238095237,0.9353324108630711,0.7988636363636364,0.9923041462898254,1.0347964763641357,0.001276211580261588,0.0013133109314367175,0.0011465073330327868,0.0010793773690238595,0.0038502870593219995,0.0011926564620807767
