epoch,lr,c1_loss,boundary_loss,weighted_boundary_loss,total_loss,acc,macro_f1,bacc,macro_auc,weighted_f1,loss_AD_SMCI_MRI,loss_AD_SMCI_PET,loss_AD_SMCI_CSF,loss_AD_SMCI_Risk,loss_AD_SMCI_COG,loss_AD_SMCI_ROI,loss_CN_SMCI_MRI,loss_CN_SMCI_PET,loss_CN_SMCI_CSF,loss_CN_SMCI_Risk,loss_CN_SMCI_COG,loss_CN_SMCI_ROI
1,0.01,3.294834613800049,0.723951518535614,0.1809878796339035,3.4758224487304688,0.35,0.1728395061728395,0.3333333333333333,0.7706190341803549,0.18148148148148147,0.6930019855499268,0.8205264806747437,0.6146910786628723,0.7995781898498535,0.5932731032371521,0.6463761329650879,0.7304352521896362,0.740837574005127,0.7354816198348999,0.9764450788497925,0.6299076080322266,0.7068642377853394
2,0.01,3.0348494052886963,0.8362321853637695,0.20905804634094238,3.2439074516296387,0.35,0.1728395061728395,0.3333333333333333,0.6661993721250797,0.18148148148148147,0.9268973469734192,1.1838600635528564,0.595093309879303,0.8721009492874146,0.309408038854599,0.5655007362365723,1.0898396968841553,1.4044321775436401,0.7774808406829834,1.0061423778533936,0.4841229319572449,0.8199084401130676
3,0.01,5.810496807098389,0.6054229736328125,0.15135574340820312,5.961852550506592,0.3333333333333333,0.182648401826484,0.20833333333333334,0.6007722568748513,0.2922374429223744,0.524527370929718,0.8537791967391968,0.5434364080429077,0.6350083351135254,0.2386905997991562,0.4376099407672882,0.7068939208984375,0.7336947917938232,0.673264741897583,0.84416663646698,0.40548402070999146,0.6685194969177246
4,0.01,4.660574913024902,0.6097174882888794,0.15242937207221985,4.813004493713379,0.4666666666666667,0.23045267489711932,0.2916666666666667,0.5907935476036891,0.3687242798353909,0.4734683632850647,0.5726975202560425,0.5826178789138794,0.6489801406860352,0.21673908829689026,0.4161983132362366,0.6824561357498169,1.0800294876098633,0.7729170918464661,0.7144979238510132,0.4728427231311798,0.6831647753715515
5,0.01,3.9212608337402344,0.6207077503204346,0.15517693758010864,4.076437950134277,0.6,0.5102821616451458,0.6354166666666666,0.6601188436388908,0.4733142037302726,0.48070383071899414,0.6008216738700867,0.6132572889328003,0.6757720112800598,0.21130448579788208,0.45231467485427856,0.7358460426330566,1.0119891166687012,0.838423490524292,0.6496727466583252,0.4441940188407898,0.7341936826705933
6,0.01,3.801032543182373,0.551676869392395,0.13791921734809875,3.9389517307281494,0.6,0.5102821616451458,0.6354166666666666,0.7695143016487357,0.4733142037302726,0.36127403378486633,0.5524621605873108,0.5847813487052917,0.6088626384735107,0.20184507966041565,0.4411790370941162,0.6786473989486694,0.7331537008285522,0.7464526891708374,0.6815047264099121,0.35735902190208435,0.6726002097129822
7,0.01,3.5061237812042236,0.5262367725372314,0.13155919313430786,3.6376829147338867,0.6,0.5047619047619047,0.5982142857142857,0.8575808145383617,0.4742857142857143,0.3787442743778229,0.4718877375125885,0.5453757643699646,0.5879343748092651,0.19325163960456848,0.41318586468696594,0.6669571399688721,0.6450031399726868,0.6862884759902954,0.7130333185195923,0.38997840881347656,0.6232012510299683
8,0.01,2.582418918609619,0.5341166257858276,0.1335291564464569,2.7159481048583984,0.6333333333333333,0.5571428571428572,0.65625,0.8493026998333603,0.5025396825396825,0.3341347277164459,0.4829152226448059,0.5339605808258057,0.594052791595459,0.1853358894586563,0.4085133969783783,0.68495774269104,0.7604835629463196,0.7106343507766724,0.6754729747772217,0.4012041389942169,0.6377333402633667
9,0.01,2.5921249389648438,0.4982759952545166,0.12456899881362915,2.716693878173828,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8382546545872018,0.4876255020080321,0.290861576795578,0.47184693813323975,0.5275900959968567,0.5749413371086121,0.17280545830726624,0.4015624523162842,0.6184561252593994,0.681134045124054,0.6912180185317993,0.6181726455688477,0.3075188398361206,0.6232044100761414
10,0.01,2.3007960319519043,0.5038257837295532,0.1259564459323883,2.4267525672912598,0.6833333333333333,0.7428963070472504,0.7802579365079364,0.8327315318765791,0.679873407514917,0.3136155903339386,0.44000211358070374,0.5155504941940308,0.5876414775848389,0.15951713919639587,0.38724204897880554,0.6237080693244934,0.631269097328186,0.6551441550254822,0.6997644901275635,0.4238622188568115,0.6085922718048096
