epoch,lr_used,lr_next,train_loss_total,train_loss_original,train_loss_ordinal,train_loss_ordinal_1,train_loss_ordinal_2,test_loss_original,tau1,tau2,selection_macro_auc_adjusted_score,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,0.01,3.4710214138031006,3.294834613800049,0.8809338808059692,0.4975161552429199,1.2643516063690186,3.135653495788574,-0.5099999904632568,0.48379042744636536,0.7824339248277927,0.35,0.1728395061728395,0.3333333333333333,0.756154621278442,0.18148148148148147
2,0.01,0.01,3.1795108318328857,2.910299301147461,1.3460578918457031,0.8154386878013611,1.87667715549469,7.025754451751709,-0.5183104872703552,0.46975675225257874,0.726093945580974,0.35,0.1728395061728395,0.3333333333333333,0.6734142102656254,0.18148148148148147
3,0.01,0.01,6.690168857574463,6.582883834838867,0.5364248752593994,0.3396892845630646,0.7331604361534119,5.975074768066406,-0.5242771506309509,0.4595441520214081,0.7124971682754703,0.31666666666666665,0.1861988304093567,0.2906746031746032,0.5429497018530037,0.21480701754385964
4,0.01,0.01,6.107497692108154,5.9084343910217285,0.9953160285949707,0.4682754874229431,1.522356629371643,4.8115668296813965,-0.5278699398040771,0.45312657952308655,0.7192306132459434,0.4166666666666667,0.2136752136752137,0.2604166666666667,0.5899684478693913,0.3418803418803419
5,0.01,0.01,5.070439338684082,4.910213470458984,0.8011289834976196,0.3824937641620636,1.219764232635498,4.934234142303467,-0.5302248001098633,0.44898685812950134,0.7469539763171839,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.6581965106434446,0.3710144927536232
6,0.01,0.01,5.047187805175781,4.919114589691162,0.6403661966323853,0.5932554602622986,0.6874768733978271,4.397470474243164,-0.5321503281593323,0.44571802020072937,0.7507255094224433,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.6935801085270427,0.3710144927536232
7,0.01,0.01,4.927551746368408,4.8220438957214355,0.5275403261184692,0.5329964756965637,0.5220842361450195,3.9093856811523438,-0.5340050458908081,0.4425901472568512,0.7403651172813909,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8172309597722333,0.5045915324985092
8,0.01,0.01,3.8375725746154785,3.7326807975769043,0.5244592428207397,0.3937646746635437,0.655153751373291,2.660414695739746,-0.5358591079711914,0.43941381573677063,0.7450138250550986,0.6,0.5047619047619047,0.5982142857142857,0.775561113414887,0.4742857142857143
9,0.01,0.01,2.7934086322784424,2.6903319358825684,0.515383780002594,0.3830564618110657,0.6477110981941223,2.60067081451416,-0.5371666550636292,0.4370255768299103,0.7473572570860307,0.5833333333333334,0.48971193415637854,0.625,0.7928840682378419,0.45946502057613164
10,0.01,0.01,2.8073766231536865,2.6875617504119873,0.599074125289917,0.7817828059196472,0.41636547446250916,2.483428955078125,-0.5388601422309875,0.434439092874527,0.7557039451202187,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.7983118002280739,0.4876255020080321
11,0.01,0.01,2.698885202407837,2.5924229621887207,0.5323107838630676,0.6600856184959412,0.4045359492301941,3.879448175430298,-0.5407691597938538,0.43192872405052185,0.7815275929957535,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8574572265610002,0.4876255020080321
12,0.01,0.01,3.0273420810699463,2.924811363220215,0.5126540064811707,0.39440685510635376,0.6309011578559875,2.5020599365234375,-0.5417946577072144,0.4306914508342743,0.8127571349859085,0.5166666666666667,0.5517080745341615,0.6979166666666666,0.8612601366139101,0.40655538302277433
13,0.01,0.01,2.6359634399414062,2.499793529510498,0.6808500289916992,0.5082740783691406,0.853425920009613,2.4085540771484375,-0.5407002568244934,0.4326508939266205,0.7845187220187221,0.5,0.5166240409207161,0.6875,0.8422682641432641,0.3718670076726343
14,0.01,0.01,2.551974058151245,2.466370105743408,0.42801934480667114,0.556903600692749,0.2991350591182709,2.1914024353027344,-0.5401568412780762,0.4341517388820648,0.7611130189255189,0.5333333333333333,0.5880837359098229,0.7083333333333334,0.8631715506715506,0.440450885668277
15,0.01,0.01,2.375236988067627,2.279421329498291,0.4790787994861603,0.6877880692481995,0.2703695297241211,2.68355131149292,-0.5413873195648193,0.43356427550315857,0.761120758172645,0.5333333333333333,0.5454545454545454,0.7083333333333334,0.849100999454773,0.43198653198653203
16,0.01,0.01,2.6159205436706543,2.5327439308166504,0.41588348150253296,0.43468204140663147,0.39708495140075684,2.331524610519409,-0.5424207448959351,0.43339475989341736,0.7563476225032829,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.8516352129264865,0.4459649122807018
17,0.01,0.01,2.5025062561035156,2.4143309593200684,0.4408767521381378,0.34526026248931885,0.5364932417869568,2.3264334201812744,-0.5427300333976746,0.43438664078712463,0.7392132293370501,0.5833333333333334,0.48971193415637854,0.625,0.8598538734151941,0.45946502057613164
18,0.01,0.01,2.400618553161621,2.3237059116363525,0.3845629096031189,0.3352830111980438,0.4338427782058716,2.082937240600586,-0.5419008135795593,0.43729493021965027,0.7787445237327312,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.7662183422796631,0.48901960784313725
19,0.01,0.01,2.2455310821533203,2.155341148376465,0.4509492516517639,0.4778269827365875,0.4240715205669403,2.1439924240112305,-0.5435665249824524,0.43644729256629944,0.810025360732908,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8488239464064936,0.4876255020080321
20,0.01,0.01,2.2795321941375732,2.2104439735412598,0.3454405963420868,0.38157346844673157,0.309307724237442,2.0173017978668213,-0.5453281998634338,0.4354986250400543,0.8447388838013837,0.6666666666666666,0.6900284900284901,0.7752976190476191,0.8842433608058607,0.653048433048433
21,0.01,0.009999830837037664,2.07894229888916,2.0103654861450195,0.3428846001625061,0.3308228552341461,0.3549463748931885,2.007783889770508,-0.5455490946769714,0.4371970593929291,0.7815470910989779,0.6833333333333333,0.7150129485756566,0.7802579365079364,0.8659964958608827,0.6762167961524231
22,0.009999830837037664,0.009999323359712722,2.081907033920288,2.0132713317871094,0.34317851066589355,0.31743600964546204,0.3689209818840027,2.2059032917022705,-0.5445656776428223,0.4408683478832245,0.8966977892390627,0.6166666666666667,0.6415172129457845,0.6433531746031745,0.9020492086529822,0.6011750154607297
23,0.009999323359712722,0.009998477602710573,2.001577615737915,1.9322495460510254,0.3466399908065796,0.4164973795413971,0.2767826318740845,1.9356024265289307,-0.5451049208641052,0.44294360280036926,0.8295091253522857,0.65,0.6775599128540305,0.7594246031746031,0.8665143654825259,0.6377995642701525
24,0.009998477602710573,0.009997293623837585,2.038166046142578,1.960899829864502,0.3863312005996704,0.29293787479400635,0.4797245264053345,2.0585408210754395,-0.5445722341537476,0.44678398966789246,0.8562725818032422,0.6833333333333333,0.7023346026041444,0.7911706349206349,0.8706620619946092,0.6682147492120537
25,0.009997293623837585,0.00999577150401714,1.9371739625930786,1.8482649326324463,0.4445449113845825,0.29053187370300293,0.5985579490661621,2.09299373626709,-0.5426391363143921,0.4529694616794586,0.8778354441679914,0.6333333333333333,0.6513227513227514,0.7708333333333334,0.880614493822041,0.5897089947089947
26,0.00999577150401714,0.009993911347284109,1.8352274894714355,1.766984462738037,0.3412148356437683,0.376163125038147,0.30626651644706726,1.7312896251678467,-0.5408943891525269,0.4592066705226898,0.8864396871472343,0.7333333333333333,0.730595427963849,0.7524801587301587,0.8964843300043772,0.7310140882509304
27,0.009993911347284109,0.009991713280777732,1.8171323537826538,1.756886601448059,0.3012285530567169,0.39393705129623413,0.2085200697183609,1.8133049011230469,-0.5394251346588135,0.4649614989757538,0.8887981777132721,0.7166666666666667,0.671581236798628,0.652281746031746,0.874766202743797,0.711750005228266
28,0.009991713280777732,0.009989177454732934,1.7044439315795898,1.6271827220916748,0.38630586862564087,0.4635840058326721,0.3090277314186096,2.184751033782959,-0.5399144887924194,0.4677569568157196,0.894398992865974,0.6666666666666666,0.6739189928845102,0.7172619047619048,0.8722524472819284,0.6478927203065135
