epoch,lr,train_loss,test_loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.27176570892334,3.4508795738220215,0.35,0.1728395061728395,0.3333333333333333,0.7778770081246495,0.18148148148148147
2,0.01,3.1895432472229004,5.095771789550781,0.35,0.1728395061728395,0.3333333333333333,0.7538916414211224,0.18148148148148147
3,0.01,4.715603828430176,4.652036666870117,0.35,0.18918918918918917,0.21875,0.7397393781532933,0.30270270270270266
4,0.01,4.631521224975586,3.326598882675171,0.4666666666666667,0.23045267489711932,0.2916666666666667,0.7604754009529953,0.3687242798353909
5,0.01,3.8906631469726562,5.255904197692871,0.6,0.5102821616451458,0.6354166666666666,0.7535854312092519,0.4733142037302726
6,0.01,5.370390892028809,7.380193710327148,0.6,0.5102821616451458,0.6354166666666666,0.7459223766711975,0.4733142037302726
7,0.01,5.633937358856201,3.84507155418396,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.7414616906067378,0.4876255020080321
8,0.01,3.6603188514709473,2.676863670349121,0.6333333333333333,0.5571428571428572,0.65625,0.7588182421614026,0.5025396825396825
9,0.01,2.8145902156829834,2.4697604179382324,0.6,0.5102821616451458,0.6354166666666666,0.7780985065772802,0.4733142037302726
10,0.01,2.642792224884033,3.46907114982605,0.6333333333333333,0.5571428571428572,0.65625,0.790005068306955,0.5025396825396825
11,0.01,2.481110095977783,2.1468544006347656,0.6333333333333333,0.5571428571428572,0.65625,0.8027570077982814,0.5025396825396825
12,0.01,2.529923677444458,3.1533985137939453,0.5833333333333334,0.642890442890443,0.7395833333333334,0.8146408917340522,0.5230691530691531
13,0.01,3.038160800933838,2.537151575088501,0.55,0.6070835541423777,0.71875,0.8034102242533846,0.46920950362126834
14,0.01,2.419907331466675,2.249481201171875,0.6833333333333333,0.737037037037037,0.8020833333333334,0.85738907319096,0.662037037037037
15,0.01,2.506577253341675,2.6118953227996826,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.871586392075779,0.48901960784313725
16,0.01,2.419572591781616,2.5774519443511963,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.8767851863370731,0.48901960784313725
17,0.01,2.479701519012451,2.3211193084716797,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.8531378267522136,0.48901960784313725
18,0.01,2.6202993392944336,2.2978358268737793,0.6333333333333333,0.5571428571428572,0.65625,0.8189815894709763,0.5025396825396825
19,0.01,2.581157684326172,2.4551053047180176,0.6333333333333333,0.5571428571428572,0.65625,0.8095556064306063,0.5025396825396825
20,0.01,2.394692897796631,2.3657748699188232,0.6333333333333333,0.5571428571428572,0.65625,0.8073934167684168,0.5025396825396825
21,0.009999830837037664,2.3206024169921875,2.4398062229156494,0.6333333333333333,0.5571428571428572,0.65625,0.794140466015466,0.5025396825396825
22,0.009999323359712722,2.486374616622925,2.2963852882385254,0.6333333333333333,0.5571428571428572,0.65625,0.7883979446479447,0.5025396825396825
23,0.009998477602710573,2.397493839263916,2.159656524658203,0.6333333333333333,0.5571428571428572,0.65625,0.7769701363451363,0.5025396825396825
24,0.009997293623837585,2.237387180328369,2.2997751235961914,0.6333333333333333,0.5571428571428572,0.65625,0.7746457824582823,0.5025396825396825
25,0.00999577150401714,2.3008430004119873,2.1774964332580566,0.7,0.7139009977719656,0.736111111111111,0.7745535714285715,0.6705570086215248
26,0.009993911347284109,2.2099194526672363,2.2408902645111084,0.7666666666666667,0.8051194261025515,0.8323412698412698,0.7940864112739113,0.7666780794000163
27,0.009991713280777732,2.2891483306884766,2.32342791557312,0.8,0.849002849002849,0.8695436507936508,0.8230820105820106,0.8007122507122507
28,0.009989177454732934,2.3557281494140625,2.0652623176574707,0.7833333333333333,0.8190936945653927,0.8591269841269842,0.8339406542531543,0.7806353813900984
29,0.00998630404247006,2.1223955154418945,2.206378221511841,0.8,0.8318082788671024,0.8695436507936508,0.8574481074481074,0.7982135076252722
30,0.009983093240383016,2.189396381378174,2.2704663276672363,0.85,0.8826135105204873,0.8844246031746031,0.8935821123321123,0.8505537098560353
31,0.009979545267925863,2.264629364013672,2.2257840633392334,0.6833333333333333,0.7395777288660635,0.7966269841269842,0.8998302045177046,0.6679986956876172
32,0.009975660367597807,2.186197280883789,2.078282356262207,0.7,0.771551724137931,0.8070436507936508,0.9555956196581197,0.6913793103448277
33,0.009971438804926623,2.1760401725769043,2.317047595977783,0.6666666666666666,0.6622003463676966,0.7862103174603176,0.8815006676150544,0.6433779965363231
34,0.00996688086845051,2.2946207523345947,2.5099005699157715,0.6666666666666666,0.6584492841298649,0.7534722222222222,0.7946723142772671,0.6753755797539827
35,0.009961986869698373,2.3533596992492676,2.351473808288574,0.6833333333333333,0.6726853972616684,0.7638888888888888,0.788606544355365,0.6945023413243753
36,0.009956757143168527,2.248016357421875,2.1762406826019287,0.6333333333333333,0.6257014590347924,0.7653769841269842,0.8710976796177269,0.6001683501683501
37,0.009951192046305833,2.1451809406280518,2.0946178436279297,0.7,0.4956810631229236,0.5248015873015873,0.929561692238579,0.656655592469546
38,0.009945291959477269,2.1017532348632812,2.167834758758545,0.6666666666666666,0.43787629994526545,0.4603174603174603,0.9253072661091529,0.5994526546250684
39,0.009939057285945933,2.0973846912384033,2.4298348426818848,0.5166666666666667,0.35480442176870747,0.4375,0.774238782051282,0.447374574829932
40,0.009932488451843476,2.275162696838379,2.4106204509735107,0.5333333333333333,0.4939675461414592,0.5223214285714285,0.7456915191290191,0.4867013501796111
41,0.009925585906140986,2.268315315246582,2.2443721294403076,0.55,0.5647339647339648,0.71875,0.7459363553113553,0.46103873103873105
42,0.009918350120618293,2.063563108444214,2.0354371070861816,0.6,0.6,0.75,0.820178952991453,0.5399999999999999
43,0.009910781589831726,1.9568759202957153,1.975521445274353,0.7666666666666667,0.7909170414792603,0.8323412698412698,0.8888775499919368,0.7653766866566716
44,0.009902880831080306,1.8664240837097168,2.0366644859313965,0.6833333333333333,0.5612075431265402,0.5679563492063492,0.8400568192726213,0.6571640951462553
45,0.009894648384370404,1.9078679084777832,1.9502949714660645,0.6666666666666666,0.6558463965296264,0.7807539682539683,0.8311357471145207,0.6535541752933056
46,0.009886084812378817,1.8943887948989868,1.9013595581054688,0.7,0.6909394952873215,0.7961309523809524,0.8576003126415862,0.6968734164386338
47,0.009877190700414313,1.8066461086273193,1.8547496795654297,0.7666666666666667,0.7202020202020201,0.683531746031746,0.8980632564064167,0.7606565656565657
48,0.00986796665637763,1.760147213935852,1.8146607875823975,0.8666666666666667,0.8814814814814814,0.9057539682539683,0.9277478886853886,0.8666666666666667
49,0.009858413310719925,1.616823434829712,2.007300853729248,0.8166666666666667,0.838034188034188,0.8526785714285715,0.9285523504273504,0.814465811965812
50,0.009848531316399685,1.7438215017318726,1.8655869960784912,0.8333333333333334,0.8376528442317915,0.8630952380952381,0.92094971001221,0.83092437533227
51,0.009838321348838096,1.5269389152526855,2.237741470336914,0.7166666666666667,0.751777983920841,0.8174603174603176,0.8696195434108169,0.7049281076066791
52,0.009827784105872876,1.6555438041687012,2.1253771781921387,0.6666666666666666,0.7068181818181817,0.7916666666666666,0.8545032939195675,0.6379924242424243
53,0.009816920307710586,1.5689537525177002,1.8951895236968994,0.75,0.7790263904303859,0.8328373015873015,0.8915325917094785,0.7452575841657418
54,0.0098057306968774,1.4952499866485596,1.6862688064575195,0.8333333333333334,0.8542468950570976,0.8740079365079364,0.9316334706959707,0.8329449028923896
55,0.009794216038168352,1.4247010946273804,1.729766607284546,0.8833333333333333,0.905345069524174,0.8998015873015873,0.9360182641432641,0.8814580941446614
56,0.009782377118595071,1.3097500801086426,2.4390599727630615,0.8833333333333333,0.9086993970714902,0.9107142857142857,0.9415954415954415,0.8837639965546942
57,0.009770214747331984,1.5019934177398682,2.5408594608306885,0.8166666666666667,0.8431671170064686,0.8690476190476191,0.9291260746154614,0.8167002374518956
58,0.009757729755661011,1.3978221416473389,2.5449094772338867,0.7833333333333333,0.818989898989899,0.8536706349206349,0.899011224188111,0.7821616161616162
59,0.009744922996914747,1.3659944534301758,2.0311598777770996,0.75,0.7789888682745826,0.8273809523809524,0.9061100936100935,0.7471049783549784
60,0.00973179534641814,1.0804784297943115,2.0659923553466797,0.8,0.8100079744816587,0.8368055555555555,0.9305873524623524,0.796341706539075
61,0.009718347701428667,1.3904396295547485,1.8482658863067627,0.8333333333333334,0.8376528442317915,0.8630952380952381,0.946504884004884,0.83092437533227
62,0.009704580981074998,1.2069332599639893,1.628919005393982,0.85,0.8560563643150428,0.9007936507936508,0.951315756003256,0.8490784807764091
63,0.009690496126294182,1.065948247909546,1.5342278480529785,0.8833333333333333,0.8813222772906341,0.9161706349206349,0.9659900284900286,0.8835168064557124
64,0.009676094099767331,0.9739575982093811,1.8650721311569214,0.8333333333333334,0.8597883597883599,0.8521825396825397,0.9251723392348392,0.8265873015873014
65,0.009661375885853831,0.9645508527755737,1.6280893087387085,0.8833333333333333,0.905345069524174,0.8998015873015873,0.9502251221001221,0.8814580941446614
66,0.00964634249052405,0.8378276824951172,1.9772772789001465,0.85,0.8861439312567132,0.9007936507936508,0.9283965455840457,0.8515037593984961
67,0.009630994941290591,0.9934053421020508,2.001326560974121,0.8333333333333334,0.8564767261759191,0.8849206349206349,0.9362789987789988,0.8332469226379717
68,0.009615334287138054,0.877450704574585,1.8509721755981445,0.8833333333333333,0.8918803418803418,0.9052579365079364,0.9572808557183556,0.8822863247863248
69,0.00959936159845135,0.8698902726173401,1.922134518623352,0.85,0.8754406580493538,0.8680555555555555,0.9643175111925113,0.8452996474735606
70,0.009583077966942534,0.8368099927902222,1.5770416259765625,0.9166666666666666,0.9347852836224929,0.9370039682539683,0.9666863807488807,0.916974283253353
71,0.009566484505576189,0.7273932695388794,1.464966893196106,0.9166666666666666,0.9201523431031627,0.9424603174603176,0.9656752391127391,0.9166881934095049
72,0.009549582348493355,0.8150174617767334,1.261060357093811,0.9333333333333333,0.9481915933528837,0.9528769841269842,0.97090900997151,0.9337732160312805
73,0.009532372650934018,0.7781840562820435,1.5613418817520142,0.8666666666666667,0.8732006732006732,0.8467261904761904,0.9467974155474156,0.8638570438570439
74,0.009514856589158148,0.7748990058898926,1.51682448387146,0.9,0.8823953823953824,0.8521825396825397,0.963897792022792,0.8987373737373737
75,0.009497035360365296,0.6908021569252014,1.540198564529419,0.8833333333333333,0.8697873186245278,0.841765873015873,0.9704892908017908,0.8824219837010536
76,0.00947891018261278,0.7064911127090454,1.4624016284942627,0.9,0.9034055375518791,0.8839285714285715,0.9686991249491251,0.8998578657115242
77,0.00946048229473242,0.7697422504425049,1.4713351726531982,0.9,0.8816993464052287,0.8467261904761904,0.9803749491249492,0.8984967320261438
78,0.009441752956245879,0.6771246194839478,1.7899904251098633,0.8333333333333334,0.7265453606917022,0.6934523809523809,0.9672110297110298,0.8163117821654406
79,0.009422723447278559,0.7317698001861572,1.7255827188491821,0.8833333333333333,0.8084599976434547,0.767361111111111,0.9767246642246642,0.8736172970425357
80,0.00940339506847212,0.6777586936950684,1.5479258298873901,0.9,0.9007425007425008,0.873015873015873,0.9745274979649979,0.898014058014058
81,0.009383769140895582,0.72536301612854,1.62809419631958,0.9,0.9158730158730158,0.9047619047619048,0.9506702787952789,0.8959523809523808
82,0.009363847005955023,0.8392406702041626,1.4122025966644287,0.9333333333333333,0.9464646464646465,0.9419642857142857,0.959970874033374,0.9326767676767678
83,0.009343630025301902,0.7018675208091736,1.6636953353881836,0.9166666666666666,0.9161500191350939,0.8943452380952381,0.9583428724053724,0.9162246460007655
84,0.00932311958073999,0.6395261287689209,2.1986751556396484,0.85,0.7816781028048633,0.7356150793650794,0.9579008954008955,0.8408559046587214
85,0.009302317074130931,0.6682029962539673,2.183558702468872,0.85,0.7816781028048633,0.7356150793650794,0.9428323412698413,0.8408559046587214
86,0.009281223927298419,0.6557918787002563,1.6235017776489258,0.9166666666666666,0.9356405585913783,0.9424603174603176,0.9653509106634107,0.9173952641165755
87,0.009259841581931017,0.6691831350326538,1.7498829364776611,0.9,0.9222873900293256,0.9265873015873015,0.9515605921855922,0.9006598240469208
88,0.00923817149948363,0.6926715970039368,2.0251288414001465,0.8666666666666667,0.7952380952380952,0.7514880952380952,0.9567593864468864,0.8573809523809524
89,0.00921621516107761,0.6892744898796082,2.2578125,0.8333333333333334,0.7700280112044817,0.7306547619047619,0.9468292124542125,0.8249019607843137
90,0.009193974067399517,0.671097457408905,2.385925769805908,0.8166666666666667,0.7576767326159898,0.7202380952380952,0.9311310795685795,0.8087944000925604
91,0.009171449738598562,0.7607381343841553,2.152592182159424,0.8666666666666667,0.7952380952380952,0.7514880952380952,0.951551053113553,0.8573809523809524
92,0.009148643714182699,0.627357006072998,2.321542739868164,0.8333333333333334,0.7677387914230019,0.7197420634920636,0.9462155321530322,0.8239961013645224
93,0.009125557552913402,0.6405223608016968,2.0188753604888916,0.8666666666666667,0.8282606282606283,0.783234126984127,0.9580153642653642,0.8623576423576423
94,0.009102192832699127,0.670552134513855,1.744561791419983,0.8833333333333333,0.8425190066981112,0.8045634920634921,0.9676530067155067,0.879127091813659
95,0.009078551150487465,0.6428155899047852,1.6941193342208862,0.8833333333333333,0.8425190066981112,0.8045634920634921,0.9694431725681726,0.879127091813659
96,0.00905463412215599,0.5894240140914917,1.6423770189285278,0.9,0.8555320648343905,0.8204365079365079,0.971618080993081,0.8952783650458068
97,0.009030443382401818,0.5961942672729492,1.7287132740020752,0.85,0.8174825174825174,0.7837301587301587,0.9587689509564509,0.8466083916083916
98,0.009005980584629878,0.6016463041305542,1.730786919593811,0.8666666666666667,0.8579554308867072,0.8368055555555555,0.9544541107041106,0.8660861773414368
