epoch,prototype_residual_enabled,lambda_effective,lr,historical_loss,prototype_loss_unweighted,prototype_loss_weighted,total_loss,gamma_CN_gradient,gamma_AD_gradient,residual_sum_max_abs,CN_sMCI_gap_identity_max_abs_error,AD_sMCI_gap_identity_max_abs_error,acc,macro_f1,bacc,macro_auc,weighted_f1,gamma_CN,gamma_AD,prototype_cosine,sum_w_CN,sum_w_AD,mean_w_CN,mean_w_AD
1,False,0.0,0.01,3.2943496704101562,0.6667869091033936,0.0,3.2943496704101562,0.0,0.0,0.0,0.0,0.0,0.35,0.1728395061728395,0.3333333333333333,0.7967793093087905,0.18148148148148147,0.05000000074505806,0.05000000074505806,0.9999635219573975,149.80323791503906,135.19676208496094,0.5256254076957703,0.4743746221065521
2,False,0.0,0.01,2.9267919063568115,0.6684215664863586,0.0,2.9267919063568115,0.0,0.0,0.0,0.0,0.0,0.35,0.1728395061728395,0.3333333333333333,0.6063517740994157,0.18148148148148147,0.05000000074505806,0.05000000074505806,0.9875649213790894,167.14212036132812,117.85787963867188,0.5864635705947876,0.4135364294052124
3,False,0.0,0.01,6.172969818115234,0.6341304779052734,0.0,6.172969818115234,0.0,0.0,0.0,0.0,0.0,0.35,0.18918918918918917,0.21875,0.4929309476774099,0.30270270270270266,0.05000000074505806,0.05000000074505806,0.9768480062484741,165.7967987060547,119.20320129394531,0.5817431807518005,0.41825684905052185
4,False,0.0,0.01,6.092264175415039,0.6502501964569092,0.0,6.092264175415039,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.21940928270042193,0.2708333333333333,0.5746413788866619,0.35105485232067507,0.05000000074505806,0.05000000074505806,0.9702658653259277,166.13706970214844,118.86293029785156,0.5829371213912964,0.417062908411026
5,False,0.0,0.01,5.49727725982666,0.638785719871521,0.0,5.49727725982666,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.6252165789312016,0.4459649122807018,0.05000000074505806,0.05000000074505806,0.9475448131561279,179.2496337890625,105.75035858154297,0.6289461255073547,0.37105390429496765
6,False,0.0,0.01,3.3059542179107666,0.6448388695716858,0.0,3.3059542179107666,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.7890399421944233,0.4459649122807018,0.05000000074505806,0.05000000074505806,0.9164793491363525,192.51287841796875,92.48711395263672,0.6754838228225708,0.3245162069797516
7,False,0.0,0.01,8.728943824768066,0.6222633123397827,0.0,8.728943824768066,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.7933301848396188,0.4459649122807018,0.05000000074505806,0.05000000074505806,0.9001453518867493,201.114013671875,83.88597869873047,0.7056632041931152,0.2943367660045624
8,False,0.0,0.01,4.325806140899658,0.622491180896759,0.0,4.325806140899658,0.0,0.0,0.0,0.0,0.0,0.6,0.5102821616451458,0.6354166666666666,0.8084305358774699,0.4733142037302726,0.05000000074505806,0.05000000074505806,0.873289942741394,211.17236328125,73.82764434814453,0.740955650806427,0.2590443789958954
9,False,0.0,0.01,2.6937501430511475,0.6155449151992798,0.0,2.6937501430511475,0.0,0.0,0.0,0.0,0.0,0.6,0.5102821616451458,0.6354166666666666,0.8146150342494684,0.4733142037302726,0.05000000074505806,0.05000000074505806,0.7642806768417358,223.17068481445312,61.829322814941406,0.7830550670623779,0.21694499254226685
10,False,0.0,0.01,2.585439920425415,0.6146038174629211,0.0,2.585439920425415,0.0,0.0,0.0,0.0,0.0,0.6,0.5102821616451458,0.6354166666666666,0.810384665779713,0.4733142037302726,0.05000000074505806,0.05000000074505806,0.746668815612793,236.32907104492188,48.670936584472656,0.8292248249053955,0.17077521979808807
11,False,0.0,0.01,2.9452340602874756,0.6003515124320984,0.0,2.9452340602874756,0.0,0.0,0.0,0.0,0.0,0.6,0.5102821616451458,0.6354166666666666,0.799008152486926,0.4733142037302726,0.05000000074505806,0.05000000074505806,0.7434040307998657,247.31654357910156,37.68346405029297,0.8677773475646973,0.13222268223762512
12,False,0.0,0.01,2.55853009223938,0.5859219431877136,0.0,2.55853009223938,0.0,0.0,0.0,0.0,0.0,0.55,0.5767211061328709,0.71875,0.8083914196826933,0.4629498482439659,0.05000000074505806,0.05000000074505806,0.6206896305084229,244.83383178710938,40.166160583496094,0.8590660691261292,0.14093390107154846
13,False,0.0,0.01,2.436319351196289,0.6020826101303101,0.0,2.436319351196289,0.0,0.0,0.0,0.0,0.0,0.6,0.6183990442054959,0.75,0.8106217627149231,0.5411708482676225,0.05000000074505806,0.05000000074505806,0.3799661695957184,230.1171112060547,54.88288116455078,0.8074284791946411,0.1925715208053589
