epoch,lr,loss_original,loss_nca,loss_refine,loss_total,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,test_gate_active_ratio,train_neighbor_agreement_weighted,train_neighbor_agreement_unweighted
1,0.01,3.3026833534240723,0.9916189908981323,1.1986137628555298,4.699620723724365,0.35,0.1728395061728395,0.3333333333333333,0.768067490536901,0.18148148148148147,0.0,0.6624042391777039,0.6614776849746704
2,0.01,2.898306131362915,0.7735308408737183,1.3921102285385132,4.445122718811035,0.35,0.1728395061728395,0.3333333333333333,0.6102492062586612,0.18148148148148147,0.3333333432674408,0.7005392909049988,0.6998141407966614
3,0.01,5.956544876098633,1.0131068229675293,0.9815581440925598,7.1407246589660645,0.5666666666666667,0.38735177865612647,0.4167946748591909,0.7732467150222989,0.527931488801054,0.6833333969116211,0.7052693367004395,0.7046933174133301
4,0.01,4.94295597076416,0.9059894680976868,0.9552493095397949,6.079403400421143,0.5333333333333333,0.450070323488045,0.4986559139784947,0.5665102159818511,0.44205344585091416,0.23333334922790527,0.7173478603363037,0.7172397971153259
5,0.01,4.534998416900635,0.99627685546875,0.9931636452674866,5.727417469024658,0.5833333333333334,0.48971193415637854,0.592741935483871,0.7325135829029042,0.46090534979423864,0.20000001788139343,0.7068144679069519,0.7067843675613403
6,0.01,3.921881675720215,1.0730972290039062,0.9562938213348389,5.092795372009277,0.55,0.45274261603375526,0.571236559139785,0.7776398803581784,0.4334177215189873,0.18333333730697632,0.7072975635528564,0.7072490453720093
7,0.01,6.446035861968994,1.5866163969039917,0.9530066251754761,7.716365814208984,0.5666666666666667,0.47061403508771926,0.581989247311828,0.840013796249892,0.44699561403508775,0.13333334028720856,0.6933376789093018,0.6933085322380066
8,0.01,3.0466091632843018,1.6903825998306274,0.9402361512184143,4.32492208480835,0.5833333333333334,0.48293172690763053,0.5618279569892474,0.8694548316697928,0.4610441767068273,0.05000000447034836,0.6821750998497009,0.6821561455726624
9,0.01,4.632022857666016,1.2486108541488647,0.9196781516075134,5.801423072814941,0.5666666666666667,0.4523809523809524,0.5201612903225806,0.8596422425677153,0.4456349206349206,0.03333333507180214,0.6770537495613098,0.6770446300506592
10,0.01,3.4412453174591064,1.513855218887329,0.8942346572875977,4.638251304626465,0.5666666666666667,0.4523809523809524,0.5201612903225806,0.8655788771542386,0.4456349206349206,0.03333333507180214,0.6768192052841187,0.6768122315406799
11,0.01,3.1799795627593994,1.862359642982483,0.8551081418991089,4.407559871673584,0.6666666666666666,0.6329824561403509,0.6979006656426011,0.9354113216738357,0.6049824561403508,0.6333333849906921,0.6812286972999573,0.6812267303466797
12,0.01,2.6544783115386963,2.1486289501190186,0.7852044701576233,3.86940860748291,0.7333333333333333,0.7238690596222357,0.7613927291346646,0.9445188046411629,0.7072360018820999,0.5666667222976685,0.6847160458564758,0.6847118735313416
13,0.01,3.7581164836883545,1.7291549444198608,0.7553871870040894,4.859334945678711,0.8,0.7966386554621848,0.7990911418330774,0.9192249347282718,0.7952941176470588,0.5166667103767395,0.6775184869766235,0.6775093078613281
14,0.01,4.465956211090088,1.8861886262893677,0.7410779595375061,5.5842719078063965,0.7333333333333333,0.734006734006734,0.7509600614439323,0.914232275675546,0.7284511784511785,0.5333333611488342,0.6693899035453796,0.669377326965332
15,0.01,3.0173354148864746,1.8494677543640137,0.717033326625824,4.104262351989746,0.7,0.7115384615384616,0.7343830005120328,0.9196256394184648,0.6935897435897436,0.6166666746139526,0.6631163358688354,0.6631040573120117
16,0.01,2.437868356704712,1.6339924335479736,0.6999071836471558,3.464573860168457,0.7666666666666667,0.7795374560080442,0.8134280593958013,0.9273948652077127,0.7618778280542986,0.5833333730697632,0.6654344201087952,0.6654275059700012
17,0.01,2.4829254150390625,1.9920202493667603,0.7129555940628052,3.594285011291504,0.8,0.7994893289010937,0.8042114695340502,0.9205482944011866,0.7973960591607651,0.5833333730697632,0.6652000546455383,0.6651951670646667
18,0.01,2.2801387310028076,1.89612877368927,0.6797173619270325,3.3390817642211914,0.7666666666666667,0.7554466230936819,0.7466717869943676,0.9238532344761486,0.7630718954248366,0.5333333611488342,0.6649667024612427,0.6649628281593323
19,0.01,2.4091341495513916,1.9020227193832397,0.6934645771980286,3.4830031394958496,0.7666666666666667,0.7574074074074074,0.7364311315924219,0.9342732965855879,0.7562037037037037,0.5666667222976685,0.6614808440208435,0.6614776849746704
20,0.01,2.4239773750305176,1.9431157112121582,0.6804666519165039,3.4930672645568848,0.7833333333333333,0.7742612537972935,0.7523041474654377,0.9266422794648602,0.775791217895609,0.4833333492279053,0.6607846617698669,0.660780668258667
21,0.009999830837037664,2.2978994846343994,2.143244981765747,0.6838537454605103,3.410402297973633,0.75,0.731457800511509,0.7307987711213517,0.9036988340728608,0.7455242966751918,0.4833333492279053,0.660786509513855,0.660780668258667
22,0.009999323359712722,2.268805503845215,1.9117097854614258,0.662909209728241,3.314056634902954,0.6666666666666666,0.6139109932213381,0.589605734767025,0.8896918403662007,0.6352048334806956,0.5333333611488342,0.6610183119773865,0.6610130071640015
23,0.009998477602710573,2.3381781578063965,1.719313621520996,0.692283034324646,3.374323844909668,0.75,0.7509484092745525,0.8028673835125447,0.9020346143886188,0.7490995247682046,0.5,0.6582300066947937,0.658224880695343
24,0.009997293623837585,2.2177846431732178,1.9397711753845215,0.6545103192329407,3.260249137878418,0.7666666666666667,0.7262443438914027,0.6950844854070661,0.8918803164145211,0.7615761689291101,0.550000011920929,0.6535822749137878,0.6535780429840088
25,0.00999577150401714,2.2681806087493896,1.8258944749832153,0.6593490839004517,3.292708396911621,0.7833333333333333,0.76651104886399,0.7727854582693293,0.90073233475625,0.7841705571117336,0.5333333611488342,0.651491105556488,0.6514869928359985
26,0.009993911347284109,2.2452218532562256,1.9408320188522339,0.6136956214904785,3.247083902359009,0.7666666666666667,0.7476190476190476,0.7466717869943676,0.9253531996162697,0.7644117647058823,0.36666667461395264,0.6403459310531616,0.6403345465660095
27,0.009991713280777732,2.13722825050354,2.2142858505249023,0.6139153242111206,3.194000720977783,0.6666666666666666,0.662280701754386,0.6922043010752689,0.9288713310543121,0.6481725146198831,0.46666669845581055,0.6205922961235046,0.6205855011940002
28,0.009989177454732934,2.1546106338500977,1.7117104530334473,0.5951361060142517,3.0920889377593994,0.7166666666666667,0.7122404517362501,0.7553763440860215,0.9279467378396743,0.7037548352674403,0.36666667461395264,0.6191929578781128,0.6191914677619934
29,0.00998630404247006,2.089081048965454,2.0201807022094727,0.5470733046531677,3.0401904582977295,0.6833333333333333,0.6492303992303993,0.6570660522273425,0.9027397205233689,0.6447330447330447,0.18333333730697632,0.6250014901161194,0.625
30,0.009983093240383016,2.178983449935913,2.038670063018799,0.6531074047088623,3.2398247718811035,0.6666666666666666,0.6824567514222686,0.7540322580645161,0.914221495144743,0.6389701613839543,0.05000000447034836,0.6247686743736267,0.6247676610946655
31,0.009979545267925863,2.1020402908325195,1.832100510597229,0.5305289626121521,2.9989893436431885,0.6666666666666666,0.6325604220341062,0.6303763440860215,0.894197069461252,0.648570727518096,0.06666667014360428,0.6194264888763428,0.6194238066673279
32,0.009975660367597807,2.1424694061279297,2.2742412090301514,0.608127772808075,3.2054455280303955,0.7666666666666667,0.7695156695156696,0.8134280593958013,0.92205904007211,0.7612678062678062,0.30000001192092896,0.6194213032722473,0.6194238066673279
33,0.009971438804926623,2.0549263954162598,1.830163836479187,0.5034820437431335,2.924441337585449,0.7666666666666667,0.7501726325255736,0.7517921146953405,0.9138742120875046,0.7660532189943955,0.31666669249534607,0.6252385973930359,0.6252323389053345
34,0.00996688086845051,1.9897130727767944,1.6237690448760986,0.49194470047950745,2.8064117431640625,0.7833333333333333,0.7962833914053427,0.7676651305683565,0.9145265049394639,0.7837166085946573,0.3500000238418579,0.634525716304779,0.6345260143280029
35,0.009961986869698373,2.029634475708008,1.9223668575286865,0.4896165132522583,2.903724193572998,0.75,0.7624242424242423,0.7666410650281618,0.9087347425779017,0.7484242424242424,0.0833333358168602,0.6368456482887268,0.6368494629859924
