epoch,base_lr,correction_lr,base_loss,correction_loss,loss_ad_smci,loss_cn_smci,input_projection_gradient,output_ad_smci_gradient,output_cn_smci_gradient,base_acc,base_macro_f1,base_bacc,base_macro_auc,base_weighted_f1,corrected_acc,corrected_macro_f1,corrected_bacc,corrected_macro_auc,corrected_weighted_f1
33,0.009971438804926623,0.009971438804926623,2.046543836593628,0.3615149259567261,0.22858402132987976,0.4944458603858948,0.0031678376253694296,0.004830819554626942,0.0077653792686760426,0.7833333333333333,0.7945576173188114,0.8209325396825397,0.9204455190599058,0.7778800255479361,0.7833333333333333,0.7945576173188114,0.8209325396825397,0.9185854000122867,0.7778800255479361
34,0.00996688086845051,0.00996688086845051,1.972212553024292,0.316805899143219,0.16869422793388367,0.46491754055023193,0.0020118120592087507,0.0028222145047038794,0.0010816492140293121,0.75,0.7790263904303859,0.8328373015873015,0.9342658346196083,0.7452575841657418,0.75,0.7790263904303859,0.8328373015873015,0.9271973822386558,0.7452575841657418
35,0.009961986869698373,0.009961986869698373,1.9571106433868408,0.30337557196617126,0.12955664098262787,0.47719448804855347,0.013581148348748684,0.0004934160970151424,0.022339260205626488,0.75,0.7497584541062802,0.7574404761904762,0.927267335433609,0.7440579710144929,0.7666666666666667,0.7656067832538421,0.7733134920634921,0.9261862406025142,0.7628086910439852
36,0.009956757143168527,0.009956757143168527,1.9120265245437622,0.2931811213493347,0.12475303560495377,0.46160921454429626,0.008069796487689018,0.0007202175329439342,0.003929665312170982,0.7833333333333333,0.8047155225726654,0.8536706349206349,0.9213576703258307,0.780784632034632,0.7833333333333333,0.8047155225726654,0.8536706349206349,0.9213576703258307,0.780784632034632
37,0.009951192046305833,0.009951192046305833,1.851210117340088,0.2654483914375305,0.1288033127784729,0.40209347009658813,0.005983508657664061,0.0007906000828370452,0.01368971448391676,0.7833333333333333,0.7953920086811611,0.7738095238095237,0.9356676582502055,0.784979459752742,0.7833333333333333,0.7953920086811611,0.7738095238095237,0.9367837296787768,0.784979459752742
38,0.009945291959477269,0.009945291959477269,1.8513845205307007,0.2782563269138336,0.20756390690803528,0.34894874691963196,0.0034073705319315195,0.0008488211897201836,0.008213469758629799,0.8166666666666667,0.8024986709197236,0.8745039682539683,0.9365847890317229,0.8186469962785753,0.8166666666666667,0.8024986709197236,0.8745039682539683,0.9310044318888657,0.8186469962785753
39,0.009939057285945933,0.009939057285945933,1.912138819694519,0.23913881182670593,0.16402336955070496,0.3142542541027069,0.002494149375706911,0.0014955791411921382,0.004368129186332226,0.8,0.783415435139573,0.8586309523809524,0.9165509379247587,0.8046551724137931,0.8,0.783415435139573,0.8586309523809524,0.9161789141152349,0.8046551724137931
40,0.009932488451843476,0.009932488451843476,1.8039036989212036,0.2530227601528168,0.19167833030223846,0.3143672049045563,0.005703313741832972,0.0015675948234274983,0.0034966657403856516,0.8,0.7824476650563607,0.8695436507936508,0.9175407816327628,0.8008293075684381,0.8166666666666667,0.7962962962962963,0.8799603174603176,0.9175407816327628,0.8194444444444444
41,0.009925585906140986,0.009925585906140986,1.772307276725769,0.22589492797851562,0.128249391913414,0.32354044914245605,0.012077147141098976,0.001372103113681078,0.015008727088570595,0.6666666666666666,0.6182336182336182,0.6354166666666666,0.9100245328134479,0.6299145299145299,0.6666666666666666,0.6182336182336182,0.6354166666666666,0.9041071284585436,0.6299145299145299
42,0.009918350120618293,0.009918350120618293,2.0184783935546875,0.44936996698379517,0.1459866613149643,0.7527532577514648,0.04317687451839447,0.0006820724229328334,0.07361166179180145,0.7166666666666667,0.694706498951782,0.7485119047619048,0.9260837705707988,0.7058307127882599,0.7166666666666667,0.694706498951782,0.7485119047619048,0.9264557943803227,0.7058307127882599
43,0.009910781589831726,0.009910781589831726,1.7287437915802002,0.2362467497587204,0.09463232755661011,0.3778611719608307,0.013107827864587307,0.0004404046921990812,0.012990674935281277,0.7166666666666667,0.696186336169688,0.7430555555555555,0.9102216736355887,0.7096906215316314,0.7333333333333333,0.7083333333333334,0.7589285714285715,0.9102216736355887,0.7248397435897436
44,0.009902880831080306,0.009902880831080306,1.6582624912261963,0.25595778226852417,0.13384628295898438,0.37806928157806396,0.0067218090407550335,0.0002629228984005749,0.00836955662816763,0.7333333333333333,0.7007703081232494,0.7098214285714285,0.9145450930533477,0.7314040616246499,0.7333333333333333,0.7007703081232494,0.7098214285714285,0.9141730692438239,0.7314040616246499
45,0.009894648384370404,0.009894648384370404,1.6220459938049316,0.22764211893081665,0.06527145951986313,0.3900127708911896,0.018468216061592102,0.000598463520873338,0.006921626161783934,0.7833333333333333,0.7679663780081064,0.816468253968254,0.9167772359104905,0.7831792823918278,0.75,0.7341500107457554,0.7956349206349206,0.916033188291443,0.748635289060821
46,0.009886084812378817,0.009886084812378817,1.5133998394012451,0.19851967692375183,0.08507978171110153,0.31195956468582153,0.004569182638078928,0.0004430860572028905,0.0047137560322880745,0.8166666666666667,0.8026679221594476,0.8373015873015873,0.9278807157639705,0.8169538606403014,0.8166666666666667,0.8026679221594476,0.8373015873015873,0.9286247633830181,0.8169538606403014
47,0.009877190700414313,0.009877190700414313,1.4315292835235596,0.1665194034576416,0.06156254932284355,0.27147626876831055,0.005356192588806152,0.00033933736267499626,0.0077592674642801285,0.8666666666666667,0.8313492063492064,0.8313492063492064,0.9421148110711789,0.8666666666666667,0.8666666666666667,0.8313492063492064,0.8313492063492064,0.9409987396426075,0.8666666666666667
48,0.00986796665637763,0.00986796665637763,1.4508453607559204,0.18546508252620697,0.11876135319471359,0.25216880440711975,0.003238226752728224,0.0001784730120562017,0.005105589050799608,0.8833333333333333,0.8554334554334555,0.841765873015873,0.9518011087881372,0.8823076923076923,0.8666666666666667,0.8313492063492064,0.8313492063492064,0.9514290849786132,0.8666666666666667
49,0.009858413310719925,0.009858413310719925,1.3594783544540405,0.17824596166610718,0.11229202896356583,0.24419990181922913,0.0025480473414063454,0.0001816224685171619,0.0025208492297679186,0.8,0.7739820565907523,0.8323412698412698,0.931670067135869,0.8011732229123534,0.8,0.7739820565907523,0.8323412698412698,0.931670067135869,0.8011732229123534
50,0.009848531316399685,0.009848531316399685,1.330660343170166,0.1878850758075714,0.12248766422271729,0.25328248739242554,0.004954140167683363,0.0006355617078952491,0.00538204750046134,0.8666666666666667,0.841919191919192,0.8740079365079364,0.9383033218528501,0.8679040404040405,0.85,0.8208102963835765,0.8635912698412698,0.9383033218528501,0.8525121604882322
51,0.009838321348838096,0.009838321348838096,1.2450010776519775,0.1604793518781662,0.13349561393260956,0.18746308982372284,0.001212870585732162,0.0006604599766433239,0.001102337846532464,0.8,0.7684537684537686,0.7733134920634921,0.9504887364557176,0.8013209013209014,0.8,0.7684537684537686,0.7733134920634921,0.9504887364557176,0.8013209013209014
52,0.009827784105872876,0.009827784105872876,1.1600425243377686,0.15459714829921722,0.10723703354597092,0.20195727050304413,0.004000136628746986,0.00046475703129544854,0.0021438992116600275,0.8666666666666667,0.8426505664877758,0.8313492063492064,0.9464665477342366,0.8657125819916518,0.8666666666666667,0.8426505664877758,0.8313492063492064,0.9460945239247126,0.8657125819916518
53,0.009816920307710586,0.009816920307710586,1.1368674039840698,0.14748728275299072,0.14869874715805054,0.1462758332490921,0.001159907435066998,0.0002025761641561985,0.0020578084513545036,0.85,0.8094055307170062,0.8263888888888888,0.9560195984134664,0.8506044047027653,0.85,0.8094055307170062,0.8263888888888888,0.9563916222229901,0.8506044047027653
54,0.0098057306968774,0.0098057306968774,1.0304538011550903,0.099852055311203,0.06551500409841537,0.13418909907341003,0.0021708961576223373,0.0007184643181972206,0.002458676928654313,0.8333333333333334,0.8011145942180424,0.8531746031746031,0.9436370429884581,0.8373389063044236,0.8333333333333334,0.8011145942180424,0.8531746031746031,0.9432650191789342,0.8373389063044236
55,0.009794216038168352,0.009794216038168352,1.0662033557891846,0.10078631341457367,0.07725894451141357,0.12431367486715317,0.0007333806715905666,0.0009526208159513772,0.001672809710726142,0.85,0.8296872123812356,0.8953373015873015,0.9305736137988495,0.854608980077312,0.85,0.8296872123812356,0.8953373015873015,0.9298295661798021,0.854608980077312
56,0.009782377118595071,0.009782377118595071,0.927397608757019,0.09886451065540314,0.08474501967430115,0.11298400908708572,0.0007545645930804312,0.0013202602276578546,0.0011889836750924587,0.8333333333333334,0.7830516114491773,0.8214285714285715,0.949076653823116,0.8366734279918864,0.8333333333333334,0.7830516114491773,0.8214285714285715,0.9487046300135923,0.8366734279918864
57,0.009770214747331984,0.009770214747331984,0.8318027257919312,0.07269074022769928,0.0596560500562191,0.08572543412446976,0.0009698260691948235,0.0009062463650479913,0.0017572244396433234,0.8666666666666667,0.8314481217707024,0.8368055555555555,0.9650735576443124,0.8660312805474095,0.85,0.8094055307170062,0.8263888888888888,0.9647015338347886,0.8506044047027653
58,0.009757729755661011,0.009757729755661011,0.9335700273513794,0.07060828804969788,0.0413660891354084,0.09985049068927765,0.0007992134778760374,0.000948004424571991,0.0008078918908722699,0.8333333333333334,0.8156613034661815,0.7996031746031745,0.9642032823046974,0.8325127447078666,0.8333333333333334,0.8156613034661815,0.7996031746031745,0.9642032823046974,0.8325127447078666
59,0.009744922996914747,0.009744922996914747,0.8399081230163574,0.08258098363876343,0.0806332379579544,0.08452873677015305,0.0004025577800348401,0.00046938867308199406,0.0011092671193182468,0.8833333333333333,0.8557368557368558,0.8472222222222222,0.9543430615069767,0.881999481999482,0.8833333333333333,0.8557368557368558,0.8472222222222222,0.9550871091260243,0.881999481999482
60,0.00973179534641814,0.00973179534641814,0.7866698503494263,0.07942352443933487,0.061686430126428604,0.09716062247753143,0.001090003876015544,0.0005589551874436438,0.000940841855481267,0.8666666666666667,0.8420224761688176,0.8258928571428571,0.946417052549128,0.8657475316011902,0.8666666666666667,0.8420224761688176,0.8258928571428571,0.9460450287396043,0.8657475316011902
61,0.009718347701428667,0.009718347701428667,0.7753998041152954,0.05045844614505768,0.04468851909041405,0.05622836947441101,0.00023025031259749085,0.0007631413172930479,0.0008317676838487387,0.8,0.7625000000000001,0.7787698412698413,0.9497652668348423,0.8037499999999999,0.8,0.7625000000000001,0.7787698412698413,0.9493932430253186,0.8037499999999999
62,0.009704580981074998,0.009704580981074998,0.7267325520515442,0.038976021111011505,0.03325904160737991,0.044693004339933395,0.00026090993196703494,0.0005927418824285269,0.000555648934096098,0.8166666666666667,0.7761485352948766,0.7946428571428571,0.9341413467297901,0.8204453800490386,0.8,0.7575785625028925,0.7842261904761904,0.9337693229202664,0.8060520510328443
63,0.009690496126294182,0.009690496126294182,0.773293137550354,0.036634109914302826,0.03510190546512604,0.03816631808876991,0.0007374151609838009,0.0005561095313169062,0.0010195146314799786,0.8,0.7575785625028925,0.7842261904761904,0.9291165955375861,0.8060520510328443,0.8,0.7534391534391535,0.7896825396825397,0.9291165955375861,0.8081481481481483
64,0.009676094099767331,0.009676094099767331,0.7049188613891602,0.03471732139587402,0.03436461463570595,0.0350700281560421,0.0005381372175179422,0.0006371074705384672,0.0008595348335802555,0.8166666666666667,0.7702951750808182,0.8055555555555555,0.9346243597422843,0.8207075742469561,0.8166666666666667,0.7702951750808182,0.8055555555555555,0.93552283233887,0.8207075742469561
65,0.009661375885853831,0.009661375885853831,0.7326164245605469,0.03415463864803314,0.031437017023563385,0.0368722565472126,0.001308658393099904,0.0006952941184863448,0.0012111816322430968,0.8666666666666667,0.8226223222472284,0.8368055555555555,0.9378249283909662,0.8678753021588731,0.8333333333333334,0.7839337285301718,0.8159722222222222,0.9396218735841378,0.8386532907736739
66,0.00964634249052405,0.00964634249052405,0.6725307106971741,0.0330498144030571,0.03242522478103638,0.03367440775036812,0.0011929171159863472,0.0009508540388196707,0.0011252150870859623,0.85,0.8095238095238094,0.8209325396825397,0.9302309871295721,0.8515873015873014,0.85,0.8095238095238094,0.8209325396825397,0.9298589633200484,0.8515873015873014
67,0.009630994941290591,0.009630994941290591,0.675509512424469,0.029112350195646286,0.0263685192912817,0.03185618296265602,0.00023816029715817422,0.0007523077656514943,0.0005842315149493515,0.8333333333333334,0.7962962962962963,0.8159722222222222,0.9246558494789627,0.8333333333333334,0.8333333333333334,0.7962962962962963,0.8159722222222222,0.9246558494789627,0.8333333333333334
68,0.009615334287138054,0.009615334287138054,0.6346723437309265,0.030487898737192154,0.029164589941501617,0.03181120753288269,0.0005099037662148476,0.00047684635501354933,0.000630654685664922,0.8333333333333334,0.805728088336784,0.8159722222222222,0.9233221792184056,0.8321256038647343,0.8166666666666667,0.7832637353639565,0.8055555555555555,0.9236942030279295,0.8160239089494801
69,0.00959936159845135,0.00959936159845135,0.618694007396698,0.031487882137298584,0.02953900210559368,0.03343676030635834,0.0001798412558855489,0.0005420735687948763,0.0004166786093264818,0.8833333333333333,0.8554334554334555,0.841765873015873,0.9291003971133688,0.8823076923076923,0.8666666666666667,0.8313492063492064,0.8313492063492064,0.9296268459004308,0.8666666666666667
70,0.009583077966942534,0.009583077966942534,0.6269710659980774,0.05728381872177124,0.08896549791097641,0.025602135807275772,0.0009709385340102017,0.0003772443160414696,0.00022975384490564466,0.9,0.8683836488714537,0.8521825396825397,0.9314944642185208,0.8989823184945135,0.9,0.8683836488714537,0.8521825396825397,0.9332914094116925,0.8989823184945135
71,0.009566484505576189,0.009566484505576189,0.6020781993865967,0.038496267050504684,0.04020141437649727,0.0367911197245121,0.0057679410092532635,0.0005757420440204442,0.0021000320557504892,0.8333333333333334,0.7894905273937532,0.810515873015873,0.9433710288663119,0.8368951612903227,0.8333333333333334,0.7894905273937532,0.810515873015873,0.9426619578447407,0.8368951612903227
72,0.009549582348493355,0.009549582348493355,0.5823131203651428,0.02744433656334877,0.03138670697808266,0.023501968011260033,0.00022156322665978223,0.0009984624339267612,0.0006452719680964947,0.85,0.8210344246988414,0.8581349206349206,0.935299174096344,0.8536644165863067,0.85,0.8210344246988414,0.8581349206349206,0.9341131494728193,0.8536644165863067
73,0.009532372650934018,0.009532372650934018,0.6525024175643921,0.053270597010850906,0.07641886919736862,0.03012232296168804,0.00016774631512816995,0.001078134635463357,0.0003724158159457147,0.8666666666666667,0.8226223222472284,0.8368055555555555,0.9440527425492048,0.8678753021588731,0.8666666666666667,0.8226223222472284,0.8368055555555555,0.9440527425492048,0.8678753021588731
74,0.009514856589158148,0.009514856589158148,0.5969042181968689,0.030036039650440216,0.031722839921712875,0.028349237516522408,0.0008814686443656683,0.0008055888465605676,0.0010300674475729465,0.8666666666666667,0.8313492063492064,0.8313492063492064,0.9322334123336482,0.8666666666666667,0.8666666666666667,0.8313492063492064,0.8313492063492064,0.9333494837622197,0.8666666666666667
75,0.009497035360365296,0.009497035360365296,0.6115255951881409,0.03439392149448395,0.0333668515086174,0.035420991480350494,0.0005135360406711698,0.0007245219894684851,0.0011684155324473977,0.8333333333333334,0.8142282554047261,0.7941468253968255,0.9304364671404767,0.8318250377073907,0.8333333333333334,0.8142282554047261,0.7941468253968255,0.9300644433309527,0.8318250377073907
76,0.00947891018261278,0.00947891018261278,0.6540206670761108,0.051517587155103683,0.04358428344130516,0.059450890868902206,0.0002838504151441157,0.0005985599709674716,0.000676081923302263,0.8166666666666667,0.7922972806693737,0.7946428571428571,0.9185394444828408,0.816568229358927,0.8333333333333334,0.8050595238095237,0.8050595238095237,0.9227084389230615,0.8333333333333334
77,0.00946048229473242,0.00946048229473242,0.6067235469818115,0.04043130576610565,0.03998593986034393,0.04087666794657707,0.0012962066102772951,0.0006610366399399936,0.0015899080317467451,0.85,0.8185445398560153,0.8263888888888888,0.9301888712266071,0.8490892531876137,0.85,0.8185445398560153,0.8263888888888888,0.9301888712266071,0.8490892531876137
78,0.009441752956245879,0.009441752956245879,0.6216347217559814,0.03366604447364807,0.031590480357408524,0.03574161231517792,0.0013245298760011792,0.0007495521567761898,0.0021607917733490467,0.8333333333333334,0.8042568542568542,0.7996031746031745,0.9332290754755377,0.8333585858585858,0.8333333333333334,0.8042568542568542,0.7996031746031745,0.9332290754755377,0.8333585858585858
79,0.009422723447278559,0.009422723447278559,0.6217381358146667,0.04220347851514816,0.047561753541231155,0.03684520348906517,0.00036892955540679395,0.0008994311792775989,0.0010298463748767972,0.85,0.8179576521039936,0.8154761904761904,0.9545162646577742,0.8501375859912446,0.85,0.8179576521039936,0.8154761904761904,0.9550427134448362,0.8501375859912446
80,0.00940339506847212,0.00940339506847212,0.622951090335846,0.0451916940510273,0.04459385573863983,0.045789532363414764,0.0018345479620620608,0.0008066854206845164,0.001740983105264604,0.8666666666666667,0.8310245310245311,0.8258928571428571,0.9511962476290305,0.867020202020202,0.8666666666666667,0.8310245310245311,0.8258928571428571,0.9511962476290305,0.867020202020202
81,0.009383769140895582,0.009383769140895582,0.5950381755828857,0.050934161990880966,0.07071583718061447,0.03115248866379261,0.00045403584954328835,0.00033354651532135904,0.0011740815825760365,0.8666666666666667,0.8310245310245311,0.8258928571428571,0.9678739052264996,0.867020202020202,0.8666666666666667,0.8310245310245311,0.8258928571428571,0.9678739052264996,0.867020202020202
