epoch,lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1,beta_min,beta_max,adapter_gradient_MRI,adapter_gradient_PET,adapter_gradient_CSF,adapter_gradient_Risk,adapter_gradient_COG,adapter_gradient_ROI
1,0.01,3.298175096511841,0.35,0.1728395061728395,0.3333333333333333,0.7458548832369587,0.18148148148148147,1.0,1.0,0.05730404704809189,0.06075697019696236,0.07408665865659714,0.06125175580382347,0.03318387269973755,0.04816202446818352
2,0.01,2.8944506645202637,0.35,0.1728395061728395,0.3333333333333333,0.5970190819837046,0.18148148148148147,0.9962800145149231,1.003713846206665,0.031484704464673996,0.03181279078125954,0.031604520976543427,0.032887376844882965,0.022885892540216446,0.027869710698723793
3,0.01,6.518008708953857,0.3,0.17940272288098377,0.19295634920634921,0.4854539350411992,0.2787110232762407,0.9926125407218933,1.0005664825439453,0.16286243498325348,0.1774682104587555,0.20635190606117249,0.17701838910579681,0.15935225784778595,0.15216583013534546
4,0.01,5.014984607696533,0.35,0.18918918918918917,0.21875,0.5210339538169727,0.30270270270270266,0.9888630509376526,0.9979786276817322,0.09392966330051422,0.07709993422031403,0.07961773872375488,0.09606149047613144,0.07969029992818832,0.08665981888771057
5,0.01,4.903029441833496,0.48333333333333334,0.38999999999999996,0.5625,0.5763009374448053,0.3809444444444445,0.984693706035614,0.9961314797401428,0.06918957084417343,0.05740993097424507,0.05300092324614525,0.05387236177921295,0.04269900172948837,0.060029804706573486
6,0.01,5.703772068023682,0.4666666666666667,0.37585585585585585,0.5520833333333334,0.7688012110181921,0.3680360360360361,0.9811921119689941,0.994194746017456,0.020567741245031357,0.018758218735456467,0.01310008391737938,0.013436267152428627,0.02610984444618225,0.015994904562830925
7,0.01,3.9421958923339844,0.4666666666666667,0.37585585585585585,0.5520833333333334,0.7996960455686871,0.3680360360360361,0.9779306054115295,0.9924681782722473,0.03803754225373268,0.03843490406870842,0.029025482013821602,0.02775331772863865,0.03031960129737854,0.030751820653676987
8,0.01,4.429930686950684,0.5,0.3956043956043956,0.5357142857142857,0.8037805682263229,0.3948717948717949,0.9749746918678284,0.9906264543533325,0.0280197374522686,0.02303946577012539,0.017123524099588394,0.018415607511997223,0.02287820167839527,0.01921328343451023
9,0.01,2.8607633113861084,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.7841982331958747,0.40755274261603375,0.9724276661872864,0.9890730977058411,0.0071018715389072895,0.00644315080717206,0.006324135698378086,0.007163528352975845,0.007040545344352722,0.006837174296379089
10,0.01,2.8404464721679688,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.7901456346326631,0.40755274261603375,0.9705125689506531,0.9880601763725281,0.006802815478295088,0.00585991470143199,0.005789410322904587,0.006229533348232508,0.00747307576239109,0.008240650407969952
11,0.01,2.6557228565216064,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.8059455176200458,0.40755274261603375,0.9691708087921143,0.9875888228416443,0.004516611807048321,0.003453197656199336,0.0038406236562877893,0.0035198552068322897,0.00555792823433876,0.004468617960810661
12,0.01,2.8803696632385254,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.8278299487025902,0.40755274261603375,0.9682129621505737,0.9872606992721558,0.0028235039208084345,0.002222254639491439,0.0019397544674575329,0.0023928354494273663,0.003102509770542383,0.002499513328075409
13,0.01,2.5809555053710938,0.55,0.547008547008547,0.6815476190476191,0.8359018034725582,0.4752136752136752,0.967675507068634,0.9871882796287537,0.003969083074480295,0.0021154715213924646,0.0021575363352894783,0.0023964180145412683,0.003491591429337859,0.002524753799661994
14,0.01,3.1603689193725586,0.48333333333333334,0.46732026143790845,0.6398809523809524,0.8518066162523711,0.35669934640522877,0.967221200466156,0.9870355725288391,0.00962517037987709,0.005070837680250406,0.005196258891373873,0.00591061357408762,0.008522193878889084,0.005679508205503225
15,0.01,3.77443790435791,0.5,0.49980489708321146,0.6502976190476191,0.8626865578516522,0.3906448151399864,0.9667198061943054,0.9868367314338684,0.012225856073200703,0.00598239665850997,0.005889250431209803,0.006506821606308222,0.00903084222227335,0.006444232538342476
16,0.01,2.946171998977661,0.5,0.49980489708321146,0.6502976190476191,0.8619202523978468,0.3906448151399864,0.9662945866584778,0.9866236448287964,0.008215467445552349,0.003639281028881669,0.003746722126379609,0.00402360875159502,0.0045357574708759785,0.004062715917825699
17,0.01,2.5634639263153076,0.5333333333333333,0.5383980312772882,0.6711309523809524,0.8772595001958209,0.4488576645232992,0.966270923614502,0.9865511059761047,0.004498277325183153,0.0010175439529120922,0.0011768756667152047,0.0016026273369789124,0.0015307344729080796,0.0014137567486613989
18,0.01,2.5760269165039062,0.6666666666666666,0.6480778691404878,0.683531746031746,0.8748234371760315,0.6481832876519783,0.966429591178894,0.986541211605072,0.001064172713086009,0.0007748662028461695,0.0008387326379306614,0.0008064088760875165,0.0011657073628157377,0.0009775401558727026
19,0.01,2.459580421447754,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8563776315839995,0.46019076305220885,0.9667026996612549,0.9865526556968689,0.001645107171498239,0.0010190927423536777,0.0011489986209198833,0.0010668948525562882,0.0015669288113713264,0.0011717523448169231
20,0.01,2.260941505432129,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8748456950107893,0.4876255020080321,0.9670103192329407,0.9865416288375854,0.001111342222429812,0.00047607364831492305,0.0006756123038940132,0.0005720488261431456,0.0011577217373996973,0.000818516593426466
21,0.009999830837037664,2.299462080001831,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8838092430368375,0.4876255020080321,0.9675525426864624,0.9866433143615723,0.0012449638452380896,0.0004994575283490121,0.0005282468046061695,0.0004841030458919704,0.0007378195878118277,0.0006191451684571803
22,0.009999323359712722,2.1999168395996094,0.5833333333333334,0.43970037453183525,0.4761904761904762,0.8508971047296519,0.4535205992509363,0.9682848453521729,0.9868404269218445,0.0001828815002227202,0.0001535646733827889,0.00017579528503119946,0.00011980393173871562,0.0004194678331259638,0.00021517723507713526
23,0.009998477602710573,2.4708685874938965,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8514654294430238,0.46019076305220885,0.9691016674041748,0.987064003944397,0.0005917064845561981,0.0004632442141883075,0.0005430333549156785,0.0004939768114127219,0.0006288269069045782,0.00047790774260647595
24,0.009997293623837585,2.233044147491455,0.48333333333333334,0.38999999999999996,0.5625,0.8150275541195352,0.3809444444444445,0.9699800610542297,0.9873021245002747,0.0003310304891783744,0.00027283772942610085,0.00028132632724009454,0.00023504893761128187,0.0004268266202416271,0.00027725144173018634
25,0.00999577150401714,2.2527146339416504,0.5666666666666667,0.5276482776482777,0.6364087301587301,0.8404700590726534,0.5226754726754727,0.9710380434989929,0.9876535534858704,0.00048012140905484557,0.00033473974326625466,0.00032792086130939424,0.00030967951170168817,0.00036462745629251003,0.0003205202519893646
26,0.009993911347284109,2.2545323371887207,0.5666666666666667,0.5648775894538606,0.7237103174603176,0.8798028327804271,0.5017325800376647,0.9721899628639221,0.9880475401878357,0.0002994523965753615,0.0002052544878097251,0.00020674803818110377,0.00021409783221315593,0.0003595896123442799,0.00020075528300367296
27,0.009991713280777732,2.148425340652466,0.7833333333333333,0.7650492128104068,0.7256944444444443,0.9143933078190155,0.7813658977838082,0.9733271598815918,0.9884074926376343,0.00022391379752662033,0.0002057246892945841,0.00012730149319395423,0.00019130069995298982,0.0004046462127007544,0.00022117224580142647
28,0.009989177454732934,2.195727586746216,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.8654101728983804,0.4459649122807018,0.9746056795120239,0.9888905882835388,0.0003866941260639578,0.0004080505750607699,0.00043152732541784644,0.0003668206336442381,0.00048338741180486977,0.00036065239692106843
29,0.00998630404247006,2.108264684677124,0.7,0.6979626485568762,0.7688492063492064,0.8784214671596748,0.6996349745331069,0.9758740663528442,0.9893869757652283,0.0002768595586530864,0.0003039836301468313,0.0003098953457083553,0.000211334292544052,0.0007534610922448337,0.0003087848308496177
30,0.009983093240383016,2.0693507194519043,0.6166666666666667,0.6222902216782266,0.7549603174603176,0.8821135079979419,0.5753427172582619,0.977124810218811,0.9899713397026062,0.00022402624017558992,0.00013531788135878742,0.00028152353479526937,0.00028195136110298336,0.0009350130567327142,0.00029873938183300197
31,0.009979545267925863,2.0217270851135254,0.6333333333333333,0.6413695529145444,0.7162698412698413,0.8572692048517521,0.6283842671194114,0.9784181714057922,0.9907249212265015,0.00027134452830068767,0.00019553492893464863,0.0003647253615781665,0.00022609025472775102,0.001060490612871945,0.00041109707672148943
32,0.009975660367597807,1.9677034616470337,0.6833333333333333,0.7215473948524794,0.8020833333333334,0.9221221759547232,0.6593840238543628,0.9797799587249756,0.9917708039283752,0.0003920469025615603,0.0003066286153625697,0.00046585683594457805,0.00034159020287916064,0.001560518518090248,0.00043007967178709805
33,0.009971438804926623,1.9744457006454468,0.7333333333333333,0.7638888888888888,0.8333333333333334,0.9213781283356756,0.7201388888888888,0.9810134172439575,0.9931241273880005,0.0005451532197184861,0.000532557547558099,0.000441577285528183,0.000657598371617496,0.002396876458078623,0.0007439567707479
34,0.00996688086845051,1.9225950241088867,0.7666666666666667,0.7854166666666668,0.8159722222222222,0.9117977203177675,0.76375,0.9821799397468567,0.9948325753211975,0.00031853755353949964,0.00043993446161039174,0.00035399020998738706,0.00029410020215436816,0.0014981079148128629,0.0004653445503208786
35,0.009961986869698373,1.92047119140625,0.7666666666666667,0.7677871148459383,0.8050595238095237,0.9102523906474378,0.7596078431372549,0.9836899042129517,0.9969329237937927,0.0013138949871063232,0.0012972932308912277,0.0009511258103884757,0.0012039975263178349,0.0018218548502773046,0.0012362808920443058
36,0.009956757143168527,1.8772295713424683,0.7833333333333333,0.7919725671470438,0.8427579365079364,0.92328594274349,0.7823521858666425,0.985092043876648,1.0000710487365723,0.0009532798430882394,0.0008949066395871341,0.0010878740577027202,0.0007707244949415326,0.004993571899831295,0.0011992587242275476
37,0.009951192046305833,1.7838102579116821,0.7833333333333333,0.7929441473559121,0.8536706349206349,0.9327536817218421,0.7804344919786097,0.9863799810409546,1.0039833784103394,0.0004570175660774112,0.0003973530256189406,0.00045298709301277995,0.0006111581460572779,0.0030328375287353992,0.0005595164839178324
38,0.009945291959477269,1.7738118171691895,0.8333333333333334,0.8368055555555555,0.8368055555555555,0.9584914779490251,0.8333333333333334,0.9876918792724609,1.0079660415649414,0.0006380057311616838,0.0006805824232287705,0.0007594905328005552,0.0005538705154322088,0.0019654373172670603,0.0011901905527338386
39,0.009939057285945933,1.688471794128418,0.7833333333333333,0.7696431032106932,0.8427579365079364,0.9282031244000583,0.7877297781452391,0.9888916611671448,1.0127183198928833,0.0004361655446700752,0.0005686902441084385,0.0003814345400314778,0.00042807732825167477,0.0043237339705228806,0.0007815643330104649
