fold,epoch,loss,correct,acc,macro_auc,macro_f1,bacc,weighted_f1,base_lr,retrieval_lr
6,1,3.2943496704101562,21,0.35,0.7986744049538861,0.1728395061728395,0.3333333333333333,0.18148148148148147,0.01,0.01
6,2,2.9260640144348145,21,0.35,0.6165617608719024,0.1728395061728395,0.3333333333333333,0.18148148148148147,0.01,0.01
6,3,6.171440124511719,21,0.35,0.49590713815360044,0.18918918918918917,0.21875,0.30270270270270266,0.01,0.01
6,4,6.090115547180176,26,0.43333333333333335,0.5733359058830757,0.21940928270042193,0.2708333333333333,0.35105485232067507,0.01,0.01
6,5,5.494422435760498,34,0.5666666666666667,0.6159382415278641,0.47061403508771926,0.6145833333333334,0.4459649122807018,0.01,0.01
6,6,3.3050708770751953,34,0.5666666666666667,0.7836440071109884,0.47061403508771926,0.6145833333333334,0.4459649122807018,0.01,0.01
6,7,8.734085083007812,34,0.5666666666666667,0.7933301848396188,0.47061403508771926,0.6145833333333334,0.4459649122807018,0.01,0.01
6,8,4.328949451446533,36,0.6,0.8084305358774698,0.5102821616451458,0.6354166666666666,0.4733142037302726,0.01,0.01
6,9,2.6954026222229004,36,0.6,0.8142430104399444,0.5102821616451458,0.6354166666666666,0.4733142037302726,0.01,0.01
6,10,2.587494373321533,36,0.6,0.813570715840763,0.5102821616451458,0.6354166666666666,0.4733142037302726,0.01,0.01
6,11,2.9559712409973145,36,0.6,0.8002291537079272,0.5102821616451458,0.6354166666666666,0.4733142037302726,0.01,0.01
6,12,2.5613105297088623,33,0.55,0.8099144915182652,0.5767211061328709,0.71875,0.4629498482439659,0.01,0.01
6,13,2.4404993057250977,34,0.5666666666666667,0.807168618636779,0.5832724171539961,0.7291666666666666,0.48884929337231964,0.01,0.01
6,14,2.3295860290527344,37,0.6166666666666667,0.8177251916933521,0.5434959617966154,0.6512896825396826,0.5097896173059572,0.01,0.01
6,15,2.3276352882385254,37,0.6166666666666667,0.8281631562881563,0.5326305220883535,0.6458333333333334,0.4876255020080321,0.01,0.01
6,16,2.2174768447875977,35,0.5833333333333334,0.8225587414856282,0.48971193415637854,0.625,0.45946502057613164,0.01,0.01
6,17,2.287391424179077,36,0.6,0.8459739836508704,0.5102821616451458,0.6354166666666666,0.4733142037302726,0.01,0.01
6,18,2.2890818119049072,38,0.6333333333333333,0.8761478683353684,0.5571428571428572,0.65625,0.5025396825396825,0.01,0.01
6,19,2.140716075897217,44,0.7333333333333333,0.8835183913308914,0.7927663734115346,0.7951388888888888,0.7350928641251222,0.01,0.01
6,20,2.3938026428222656,38,0.6333333333333333,0.8851114163614163,0.6991744066047471,0.6999007936507936,0.6248194014447885,0.01,0.01
6,21,2.2623231410980225,44,0.7333333333333333,0.8916234228734229,0.7808740525721657,0.8224206349206349,0.7290630543460731,0.009999830837037664,0.009999830837037664
6,22,1.9749565124511719,42,0.7,0.9158431267806267,0.7512977974289692,0.8125,0.6826791124211906,0.009999323359712722,0.009999323359712722
6,23,1.9249516725540161,40,0.6666666666666666,0.918390059015059,0.6211146459290681,0.6879960317460317,0.5730104866266054,0.009998477602710573,0.009998477602710573
6,24,1.933549165725708,42,0.7,0.934539707977208,0.7533625730994151,0.8070436507936508,0.6878362573099415,0.009997293623837585,0.009997293623837585
6,25,1.9180405139923096,41,0.6833333333333333,0.9384348290598291,0.7395777288660635,0.7966269841269842,0.6679986956876172,0.00999577150401714,0.00999577150401714
6,26,1.8327348232269287,47,0.7833333333333333,0.9290992572242572,0.8047155225726654,0.8536706349206349,0.780784632034632,0.009993911347284109,0.009993911347284109
6,27,1.892587661743164,48,0.8,0.9259831603581604,0.8031512605042018,0.8258928571428571,0.791046918767507,0.009991713280777732,0.009991713280777732
6,28,1.7321555614471436,50,0.8333333333333334,0.9383076414326413,0.8730842911877393,0.8849206349206349,0.8351293103448275,0.009989177454732934,0.009989177454732934
6,29,1.7862902879714966,41,0.6833333333333333,0.9190673331298331,0.6857809790582899,0.7911706349206349,0.6689815926370548,0.00998630404247006,0.00998630404247006
6,30,1.759214997291565,46,0.7666666666666667,0.9433538105413105,0.7622807017543859,0.8377976190476191,0.7659649122807017,0.009983093240383016,0.009983093240383016
6,31,1.6271857023239136,54,0.9,0.9483173076923076,0.9179566563467492,0.910218253968254,0.8976780185758514,0.009979545267925863,0.009979545267925863
6,32,1.5811283588409424,55,0.9166666666666666,0.9595956705331705,0.93238933537441,0.9260912698412698,0.9153272101033295,0.009975660367597807,0.009975660367597807
6,33,1.4706919193267822,50,0.8333333333333334,0.9644097222222222,0.8421717171717172,0.8794642857142857,0.8328914141414142,0.009971438804926623,0.009971438804926623
6,34,1.4135798215866089,51,0.85,0.9570391992266992,0.8504941508672852,0.8735119047619048,0.8475586594056743,0.00996688086845051,0.00996688086845051
