epoch,masked_modality_index,masked_modality_name,lr,loss,loss_shared,loss_private
1,0,MRI,9.999383162408304e-05,1.5012688636779785,0.9581663012504578,1.0862051248550415
2,1,PET,9.997532801828658e-05,1.4643042087554932,0.9367048740386963,1.0551985502243042
3,2,CSF,9.994449374809851e-05,1.453892469406128,0.9210938811302185,1.0655970573425293
4,3,Risk,9.990133642141359e-05,1.415737271308899,0.9042379260063171,1.0229986906051636
5,4,COG,9.98458666866564e-05,1.3918542861938477,0.8871515989303589,1.0094053745269775
6,5,ROI,9.9778098230154e-05,1.4010944366455078,0.8883832693099976,1.0254223346710205
7,0,MRI,9.9698047772759e-05,1.3441240787506104,0.8391413688659668,1.0099653005599976
8,1,PET,9.96057350657239e-05,1.3213777542114258,0.8326603770256042,0.9774347543716431
9,2,CSF,9.950118288582787e-05,1.310807228088379,0.8122007250785828,0.9972128868103027
10,3,Risk,9.938441702975689e-05,1.2752840518951416,0.8004376292228699,0.9496929049491882
11,4,COG,9.925546630773869e-05,1.2541906833648682,0.7875818014144897,0.9332178235054016
12,5,ROI,9.911436253643444e-05,1.2626692056655884,0.7871394157409668,0.9510596394538879
13,0,MRI,9.896114053108829e-05,1.2147855758666992,0.7466990351676941,0.9361729621887207
14,1,PET,9.879583809693738e-05,1.191541075706482,0.739118754863739,0.9048447012901306
15,2,CSF,9.861849601988384e-05,1.1877062320709229,0.72245854139328,0.9304954409599304
16,3,Risk,9.842915805643157e-05,1.152077317237854,0.7120383977890015,0.8800777792930603
17,4,COG,9.822787092288992e-05,1.1294219493865967,0.7001022100448608,0.8586393594741821
18,5,ROI,9.801468428384718e-05,1.1388808488845825,0.6996182799339294,0.8785251975059509
19,0,MRI,9.778965073991652e-05,1.1020760536193848,0.6691047549247742,0.8659425973892212
20,1,PET,9.75528258147577e-05,1.074986457824707,0.6577543020248413,0.8344641923904419
21,2,CSF,9.730426794137729e-05,1.0758838653564453,0.6438016891479492,0.8641643524169922
22,3,Risk,9.70440384477113e-05,1.0379478931427002,0.6324435472488403,0.811008632183075
23,4,COG,9.67722015414934e-05,1.019419550895691,0.6257359385490417,0.7873672842979431
24,5,ROI,9.64888242944126e-05,1.031881332397461,0.6281147003173828,0.8075332641601562
25,0,MRI,9.619397662556436e-05,0.9987112283706665,0.5996582508087158,0.7981058955192566
26,1,PET,9.588773128419907e-05,0.9706944227218628,0.5873931646347046,0.7666025161743164
27,2,CSF,9.557016383177228e-05,0.9766311645507812,0.5760984420776367,0.8010654449462891
28,3,Risk,9.524135262330099e-05,0.9389034509658813,0.5645503401756287,0.7487062811851501
29,4,COG,9.49013787880308e-05,0.9258428812026978,0.5656739473342896,0.7203378677368164
30,5,ROI,9.455032620941841e-05,0.9368996620178223,0.5668570399284363,0.7400853037834167
31,0,MRI,9.418828150443471e-05,0.9034765958786011,0.5368996858596802,0.733153760433197
32,1,PET,9.381533400219321e-05,0.880391001701355,0.5284523367881775,0.7038773894309998
33,2,CSF,9.343157572190959e-05,0.8820284008979797,0.51251220703125,0.7390323877334595
34,3,Risk,9.303710135019721e-05,0.8520421385765076,0.5079132914543152,0.6882576942443848
35,4,COG,9.263200821770464e-05,0.8373023271560669,0.5090431571006775,0.6565183997154236
36,5,ROI,9.221639627510079e-05,0.8509001731872559,0.5133294463157654,0.675141453742981
37,0,MRI,9.179036806841354e-05,0.8158783912658691,0.48036712408065796,0.6710225939750671
38,1,PET,9.135402871372811e-05,0.7949171662330627,0.4732148349285126,0.6434046626091003
39,2,CSF,9.09074858712512e-05,0.8024596571922302,0.4627499580383301,0.6794193983078003
40,3,Risk,9.04508497187474e-05,0.7736867070198059,0.45850610733032227,0.6303611993789673
41,4,COG,8.998423292435457e-05,0.7610211372375488,0.4630316495895386,0.5959789752960205
42,5,ROI,8.950775061878454e-05,0.7744688391685486,0.4686926305294037,0.6115524172782898
43,0,MRI,8.902152036691651e-05,0.7412447929382324,0.43449002504348755,0.613509476184845
44,1,PET,8.852566213878949e-05,0.7200921773910522,0.42695626616477966,0.5862718820571899
45,2,CSF,8.802029828000158e-05,0.7300100922584534,0.41828498244285583,0.6234502196311951
46,3,Risk,8.750555348152301e-05,0.7014123201370239,0.4134872555732727,0.5758501887321472
47,4,COG,8.698155474893051e-05,0.6870931386947632,0.41938018798828125,0.5354259610176086
48,5,ROI,8.64484313710706e-05,0.7044239640235901,0.42815715074539185,0.5525336265563965
49,0,MRI,8.590631488815948e-05,0.6735732555389404,0.39467281103134155,0.5578009486198425
50,1,PET,8.53553390593274e-05,0.6534526348114014,0.3866884708404541,0.5335283279418945
51,2,CSF,8.479563982961574e-05,0.6632770299911499,0.37930235266685486,0.5679492950439453
52,3,Risk,8.422735529643446e-05,0.6382272839546204,0.37463855743408203,0.5271774530410767
53,4,COG,8.365062567548869e-05,0.6250773668289185,0.3838047981262207,0.4825451076030731
54,5,ROI,8.306559326618262e-05,0.6445107460021973,0.395874559879303,0.49727240204811096
55,0,MRI,8.24724024165092e-05,0.6123945713043213,0.35851019620895386,0.5077687501907349
