epoch,lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1,beta_min,beta_max,adapter_gradient_MRI,adapter_gradient_PET,adapter_gradient_CSF,adapter_gradient_Risk,adapter_gradient_COG,adapter_gradient_ROI
1,0.01,3.3061938285827637,0.35,0.1728395061728395,0.3333333333333333,0.8146713087750824,0.18148148148148147,1.0,1.0,0.057016391307115555,0.05958440154790878,0.07404379546642303,0.06126284599304199,0.033201880753040314,0.048102885484695435
2,0.01,2.9006590843200684,0.35,0.1728395061728395,0.3333333333333333,0.584008387664048,0.18148148148148147,0.9962800741195679,1.0037140846252441,0.03165553882718086,0.03201647102832794,0.029712771996855736,0.031227368861436844,0.02336886152625084,0.0264067854732275
3,0.01,6.169040679931641,0.4,0.20779220779220778,0.25,0.5460973556492424,0.33246753246753247,0.9926396012306213,1.0005642175674438,0.16807639598846436,0.18563216924667358,0.21834807097911835,0.19252268970012665,0.17186339199543,0.1597074717283249
4,0.01,5.308147430419922,0.45,0.225,0.28125,0.5745816846937131,0.36000000000000004,0.9893811941146851,0.9978685975074768,0.10045052319765091,0.08880752325057983,0.08892084658145905,0.10116841644048691,0.09129340946674347,0.09865441173315048
5,0.01,4.832866668701172,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.5886561355311355,0.3710144927536232,0.9855261445045471,0.9959108233451843,0.07771240174770355,0.06674418598413467,0.06535127013921738,0.0632099136710167,0.04790850728750229,0.0757378339767456
6,0.01,6.049013614654541,0.6333333333333333,0.5571428571428572,0.65625,0.6590463279732147,0.5025396825396825,0.9820021390914917,0.9937686324119568,0.022059999406337738,0.01913342997431755,0.015525695867836475,0.015537491999566555,0.0314321406185627,0.019049596041440964
7,0.01,3.59924578666687,0.6333333333333333,0.5571428571428572,0.65625,0.734424075225962,0.5025396825396825,0.9789409637451172,0.9921223521232605,0.010738929733633995,0.011220850981771946,0.009263793006539345,0.009188600815832615,0.012903637252748013,0.009938281960785389
8,0.01,5.042165279388428,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.7363446083964952,0.48901960784313725,0.976015567779541,0.9904744029045105,0.03164282441139221,0.023578332737088203,0.01811050996184349,0.018999986350536346,0.0246976837515831,0.020029978826642036
9,0.01,3.2442679405212402,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.7348642524055261,0.48901960784313725,0.9735210537910461,0.9889840483665466,0.007150757126510143,0.0059907091781497,0.00587470643222332,0.006303434260189533,0.00772569514811039,0.006442528683692217
10,0.01,2.5239880084991455,0.6,0.4967203339296362,0.5610119047619048,0.7396274290437027,0.4742397137745975,0.9715691208839417,0.9879060983657837,0.0031673021148890257,0.0023503811098635197,0.0017934218049049377,0.0021596180740743876,0.003972494043409824,0.0028353463858366013
11,0.01,3.3006558418273926,0.6,0.4967203339296362,0.5610119047619048,0.7246906220962824,0.4742397137745975,0.9704123139381409,0.9876542687416077,0.02398262731730938,0.015777263790369034,0.013984031043946743,0.014346281997859478,0.02190500870347023,0.015067432075738907
12,0.01,2.8366036415100098,0.6,0.4967203339296362,0.5610119047619048,0.7579280487594167,0.4742397137745975,0.9692646265029907,0.9872189164161682,0.006620275322347879,0.003916866146028042,0.0032668740022927523,0.003292844397947192,0.005112056620419025,0.0037121372297406197
13,0.01,2.583707332611084,0.5,0.5234487734487735,0.6076388888888888,0.737091715717895,0.4287878787878788,0.9684464335441589,0.986891508102417,0.002553564263507724,0.0020068218000233173,0.001872003311291337,0.001975484425202012,0.0035863600205630064,0.002193147549405694
