epoch,lr,train_loss,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,selection_macro_auc_adjusted
1,0.01,3.2765932083129883,0.35,0.1728395061728395,0.3333333333333333,0.7655533669684614,0.18148148148148147,0.7521509707535651
2,0.01,3.1656668186187744,0.35,0.1728395061728395,0.3333333333333333,0.5734527745140953,0.18148148148148147,0.7317759328372535
3,0.01,4.711757659912109,0.36666666666666664,0.2290294246815986,0.24553571428571427,0.551232256126124,0.34144707949055775,0.7086492026055705
4,0.01,4.60060453414917,0.5166666666666667,0.24031007751937983,0.3229166666666667,0.5421928154829099,0.38449612403100775,0.712778240932722
5,0.01,4.412372589111328,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.6133928691416899,0.48901960784313725,0.7460078083604026
6,0.01,7.444947719573975,0.6,0.4967203339296362,0.5610119047619048,0.7426890512090983,0.4742397137745975,0.7777069846645318
7,0.01,4.489149570465088,0.6333333333333333,0.5571428571428572,0.65625,0.7864751916933521,0.5025396825396825,0.756850013630674
8,0.01,3.50797700881958,0.6,0.4967203339296362,0.5610119047619048,0.8169620659302264,0.4742397137745975,0.7715783408590012
9,0.01,2.739035129547119,0.6333333333333333,0.5571428571428572,0.65625,0.769196752539913,0.5025396825396825,0.7473618166424769
10,0.01,2.4465911388397217,0.6333333333333333,0.5571428571428572,0.65625,0.7976581638138242,0.5025396825396825,0.7867550044731648
11,0.01,2.867891788482666,0.6333333333333333,0.562049062049062,0.6245039682539683,0.801352124465332,0.5254689754689755,0.7605439742821818
12,0.01,3.2621421813964844,0.45,0.4749034749034749,0.6190476190476191,0.7501472256778859,0.29864864864864865,0.7379753697560302
13,0.01,2.5461957454681396,0.45,0.45844748858447487,0.6190476190476191,0.7568341151772756,0.29470319634703196,0.7527768298699901
14,0.01,2.374582290649414,0.43333333333333335,0.4455994455994456,0.5714285714285715,0.7777910364879704,0.28839223839223843,0.771965843162777
15,0.01,2.4037108421325684,0.5666666666666667,0.46293639406982307,0.5773809523809524,0.801223976931524,0.44658058345289336,0.7997708582909056
16,0.01,2.276425838470459,0.5666666666666667,0.46293639406982307,0.5773809523809524,0.7927723591049064,0.44658058345289336,0.7989568574769047
17,0.01,2.340134620666504,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.7906256479369688,0.46019076305220885,0.7937417448030656
18,0.01,2.235856294631958,0.5666666666666667,0.4166666666666667,0.46577380952380953,0.7612317473756153,0.4393939393939394,0.7672540815229495
19,0.01,2.2536611557006836,0.5666666666666667,0.4166666666666667,0.46577380952380953,0.785037671535313,0.4393939393939394,0.7883858858210274
20,0.01,2.2662558555603027,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.7656455779981725,0.4598039215686275,0.7744119852020797
21,0.009999830837037664,2.152071237564087,0.6,0.5102821616451458,0.6354166666666666,0.7968238249783061,0.4733142037302726,0.7895582317752128
22,0.009999323359712722,2.3763785362243652,0.5666666666666667,0.5092592592592592,0.6200396825396826,0.7815436114374793,0.475462962962963,0.7721303471598283
23,0.009998477602710573,2.5225300788879395,0.5333333333333333,0.5864197530864197,0.6592261904761905,0.7922818468219411,0.5225308641975308,0.7752387047787992
24,0.009997293623837585,2.3293402194976807,0.5166666666666667,0.5310272959526691,0.6607142857142857,0.7861545828821773,0.4222183003899422,0.7696311102855914
25,0.00999577150401714,2.177583694458008,0.55,0.5535153019023986,0.6016865079365079,0.7769938940339883,0.5109346567411084,0.7705995360771305
26,0.009993911347284109,2.385021448135376,0.5,0.5293130514805392,0.5267857142857143,0.7813387313682125,0.5006947075912593,0.7541110400780212
27,0.009991713280777732,2.3105592727661133,0.5666666666666667,0.586313244977911,0.6001984126984127,0.7828268266063078,0.566524964574477,0.7358041809692754
28,0.009989177454732934,2.04294753074646,0.6166666666666667,0.5730254930254931,0.6622023809523809,0.8156175967201911,0.5487667147667149,0.7737683078190155
29,0.00998630404247006,2.1155080795288086,0.6333333333333333,0.6645387623648493,0.7326388888888888,0.8353807541602354,0.6275937428111341,0.813294832678677
30,0.009983093240383016,2.1035470962524414,0.6333333333333333,0.6461527035056447,0.722718253968254,0.8376460737899416,0.6130600118835413,0.8328669986983667
31,0.009979545267925863,1.9491698741912842,0.6166666666666667,0.6274509803921569,0.6378968253968255,0.8335206351126163,0.6039215686274509,0.8483016372167316
32,0.009975660367597807,1.9076030254364014,0.65,0.673959452682857,0.7703373015873015,0.8806836070987014,0.6275943835518304,0.8634928194185268
33,0.009971438804926623,1.8622231483459473,0.65,0.6709551656920077,0.7757936507936508,0.8915063142657482,0.6207992202729045,0.8890992884212224
34,0.00996688086845051,1.8012690544128418,0.75,0.7622807017543859,0.7901785714285715,0.9110246355234562,0.7488157894736841,0.9038862299475507
35,0.009961986869698373,1.735405683517456,0.6833333333333333,0.6862893305470337,0.7594246031746031,0.8948109727885671,0.6681428126806278,0.8834372192273136
36,0.009956757143168527,1.7537645101547241,0.7333333333333333,0.7285252798437383,0.7743055555555555,0.8877152830572642,0.7330042821726391,0.8847836082505894
37,0.009951192046305833,1.6664994955062866,0.7333333333333333,0.7246103569632982,0.7579365079365079,0.8882272132566943,0.7336349924585218,0.8842144436189248
38,0.009945291959477269,1.6345161199569702,0.75,0.740628491833892,0.779265873015873,0.913080095568303,0.751205400192864,0.9069178550310625
39,0.009939057285945933,1.5292714834213257,0.8,0.755031305903399,0.7470238095238094,0.9107395432572319,0.7981514609421586,0.9187559634198785
40,0.009932488451843476,1.4893622398376465,0.7833333333333333,0.7802197802197802,0.8318452380952381,0.9182806896545105,0.7832519332519332,0.9257842197111065
41,0.009925585906140986,1.6604307889938354,0.8166666666666667,0.8095154673790859,0.8690476190476191,0.9255794596301672,0.8176623016394401,0.9340514154783023
42,0.009918350120618293,1.4873441457748413,0.8,0.796354348078486,0.8586309523809524,0.9173813771396319,0.8000928828515036,0.9223788909814853
43,0.009910781589831726,1.2755862474441528,0.7833333333333333,0.6320565670445436,0.6195436507936508,0.8036264432196036,0.7550913202794,0.8419237176607459
44,0.009902880831080306,1.569500207901001,0.8,0.7327507499673928,0.7043650793650794,0.934768345735327,0.7930959523498977,0.9284089643759456
45,0.009894648384370404,1.3021799325942993,0.8,0.7893939393939394,0.8214285714285715,0.9332939291665707,0.800530303030303,0.935280275934757
46,0.009886084812378817,1.1713123321533203,0.8333333333333334,0.8292640774258421,0.8685515873015873,0.9428956351126163,0.8332579185520361,0.9389645775258982
