epoch,lr,train_loss,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,selection_macro_auc_adjusted
1,0.01,3.284355878829956,0.3389830508474576,0.1687763713080169,0.3333333333333333,0.8010359396033021,0.17163698777086464,0.7431378341245515
2,0.01,3.1750833988189697,0.3389830508474576,0.1687763713080169,0.3333333333333333,0.5086349345362629,0.17163698777086464,0.7466317047910976
3,0.01,4.968172073364258,0.288135593220339,0.16666666666666666,0.18279569892473116,0.48519379629436554,0.2627118644067797,0.7084187107431889
4,0.01,4.4296064376831055,0.4745762711864407,0.23045267489711932,0.3010752688172043,0.5205290387453575,0.36325591127851015,0.7370606886261535
5,0.01,4.061694145202637,0.576271186440678,0.4657467925441782,0.5510752688172044,0.5843004033706121,0.4589687726942629,0.756026637288497
6,0.01,3.014469861984253,0.559322033898305,0.44722222222222224,0.5403225806451614,0.7305116504831876,0.44505649717514123,0.763435357600443
7,0.01,4.941240310668945,0.559322033898305,0.44722222222222224,0.5403225806451614,0.7931464645411515,0.44505649717514123,0.7682163767078377
8,0.01,4.020305633544922,0.576271186440678,0.4657467925441782,0.5510752688172044,0.810537275290596,0.4589687726942629,0.778515533591435
9,0.01,2.749549388885498,0.576271186440678,0.4657467925441782,0.5510752688172044,0.8320392342213975,0.4589687726942629,0.7823720555219605
10,0.01,2.9937734603881836,0.5932203389830508,0.49259259259259264,0.592741935483871,0.8453067910373413,0.4732580037664783,0.7825453589210705
11,0.01,2.4983224868774414,0.5932203389830508,0.49259259259259264,0.592741935483871,0.8738112614772957,0.4732580037664783,0.8258259134919476
12,0.01,2.7271785736083984,0.6101694915254238,0.5169886742171885,0.6344086021505376,0.917408592882976,0.48663602795876193,0.8618375720842514
13,0.01,2.456453800201416,0.576271186440678,0.4657467925441782,0.5510752688172044,0.9204757502670217,0.4589687726942629,0.9079703345357993
14,0.01,2.4788787364959717,0.559322033898305,0.44722222222222224,0.5403225806451614,0.907321026011728,0.44505649717514123,0.8884168803998027
15,0.01,2.2594826221466064,0.576271186440678,0.47346213635354206,0.581989247311828,0.92730154096378,0.45906119084452174,0.8709627606212047
16,0.01,2.1796987056732178,0.6101694915254238,0.513192931493585,0.603494623655914,0.9370489883298232,0.4878943416663589,0.8949736801254827
17,0.01,2.1407060623168945,0.6101694915254238,0.513192931493585,0.603494623655914,0.9366705822113791,0.4878943416663589,0.9070140380387061
18,0.01,2.0762863159179688,0.6101694915254238,0.513192931493585,0.603494623655914,0.9374330129073961,0.4878943416663589,0.9142182348539084
19,0.01,2.099311351776123,0.6271186440677966,0.5522727272727272,0.5951612903225806,0.9298765908348451,0.5442604006163327,0.9335868590612423
20,0.01,1.9780347347259521,0.8135593220338984,0.7996468079434892,0.8021505376344086,0.9295792179568271,0.8134779986310561,0.9357613185886432
21,0.009999830837037664,1.9766666889190674,0.7627118644067796,0.765925925925926,0.8185483870967741,0.9152665118983904,0.7549529190207156,0.922303023773612
22,0.009999323359712722,2.042097330093384,0.7627118644067796,0.7509927047742174,0.7876344086021505,0.9210702064117623,0.7563972133833976,0.9221789542947039
23,0.009998477602710573,1.9900261163711548,0.8135593220338984,0.8155375144408046,0.8330645161290322,0.9305034255224008,0.813543228265164,0.9316988251048972
24,0.009997293623837585,1.8042781352996826,0.8135593220338984,0.8162429246020576,0.8389784946236558,0.9410887183657581,0.8130409409729344,0.9323802225604881
25,0.00999577150401714,1.7453787326812744,0.847457627118644,0.8419961427193828,0.8545698924731183,0.9520695623162417,0.8477027932595655,0.9494247161230084
26,0.009993911347284109,1.66261887550354,0.8135593220338984,0.8073348746543361,0.8389784946236558,0.9484082383987508,0.8132873242098808,0.9534438837569769
27,0.009991713280777732,1.616515040397644,0.847457627118644,0.8340105553220307,0.8545698924731183,0.9496413453718956,0.8488872740053623,0.9531465108789586
28,0.009989177454732934,1.4275403022766113,0.7457627118644068,0.7530567782668623,0.8018817204301075,0.9367029607541942,0.739233546525955,0.9362322844770663
29,0.00998630404247006,1.601309061050415,0.8305084745762712,0.8048324059353472,0.806989247311828,0.9405865323797014,0.8322136630648596,0.9393478069474276
30,0.009983093240383016,1.3906548023223877,0.8305084745762712,0.805754822254105,0.8188172043010752,0.9463469010432958,0.8312096231630313,0.9428417355362327
31,0.009979545267925863,1.2568693161010742,0.847457627118644,0.8394670688788336,0.842741935483871,0.9486398115904757,0.8468236316690952,0.9478717624353298
32,0.009975660367597807,1.2604053020477295,0.7966101694915254,0.8032726092801186,0.8341397849462365,0.9563203031419351,0.7943993079862067,0.9546919346729593
33,0.009971438804926623,1.2737631797790527,0.864406779661017,0.8554306751650205,0.8653225806451613,0.9510041402830777,0.8648158089833065,0.9490727804769551
34,0.00996688086845051,1.1531994342803955,0.847457627118644,0.8375768217734855,0.8368279569892473,0.9473858526040689,0.8456719394056634,0.9487224666541555
35,0.009961986869698373,1.2147935628890991,0.864406779661017,0.8564397691715019,0.8771505376344085,0.9549535115948777,0.8641829123695474,0.9561922370271517
36,0.009956757143168527,1.0351533889770508,0.847457627118644,0.8301552106430156,0.8973118279569893,0.9387418242731336,0.8522379645984441,0.9348694895658841
37,0.009951192046305833,1.0240849256515503,0.8135593220338984,0.7041248606465998,0.6784946236559141,0.8878622747692958,0.7914214991591558,0.9298584032455001
38,0.009945291959477269,1.4185292720794678,0.8305084745762712,0.8026785714285714,0.7819892473118281,0.9171987984606581,0.8283141646489104,0.9469512618943359
39,0.009939057285945933,1.1178767681121826,0.8305084745762712,0.8057298300234287,0.8247311827956989,0.940609179982994,0.8301127091859946,0.9488770032413297
40,0.009932488451843476,0.9110400676727295,0.8305084745762712,0.8048324059353472,0.806989247311828,0.9241841070588698,0.8322136630648596,0.9296754847513861
41,0.009925585906140986,0.9883012175559998,0.8813559322033898,0.8618618618618618,0.8760752688172043,0.9475254452484054,0.8840026467145111,0.9457954811370372
42,0.009918350120618293,0.7710250616073608,0.864406779661017,0.8607142857142858,0.8344086021505377,0.9700812996828176,0.8641041162227604,0.966711730184216
43,0.009910781589831726,0.8407619595527649,0.8983050847457628,0.8869902027796764,0.8559139784946237,0.9767132245784999,0.8971813200180729,0.9708608753675168
44,0.009902880831080306,0.8615090847015381,0.8983050847457628,0.8766850249147654,0.8677419354838709,0.9845127463723289,0.8972302604381976,0.9729920090451399
45,0.009894648384370404,0.7790136933326721,0.8305084745762712,0.7990620490620491,0.8306451612903226,0.9648498770889663,0.8301599530413089,0.9658196115501618
46,0.009886084812378817,0.8838086128234863,0.8305084745762712,0.8079685746352413,0.8615591397849464,0.9800341393794905,0.8312047023911431,0.9732629114507673
47,0.009877190700414313,0.785861611366272,0.8135593220338984,0.8046618046618047,0.821236559139785,0.9625625850009151,0.8139955936566106,0.9601512234339559
48,0.00986796665637763,0.7990939021110535,0.864406779661017,0.8496721741410963,0.8403225806451613,0.9708814377694833,0.8637453493178999,0.9687241232307646
