b_AD,b_CN,b_SMCI,correct_count,acc,bacc,macro_f1,bias_l2_norm
-1,-1,0,457,0.84944237918215615,0.7849833941099339,0.82496324169189139,1.4142135623730951
-1,-0.90000000000000002,0,461,0.85687732342007439,0.79207559269149408,0.8315882632827245,1.3453624047073711
-1,-0.80000000000000004,0,463,0.86059479553903351,0.79622515098438951,0.83504979567971693,1.2806248474865698
-1,-0.69999999999999996,0,467,0.86802973977695164,0.8033173495659498,0.84151013801696584,1.2206555615733703
-1,-0.59999999999999998,0,470,0.87360594795539037,0.80863649850211994,0.84629936027618846,1.1661903789690602
-1,-0.5,0,473,0.879182156133829,0.81516256544252064,0.85127527257624991,1.1180339887498949
-1,-0.40000000000000002,0,475,0.88289962825278812,0.81931212373541606,0.85449080109002973,1.0770329614269007
-1,-0.29999999999999999,0,479,0.89033457249070636,0.82700778131909158,0.86072218852601112,1.0440306508910551
-1,-0.20000000000000001,0,483,0.89776951672862448,0.83530689790488222,0.86689707766643531,1.019803902718557
-1,-0.10000000000000001,0,487,0.90520446096654272,0.84300255548855763,0.8728984883944465,1.004987562112089
-1,-0,0,484,0.8996282527881041,0.83949378355873305,0.86856618932090635,1
-1,0.10000000000000001,0,485,0.9014869888475836,0.84247375120835366,0.87010788919902815,1.004987562112089
-1,0.20000000000000001,0,482,0.89591078066914498,0.8395684382806442,0.8658398448065151,1.019803902718557
-1,0.29999999999999999,0,479,0.89033457249070636,0.83666312535293486,0.86159734864398085,1.0440306508910551
-1,0.40000000000000002,0,475,0.88289962825278812,0.83198476277983557,0.85592455331585759,1.0770329614269007
-1,0.5,0,475,0.88289962825278812,0.8325882217819508,0.85596278509517099,1.1180339887498949
-1,0.59999999999999998,0,469,0.87174721189591076,0.82557067792230165,0.84750962975418576,1.1661903789690602
-1,0.69999999999999996,0,464,0.86245353159851301,0.82032618370804256,0.84054808777030987,1.2206555615733703
-1,0.80000000000000004,0,455,0.84572490706319703,0.80979986791856895,0.82801431590195096,1.2806248474865698
-1,0.90000000000000002,0,451,0.83828996282527879,0.80512150534546956,0.82246668525894917,1.3453624047073711
-1,1,0,445,0.82713754646840154,0.79931087949005075,0.81423730418665929,1.4142135623730951
-0.90000000000000002,-1,0,459,0.85315985130111527,0.79523980436634412,0.83310073457189926,1.3453624047073711
-0.90000000000000002,-0.90000000000000002,0,463,0.86059479553903351,0.80233200294790441,0.83973719036115779,1.2727922061357855
-0.90000000000000002,-0.80000000000000004,0,465,0.86431226765799252,0.80648156124079973,0.84320705693855047,1.2041594578792296
-0.90000000000000002,-0.69999999999999996,0,469,0.87174721189591076,0.81357375982236002,0.8496792309552007,1.1401754250991381
-0.90000000000000002,-0.59999999999999998,0,472,0.87732342007434949,0.81889290875853027,0.85447747597261925,1.0816653826391969
-0.90000000000000002,-0.5,0,475,0.88289962825278812,0.82541897569893086,0.85946801581662668,1.0295630140987
