epoch,base_lr,graph_lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,0.01,3.294834613800049,0.35,0.1728395061728395,0.3333333333333333,0.7663169126907334,0.18148148148148147
2,0.01,0.01,2.9192018508911133,0.35,0.1728395061728395,0.3333333333333333,0.6610464733990677,0.18148148148148147
3,0.01,0.01,6.548861980438232,0.35,0.18918918918918917,0.21875,0.5617528926786003,0.30270270270270266
4,0.01,0.01,5.902628421783447,0.45,0.225,0.28125,0.6060787406601086,0.36000000000000004
5,0.01,0.01,4.919551372528076,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.6483575877738614,0.3710144927536232
6,0.01,0.01,4.353085994720459,0.6,0.5102821616451458,0.6354166666666666,0.6727563142657482,0.4733142037302726
7,0.01,0.01,5.608826637268066,0.6,0.5102821616451458,0.6354166666666666,0.8010472941192281,0.4733142037302726
8,0.01,0.01,2.752492666244507,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8236807523364127,0.4876255020080321
9,0.01,0.01,3.145798683166504,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8212278309566047,0.4876255020080321
10,0.01,0.01,3.1045475006103516,0.6333333333333333,0.5571428571428572,0.65625,0.8166168595119068,0.5025396825396825
11,0.01,0.01,2.8690052032470703,0.6333333333333333,0.5571428571428572,0.65625,0.8228140766466238,0.5025396825396825
12,0.01,0.01,3.1342992782592773,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8135834346034817,0.4876255020080321
13,0.01,0.01,2.4296891689300537,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.8243516670698274,0.48901960784313725
14,0.01,0.01,2.8621764183044434,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.8193259559710032,0.48901960784313725
15,0.01,0.01,2.382800579071045,0.5833333333333334,0.48971193415637854,0.625,0.8380420352708088,0.45946502057613164
16,0.01,0.01,2.721986770629883,0.5833333333333334,0.48971193415637854,0.625,0.8495729735411338,0.45946502057613164
17,0.01,0.01,2.5993785858154297,0.5833333333333334,0.48971193415637854,0.625,0.8361392003785872,0.45946502057613164
18,0.01,0.01,3.365236282348633,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8484646413596885,0.4876255020080321
19,0.01,0.01,3.355381488800049,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8439585997074205,0.4598039215686275
20,0.01,0.01,2.4298040866851807,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8509570988934197,0.4876255020080321
21,0.009999830837037664,0.009999830837037664,2.5708210468292236,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8518205948925287,0.4876255020080321
22,0.009999323359712722,0.009999323359712722,2.634495735168457,0.5833333333333334,0.48971193415637854,0.625,0.8370590908916381,0.45946502057613164
23,0.009998477602710573,0.009998477602710573,2.3857688903808594,0.5833333333333334,0.48971193415637854,0.625,0.8359080428655901,0.45946502057613164
24,0.009997293623837585,0.009997293623837585,2.238426446914673,0.6,0.5274390243902439,0.6354166666666666,0.8589162846238318,0.4793191056910569
25,0.00999577150401714,0.00999577150401714,2.279479503631592,0.6333333333333333,0.6471438471438472,0.6309523809523809,0.848176249414457,0.6257281457281458
26,0.009993911347284109,0.009993911347284109,2.249767303466797,0.6833333333333333,0.7058201058201058,0.7212301587301587,0.8544084431466507,0.6824867724867725
27,0.009991713280777732,0.009991713280777732,2.1666507720947266,0.6,0.6243386243386243,0.7445436507936508,0.8673779814699626,0.5526455026455026
28,0.009989177454732934,0.009989177454732934,2.1254096031188965,0.7333333333333333,0.7536450477626948,0.8224206349206349,0.8749915408229088,0.7260935143288084
29,0.00998630404247006,0.00998630404247006,2.120060920715332,0.5,0.47402597402597396,0.5386904761904762,0.8499192598544013,0.4334415584415584
30,0.009983093240383016,0.009983093240383016,2.112122058868408,0.6666666666666666,0.6882716049382717,0.7807539682539683,0.8901155295612843,0.6481481481481481
31,0.009979545267925863,0.009979545267925863,2.0438084602355957,0.5666666666666667,0.4523809523809524,0.5401785714285715,0.9038853900292579,0.446031746031746
32,0.009975660367597807,0.009975660367597807,2.085205316543579,0.6166666666666667,0.6488452445899254,0.6805555555555555,0.8872383294553106,0.5954173486088379
33,0.009971438804926623,0.009971438804926623,1.9410686492919922,0.55,0.5734635734635735,0.7132936507936508,0.8964330349943558,0.4770655270655271
34,0.00996688086845051,0.00996688086845051,1.9642560482025146,0.6666666666666666,0.6857602944559466,0.7862103174603176,0.8978016818523895,0.6421900161030595
35,0.009961986869698373,0.009961986869698373,1.8504446744918823,0.6,0.4967203339296362,0.5610119047619048,0.8938570655846599,0.4742397137745975
36,0.009956757143168527,0.009956757143168527,1.981238842010498,0.6666666666666666,0.6825396825396827,0.7490079365079364,0.8912461195774876,0.6486111111111111
37,0.009951192046305833,0.009951192046305833,1.7720904350280762,0.6333333333333333,0.667165171153207,0.7653769841269842,0.8907128914499198,0.600033233632436
38,0.009945291959477269,0.009945291959477269,1.7026479244232178,0.6833333333333333,0.6981440374892095,0.753968253968254,0.9041260866142942,0.6730839191022321
39,0.009939057285945933,0.009939057285945933,1.6507959365844727,0.7833333333333333,0.7809374181722964,0.7891865079365079,0.9243261215548951,0.7810788164440953
40,0.009932488451843476,0.009932488451843476,1.623612642288208,0.6666666666666666,0.6968337296779886,0.7862103174603176,0.9099376012701484,0.6431417418225872
41,0.009925585906140986,0.009925585906140986,1.6222096681594849,0.5833333333333334,0.5372199058835004,0.5535714285714285,0.8600951099477042,0.5501731158413186
42,0.009918350120618293,0.009918350120618293,1.7158842086791992,0.6166666666666667,0.660230352303523,0.7604166666666666,0.9080007496870705,0.5695630081300813
43,0.009910781589831726,0.009910781589831726,1.5222783088684082,0.6666666666666666,0.6777913444580111,0.7063492063492064,0.8901709641686057,0.6578347578347579
44,0.009902880831080306,0.009902880831080306,1.3648972511291504,0.7666666666666667,0.7672849609019822,0.7633928571428571,0.9193627443922257,0.7667175850154574
45,0.009894648384370404,0.009894648384370404,1.4106525182724,0.8166666666666667,0.8181597746815138,0.8100198412698413,0.9116987299475507,0.8131740436088263
46,0.009886084812378817,0.009886084812378817,1.2776689529418945,0.7333333333333333,0.730595427963849,0.7524801587301587,0.907228504811052,0.7310140882509304
47,0.009877190700414313,0.009877190700414313,1.125958800315857,0.7833333333333333,0.787878787878788,0.8219246031746031,0.921343151738199,0.7806060606060607
48,0.00986796665637763,0.00986796665637763,1.2018775939941406,0.7833333333333333,0.7927487976322606,0.8591269841269842,0.9514393439806175,0.7785941546429894
49,0.009858413310719925,0.009858413310719925,0.9307962656021118,0.8166666666666667,0.8165473445779234,0.7837301587301587,0.9462310106472843,0.8161640982081463
50,0.009848531316399685,0.009848531316399685,0.901565670967102,0.7833333333333333,0.7795749035948608,0.7738095238095237,0.9249848574730649,0.7833287643693916
51,0.009838321348838096,0.009838321348838096,0.868452787399292,0.7833333333333333,0.7674304694555417,0.8055555555555555,0.923040266642861,0.7853584056573448
52,0.009827784105872876,0.009827784105872876,0.8888363838195801,0.7666666666666667,0.7673237753882916,0.8214285714285715,0.9032216745954953,0.7661439665471923
53,0.009816920307710586,0.009816920307710586,0.8276420831680298,0.7666666666666667,0.7110110110110109,0.6617063492063492,0.9068473018944717,0.7552102102102102
54,0.0098057306968774,0.0098057306968774,0.7589417695999146,0.85,0.8628262197783014,0.8735119047619048,0.9347282696339301,0.8468962206511302
55,0.009794216038168352,0.009794216038168352,0.7621281147003174,0.7833333333333333,0.7907731398570356,0.8373015873015873,0.9147544126907334,0.7824172291867567
56,0.009782377118595071,0.009782377118595071,0.8228002786636353,0.8333333333333334,0.8428910544727636,0.8849206349206349,0.9183288049738522,0.8325930784607697
57,0.009770214747331984,0.009770214747331984,0.7020825147628784,0.8166666666666667,0.8016838882510525,0.7837301587301587,0.9412352966303438,0.8155147340221967
58,0.009757729755661011,0.009757729755661011,0.7553640604019165,0.8166666666666667,0.7772519516239939,0.751984126984127,0.9352965943473018,0.813792824495409
59,0.009744922996914747,0.009744922996914747,0.7319530248641968,0.8,0.7796397151235861,0.7842261904761904,0.9198074811282358,0.79980449657869
60,0.00973179534641814,0.00973179534641814,0.7053463459014893,0.8166666666666667,0.7902064767736409,0.7837301587301587,0.9277298904362583,0.8162839647914275
61,0.009718347701428667,0.009718347701428667,0.6960817575454712,0.7833333333333333,0.7540368333769748,0.7574404761904763,0.9233296184947127,0.7839443135201186
62,0.009704580981074998,0.009704580981074998,0.6871246099472046,0.8,0.7694783197831979,0.7787698412698413,0.9348255801675615,0.8013550135501355
63,0.009690496126294182,0.009690496126294182,0.6845690608024597,0.7833333333333333,0.7758609734400813,0.8055555555555555,0.91427745908878,0.7839163171940525
64,0.009676094099767331,0.009676094099767331,0.631605863571167,0.75,0.7722406792174233,0.7738095238095237,0.8975586454949663,0.7505352528608342
65,0.009661375885853831,0.009661375885853831,0.649215579032898,0.7833333333333333,0.7962833914053427,0.7946428571428571,0.887767537973906,0.7827642276422765
66,0.00964634249052405,0.00964634249052405,0.6633902788162231,0.8,0.810515873015873,0.810515873015873,0.8988010646324325,0.8
67,0.009630994941290591,0.009630994941290591,0.6730980277061462,0.8166666666666667,0.8244124523194291,0.8263888888888888,0.9072586218812634,0.8169558262581518
68,0.009615334287138054,0.009615334287138054,0.5927762389183044,0.8333333333333334,0.8380114509146767,0.8422619047619048,0.8904128606369172,0.8336754643206257
69,0.00959936159845135,0.00959936159845135,0.6207610964775085,0.8333333333333334,0.8380114509146767,0.8422619047619048,0.8859767721796024,0.8336754643206257
70,0.009583077966942534,0.009583077966942534,0.5922996997833252,0.8333333333333334,0.8380114509146767,0.8422619047619048,0.888054490059207,0.8336754643206257
71,0.009566484505576189,0.009566484505576189,0.6007530689239502,0.85,0.8504983388704318,0.8526785714285715,0.9173441807580959,0.8501661129568105
72,0.009549582348493355,0.009549582348493355,0.6005637645721436,0.8333333333333334,0.8167300238521169,0.8050595238095237,0.9468974858125803,0.8327668455575432
73,0.009532372650934018,0.009532372650934018,0.6046717166900635,0.8166666666666667,0.8042698042698042,0.7946428571428571,0.9323853775504718,0.8163188663188663
74,0.009514856589158148,0.009514856589158148,0.6219448447227478,0.7833333333333333,0.7662113941183709,0.7683531746031745,0.953185954070388,0.7833579426602683
75,0.009497035360365296,0.009497035360365296,0.5985850095748901,0.8,0.8000000000000002,0.8214285714285715,0.9464050537163745,0.8
76,0.00947891018261278,0.00947891018261278,0.6583538055419922,0.7833333333333333,0.7674857898442463,0.779265873015873,0.9367896691009898,0.7821312657771368
77,0.00946048229473242,0.00946048229473242,0.6086248755455017,0.8,0.7925804691762138,0.7896825396825397,0.9383127409365617,0.7993889798145118
78,0.009441752956245879,0.009441752956245879,0.5894323587417603,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9437804290398629,0.8329178885630498
79,0.009422723447278559,0.009422723447278559,0.6118166446685791,0.8333333333333334,0.8253063265816455,0.8422619047619048,0.9412907312376652,0.8336684171042761
80,0.00940339506847212,0.00940339506847212,0.586672842502594,0.85,0.8390076148366495,0.8635912698412698,0.9303980708756652,0.8496585605502334
81,0.009383769140895582,0.009383769140895582,0.6094328165054321,0.85,0.8304183343385053,0.8263888888888888,0.9306079304605248,0.8487362245737157
82,0.009363847005955023,0.009363847005955023,0.5597962141036987,0.8666666666666667,0.8426505664877758,0.8313492063492064,0.9368401241927184,0.8657125819916518
83,0.009343630025301902,0.009343630025301902,0.5986250042915344,0.8666666666666667,0.8426505664877758,0.8313492063492064,0.93360457894656,0.8657125819916518
84,0.00932311958073999,0.00932311958073999,0.5941569805145264,0.8166666666666667,0.7830687830687829,0.7946428571428571,0.9273006321945001,0.8179894179894179
85,0.009302317074130931,0.009302317074130931,0.5775336027145386,0.7833333333333333,0.7574715467125195,0.779265873015873,0.9017028623455511,0.7827274215999346
86,0.009281223927298419,0.009281223927298419,0.6572186350822449,0.8166666666666667,0.7943593462038129,0.8373015873015873,0.9005587136483363,0.8185239735339437
87,0.009259841581931017,0.009259841581931017,0.619928240776062,0.8166666666666667,0.7942324470771917,0.8318452380952381,0.9313697963462114,0.8195114111218257
88,0.00923817149948363,0.00923817149948363,0.6277592182159424,0.8166666666666667,0.7937597261126673,0.8263888888888888,0.9362128852105268,0.8200645813881108
89,0.00921621516107761,0.00921621516107761,0.5960870981216431,0.8333333333333334,0.8227513227513228,0.8794642857142857,0.9392940054791469,0.8351851851851853
90,0.009193974067399517,0.009193974067399517,0.590982973575592,0.85,0.8443770951003352,0.8898809523809524,0.9513454531143211,0.8507232401157184
91,0.009171449738598562,0.009171449738598562,0.5686938762664795,0.85,0.8435574229691877,0.8844246031746031,0.9438632209858625,0.8507212885154061
92,0.009148643714182699,0.009148643714182699,0.5737558603286743,0.8666666666666667,0.8510162601626017,0.8630952380952381,0.9397786983282267,0.8673170731707317
93,0.009125557552913402,0.009125557552913402,0.5606078505516052,0.85,0.8380952380952381,0.8526785714285715,0.9286052652797935,0.8504761904761904
94,0.009102192832699127,0.009102192832699127,0.5688779354095459,0.8,0.7801242236024845,0.7896825396825397,0.9172348113975474,0.7991304347826087
95,0.009078551150487465,0.009078551150487465,0.6408982276916504,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9102141743651178,0.8160473588342441
96,0.00905463412215599,0.00905463412215599,0.5424156188964844,0.85,0.8380952380952381,0.8526785714285715,0.936530314331022,0.8504761904761904
97,0.009030443382401818,0.009030443382401818,0.5964412093162537,0.85,0.8355718355718356,0.8844246031746031,0.9468684486373166,0.853011803011803
98,0.009005980584629878,0.009005980584629878,0.5803890228271484,0.85,0.8548894395730081,0.8898809523809524,0.9383554567811644,0.8497513978904562
99,0.008981247400839902,0.008981247400839902,0.5646098256111145,0.8333333333333334,0.8421717171717172,0.8794642857142857,0.9449596743228819,0.8328914141414142
100,0.00895624552151215,0.00895624552151215,0.5535322427749634,0.85,0.8380952380952381,0.8526785714285715,0.9466576291458367,0.8504761904761904
101,0.008930976655491857,0.008930976655491857,0.5751171112060547,0.8333333333333334,0.825925925925926,0.847718253968254,0.9449664536633876,0.8333333333333334
102,0.008905442529872458,0.008905442529872458,0.5439525246620178,0.8333333333333334,0.8428910544727636,0.8849206349206349,0.9382564664109476,0.8325930784607697
103,0.008879644889877513,0.008879644889877513,0.5526324510574341,0.8333333333333334,0.8313573491412068,0.8794642857142857,0.9280923751737431,0.8335461316309469
104,0.008853585498741453,0.008853585498741453,0.5711566209793091,0.8166666666666667,0.8184235173268074,0.8690476190476191,0.9260352352923107,0.8163403728209313
105,0.008827266137589043,0.008827266137589043,0.5901322364807129,0.8,0.8055442866801893,0.8586309523809524,0.90311920456378,0.7990669371196755
106,0.008800688605313658,0.008800688605313658,0.6540650129318237,0.7833333333333333,0.7765536723163842,0.8110119047619048,0.9235650355933376,0.7833192090395481
