epoch,lr,original_loss,utility_loss_unweighted,utility_loss_weighted,total_loss,adapter_gradient_norm,router_gradient_norm,global_gradient_norm,utility_valid_count,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.3026833534240723,0.0,0.0,3.3026833534240723,0.12911731004714966,0.0,2.902956962585449,0,0.35,0.1728395061728395,0.3333333333333333,0.768067490536901,0.18148148148148147
2,0.01,2.899155378341675,0.0,0.0,2.899155378341675,0.07015231996774673,0.0,0.5347014665603638,0,0.35,0.1728395061728395,0.3333333333333333,0.4684116016846829,0.18148148148148147
3,0.01,6.004568099975586,0.0,0.0,6.004568099975586,0.5784263610839844,0.0,0.22979575395584106,0,0.35,0.1917808219178082,0.22580645161290322,0.4754616726947094,0.2972602739726027
4,0.01,4.847161293029785,0.0,0.0,4.847161293029785,0.30023959279060364,0.0,0.15151026844978333,0,0.4,0.21052631578947367,0.25806451612903225,0.5352447101265232,0.32631578947368417
5,0.01,4.473829746246338,0.0,0.0,4.473829746246338,0.1447698175907135,0.0,0.12707218527793884,0,0.55,0.45274261603375526,0.571236559139785,0.637392743621887,0.4334177215189873
6,0.01,3.6347508430480957,0.0,0.0,3.6347508430480957,0.2294686734676361,0.0,0.09764061123132706,0,0.55,0.4588744588744589,0.6021505376344086,0.6865166090346847,0.43246753246753245
7,0.01,6.977166175842285,0.0,0.0,6.977166175842285,0.6884250640869141,0.0,0.0861988440155983,0,0.55,0.45274261603375526,0.571236559139785,0.8447786069449027,0.4334177215189873
8,0.01,3.314884901046753,0.0,0.0,3.314884901046753,0.2352389246225357,0.0,0.08666486293077469,0,0.5833333333333334,0.48293172690763053,0.5618279569892474,0.8684959586308306,0.4610441767068273
9,0.01,4.149899482727051,0.0,0.0,4.149899482727051,0.31711700558662415,0.0,0.1621827781200409,0,0.55,0.41792717086834735,0.478494623655914,0.8563500212554717,0.4287394957983193
10,0.01,3.169877767562866,0.0,0.0,3.169877767562866,0.1441047638654709,0.0,0.12374554574489594,0,0.5666666666666667,0.4523809523809524,0.5201612903225806,0.8761205527056473,0.4456349206349206
11,0.01,3.0677056312561035,0.0,0.0,3.0677056312561035,0.1652602255344391,0.0,0.07975784689188004,0,0.6166666666666667,0.5349794238683128,0.6451612903225806,0.8818081457124839,0.488477366255144
12,0.01,2.6532506942749023,0.0,0.0,2.6532506942749023,0.12064291536808014,0.0,0.09320228546857834,0,0.6166666666666667,0.5349794238683128,0.6451612903225806,0.8830291469334851,0.488477366255144
13,0.01,3.2352864742279053,0.0,0.0,3.2352864742279053,0.5978719592094421,0.0,0.09293881803750992,0,0.6,0.5102821616451458,0.603494623655914,0.9177631258763072,0.4752510760401722
