b_AD,b_CN,b_SMCI,correct_count,acc,bacc,macro_f1,bias_l2_norm
-1,-1,0,451,0.83828996282527879,0.76703132626984816,0.81106322806061615,1.4142135623730951
-1,-0.90000000000000002,0,457,0.84944237918215615,0.77766962414218854,0.82113307537984148,1.3453624047073711
-1,-0.80000000000000004,0,462,0.85873605947955389,0.78653487236913888,0.82935674495633849,1.2806248474865698
-1,-0.69999999999999996,0,464,0.86245353159851301,0.79008097165991897,0.83260575099655565,1.2206555615733703
-1,-0.59999999999999998,0,470,0.87360594795539037,0.80071926953225947,0.84222144085013284,1.1661903789690602
-1,-0.5,0,474,0.8810408921933085,0.80962184512016533,0.84884625966288085,1.1180339887498949
-1,-0.40000000000000002,0,479,0.89033457249070636,0.81909055234923089,0.85661329354873661,1.0770329614269007
-1,-0.29999999999999999,0,484,0.8996282527881041,0.82795580057618123,0.86417412619751044,1.0440306508910551
-1,-0.20000000000000001,0,483,0.89776951672862448,0.82738966893502164,0.86277243136583459,1.019803902718557
-1,-0.10000000000000001,0,483,0.89776951672862448,0.82920004594136731,0.86290868086497829,1.004987562112089
-1,-0,0,485,0.9014869888475836,0.83334960423426263,0.86590191983510778,1
-1,0.10000000000000001,0,485,0.9014869888475836,0.83334960423426263,0.86590191983510778,1.004987562112089
-1,0.20000000000000001,0,487,0.90520446096654272,0.83689570352504283,0.86884028161954874,1.019803902718557
-1,0.29999999999999999,0,480,0.89219330855018586,0.82870856902211887,0.85880309238705232,1.0440306508910551
-1,0.40000000000000002,0,476,0.88475836431226762,0.82463366545113459,0.8531552669775343,1.0770329614269007
-1,0.5,0,474,0.8810408921933085,0.8235014021688154,0.85040312421264808,1.1180339887498949
-1,0.59999999999999998,0,466,0.86617100371747213,0.8141446770226165,0.83916623195965911,1.1661903789690602
-1,0.69999999999999996,0,464,0.86245353159851301,0.81180549573606686,0.83637140823822254,1.2206555615733703
-1,0.80000000000000004,0,462,0.85873605947955389,0.81006977345163234,0.83362507772455829,1.2806248474865698
-1,0.90000000000000002,0,453,0.84200743494423791,0.80135383466850429,0.82124122947602629,1.3453624047073711
-1,1,0,444,0.82527881040892193,0.79082751887903058,0.80879951159482,1.4142135623730951
-0.90000000000000002,-1,0,453,0.84200743494423791,0.77728773652625838,0.81947281184836651,1.3453624047073711
-0.90000000000000002,-0.90000000000000002,0,459,0.85315985130111527,0.78792603439859876,0.82955931924437731,1.2727922061357855
-0.90000000000000002,-0.80000000000000004,0,464,0.86245353159851301,0.7967912826255491,0.83779723220429692,1.2041594578792296
-0.90000000000000002,-0.69999999999999996,0,466,0.86617100371747213,0.80033738191632919,0.84105202973127502,1.1401754250991381
-0.90000000000000002,-0.59999999999999998,0,472,0.87732342007434949,0.81097567978866969,0.8506854256854256,1.0816653826391969
-0.90000000000000002,-0.5,0,476,0.88475836431226762,0.81987825537657566,0.85733053074093535,1.0295630140987
-0.90000000000000002,-0.40000000000000002,0,481,0.89405204460966547,0.82934696260564122,0.86511614814901938,0.98488578017961048
-0.90000000000000002,-0.29999999999999999,0,486,0.90334572490706322,0.83821221083259145,0.87269319184197158,0.94868329805051377
-0.90000000000000002,-0.20000000000000001,0,485,0.9014869888475836,0.83764607919143197,0.87129415535358623,0.92195444572928875
-0.90000000000000002,-0.10000000000000001,0,485,0.9014869888475836,0.83945645619777753,0.87143943563771342,0.90553851381374173
-0.90000000000000002,-0,0,487,0.90520446096654272,0.84360601449067296,0.87444253859348198,0.90000000000000002
-0.90000000000000002,0.10000000000000001,0,487,0.90520446096654272,0.84360601449067296,0.87444253859348198,0.90553851381374173
-0.90000000000000002,0.20000000000000001,0,489,0.90892193308550184,0.84715211378145305,0.87738778724406397,0.92195444572928875
-0.90000000000000002,0.29999999999999999,0,482,0.89591078066914498,0.8389649792785292,0.86734817185688395,0.94868329805051377
-0.90000000000000002,0.40000000000000002,0,478,0.88847583643122674,0.83489007570754481,0.86170188575048323,0.98488578017961048
-0.90000000000000002,0.5,0,476,0.88475836431226762,0.83375781242522562,0.85895515634191588,1.0295630140987
-0.90000000000000002,0.59999999999999998,0,468,0.86988847583643125,0.82440108727902695,0.8477144233858015,1.0816653826391969
