fold,epoch,loss,correct,acc,macro_auc,macro_f1,bacc,weighted_f1,base_lr,retrieval_lr
7,1,3.294834613800049,21,0.35,0.7648288174526382,0.1728395061728395,0.3333333333333333,0.18148148148148147,0.01,0.01
7,2,2.9184412956237793,21,0.35,0.6677760787430599,0.1728395061728395,0.3333333333333333,0.18148148148148147,0.01,0.01
7,3,6.547689914703369,21,0.35,0.5617878692760768,0.18918918918918917,0.21875,0.30270270270270266,0.01,0.01
7,4,5.900879859924316,27,0.45,0.6062476842252785,0.225,0.28125,0.36000000000000004,0.01,0.01
7,5,4.917646408081055,32,0.5333333333333333,0.6475785635573371,0.2318840579710145,0.3333333333333333,0.3710144927536232,0.01,0.01
7,6,4.35288143157959,36,0.6,0.6738723856943197,0.5102821616451458,0.6354166666666666,0.4733142037302726,0.01,0.01
7,7,5.603921413421631,36,0.6,0.8025703659548,0.5102821616451458,0.6354166666666666,0.4733142037302726,0.01,0.01
7,8,2.7498223781585693,37,0.6166666666666667,0.823203798734459,0.5326305220883535,0.6458333333333334,0.4876255020080321,0.01,0.01
7,9,3.1460800170898438,37,0.6166666666666667,0.8204488067400804,0.5326305220883535,0.6458333333333334,0.4876255020080321,0.01,0.01
7,10,3.107257843017578,38,0.6333333333333333,0.8180699781525252,0.5571428571428572,0.65625,0.5025396825396825,0.01,0.01
7,11,2.8697595596313477,38,0.6333333333333333,0.8215930754256225,0.5571428571428572,0.65625,0.5025396825396825,0.01,0.01
7,12,3.1258835792541504,37,0.6166666666666667,0.8116183857634329,0.5326305220883535,0.6458333333333334,0.4876255020080321,0.01,0.01
7,13,2.426992416381836,37,0.6166666666666667,0.8236076194507799,0.5288515406162465,0.6086309523809524,0.48901960784313725,0.01,0.01
7,14,2.863471031188965,37,0.6166666666666667,0.8197679329754801,0.5288515406162465,0.6086309523809524,0.48901960784313725,0.01,0.01
7,15,2.39228892326355,35,0.5833333333333334,0.8359225614532217,0.48971193415637854,0.625,0.45946502057613164,0.01,0.01
7,16,2.7293405532836914,35,0.5833333333333334,0.8485763504926241,0.48971193415637854,0.625,0.45946502057613164,0.01,0.01
7,17,2.6041810512542725,35,0.5833333333333334,0.8406811785349522,0.48971193415637854,0.625,0.45946502057613164,0.01,0.01
7,18,3.201284408569336,37,0.6166666666666667,0.8547685881117485,0.5326305220883535,0.6458333333333334,0.4876255020080321,0.01,0.01
7,19,3.3038840293884277,36,0.6,0.8501081214819424,0.4967203339296362,0.5610119047619048,0.4742397137745975,0.01,0.01
7,20,2.40494441986084,37,0.6166666666666667,0.8519050666751138,0.5326305220883535,0.6458333333333334,0.4876255020080321,0.01,0.01
7,21,2.5261588096618652,37,0.6166666666666667,0.851448571083005,0.5326305220883535,0.6458333333333334,0.4876255020080321,0.009999830837037664,0.009999830837037664
7,22,2.606252670288086,35,0.5833333333333334,0.8365676187020527,0.48971193415637854,0.625,0.45946502057613164,0.009999323359712722,0.009999323359712722
7,23,2.375494956970215,35,0.5833333333333334,0.836974619109053,0.48971193415637854,0.625,0.45946502057613164,0.009998477602710573,0.009998477602710573
7,24,2.2362349033355713,36,0.6,0.8495457361907834,0.5102821616451458,0.6354166666666666,0.4733142037302726,0.009997293623837585,0.009997293623837585
7,25,2.2923669815063477,39,0.65,0.8595963184701393,0.6578187071144818,0.6413690476190476,0.6403304442036837,0.00999577150401714,0.00999577150401714
7,26,2.26931095123291,43,0.7166666666666667,0.8548649387387596,0.7358388602309015,0.7584325396825397,0.7164726111520511,0.009993911347284109,0.009993911347284109
7,27,2.1733860969543457,41,0.6833333333333333,0.8555509120072798,0.7002650619671896,0.7966269841269842,0.6630166917400959,0.009991713280777732,0.009991713280777732
7,28,2.136366367340088,41,0.6833333333333333,0.8669973784950199,0.7111866023004946,0.7966269841269842,0.6638089278264497,0.009989177454732934,0.009989177454732934
7,29,2.135627269744873,46,0.7666666666666667,0.8813695803672218,0.7089015151515152,0.6889880952380952,0.7603030303030303,0.00998630404247006,0.00998630404247006
7,30,2.0888350009918213,31,0.5166666666666667,0.8688779555524838,0.5253573402827134,0.6979166666666666,0.401572297243939,0.009983093240383016,0.009983093240383016
7,31,2.1557865142822266,33,0.55,0.885525856044724,0.5647339647339648,0.71875,0.46103873103873105,0.009979545267925863,0.009979545267925863
7,32,2.0057625770568848,41,0.6833333333333333,0.901920341189209,0.6127605165579849,0.5823412698412699,0.6553663214422708,0.009975660367597807,0.009975660367597807
7,33,1.9554047584533691,38,0.6333333333333333,0.9062600790195129,0.648535851122058,0.6909722222222222,0.6136015325670499,0.009971438804926623,0.009971438804926623
7,34,1.8823986053466797,39,0.65,0.9063999854094194,0.6709551656920077,0.7757936507936508,0.6207992202729045,0.00996688086845051,0.00996688086845051
7,35,1.8829882144927979,45,0.75,0.918407877281698,0.7668368479467258,0.8328373015873015,0.7444683684794673,0.009961986869698373,0.009961986869698373
7,36,1.944967269897461,48,0.8,0.9237561170049378,0.8047423620611035,0.8531746031746031,0.7994892840857273,0.009956757143168527,0.009956757143168527
7,37,1.8774793148040771,44,0.7333333333333333,0.9255462828576038,0.7496005809731301,0.785218253968254,0.7294262890341322,0.009951192046305833,0.009951192046305833
7,38,1.6700254678726196,43,0.7166666666666667,0.9300455451693659,0.7391104589984141,0.8174603174603176,0.7036370103596994,0.009945291959477269,0.009945291959477269
7,39,1.64522385597229,48,0.8,0.9394288123651332,0.814452124935996,0.847718253968254,0.7988575268817204,0.009939057285945933,0.009939057285945933
7,40,1.5986666679382324,45,0.75,0.9444195468664808,0.7509276437847866,0.7956349206349206,0.7468073593073593,0.009932488451843476,0.009932488451843476
7,41,1.4950377941131592,48,0.8,0.9387837551163023,0.7934287228404875,0.7996031746031745,0.7974138844727079,0.009925585906140986,0.009925585906140986
