epoch,lr,loss_nca,loss_refine,loss_total,gradient_norm,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,margin_threshold,neighbor_confidence_threshold,gate_active_ratio_test
1,0.01,0.005112219136208296,0.028406400233507156,0.029428843408823013,0.0018033524849663813,0.9661016949152542,0.9588141025641025,0.9416666666666668,0.9938066624499262,0.9658490873533245,0.9736536145210266,1.0,0.4237288236618042
2,0.01,0.0011824738467112184,0.028388839215040207,0.028625333681702614,0.0008474696711960802,0.9661016949152542,0.9588141025641025,0.9416666666666668,0.9938066624499262,0.9658490873533245,0.9736536145210266,1.0,0.4576271176338196
3,0.01,0.0009378411341458559,0.02568400278687477,0.02587157115340233,0.00013893180024983302,0.9661016949152542,0.9588141025641025,0.9416666666666668,0.9938066624499262,0.9658490873533245,0.9736536145210266,1.0,0.4576271176338196
4,0.01,0.0004355565761215985,0.02693532034754753,0.027022432535886765,0.0009725423832721764,0.9661016949152542,0.9588141025641025,0.9416666666666668,0.9938066624499262,0.9658490873533245,0.9736536145210266,1.0,0.47457626461982727
5,0.01,0.00012071881064912304,0.025683771818876266,0.025707915425300598,1.2199973882906005e-05,0.9661016949152542,0.9588141025641025,0.9416666666666668,0.9938066624499262,0.9658490873533245,0.9736536145210266,1.0,0.4406779706478119
6,0.01,0.00038603716529905796,0.025683775544166565,0.025760982185602188,0.0013816059409754635,0.9661016949152542,0.9588141025641025,0.9416666666666668,0.9938066624499262,0.9658490873533245,0.9736536145210266,1.0,0.4576271176338196
7,0.01,0.00045824868720956147,0.02693532034754753,0.02702696993947029,0.001048521011811245,0.9661016949152542,0.9588141025641025,0.9416666666666668,0.9938066624499262,0.9658490873533245,0.9736536145210266,1.0,0.4576271176338196
8,0.01,0.00023382004292216152,0.02693532034754753,0.026982083916664124,0.0011263026050353903,0.9661016949152542,0.9588141025641025,0.9416666666666668,0.9938066624499262,0.9658490873533245,0.9736536145210266,1.0,0.4576271176338196
9,0.01,0.0001214071162394248,0.025683771818876266,0.02570805326104164,6.347340474494458e-06,0.9661016949152542,0.9588141025641025,0.9416666666666668,0.9938066624499262,0.9658490873533245,0.9736536145210266,1.0,0.4576271176338196
10,0.01,0.00011985099263256416,0.025683771818876266,0.02570774219930172,1.1998366885536904e-05,0.9661016949152542,0.9588141025641025,0.9416666666666668,0.9938066624499262,0.9658490873533245,0.9736536145210266,1.0,0.4406779706478119
