epoch,lr,loss_original,loss_nca,loss_refine,loss_total,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,test_gate_active_ratio,train_neighbor_agreement_weighted,train_neighbor_agreement_unweighted
1,0.01,3.298175096511841,0.8463416695594788,1.199257731437683,4.666701316833496,0.35,0.1728395061728395,0.3333333333333333,0.745482859427435,0.18148148148148147,0.0,0.6748007535934448,0.6737918257713318
2,0.01,2.892235279083252,0.7465454936027527,1.375830888748169,4.417375564575195,0.35,0.1728395061728395,0.3333333333333333,0.6047666083043443,0.18148148148148147,0.13333334028720856,0.7060872316360474,0.7053903341293335
3,0.01,6.485213279724121,0.8887779116630554,0.9604673981666565,7.623435974121094,0.45,0.3853151397011046,0.37847222222222227,0.7294316608880288,0.4492202729044834,0.6000000238418579,0.7158308625221252,0.7153810262680054
4,0.01,5.0845465660095215,0.9674373865127563,0.9360976815223694,6.214131832122803,0.45,0.4038888888888889,0.4672619047619048,0.6369454979419602,0.38580555555555557,0.25,0.7199373245239258,0.7197955250740051
5,0.01,4.934272766113281,1.1472506523132324,0.967034101486206,6.1307573318481445,0.4666666666666667,0.37585585585585585,0.5520833333333334,0.6683930587232473,0.3680360360360361,0.21666668355464935,0.7055517435073853,0.7053903341293335
6,0.01,5.733743190765381,1.1439679861068726,0.952813446521759,6.915350437164307,0.4666666666666667,0.37585585585585585,0.5520833333333334,0.7585527679867302,0.3680360360360361,0.20000001788139343,0.7010263204574585,0.7009758353233337
7,0.01,3.9968912601470947,1.0530157089233398,0.9482698440551758,5.155764102935791,0.4666666666666667,0.37585585585585585,0.5520833333333334,0.7884083836324401,0.3680360360360361,0.21666668355464935,0.6894433498382568,0.6893587112426758
8,0.01,4.424503326416016,1.465805172920227,0.925953209400177,5.643617630004883,0.48333333333333334,0.38095238095238093,0.5252976190476191,0.7836420273035838,0.38225108225108223,0.23333334922790527,0.6908059120178223,0.6907528042793274
9,0.01,2.76531982421875,1.5231479406356812,0.9096971750259399,3.979646682739258,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.7836290685642101,0.40755274261603375,0.03333333507180214,0.6928721070289612,0.6928438544273376
10,0.01,2.6846725940704346,1.6014009714126587,0.8621116876602173,3.8670644760131836,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.8255415313198332,0.40755274261603375,0.550000011920929,0.6740715503692627,0.6740241646766663
11,0.01,2.66619873046875,1.65281081199646,0.8143864870071411,3.8111472129821777,0.6166666666666667,0.6098384098384099,0.6686507936507936,0.8206720450234601,0.6167324467324468,0.4833333492279053,0.6633601188659668,0.6633363962173462
12,0.01,2.7828352451324463,1.505828857421875,0.7526505589485168,3.836651563644409,0.6166666666666667,0.6098384098384099,0.6686507936507936,0.8121377552391703,0.6167324467324468,0.5333333611488342,0.6566017866134644,0.6565985083580017
13,0.01,2.4344184398651123,1.613189697265625,0.7369553446769714,3.494011878967285,0.5666666666666667,0.5812746151092015,0.6592261904761905,0.8106719178358329,0.5546365914786968,0.5166667103767395,0.6503345966339111,0.6503252983093262
14,0.01,3.456480026245117,1.7440593242645264,0.732675313949585,4.537967205047607,0.5833333333333334,0.6006837606837606,0.6750992063492064,0.8368789284178435,0.5704957264957266,0.550000011920929,0.6431264281272888,0.643122673034668
15,0.01,4.292481422424316,1.811584711074829,0.7452259659767151,5.4000244140625,0.5833333333333334,0.6193259121830551,0.6805555555555555,0.8765009339891415,0.5650881261595547,0.4333333671092987,0.6296509504318237,0.6296468377113342
16,0.01,3.5269808769226074,1.6364816427230835,0.7348594069480896,4.589136600494385,0.6,0.6201426024955436,0.6964285714285715,0.8757115307822855,0.5781105169340464,0.4333333671092987,0.6217551231384277,0.6217471957206726
17,0.01,2.3714656829833984,1.8960864543914795,0.7248311042785645,3.4755141735076904,0.6166666666666667,0.614077885775999,0.7495039682539683,0.8535813036107847,0.5859265612095801,0.38333335518836975,0.6254695653915405,0.625464677810669
18,0.01,2.9036810398101807,1.774687647819519,0.6873034834861755,3.9459221363067627,0.6166666666666667,0.6094512572773443,0.7495039682539683,0.851340581588223,0.5875244642635947,0.3500000238418579,0.6191954016685486,0.6191914677619934
19,0.01,3.2728421688079834,1.6535191535949707,0.714362621307373,4.31790828704834,0.6166666666666667,0.6057831661092531,0.6949404761904763,0.8435853160204575,0.6125048773690077,0.3500000238418579,0.6126909852027893,0.6126858592033386
20,0.01,3.0721733570098877,1.9129427671432495,0.7042768001556396,4.159038543701172,0.6,0.5959595959595959,0.6790674603174603,0.840191206199461,0.5868686868686869,0.40000003576278687,0.6138533353805542,0.613847553730011
21,0.009999830837037664,2.7239840030670166,2.030637264251709,0.7043024897575378,3.834414005279541,0.6166666666666667,0.6143790849673203,0.652281746031746,0.8572488668302346,0.6026143790849673,0.5,0.6152467131614685,0.6152416467666626
22,0.009999323359712722,2.293795585632324,1.829383373260498,0.6863774061203003,3.3460497856140137,0.6833333333333333,0.6799086757990868,0.6939484126984127,0.8784737220763165,0.6628538812785388,0.4333333671092987,0.6175696849822998,0.6175650358200073
23,0.009998477602710573,2.298766851425171,1.9867463111877441,0.7121976613998413,3.408313751220703,0.6,0.6083333333333333,0.6845238095238096,0.8406213043595119,0.59,0.45000001788139343,0.6036303043365479,0.6036245226860046
24,0.009997293623837585,2.3524818420410156,1.6403502225875854,0.6817312836647034,3.362283229827881,0.6166666666666667,0.6142376142376142,0.7003968253968255,0.837664611986546,0.6128667628667628,0.4333333671092987,0.609436571598053,0.6094330549240112
25,0.00999577150401714,2.2504429817199707,2.069949150085449,0.6626589298248291,3.327091693878174,0.7,0.7004357298474946,0.7524801587301587,0.8798909042128381,0.6887799564270154,0.4333333671092987,0.6061606407165527,0.6061803102493286
26,0.009993911347284109,2.2110061645507812,1.4822487831115723,0.6420118808746338,3.149467706680298,0.6833333333333333,0.679456187111304,0.6622023809523809,0.8817365046728254,0.6695582553358541,0.5,0.6059669852256775,0.6061803102493286
27,0.009991713280777732,2.2530012130737305,1.744317889213562,0.6678283214569092,3.26969313621521,0.7166666666666667,0.726969726530745,0.7683531746031745,0.894103701591909,0.7079772705101941,0.4833333492279053,0.5996696352958679,0.5999070405960083
28,0.009989177454732934,2.160727024078369,1.7749148607254028,0.6210054755210876,3.1367154121398926,0.75,0.7418305901244479,0.8328373015873015,0.8780426640096451,0.7470353271778403,0.4833333492279053,0.6004854440689087,0.6006040573120117
29,0.00998630404247006,2.165696144104004,1.7148343324661255,0.6018093228340149,3.1104722023010254,0.75,0.7624242424242423,0.7956349206349206,0.8950508294553106,0.7472121212121212,0.46666669845581055,0.5980106592178345,0.597815990447998
30,0.009983093240383016,2.113895893096924,1.6428345441818237,0.6088308691978455,3.0512938499450684,0.55,0.4898420293157135,0.6096230158730159,0.8406049859469671,0.4614519252677148,0.13333334028720856,0.5948094725608826,0.5947955250740051
31,0.009979545267925863,2.16011381149292,1.6470298767089844,0.641455352306366,3.1309752464294434,0.65,0.6502091289325332,0.7703373015873015,0.8692557987958932,0.6285824695399164,0.1666666716337204,0.5982717275619507,0.598280668258667
32,0.009975660367597807,2.040010690689087,1.2831560373306274,0.5401818156242371,2.8368237018585205,0.7166666666666667,0.7403217697335344,0.8120039682539683,0.9015509571228911,0.7074032176973353,0.20000001788139343,0.5852324962615967,0.5850371718406677
33,0.009971438804926623,2.0114171504974365,1.424384593963623,0.5133390426635742,2.8096330165863037,0.75,0.7667461737229179,0.7366071428571429,0.9028146741884949,0.7516646789902605,0.13333334028720856,0.5720041990280151,0.571561336517334
34,0.00996688086845051,1.977948546409607,1.1006696224212646,0.5302188992500305,2.7283012866973877,0.6666666666666666,0.6765486918288276,0.7425595238095237,0.8809634198785142,0.6626398502459623,0.11666667461395264,0.5737103819847107,0.5734200477600098
35,0.009961986869698373,1.9390219449996948,1.316374659538269,0.4804697334766388,2.6827666759490967,0.7,0.6980769230769232,0.8070436507936508,0.8903321684866498,0.6842307692307692,0.0,0.5901743769645691,0.5899163484573364
36,0.009956757143168527,1.9261703491210938,1.064357876777649,0.46287769079208374,2.601919651031494,0.6833333333333333,0.6857809790582899,0.7911706349206349,0.8995968272206479,0.6689815926370548,0.01666666753590107,0.6064674854278564,0.6064126491546631
