epoch,lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,10.643181800842285,0.5,0.23529411764705885,0.3125,0.34834285320723996,0.37647058823529417
2,0.01,4.103982925415039,0.85,0.7311394842174596,0.7038690476190476,0.9400699699933192,0.8311496174697268
3,0.01,0.5879353880882263,0.9166666666666666,0.8815346345197091,0.8625992063492064,0.9652639191259476,0.9157759280520474
4,0.01,0.4213998019695282,0.9166666666666666,0.8815346345197091,0.8625992063492064,0.9698253953855369,0.9157759280520474
5,0.01,0.451311856508255,0.9,0.8577922077922078,0.8521825396825397,0.9738399648482196,0.9006818181818181
6,0.01,0.405131995677948,0.8333333333333334,0.8107827038861521,0.8849206349206349,0.9738399648482196,0.8397126436781609
7,0.01,0.3762253522872925,0.8166666666666667,0.7885710653445207,0.8745039682539683,0.9719516485436297,0.8339238494787693
8,0.01,0.4540668725967407,0.5333333333333333,0.3991525423728814,0.59375,0.9625599221707714,0.4928107344632768
9,0.01,0.7751768827438354,0.75,0.6927468230694037,0.7574404761904762,0.9526417470108508,0.7750615835777126
10,0.01,0.6120131015777588,0.85,0.7984593837535013,0.8209325396825397,0.9694388529883814,0.8582703081232492
11,0.01,0.3861519694328308,0.85,0.7984593837535013,0.8209325396825397,0.9704567739650288,0.8582703081232492
12,0.01,0.39970865845680237,0.8666666666666667,0.8292114695340502,0.8685515873015873,0.9704917505625054,0.8747939068100358
13,0.01,0.3863057494163513,0.85,0.8213747645951036,0.8953373015873015,0.9740293664232343,0.8622551789077213
14,0.01,0.3766523003578186,0.8333333333333334,0.8015873015873015,0.847718253968254,0.9726889168221716,0.8388888888888888
15,0.01,0.3503345549106598,0.8833333333333333,0.8363247863247864,0.841765873015873,0.9731308938266485,0.8861752136752138
16,0.01,0.29604870080947876,0.9,0.8577922077922078,0.8521825396825397,0.9463943147610601,0.9006818181818181
17,0.01,0.28081226348876953,0.9,0.8680241327300151,0.8467261904761904,0.9331909791815453,0.8990950226244344
18,0.01,0.3938024044036865,0.7833333333333333,0.7611324786324786,0.7356150793650794,0.9324819081599741,0.7712574786324786
19,0.01,0.4935106635093689,0.9,0.8680241327300151,0.8467261904761904,0.970807499846415,0.8990950226244344
20,0.01,0.316986083984375,0.9166666666666666,0.8815346345197091,0.8625992063492064,0.9722324212300627,0.9157759280520474
21,0.009999830837037664,0.2717013955116272,0.8833333333333333,0.8363247863247864,0.841765873015873,0.9739594132282812,0.8861752136752138
22,0.009999323359712722,0.28984472155570984,0.85,0.7984593837535013,0.8209325396825397,0.9744013902327581,0.8582703081232492
23,0.009998477602710573,0.30045086145401,0.8833333333333333,0.8363247863247864,0.841765873015873,0.974773414042282,0.8861752136752138
24,0.009997293623837585,0.273612380027771,0.9,0.8577922077922078,0.8521825396825397,0.9717059724430008,0.9006818181818181
25,0.00999577150401714,0.27702587842941284,0.9,0.8577922077922078,0.8521825396825397,0.9501426301249415,0.9006818181818181
