epoch,lr,loss,ema_updated,ema_used_for_selection,acc,macro_f1,bacc,macro_auc,weighted_f1
59,0.009744922996914747,0.7703315019607544,True,True,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8508322510386189,0.46019076305220885
60,0.00973179534641814,0.8386789560317993,True,True,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8543203717142397,0.46019076305220885
61,0.009718347701428667,0.9737128019332886,True,True,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8570644447708128,0.46019076305220885
62,0.009704580981074998,0.8838891983032227,True,True,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8601105884419563,0.46019076305220885
63,0.009690496126294182,0.9050180912017822,True,True,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8635287559226238,0.46019076305220885
64,0.009676094099767331,0.85387122631073,True,True,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8662028757842437,0.46019076305220885
65,0.009661375885853831,0.7679315805435181,True,True,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8684699952388634,0.46019076305220885
66,0.00964634249052405,0.7991229295730591,True,True,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8699930670744349,0.46019076305220885
67,0.009630994941290591,0.749058723449707,True,True,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8730741873430553,0.46019076305220885
68,0.009615334287138054,0.794762372970581,True,True,0.6,0.5047619047619047,0.5982142857142857,0.8757832838021518,0.4742857142857143
69,0.00959936159845135,0.8855851888656616,True,True,0.6,0.5047619047619047,0.5982142857142857,0.8808294529108208,0.4742857142857143
70,0.009583077966942534,0.7710121273994446,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8815735005298686,0.4598039215686275
71,0.009566484505576189,0.6775205731391907,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8853986684175363,0.4598039215686275
72,0.009549582348493355,0.7323704957962036,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8865497164435844,0.4598039215686275
73,0.009532372650934018,0.7369343042373657,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8905293093087905,0.4598039215686275
74,0.009514856589158148,0.6559563875198364,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8936454061748873,0.4598039215686275
75,0.009497035360365296,0.6670272350311279,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8959475022269835,0.4598039215686275
76,0.00947891018261278,0.6999266743659973,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8975055506600317,0.4598039215686275
77,0.00946048229473242,0.6859713792800903,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8998076467121279,0.4598039215686275
78,0.009441752956245879,0.795630156993866,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9017377189547001,0.4598039215686275
79,0.009422723447278559,0.7845686674118042,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9040747916042728,0.4598039215686275
80,0.00940339506847212,0.7756437063217163,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.906004863846845,0.4598039215686275
81,0.009383769140895582,0.7220374345779419,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9079349360894172,0.4598039215686275
82,0.009363847005955023,0.6581830382347107,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9094929845224656,0.4598039215686275
83,0.009343630025301902,0.7007714509963989,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9094929845224656,0.4598039215686275
84,0.00932311958073999,0.7336453795433044,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.91027200873899,0.4598039215686275
85,0.009302317074130931,0.6737326383590698,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9109315845754525,0.4598039215686275
86,0.009281223927298419,0.700087308883667,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9124896330085009,0.4598039215686275
87,0.009259841581931017,0.6464834809303284,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9151987294675973,0.4598039215686275
88,0.00923817149948363,0.7808761596679688,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9151987294675973,0.4598039215686275
89,0.00921621516107761,0.7411646842956543,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9159777536841216,0.4598039215686275
90,0.009193974067399517,0.6375861167907715,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9167567779006459,0.4598039215686275
91,0.009171449738598562,0.754601776599884,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9171288017101696,0.4598039215686275
92,0.009148643714182699,0.685957133769989,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.9194308977622656,0.4598039215686275
93,0.009125557552913402,0.6402130126953125,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.920918993000361,0.4598039215686275
94,0.009102192832699127,0.6600526571273804,True,True,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.920918993000361,0.4598039215686275
95,0.009078551150487465,0.6454880833625793,True,True,0.6,0.5064935064935066,0.566468253968254,0.9235931128619809,0.4961038961038961
96,0.00905463412215599,0.615721583366394,True,True,0.6,0.5064935064935066,0.566468253968254,0.9224420648359327,0.4961038961038961
97,0.009030443382401818,0.604862630367279,True,True,0.6,0.5064935064935066,0.566468253968254,0.9228140886454566,0.4961038961038961
98,0.009005980584629878,0.614170491695404,True,True,0.6,0.5064935064935066,0.566468253968254,0.9243371604810283,0.4961038961038961
99,0.008981247400839902,0.6112557053565979,True,True,0.6,0.5064935064935066,0.566468253968254,0.9254882085070765,0.4961038961038961
100,0.00895624552151215,0.6161753535270691,True,True,0.6,0.5064935064935066,0.566468253968254,0.9254882085070765,0.4961038961038961
101,0.008930976655491857,0.6030963659286499,True,True,0.6,0.5064935064935066,0.566468253968254,0.9247091842905523,0.4961038961038961
102,0.008905442529872458,0.589914083480835,True,True,0.6,0.5064935064935066,0.566468253968254,0.9266392565331244,0.4961038961038961
103,0.008879644889877513,0.588567852973938,True,True,0.6,0.5064935064935066,0.566468253968254,0.9274182807496487,0.4961038961038961
104,0.008853585498741453,0.6028909087181091,True,True,0.6166666666666667,0.5370301080096785,0.5823412698412699,0.9298048485843298,0.5297450672254235
105,0.008827266137589043,0.636913537979126,True,True,0.6166666666666667,0.5370301080096785,0.5823412698412699,0.9294328247748059,0.5297450672254235
106,0.008800688605313658,0.5896849632263184,True,True,0.6333333333333333,0.5653310104529616,0.5982142857142857,0.9286043053731733,0.5610772357723577
107,0.008773854718454323,0.5738862752914429,True,True,0.6333333333333333,0.5653310104529616,0.5982142857142857,0.9289763291826971,0.5610772357723577
108,0.008746766311071562,0.5807340145111084,True,True,0.6333333333333333,0.5653310104529616,0.5982142857142857,0.9286043053731733,0.5610772357723577
109,0.008719425234622036,0.5503481030464172,True,True,0.65,0.5916754850088183,0.6140873015873015,0.9282322815636496,0.5903950617283951
110,0.008691833357832001,0.5646278858184814,True,True,0.65,0.5916754850088183,0.6140873015873015,0.9290113057801737,0.5903950617283951
111,0.008663992566569587,0.6140666604042053,True,True,0.6666666666666666,0.6163003663003663,0.6299603174603174,0.9286392819706499,0.617948717948718
112,0.00863590476371589,0.56047523021698,True,True,0.6666666666666666,0.6163003663003663,0.6299603174603174,0.929790329996698,0.617948717948718
113,0.008607571869034929,0.5951511263847351,True,True,0.6666666666666666,0.6163003663003663,0.6299603174603174,0.9301623538062217,0.617948717948718
114,0.008578995819042416,0.5861515998840332,True,True,0.6833333333333333,0.6394079432054115,0.6458333333333334,0.9309064014252694,0.6439521800281294
115,0.00855017856687341,0.5983387231826782,True,True,0.6833333333333333,0.6394079432054115,0.6458333333333334,0.9301273772087452,0.6439521800281294
116,0.00852112208214882,0.639508068561554,True,True,0.6833333333333333,0.6394079432054115,0.6458333333333334,0.9316154724468403,0.6439521800281294
117,0.008491828350840775,0.6305439472198486,True,True,0.6833333333333333,0.6394079432054115,0.6458333333333334,0.9331385442824122,0.6439521800281294
118,0.0084622993751369,0.6380274295806885,True,True,0.6833333333333333,0.6394079432054115,0.6458333333333334,0.9350336399275078,0.6439521800281294
119,0.008432537173303462,0.6304776072502136,True,True,0.7,0.6628917378917379,0.65625,0.9365916883605562,0.6586324786324786
120,0.00840254377954742,0.6171267628669739,True,True,0.7166666666666667,0.6846802986043491,0.6721230158730158,0.938486784005652,0.6833089905874716
121,0.008372321243877393,0.5773216485977173,True,True,0.7333333333333333,0.7052755673445329,0.6879960317460317,0.9400098558412237,0.7067786619510757
122,0.00834187163196355,0.5751267671585083,True,True,0.7333333333333333,0.7052755673445329,0.6879960317460317,0.9403818796507476,0.7067786619510757
123,0.008311197024996417,0.5971723198890686,True,True,0.7333333333333333,0.7052755673445329,0.6879960317460317,0.9411259272697952,0.7067786619510757
124,0.008280299519544634,0.556082010269165,True,True,0.75,0.7317280178476162,0.6984126984126985,0.9418699748888427,0.7223931810466074
125,0.008249181227411657,0.5529178977012634,True,True,0.7666666666666667,0.7512820512820513,0.7142857142857143,0.9417505265087813,0.7448290598290598
126,0.008217844275491416,0.5596168041229248,True,True,0.7666666666666667,0.7512820512820513,0.7142857142857143,0.942122550318305,0.7448290598290598
127,0.008186290805622951,0.5658540725708008,True,True,0.7666666666666667,0.7512820512820513,0.7142857142857143,0.9432386217468766,0.7448290598290598
128,0.008154522974444009,0.6246404647827148,True,True,0.7666666666666667,0.7512820512820513,0.7142857142857143,0.944354693175448,0.7448290598290598
129,0.008122542953243656,0.5940513610839844,True,True,0.7666666666666667,0.7512820512820513,0.7142857142857143,0.9447267169849717,0.7448290598290598
130,0.008090352927813856,0.6085563898086548,True,True,0.75,0.7397244332728204,0.7038690476190476,0.9450987407944956,0.7298852581110646
131,0.008057955098300092,0.6040496826171875,True,True,0.75,0.7397244332728204,0.7038690476190476,0.9469938364395912,0.7298852581110646
132,0.008025351679050973,0.6177911758422852,True,True,0.75,0.7397244332728204,0.7038690476190476,0.9485169082751631,0.7298852581110646
133,0.0079925448984669,0.576977014541626,True,True,0.75,0.7397244332728204,0.7038690476190476,0.9492959324916873,0.7298852581110646
134,0.007959536998847744,0.5400565266609192,True,True,0.75,0.7397244332728204,0.7038690476190476,0.9507840277297825,0.7298852581110646
135,0.007926330236239594,0.5562402606010437,True,True,0.75,0.7397244332728204,0.7038690476190476,0.952054524135892,0.7298852581110646
136,0.00789292688028057,0.5849761366844177,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9524265479454158,0.7510599415204678
137,0.00785932921404568,0.5406509041786194,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9535775959714639,0.7510599415204678
138,0.007825539533890782,0.5798428058624268,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9543566201879882,0.7510599415204678
139,0.007791560149295626,0.5414089560508728,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9534581475914022,0.7510599415204678
140,0.007757393382706014,0.5500097274780273,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9534581475914022,0.7510599415204678
141,0.00772304156937506,0.5904706120491028,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9538301714009262,0.7510599415204678
142,0.00768850705720357,0.5422525405883789,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9553882198339746,0.7510599415204678
143,0.00765379220657958,0.573820948600769,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9566587162400841,0.7510599415204678
144,0.007618899390217016,0.5891274213790894,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9574377404566082,0.7510599415204678
145,0.007583830992993526,0.5434694886207581,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9582167646731325,0.7510599415204678
146,0.007548589411787477,0.5439019203186035,True,True,0.7833333333333333,0.7755555555555556,0.7356150793650794,0.9585887884826564,0.7714444444444445
147,0.007513177055314133,0.5609135627746582,True,True,0.7833333333333333,0.7755555555555556,0.7356150793650794,0.9585887884826564,0.7714444444444445
148,0.0074775963439610155,0.5278974771499634,True,True,0.7833333333333333,0.7755555555555556,0.7356150793650794,0.9593328361017041,0.7714444444444445
149,0.007441849709622487,0.5466413497924805,True,True,0.7833333333333333,0.7755555555555556,0.7356150793650794,0.9597048599112279,0.7714444444444445
150,0.007405939595533515,0.5409558415412903,True,True,0.7833333333333333,0.7755555555555556,0.7356150793650794,0.9597048599112279,0.7714444444444445
151,0.007369868456102699,0.5414238572120667,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.960483884127752,0.7510599415204678
152,0.0073336387567445056,0.5721793174743652,True,True,0.7666666666666667,0.7580409356725147,0.7197420634920636,0.9608908845347525,0.7510599415204678
153,0.007297252973710758,0.5432699918746948,True,True,0.7833333333333333,0.7755555555555556,0.7356150793650794,0.9608908845347525,0.7714444444444445
154,0.007260713593921394,0.5632823705673218,True,True,0.7833333333333333,0.7755555555555556,0.7356150793650794,0.9608908845347525,0.7714444444444445
155,0.007224023114794484,0.6010026335716248,True,True,0.8,0.792351174704116,0.7514880952380952,0.9620419325608006,0.7911278925984807
156,0.00718718404407554,0.5533463954925537,True,True,0.8,0.792351174704116,0.7514880952380952,0.9620419325608006,0.7911278925984807
157,0.0071501988996661115,0.5438225865364075,True,True,0.8166666666666667,0.8085018482278756,0.7673611111111112,0.9624139563703243,0.8101902587519025
158,0.007113070209451689,0.5680569410324097,True,True,0.8166666666666667,0.8085018482278756,0.7673611111111112,0.9624139563703243,0.8101902587519025
159,0.007075800511128927,0.5834531784057617,True,True,0.8166666666666667,0.8085018482278756,0.7673611111111112,0.9635650043963723,0.8101902587519025
160,0.0070383923520322,0.5676872730255127,True,True,0.8166666666666667,0.8085018482278756,0.7673611111111112,0.9635650043963723,0.8101902587519025
161,0.007000848288959491,0.5626539587974548,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.9635650043963723,0.8287037037037037
162,0.006963170887997639,0.5585201978683472,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.9635650043963723,0.8287037037037037
163,0.006925362724346952,0.5332368612289429,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.9635650043963723,0.8287037037037037
164,0.006887426382145193,0.5733033418655396,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.9651230528294207,0.8287037037037037
165,0.006849364454290958,0.5665051937103271,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.9651230528294207,0.8287037037037037
166,0.006811179542266458,0.5753597021102905,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.9651230528294207,0.8287037037037037
167,0.006772874255959703,0.5258903503417969,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.9654950766389446,0.8287037037037037
168,0.006734451213486133,0.546557605266571,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.9658671004484685,0.8287037037037037
169,0.006695913041009662,0.5288587808609009,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.968204173098041,0.8287037037037037
170,0.006657262372563185,0.5378954410552979,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.969355221124089,0.8287037037037037
171,0.006618501849868548,0.5323259830474854,True,True,0.8333333333333334,0.8240740740740741,0.783234126984127,0.969355221124089,0.8287037037037037
172,0.006579634122155991,0.5897512435913086,True,True,0.85,0.8391278602546208,0.7991071428571429,0.9709132695571375,0.8467337055365224
173,0.006540661845983073,0.5377558469772339,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9705412457476137,0.8629629629629629
174,0.0065015876850531016,0.5388131737709045,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9705412457476137,0.8629629629629629
175,0.006462414310033072,0.5315203666687012,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9709482461546141,0.8629629629629629
176,0.0064231443983711325,0.5187604427337646,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.971320269964138,0.8629629629629629
177,0.006383780634113578,0.5151554942131042,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9720992941806621,0.8629629629629629
178,0.006344325707721409,0.5214740037918091,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9720992941806621,0.8629629629629629
179,0.006304782315886434,0.541020929813385,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9717272703711384,0.8629629629629629
180,0.0062651531613469565,0.5818512439727783,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9721342707781387,0.8629629629629629
181,0.00622544095270305,0.5512506365776062,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9721342707781387,0.8629629629629629
182,0.006185648404231421,0.5585930347442627,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9721342707781387,0.8629629629629629
183,0.0061457782356999025,0.5346225500106812,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9725062945876625,0.8629629629629629
184,0.006105833172181549,0.5233880281448364,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9732853188041867,0.8629629629629629
185,0.006065815943868391,0.5459978580474854,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9732853188041867,0.8629629629629629
186,0.006025729285884828,0.5511164665222168,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9744363668302348,0.8629629629629629
187,0.005985575938100685,0.5314399003982544,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9744363668302348,0.8629629629629629
188,0.005945358644943944,0.5468083620071411,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9748083906397585,0.8629629629629629
189,0.005905080155213171,0.5316805839538574,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9748083906397585,0.8629629629629629
190,0.005864743221889634,0.5491659641265869,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9751804144492824,0.8629629629629629
191,0.005824350601949144,0.533525824546814,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9751804144492824,0.8629629629629629
192,0.0057839050561736185,0.53359055519104,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9751804144492824,0.8629629629629629
193,0.005743409348962387,0.5255293250083923,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9751804144492824,0.8629629629629629
194,0.005702866248143243,0.5619852542877197,True,True,0.8666666666666667,0.8518518518518517,0.8095238095238096,0.9759594386658067,0.8629629629629629
195,0.005662278524783272,0.5221132040023804,True,True,0.8833333333333333,0.8665355496341413,0.8253968253968255,0.9759594386658067,0.8806760986338451
196,0.005621648952999453,0.5284509062767029,True,True,0.8833333333333333,0.8665355496341413,0.8253968253968255,0.9759594386658067,0.8806760986338451
197,0.005580980309769044,0.5280564427375793,True,True,0.9,0.8807852965747703,0.8412698412698413,0.9759594386658067,0.8979991645781119
198,0.005540275374739791,0.5481867790222168,True,True,0.9,0.8807852965747703,0.8412698412698413,0.9759594386658067,0.8979991645781119
199,0.0054995369300399315,0.515053927898407,True,True,0.9,0.8807852965747703,0.8412698412698413,0.9771104866918545,0.8979991645781119
200,0.005458767760088046,0.5408743619918823,True,True,0.9,0.8807852965747703,0.8412698412698413,0.9774825105013784,0.8979991645781119
201,0.0054179706514027445,0.5387097001075745,True,True,0.9,0.8807852965747703,0.8412698412698413,0.9774825105013784,0.8979991645781119
202,0.005377148392412213,0.5321646332740784,True,True,0.9,0.8807852965747703,0.8412698412698413,0.9778545343109023,0.8979991645781119
203,0.005336303773263628,0.5358237028121948,True,True,0.9,0.8807852965747703,0.8412698412698413,0.978226558120426,0.8979991645781119
204,0.005295439585632452,0.5395263433456421,True,True,0.9,0.8807852965747703,0.8412698412698413,0.978226558120426,0.8979991645781119
205,0.005254558622531626,0.5253481864929199,True,True,0.9,0.8807852965747703,0.8412698412698413,0.978226558120426,0.8979991645781119
206,0.005213663678120677,0.5374094247817993,True,True,0.9,0.8807852965747703,0.8412698412698413,0.978226558120426,0.8979991645781119
207,0.005172757547514729,0.522505521774292,True,True,0.9,0.8807852965747703,0.8412698412698413,0.978226558120426,0.8979991645781119
208,0.0051318430265934745,0.5517593622207642,True,True,0.9,0.8807852965747703,0.8412698412698413,0.978226558120426,0.8979991645781119
209,0.005090922911810069,0.5335226655006409,True,True,0.9,0.8807852965747703,0.8412698412698413,0.9789706057394737,0.8979991645781119
