epoch,masked_modality_index,masked_modality_name,lr,loss,loss_shared,loss_private
58,3,Risk,8.064535268264884e-05,0.5827165246009827,0.34193629026412964,0.48156043887138367
59,4,COG,8.002101126629422e-05,0.572868824005127,0.3542479872703552,0.43724164366722107
60,5,ROI,7.938926261462369e-05,0.5913217067718506,0.3675406873226166,0.4475620687007904
61,0,MRI,7.875026260216395e-05,0.564145028591156,0.3324645459651947,0.463360995054245
62,1,PET,7.810416889260656e-05,0.5473810434341431,0.32424819469451904,0.44626569747924805
63,2,CSF,7.745114089990661e-05,0.5529921650886536,0.31682026386260986,0.4723438322544098
64,3,Risk,7.679133974894984e-05,0.5358390212059021,0.31501781940460205,0.4416424334049225
65,4,COG,7.612492823579746e-05,0.5261949896812439,0.329336941242218,0.39371609687805176
66,5,ROI,7.545207078751858e-05,0.545652449131012,0.34334465861320496,0.4046155512332916
67,0,MRI,7.47729334216204e-05,0.5140764117240906,0.303112268447876,0.4219282567501068
68,1,PET,7.408768370508578e-05,0.5044258832931519,0.3003920316696167,0.4080677628517151
69,2,CSF,7.33964907130287e-05,0.5079630613327026,0.29163068532943726,0.4326647222042084
70,3,Risk,7.269952498697737e-05,0.49552348256111145,0.29232025146484375,0.4064064621925354
71,4,COG,7.199695849279577e-05,0.48517289757728577,0.306399405002594,0.35754698514938354
72,5,ROI,7.128896457825365e-05,0.5052889585494995,0.32235872745513916,0.3658604621887207
73,0,MRI,7.057571793025547e-05,0.47568339109420776,0.2821274399757385,0.3871118724346161
74,1,PET,6.985739453173906e-05,0.4669637084007263,0.2788733243942261,0.3761807382106781
75,2,CSF,6.913417161825453e-05,0.47182971239089966,0.27267083525657654,0.39831778407096863
76,3,Risk,6.840622763423394e-05,0.45957475900650024,0.2720241844654083,0.37510114908218384
77,4,COG,6.767374218896289e-05,0.4497077465057373,0.28751224279403687,0.3243909776210785
78,5,ROI,6.693689601226461e-05,0.46759212017059326,0.30182236433029175,0.33153948187828064
79,0,MRI,6.61958709099075e-05,0.44138115644454956,0.2627871036529541,0.3571881353855133
80,1,PET,6.54508497187474e-05,0.4358257055282593,0.2611290216445923,0.3493933379650116
81,2,CSF,6.470201626161523e-05,0.44032683968544006,0.25507184863090515,0.3705099821090698
82,3,Risk,6.39495553019615e-05,0.42620235681533813,0.25222718715667725,0.34795036911964417
83,4,COG,6.319365249826866e-05,0.4174618124961853,0.26924097537994385,0.2964416444301605
84,5,ROI,6.243449435824276e-05,0.4386836886405945,0.2865976095199585,0.3041721284389496
85,0,MRI,6.16722681927953e-05,0.4113551080226898,0.24572919309139252,0.3312518298625946
86,1,PET,6.090716206982716e-05,0.4057942032814026,0.2436053454875946,0.32437771558761597
87,2,CSF,6.013936476782566e-05,0.4105648994445801,0.2390178143978119,0.34309419989585876
88,3,Risk,5.936906572928627e-05,0.39859694242477417,0.2365189790725708,0.3241559565067291
89,4,COG,5.85964550139705e-05,0.39171302318573,0.25436490774154663,0.2746962010860443
90,5,ROI,5.782172325201157e-05,0.41291987895965576,0.27296125888824463,0.27991726994514465
91,0,MRI,5.704506159687917e-05,0.3854789137840271,0.23083087801933289,0.3092961013317108
92,1,PET,5.626666167821525e-05,0.3803653419017792,0.2287452667951584,0.3032401502132416
93,2,CSF,5.5486715554552294e-05,0.3855385184288025,0.22496333718299866,0.32115036249160767
94,3,Risk,5.4705415665925744e-05,0.3768637180328369,0.22403237223625183,0.30566272139549255
95,4,COG,5.392295478639228e-05,0.369204044342041,0.24167510867118835,0.2550578713417053
96,5,ROI,5.3139525976465704e-05,0.3895101547241211,0.26001057028770447,0.25899919867515564
97,0,MRI,5.235532253548216e-05,0.3660901188850403,0.21981677412986755,0.29254671931266785
98,1,PET,5.157053795390644e-05,0.3601932227611542,0.21662649512290955,0.28713345527648926
99,2,CSF,5.078536586559106e-05,0.36139291524887085,0.2113274782896042,0.3001309037208557
100,3,Risk,5.000000000000002e-05,0.35540732741355896,0.21159905195236206,0.2876165509223938
101,4,COG,4.9214634134409e-05,0.34957149624824524,0.23037396371364594,0.23839505016803741
102,5,ROI,4.8429462046093606e-05,0.372609406709671,0.25112271308898926,0.24297337234020233
103,0,MRI,4.764467746451789e-05,0.3446615934371948,0.20693305134773254,0.27545711398124695
104,1,PET,4.686047402353435e-05,0.3427230715751648,0.20681457221508026,0.27181699872016907
105,2,CSF,4.607704521360778e-05,0.3460008203983307,0.20264200866222382,0.28671762347221375
106,3,Risk,4.52945843340743e-05,0.33918726444244385,0.20186132192611694,0.2746519148349762
107,4,COG,4.451328444544776e-05,0.3333258628845215,0.22085633873939514,0.22493906319141388
108,5,ROI,4.3733338321784816e-05,0.3568390905857086,0.24221085011959076,0.2292564958333969
109,0,MRI,4.2954938403120904e-05,0.3277585804462433,0.19713956117630005,0.2612380385398865
110,1,PET,4.217827674798849e-05,0.32561418414115906,0.19618390500545502,0.2588605582714081
111,2,CSF,4.140354498602955e-05,0.32706713676452637,0.19143973290920258,0.27125483751296997
112,3,Risk,4.06309342707138e-05,0.32199087738990784,0.1916758120059967,0.26063013076782227
113,4,COG,3.986063523217441e-05,0.31889086961746216,0.21180479228496552,0.2141721546649933
114,5,ROI,3.909283793017292e-05,0.34297609329223633,0.2346152663230896,0.21672168374061584
115,0,MRI,3.8327731807204754e-05,0.3152012228965759,0.18990683555603027,0.2505887448787689
116,1,PET,3.756550564175729e-05,0.31277012825012207,0.18841442465782166,0.24871137738227844
117,2,CSF,3.680634750173138e-05,0.31560248136520386,0.18506930768489838,0.2610663175582886
118,3,Risk,3.605044469803857e-05,0.3111039996147156,0.18539348244667053,0.2514210045337677
119,4,COG,3.529798373838484e-05,0.30838078260421753,0.2055445909500122,0.20567238330841064
120,5,ROI,3.4549150281252677e-05,0.3282620906829834,0.2252829372882843,0.2059582769870758
121,0,MRI,3.3804129090092555e-05,0.3022894263267517,0.18191294372081757,0.2407529354095459
122,1,PET,3.306310398773546e-05,0.30033987760543823,0.18102440237998962,0.2386309653520584
123,2,CSF,3.2326257811037176e-05,0.30336666107177734,0.17805390059947968,0.2506255507469177
124,3,Risk,3.159377236576614e-05,0.29763731360435486,0.17689475417137146,0.2414851188659668
125,4,COG,3.086582838174555e-05,0.29674074053764343,0.19822126626968384,0.197038933634758
126,5,ROI,3.0142605468260988e-05,0.31993550062179565,0.2206459492444992,0.1985791027545929
127,0,MRI,2.9424282069744587e-05,0.2932681739330292,0.17659269273281097,0.2333509474992752
128,1,PET,2.8711035421746394e-05,0.2907682955265045,0.17491166293621063,0.23171325027942657
129,2,CSF,2.8003041507204266e-05,0.294298380613327,0.1728368103504181,0.24292312562465668
130,3,Risk,2.7300475013022687e-05,0.29255855083465576,0.17456269264221191,0.2359917014837265
131,4,COG,2.6603509286971362e-05,0.2897236943244934,0.19370988011360168,0.19202765822410583
132,5,ROI,2.591231629491425e-05,0.3107496201992035,0.21492481231689453,0.19164960086345673
133,0,MRI,2.5227066578379638e-05,0.2852775454521179,0.17174232006072998,0.22707045078277588
134,1,PET,2.4547929212481452e-05,0.2829116880893707,0.17004987597465515,0.22572360932826996
135,2,CSF,2.3875071764202576e-05,0.286478191614151,0.16821688413619995,0.2365226298570633
136,3,Risk,2.320866025105017e-05,0.282228022813797,0.167597234249115,0.22926156222820282
137,4,COG,2.254885910009342e-05,0.28215232491493225,0.18866565823554993,0.18697333335876465
138,5,ROI,2.189583110739348e-05,0.3035571277141571,0.21048936247825623,0.18613553047180176
139,0,MRI,2.1249737397836087e-05,0.28001147508621216,0.16866785287857056,0.2226872742176056
140,1,PET,2.0610737385376366e-05,0.2760498821735382,0.16596928238868713,0.22016119956970215
141,2,CSF,1.997898873370582e-05,0.27869927883148193,0.16357319056987762,0.2302521914243698
142,3,Risk,1.9354647317351185e-05,0.2757989168167114,0.16382735967636108,0.22394314408302307
143,4,COG,1.8737867183214753e-05,0.27544113993644714,0.18417885899543762,0.18252454698085785
144,5,ROI,1.8128800512565523e-05,0.29915034770965576,0.20783494412899017,0.18263080716133118
145,0,MRI,1.7527597583490833e-05,0.2731219530105591,0.16414663195610046,0.21795061230659485
146,1,PET,1.6934406733817424e-05,0.26964783668518066,0.16193199157714844,0.21543172001838684
147,2,CSF,1.6349374324511338e-05,0.27316635847091675,0.16034376621246338,0.22564518451690674
148,3,Risk,1.5772644703565572e-05,0.2699650526046753,0.16020217537879944,0.21952573955059052
149,4,COG,1.5204360170384293e-05,0.2706482410430908,0.1811051219701767,0.17908626794815063
150,5,ROI,1.4644660940672636e-05,0.29251620173454285,0.20351791381835938,0.17799656093120575
151,0,MRI,1.4093685111840573e-05,0.2693201005458832,0.16138094663619995,0.21587829291820526
152,1,PET,1.3551568628929441e-05,0.2660354971885681,0.15956130623817444,0.21294836699962616
153,2,CSF,1.3018445251069522e-05,0.2701191306114197,0.15822049975395203,0.2237972766160965
154,3,Risk,1.2494446518477032e-05,0.2670339345932007,0.15812763571739197,0.21781258285045624
155,4,COG,1.1979701719998459e-05,0.26735183596611023,0.17874722182750702,0.17720922827720642
156,5,ROI,1.1474337861210548e-05,0.2895824611186981,0.20152811706066132,0.1761087030172348
157,0,MRI,1.0978479633083527e-05,0.26488378643989563,0.15866267681121826,0.21244220435619354
158,1,PET,1.0492249381215484e-05,0.26268553733825684,0.15735198557376862,0.21066708862781525
159,2,CSF,1.001576707564548e-05,0.26672059297561646,0.15651798248291016,0.2204052060842514
160,3,Risk,9.549150281252636e-06,0.2646116018295288,0.1568947434425354,0.2154337465763092
161,4,COG,9.092514128748838e-06,0.2647276520729065,0.17687782645225525,0.1756996512413025
162,5,ROI,8.645971286271922e-06,0.2862315773963928,0.19935891032218933,0.1737453192472458
163,0,MRI,8.2096319315865e-06,0.2618883550167084,0.1566278338432312,0.21052102744579315
164,1,PET,7.78360372489926e-06,0.26017680764198303,0.15577128529548645,0.20881104469299316
165,2,CSF,7.367991782295404e-06,0.2651454210281372,0.15543413162231445,0.2194225788116455
166,3,Risk,6.962898649802814e-06,0.26304158568382263,0.15582707524299622,0.21442900598049164
167,4,COG,6.568424278090436e-06,0.2653334140777588,0.17656084895133972,0.17754510045051575
168,5,ROI,6.184665997806822e-06,0.28603246808052063,0.1986316442489624,0.17480166256427765
169,0,MRI,5.811718495565328e-06,0.25996148586273193,0.1550065577030182,0.20990987122058868
170,1,PET,5.449673790581612e-06,0.26012757420539856,0.15579603612422943,0.20866306126117706
171,2,CSF,5.098621211969225e-06,0.2609441578388214,0.15230801701545715,0.21727228164672852
172,3,Risk,4.758647376699034e-06,0.2597177028656006,0.15318438410758972,0.21306662261486053
173,4,COG,4.429836168227748e-06,0.2638559341430664,0.17561392486095428,0.17648401856422424
174,5,ROI,4.112268715800956e-06,0.2851155698299408,0.19765685498714447,0.17491744458675385
175,0,MRI,3.8060233744356756e-06,0.25971558690071106,0.15471291542053223,0.21000532805919647
176,1,PET,3.5111757055874337e-06,0.259911447763443,0.1555044949054718,0.20881390571594238
177,2,CSF,3.227798458506632e-06,0.2616037428379059,0.15275076031684875,0.21770596504211426
178,3,Risk,2.955961552288728e-06,0.2602199912071228,0.15361961722373962,0.21320071816444397
179,4,COG,2.695732058622736e-06,0.2614975869655609,0.17374472320079803,0.17550571262836456
180,5,ROI,2.447174185242324e-06,0.28528541326522827,0.19746385514736176,0.17564311623573303
181,0,MRI,2.210349260083495e-06,0.25935497879981995,0.15402939915657043,0.21065115928649902
182,1,PET,1.985315716152853e-06,0.25850582122802734,0.15426605939865112,0.20847955346107483
183,2,CSF,1.7721290771101025e-06,0.2610258460044861,0.15242283046245575,0.21720604598522186
184,3,Risk,1.5708419435684526e-06,0.26075977087020874,0.15388688445091248,0.21374574303627014
185,4,COG,1.381503980116173e-06,0.26153743267059326,0.1731725037097931,0.17672987282276154
186,5,ROI,1.2041619030626345e-06,0.28464481234550476,0.1968267410993576,0.17563612759113312
187,0,MRI,1.0388594689117076e-06,0.259361207485199,0.15384945273399353,0.2110234946012497
188,1,PET,8.856374635655644e-07,0.26018697023391724,0.155574232339859,0.20922546088695526
189,2,CSF,7.44533692261307e-07,0.26194995641708374,0.1524944007396698,0.2189110964536667
190,3,Risk,6.155829702431173e-07,0.26134979724884033,0.15407001972198486,0.21455954015254974
191,4,COG,4.988171141721235e-07,0.263582319021225,0.17439055442810059,0.17838351428508759
192,5,ROI,3.9426493427611203e-07,0.2853732109069824,0.196915864944458,0.17691467702388763
193,0,MRI,3.019522272410204e-07,0.261794775724411,0.15534049272537231,0.2129085510969162
194,1,PET,2.2190176984600031e-07,0.25966185331344604,0.15448200702667236,0.21035967767238617
195,2,CSF,1.541333133436019e-07,0.26310157775878906,0.15345308184623718,0.21929697692394257
196,3,Risk,9.86635785864221e-08,0.26375699043273926,0.15550315380096436,0.2165076732635498
197,4,COG,5.550625190150485e-08,0.26614508032798767,0.17571574449539185,0.18085865676403046
198,5,ROI,2.467198171342001e-08,0.28486549854278564,0.19610342383384705,0.1775241643190384
199,0,MRI,6.168375916970617e-09,0.26198190450668335,0.15505731105804443,0.21384917199611664
200,1,PET,0.0,0.2626726031303406,0.15691916644573212,0.21150687336921692
