epoch,lr,loss_original,loss_nca,loss_refine,loss_total,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,test_gate_active_ratio,train_neighbor_agreement_weighted,train_neighbor_agreement_unweighted
1,0.01,3.2923636436462402,0.8596594333648682,1.1887198686599731,4.653015613555908,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.8527076583103748,0.186864406779661,0.0,0.6774147152900696,0.676716148853302
2,0.01,2.947721004486084,0.6927450895309448,1.3954474925994873,4.481717586517334,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.5081199690707331,0.186864406779661,0.0,0.7077087759971619,0.7070964574813843
3,0.01,6.125687122344971,0.9107520580291748,0.9837630987167358,7.291600704193115,0.6440677966101694,0.44841269841269843,0.4802867383512545,0.8190845185751807,0.607949959644875,0.8644067645072937,0.712069571018219,0.7115027904510498
4,0.01,4.867128849029541,0.8789369463920593,0.9334743022918701,5.976390838623047,0.576271186440678,0.497119341563786,0.58678955453149,0.5684418863536012,0.4581711655157983,0.2542372941970825,0.7127153873443604,0.7126623392105103
5,0.01,4.877346038818359,1.0824761390686035,0.9710065126419067,6.064847469329834,0.5932203389830508,0.5024390243902439,0.597542242703533,0.7024799384731474,0.4665564282761472,0.18644067645072937,0.6947516202926636,0.6945732831954956
6,0.01,6.049928188323975,1.062305212020874,0.9692233800888062,7.231612682342529,0.576271186440678,0.48045267489711935,0.58678955453149,0.7773502200497108,0.45223896212596776,0.16949152946472168,0.6902769207954407,0.6901670098304749
7,0.01,3.749267578125,1.30388343334198,0.9512185454368591,4.9612627029418945,0.559322033898305,0.4602941176470588,0.576036866359447,0.778526133364843,0.4384097706879362,0.16949152946472168,0.6886041760444641,0.6885436177253723
8,0.01,3.6696019172668457,1.6155521869659424,0.9147265553474426,4.9074387550354,0.5932203389830508,0.5024390243902439,0.597542242703533,0.7518698524640799,0.4665564282761472,0.1355932205915451,0.6855769157409668,0.6855287551879883
9,0.01,2.9460630416870117,1.7044751644134521,0.8937059640884399,4.1806640625,0.5932203389830508,0.5024390243902439,0.597542242703533,0.760904017695189,0.4665564282761472,0.18644067645072937,0.6816298365592957,0.6815862655639648
10,0.01,2.5081183910369873,1.6149801015853882,0.8362658023834229,3.6673800945281982,0.5932203389830508,0.5457875457875457,0.5760368663594471,0.8420337444106544,0.5306388526727509,0.694915235042572,0.6686509847640991,0.6685992479324341
11,0.01,4.193840026855469,1.4974734783172607,0.7971854209899902,5.290520191192627,0.8135593220338984,0.7896502774551554,0.7875064004096263,0.8534477218687745,0.8135921310786958,0.694915235042572,0.664684534072876,0.6646567583084106
12,0.01,3.0245919227600098,1.4397441148757935,0.7672696113586426,4.07981014251709,0.6949152542372882,0.6996336996336997,0.7224782386072709,0.867258613863028,0.6883963494132985,0.7288135886192322,0.6598038673400879,0.6597866415977478
13,0.01,2.5361924171447754,1.709823727607727,0.7299526333808899,3.608109712600708,0.6949152542372882,0.706923076923077,0.7593445980542755,0.8792696173850673,0.6853585397653194,0.694915235042572,0.6479742527008057,0.6479591727256775
14,0.01,2.7403602600097656,1.8960281610488892,0.7172751426696777,3.836841106414795,0.7288135593220338,0.7341025641025641,0.7808499743983615,0.890772734151342,0.7232464146023468,0.7627118825912476,0.6421719193458557,0.6421614289283752
