epoch,lr,loss_nca,loss_refine,loss_total,gradient_norm,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,margin_threshold,neighbor_confidence_threshold,gate_active_ratio_test
1,0.01,0.0003955937281716615,0.014513780362904072,0.01459289900958538,0.0004404716232076307,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
2,0.01,0.0,0.014513780362904072,0.014513780362904072,2.72810201098297e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
3,0.01,0.0,0.014513780362904072,0.014513780362904072,4.26471499782504e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
4,0.01,0.0,0.014513780362904072,0.014513780362904072,2.9576448640781875e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
5,0.01,0.0,0.014513780362904072,0.014513780362904072,1.2078791879228092e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
6,0.01,0.0,0.014513780362904072,0.014513780362904072,9.342601533651426e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
7,0.01,0.0,0.014513780362904072,0.014513780362904072,6.5175510629911264e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
8,0.01,0.0,0.014513780362904072,0.014513780362904072,2.565870452399751e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
9,0.01,0.0,0.014513780362904072,0.014513780362904072,1.9354356249577926e-17,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
10,0.01,0.0,0.014513780362904072,0.014513780362904072,3.1398955460771675e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
11,0.01,0.0,0.014513780362904072,0.014513780362904072,6.412447863644408e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
12,0.01,0.0,0.014513780362904072,0.014513780362904072,1.5129573928267223e-17,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
13,0.01,0.0,0.014513780362904072,0.014513780362904072,4.6223296225977175e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
14,0.01,0.0,0.014513780362904072,0.014513780362904072,9.060748793066435e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
15,0.01,0.0,0.014513780362904072,0.014513780362904072,1.0760296377346983e-17,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
16,0.01,0.0,0.014513780362904072,0.014513780362904072,1.7638880076421982e-17,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
17,0.01,0.00040090439142659307,0.014513780362904072,0.014593961648643017,0.0013122984643116706,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
18,0.01,0.0,0.014513780362904072,0.014513780362904072,1.3484391297881874e-17,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
19,0.01,0.00019157840870320797,0.014513809233903885,0.01455212477594614,0.00013087221226090398,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.2666666805744171
20,0.01,0.00019343018357176334,0.014513809233903885,0.014552495442330837,8.942494450276589e-05,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.2666666805744171
21,0.009999830837037664,0.0001880648487713188,0.014513809233903885,0.01455142255872488,8.764860951931662e-05,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
22,0.009999323359712722,0.0,0.014513780362904072,0.014513780362904072,4.333321127186334e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
23,0.009998477602710573,0.0,0.014513780362904072,0.014513780362904072,1.3468435357636724e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
24,0.009997293623837585,0.0,0.014513780362904072,0.014513780362904072,2.663519878748897e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
25,0.00999577150401714,0.0,0.014513780362904072,0.014513780362904072,2.974803111491538e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
26,0.009993911347284109,0.0,0.014513780362904072,0.014513780362904072,6.503943403109383e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
27,0.009991713280777732,0.0,0.014513780362904072,0.014513780362904072,2.0263456174027333e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
28,0.009989177454732934,0.0,0.014513780362904072,0.014513780362904072,9.45815453149412e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
29,0.00998630404247006,0.0,0.014513780362904072,0.014513780362904072,4.15502508012578e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
30,0.009983093240383016,0.0,0.014513780362904072,0.014513780362904072,1.3438181368326323e-17,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
31,0.009979545267925863,0.00018255178292747587,0.014513809233903885,0.014550319872796535,0.0003866877679887188,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
32,0.009975660367597807,0.0,0.014513780362904072,0.014513780362904072,3.058913451441142e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
33,0.009971438804926623,0.0,0.014513780362904072,0.014513780362904072,6.677862203513572e-19,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
34,0.00996688086845051,0.0,0.014513780362904072,0.014513780362904072,3.0298982730462405e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
35,0.009961986869698373,0.0,0.014513780362904072,0.014513780362904072,6.2500183950798264e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
36,0.009956757143168527,0.0,0.014513780362904072,0.014513780362904072,9.689924816101832e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
37,0.009951192046305833,0.0,0.014513780362904072,0.014513780362904072,3.109906037618622e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
38,0.009945291959477269,0.0,0.014513780362904072,0.014513780362904072,7.991384249540522e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
39,0.009939057285945933,0.0,0.014513780362904072,0.014513780362904072,4.949399449672919e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
40,0.009932488451843476,0.0,0.014513780362904072,0.014513780362904072,2.6896794157462954e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
41,0.009925585906140986,0.0,0.014513780362904072,0.014513780362904072,6.0597532531488246e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
42,0.009918350120618293,0.00018814037321135402,0.014513809233903885,0.014551437459886074,0.00028334612393176006,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.30000001192092896
43,0.009910781589831726,0.0,0.014513780362904072,0.014513780362904072,8.848472358854536e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
44,0.009902880831080306,0.0,0.014513780362904072,0.014513780362904072,4.566983785066344e-17,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
45,0.009894648384370404,0.0,0.014513780362904072,0.014513780362904072,2.693462158038849e-18,0.95,0.9608711701734958,0.9632936507936508,0.9926867114367114,0.9501845699520117,0.9733712673187256,1.0,0.28333336114883423
