epoch,lr,loss_original,loss_nca,loss_refine,loss_total,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,test_gate_active_ratio,train_neighbor_agreement_weighted,train_neighbor_agreement_unweighted
1,0.01,3.3061938285827637,0.8954623341560364,1.1994508504867554,4.684737205505371,0.35,0.1728395061728395,0.3333333333333333,0.81541535639413,0.18148148148148147,0.0,0.6629229187965393,0.6619423627853394
2,0.01,2.8987884521484375,0.8390818238258362,1.3852368593215942,4.451841831207275,0.35,0.1728395061728395,0.3333333333333333,0.591461582617243,0.18148148148148147,0.28333336114883423,0.71097731590271,0.7105018496513367
3,0.01,6.127223014831543,0.9545168876647949,0.9751180410385132,7.293244361877441,0.6833333333333333,0.47491496598639454,0.5089285714285715,0.8760429385429385,0.6476190476190476,0.7166666984558105,0.718856692314148,0.7184014916419983
4,0.01,5.42275857925415,0.7529709935188293,0.9343699812889099,6.507722854614258,0.6166666666666667,0.5537240537240538,0.6086309523809524,0.692751049177936,0.5013431013431013,0.31666669249534607,0.7175888419151306,0.7174721360206604
5,0.01,4.882905960083008,1.0700275897979736,0.9810054302215576,6.077917098999023,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.6665322797398269,0.48901960784313725,0.18333333730697632,0.6942456364631653,0.69400554895401
6,0.01,6.060019493103027,0.9915216565132141,0.9763473868370056,7.234671115875244,0.6333333333333333,0.5571428571428572,0.65625,0.7331408600571336,0.5025396825396825,0.15000000596046448,0.692985475063324,0.6928438544273376
7,0.01,3.424198627471924,1.1670488119125366,0.9760242104530334,4.633632659912109,0.6333333333333333,0.5571428571428572,0.65625,0.7365367697030433,0.5025396825396825,0.13333334028720856,0.6869088411331177,0.6868029832839966
8,0.01,5.263650894165039,1.468692660331726,0.9264205694198608,6.483809947967529,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.7366816556085424,0.48901960784313725,0.11666667461395264,0.6826937794685364,0.6826208233833313
9,0.01,3.1852006912231445,1.3565771579742432,0.9187169075012207,4.375232696533203,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.8059176203338939,0.48901960784313725,0.4333333671092987,0.6675839424133301,0.6675185561180115
10,0.01,2.6449429988861084,1.4202467203140259,0.8598973751068115,3.7888896465301514,0.7166666666666667,0.7016880341880342,0.6830357142857143,0.8432249310787047,0.6990630341880343,0.6500000357627869,0.6722103357315063,0.6721653938293457
11,0.01,3.30281925201416,1.3741662502288818,0.8348240852355957,4.412476539611816,0.75,0.7453499970662443,0.7256944444444445,0.8487830303868039,0.746608578301942,0.7166666984558105,0.6758981347084045,0.675882875919342
12,0.01,2.9923830032348633,1.5147589445114136,0.7877019643783569,4.08303689956665,0.75,0.7453499970662443,0.7256944444444445,0.8469365900085238,0.746608578301942,0.7166666984558105,0.6675357818603516,0.6675185561180115
13,0.01,2.5190987586975098,1.5227891206741333,0.7564493417739868,3.580105781555176,0.75,0.7415432767545443,0.7202380952380952,0.847905015800063,0.7437342000722282,0.6500000357627869,0.666832685470581,0.6668215394020081
14,0.01,3.5026495456695557,1.7318741083145142,0.7473002672195435,4.596324443817139,0.7166666666666667,0.7136350868745235,0.6939484126984127,0.8256358421452762,0.7092662814493801,0.6666666865348816,0.6600967645645142,0.6600836515426636
15,0.01,3.29758882522583,1.8230756521224976,0.7287374138832092,4.390941619873047,0.6333333333333333,0.6661029278050554,0.658234126984127,0.8295804584130057,0.6360320058192399,0.6166666746139526,0.6552120447158813,0.6552044749259949
16,0.01,2.4084038734436035,1.769537091255188,0.7039210796356201,3.4662322998046875,0.7333333333333333,0.741051976346094,0.736111111111111,0.8261418329224933,0.7206971677559914,0.5666667222976685,0.6459222435951233,0.6459107995033264
17,0.01,2.71885347366333,1.7660064697265625,0.7208407521247864,3.792895555496216,0.7,0.7126159070131907,0.6989087301587302,0.8247254907042644,0.6727743676809891,0.5333333611488342,0.6426692008972168,0.642657995223999
18,0.01,2.696780204772949,1.6839940547943115,0.7182626724243164,3.7518417835235596,0.7166666666666667,0.7155350742447517,0.714781746031746,0.8366606696500565,0.693089605734767,0.5166667103767395,0.6401140093803406,0.640102207660675
19,0.01,2.4699769020080566,1.6308907270431519,0.7299118638038635,3.526066780090332,0.7666666666666667,0.7873015873015873,0.7996031746031745,0.8494144089662957,0.7555555555555556,0.550000011920929,0.6340733766555786,0.634061336517334
20,0.01,2.3712775707244873,1.6389397382736206,0.7499162554740906,3.448981761932373,0.7166666666666667,0.7063740856844305,0.7093253968253969,0.8469842853687193,0.684549932825795,0.4166666865348816,0.6192201375961304,0.6191914677619934
21,0.009999830837037664,2.3548943996429443,1.363442063331604,0.7090138792991638,3.336596727371216,0.7333333333333333,0.735117470411588,0.6989087301587302,0.8292348320355396,0.7211225931814167,0.4833333492279053,0.6136285066604614,0.6136152148246765
22,0.009999323359712722,2.43410062789917,1.7787045240402222,0.6867157816886902,3.476557493209839,0.7833333333333333,0.7803218090889322,0.7410714285714285,0.8489988293938766,0.7755783866057838,0.5166667103767395,0.6168732047080994,0.6168680191040039
23,0.009998477602710573,2.3152828216552734,1.6087586879730225,0.7748326659202576,3.411867380142212,0.8166666666666667,0.8435949027498323,0.8363095238095237,0.8947395197395197,0.8073708920187793,0.5666667222976685,0.6194391250610352,0.6194238066673279
24,0.009997293623837585,2.247126579284668,1.5597457885742188,0.6825014352798462,3.2415771484375,0.8833333333333333,0.9004694835680751,0.8888888888888888,0.9021227614977615,0.8774178403755869,0.5333333611488342,0.6277813911437988,0.6277881264686584
25,0.00999577150401714,2.143925666809082,1.2889331579208374,0.6767163276672363,3.0784287452697754,0.75,0.7626511419614869,0.767361111111111,0.8703799094424095,0.7150694133452755,0.4166666865348816,0.6222115159034729,0.6222118735313416
26,0.009993911347284109,2.2713875770568848,1.2989814281463623,0.6773274540901184,3.2085113525390625,0.8333333333333334,0.8507882882882883,0.8412698412698413,0.9081800722425722,0.818552927927928,0.5,0.6298543810844421,0.6298791766166687
