fold,epoch,loss,correct,acc,macro_auc,macro_f1,bacc,weighted_f1,base_lr,retrieval_lr
3,1,3.3061938285827637,21,0.35,0.8169734048271784,0.1728395061728395,0.3333333333333333,0.18148148148148147,0.01,0.01
3,2,2.8991892337799072,21,0.35,0.5881133683315286,0.1728395061728395,0.3333333333333333,0.18148148148148147,0.01,0.01
3,3,6.160137176513672,24,0.4,0.5432833293977163,0.20779220779220778,0.25,0.33246753246753247,0.01,0.01
3,4,5.37290096282959,27,0.45,0.5730236362606645,0.225,0.28125,0.36000000000000004,0.01,0.01
3,5,4.759071350097656,32,0.5333333333333333,0.6001443579568578,0.2318840579710145,0.3333333333333333,0.3710144927536232,0.01,0.01
3,6,5.787126064300537,38,0.6333333333333333,0.7273747009890877,0.5571428571428572,0.65625,0.5025396825396825,0.01,0.01
3,7,3.4283523559570312,38,0.6333333333333333,0.7888158639927507,0.5571428571428572,0.65625,0.5025396825396825,0.01,0.01
3,8,6.222768306732178,37,0.6166666666666667,0.7414257541026409,0.5288515406162465,0.6086309523809524,0.48901960784313725,0.01,0.01
3,9,3.2232308387756348,37,0.6166666666666667,0.7369342310380046,0.5288515406162465,0.6086309523809524,0.48901960784313725,0.01,0.01
3,10,3.1625428199768066,36,0.6,0.7573255873668611,0.4967203339296362,0.5610119047619048,0.4742397137745975,0.01,0.01
3,11,4.438396453857422,36,0.6,0.7493858997396733,0.4967203339296362,0.5610119047619048,0.4742397137745975,0.01,0.01
3,12,3.1576356887817383,36,0.6,0.7447417515224118,0.4967203339296362,0.5610119047619048,0.4742397137745975,0.01,0.01
3,13,2.972825050354004,36,0.6,0.7545602163821504,0.4967203339296362,0.5610119047619048,0.4742397137745975,0.01,0.01
3,14,3.8667726516723633,36,0.6,0.7674665808510147,0.4967203339296362,0.5610119047619048,0.4742397137745975,0.01,0.01
3,15,4.128435134887695,30,0.5,0.7848644683845155,0.5387485648679678,0.6076388888888888,0.43203214695752007,0.01,0.01
3,16,3.4649884700775146,30,0.5,0.7899951092757697,0.5284823284823285,0.6130952380952381,0.4150589050589051,0.01,0.01
3,17,2.7554895877838135,38,0.6333333333333333,0.7915199809362545,0.6818495514147688,0.7281746031746031,0.6115942028985508,0.01,0.01
3,18,2.746654510498047,37,0.6166666666666667,0.8032898159667027,0.5288515406162465,0.6086309523809524,0.48901960784313725,0.01,0.01
3,19,2.5369386672973633,39,0.65,0.8286146723646723,0.5843137254901961,0.6666666666666666,0.518235294117647,0.01,0.01
3,20,2.334506034851074,38,0.6333333333333333,0.8128147893772893,0.5557543231961837,0.6190476190476191,0.5045915324985092,0.01,0.01
3,21,2.45963716506958,38,0.6333333333333333,0.8383681635450503,0.5557543231961837,0.6190476190476191,0.5045915324985092,0.009999830837037664,0.009999830837037664
3,22,2.4119176864624023,38,0.6333333333333333,0.8566927209321077,0.5557543231961837,0.6190476190476191,0.5045915324985092,0.009999323359712722,0.009999323359712722
3,23,2.4979305267333984,37,0.6166666666666667,0.8569230385268121,0.5288515406162465,0.6086309523809524,0.48901960784313725,0.009998477602710573,0.009998477602710573
3,24,2.4208836555480957,38,0.6333333333333333,0.8635272560685295,0.5557543231961837,0.6190476190476191,0.5045915324985092,0.009997293623837585,0.009997293623837585
3,25,2.349278211593628,38,0.6333333333333333,0.8709677322590058,0.5557543231961837,0.6190476190476191,0.5045915324985092,0.00999577150401714,0.00999577150401714
3,26,2.313291549682617,37,0.6166666666666667,0.8611124909768778,0.5229885057471265,0.5714285714285715,0.48955938697318013,0.009993911347284109,0.009993911347284109
3,27,2.2047393321990967,38,0.6333333333333333,0.8716136294261294,0.5557543231961837,0.6190476190476191,0.5045915324985092,0.009991713280777732,0.009991713280777732
3,28,2.1887147426605225,39,0.65,0.8565927706552706,0.6234567901234568,0.6140873015873015,0.5959876543209877,0.009989177454732934,0.009989177454732934
3,29,2.340749740600586,38,0.6333333333333333,0.8530346967846967,0.6642439431913116,0.6309523809523809,0.6287259816207185,0.00998630404247006,0.00998630404247006
3,30,2.3453445434570312,39,0.65,0.8672065781440782,0.6315289648622983,0.6458333333333334,0.5835232668566002,0.009983093240383016,0.009983093240383016
3,31,2.2164053916931152,39,0.65,0.8728219118844119,0.5843137254901961,0.6666666666666666,0.518235294117647,0.009979545267925863,0.009979545267925863
3,32,2.245957136154175,40,0.6666666666666666,0.8737758190883191,0.7143745143745144,0.7316468253968255,0.66009324009324,0.009975660367597807,0.009975660367597807
3,33,2.242246150970459,43,0.7166666666666667,0.8909366096866096,0.784938536818236,0.8174603174603176,0.7105800214822772,0.009971438804926623,0.009971438804926623
3,34,2.143261432647705,44,0.7333333333333333,0.8944374491249492,0.7808857808857809,0.7906746031746031,0.7314685314685314,0.00996688086845051,0.00996688086845051
3,35,2.133589506149292,46,0.7666666666666667,0.9092389092389093,0.7799827799827801,0.7569444444444443,0.7522459522459523,0.009961986869698373,0.009961986869698373
3,36,2.134559392929077,44,0.7333333333333333,0.9141928673178673,0.7810816634346046,0.7797619047619048,0.7357035121741003,0.009956757143168527,0.009956757143168527
3,37,2.0521326065063477,44,0.7333333333333333,0.9227144383394382,0.7790871067466812,0.7688492063492064,0.7371012911438444,0.009951192046305833,0.009951192046305833
3,38,1.9975366592407227,46,0.7666666666666667,0.9278305606430606,0.8207729468599033,0.8268849206349206,0.7690338164251209,0.009945291959477269,0.009945291959477269
3,39,1.9725919961929321,45,0.75,0.9337829415954415,0.8110516934046346,0.8382936507936508,0.7476827094474153,0.009939057285945933,0.009939057285945933
3,40,1.9662742614746094,38,0.6333333333333333,0.9277256308506309,0.5557543231961837,0.6190476190476191,0.5045915324985092,0.009932488451843476,0.009932488451843476
3,41,2.266173839569092,46,0.7666666666666667,0.9172040343915344,0.7905751905751907,0.7678571428571428,0.7613860013860015,0.009925585906140986,0.009925585906140986
3,42,1.877408742904663,39,0.65,0.93534099002849,0.7260981912144703,0.78125,0.6228682170542635,0.009918350120618293,0.009918350120618293
3,43,1.9488316774368286,44,0.7333333333333333,0.9368990384615384,0.7969348659003831,0.8333333333333334,0.7256704980842912,0.009910781589831726,0.009910781589831726
3,44,1.8951613903045654,45,0.75,0.9140879375254375,0.7863247863247863,0.7683531746031745,0.7512820512820514,0.009902880831080306,0.009902880831080306
3,45,1.8774240016937256,45,0.75,0.8892469340582547,0.7022270374383051,0.6567460317460317,0.7419393282773564,0.009894648384370404,0.009894648384370404
3,46,1.874608039855957,46,0.7666666666666667,0.9384570868945868,0.8238366571699904,0.8487103174603176,0.7656695156695157,0.009886084812378817,0.009886084812378817
3,47,2.044435501098633,44,0.7333333333333333,0.9306668447293447,0.7969348659003831,0.8333333333333334,0.7256704980842912,0.009877190700414313,0.009877190700414313
3,48,1.9340980052947998,47,0.7833333333333333,0.9174361518111519,0.8185238939955921,0.8273809523809524,0.7824302531849702,0.00986796665637763,0.00986796665637763
3,49,1.8077027797698975,41,0.6833333333333333,0.9269243487993487,0.6252075677147135,0.5823412698412699,0.6557084524295631,0.009858413310719925,0.009858413310719925
3,50,1.9116116762161255,48,0.8,0.9244473697598697,0.849002849002849,0.875,0.7991452991452992,0.009848531316399685,0.009848531316399685
3,51,1.6832255125045776,46,0.7666666666666667,0.9410040191290191,0.8233333333333333,0.8541666666666666,0.7631666666666667,0.009838321348838096,0.009838321348838096
3,52,1.6299073696136475,50,0.8333333333333334,0.9396985461254329,0.85566322019524,0.8531746031746031,0.8347859037514209,0.009827784105872876,0.009827784105872876
3,53,1.584063172340393,49,0.8166666666666667,0.9478957886976755,0.8385836385836386,0.8209325396825397,0.8174358974358974,0.009816920307710586,0.009816920307710586
3,54,1.4949296712875366,47,0.7833333333333333,0.935072096186483,0.8185238939955921,0.8273809523809524,0.7824302531849702,0.0098057306968774,0.0098057306968774
3,55,1.5467278957366943,48,0.8,0.9361881676150544,0.8310349780938017,0.8323412698412698,0.8012497306614954,0.009794216038168352,0.009794216038168352
3,56,1.4933916330337524,50,0.8333333333333334,0.9495732855107856,0.8456588456588457,0.8204365079365079,0.8297000297000298,0.009782377118595071,0.009782377118595071
