epoch,lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1,beta_min,beta_max,adapter_gradient_MRI,adapter_gradient_PET,adapter_gradient_CSF,adapter_gradient_Risk,adapter_gradient_COG,adapter_gradient_ROI
1,0.01,3.3026833534240723,0.35,0.1728395061728395,0.3333333333333333,0.768067490536901,0.18148148148148147,1.0,1.0,0.05643375590443611,0.05980036035180092,0.07380834966897964,0.06064707040786743,0.03344297409057617,0.04729614406824112
2,0.01,2.899519443511963,0.35,0.1728395061728395,0.3333333333333333,0.4683753836284426,0.18148148148148147,0.9962804317474365,1.003714680671692,0.025532759726047516,0.02506209909915924,0.024536902084946632,0.02650943398475647,0.019574565812945366,0.022312171757221222
3,0.01,6.023062705993652,0.35,0.1917808219178082,0.22580645161290322,0.47620323739622955,0.2972602739726027,0.9928277730941772,1.000569224357605,0.1656176745891571,0.18108294904232025,0.19933494925498962,0.17981994152069092,0.15996980667114258,0.14713063836097717
4,0.01,4.782970428466797,0.4,0.21052631578947367,0.25806451612903225,0.5360459921778052,0.32631578947368417,0.989635169506073,0.9978775978088379,0.09552890807390213,0.07871294021606445,0.08032047748565674,0.09165053069591522,0.08116661012172699,0.0832078605890274
5,0.01,4.4544901847839355,0.55,0.45274261603375526,0.571236559139785,0.6348334852228067,0.4334177215189873,0.9858852028846741,0.9954456686973572,0.04378350451588631,0.03849724307656288,0.03358453884720802,0.03697771951556206,0.034970033913850784,0.046151865273714066
6,0.01,4.446414947509766,0.55,0.4588744588744589,0.6021505376344086,0.7164517379687013,0.43246753246753245,0.9829619526863098,0.9930346608161926,0.0242045596241951,0.03266545385122299,0.019645970314741135,0.019430238753557205,0.027474425733089447,0.01974201574921608
7,0.01,4.989395618438721,0.55,0.45274261603375526,0.571236559139785,0.8486399044658222,0.4334177215189873,0.9800931811332703,0.9908834099769592,0.04271812364459038,0.05697664991021156,0.03459227830171585,0.034369975328445435,0.032804280519485474,0.0371069610118866
8,0.01,3.3690388202667236,0.5833333333333334,0.48293172690763053,0.5618279569892474,0.8492749937410672,0.4610441767068273,0.9777854681015015,0.9891202449798584,0.006176772993057966,0.007479159161448479,0.004786099307239056,0.0048257214948534966,0.007691308856010437,0.0050750370137393475
9,0.01,4.359431266784668,0.55,0.41792717086834735,0.478494623655914,0.8515063514020689,0.4287394957983193,0.9756951332092285,0.9875481128692627,0.023095352575182915,0.018954772502183914,0.013952271081507206,0.013085481710731983,0.02023918367922306,0.014151057228446007
10,0.01,3.7349634170532227,0.5666666666666667,0.4523809523809524,0.5201612903225806,0.8634352209505156,0.4456349206349206,0.9740780591964722,0.9862920045852661,0.013940179720520973,0.01204083114862442,0.00931258499622345,0.009089482016861439,0.010288680903613567,0.008964953012764454
