fold,epoch,loss,correct,acc,macro_auc,macro_f1,bacc,weighted_f1,base_lr,retrieval_lr
8,47,1.3781850337982178,46,0.7796610169491526,0.9193745322777579,0.7314740752590696,0.7444956477214543,0.7763078811344987,0.009877190700414313,0.009877190700414313
8,48,1.2648043632507324,48,0.8135593220338984,0.9424097879106368,0.800354609929078,0.8397337429595494,0.812243058059863,0.00986796665637763,0.00986796665637763
8,49,1.2549118995666504,51,0.864406779661017,0.9505753631390302,0.8403866248693834,0.8719918074756784,0.8655092715583655,0.009858413310719925,0.009858413310719925
8,50,1.171692132949829,49,0.8305084745762712,0.9516937505052955,0.7943805874840356,0.8136200716845877,0.8303136567309565,0.009848531316399685,0.009848531316399685
8,51,1.115382194519043,47,0.7966101694915254,0.9206603149727087,0.7671957671957671,0.7972350230414746,0.7928436911487758,0.009838321348838096,0.009838321348838096
8,52,1.1673765182495117,48,0.8135593220338984,0.9062119732747916,0.7805555555555556,0.8079877112135178,0.8108757062146893,0.009827784105872876,0.009827784105872876
8,53,1.0879565477371216,54,0.9152542372881356,0.9442283334473487,0.8899332306111968,0.9093701996927804,0.9155650152777415,0.009816920307710586,0.009816920307710586
8,54,0.9137330055236816,46,0.7796610169491526,0.9402616342344695,0.6733622756431025,0.670762928827445,0.7660977412478432,0.0098057306968774,0.0098057306968774
8,55,0.9828438758850098,48,0.8135593220338984,0.9345225138943306,0.7047619047619046,0.692268305171531,0.7975248856604789,0.009794216038168352,0.009794216038168352
8,56,1.0293415784835815,50,0.847457627118644,0.9450129666598256,0.8077384009587399,0.8243727598566307,0.8479451220043004,0.009782377118595071,0.009782377118595071
8,57,0.8605325222015381,50,0.847457627118644,0.9469118412242351,0.7840731772935162,0.7926267281105991,0.8452743464521689,0.009770214747331984,0.009770214747331984
8,58,0.9181016087532043,49,0.8305084745762712,0.9382824306423627,0.7712842712842712,0.7767537122375833,0.8292244478685157,0.009757729755661011,0.009757729755661011
8,59,0.8183881640434265,50,0.847457627118644,0.9569431229023758,0.7619307832422586,0.7557603686635944,0.8394276187829953,0.009744922996914747,0.009744922996914747
8,60,0.7663853168487549,49,0.8305084745762712,0.9676408763845097,0.7440392432770482,0.7347670250896057,0.8279734553375521,0.00973179534641814,0.00973179534641814
8,61,0.7247409820556641,49,0.8305084745762712,0.9560905987051997,0.7098214285714285,0.703020993343574,0.8218573446327683,0.009718347701428667,0.009718347701428667
8,62,0.7473752498626709,49,0.8305084745762712,0.9572006940427992,0.7440392432770482,0.7347670250896057,0.8279734553375521,0.009704580981074998,0.009704580981074998
8,63,0.7325557470321655,50,0.847457627118644,0.9530018180272849,0.7847067153205164,0.7875064004096263,0.8467985293072364,0.009690496126294182,0.009690496126294182
8,64,0.685389518737793,51,0.864406779661017,0.9483396249100834,0.7982590885816693,0.7982590885816693,0.864406779661017,0.009676094099767331,0.009676094099767331
8,65,0.6641548871994019,50,0.847457627118644,0.9555889309709343,0.7624584717607973,0.7506400409626216,0.8407849541077763,0.009661375885853831,0.009661375885853831
8,66,0.6629190444946289,50,0.847457627118644,0.9562227529120567,0.7308336366945759,0.7086533538146441,0.8321904327062497,0.00964634249052405,0.00964634249052405
8,67,0.6650139093399048,47,0.7966101694915254,0.9479695931308835,0.6413749902121996,0.6395289298515104,0.7708022280351804,0.009630994941290591,0.009630994941290591
8,68,0.6429874897003174,48,0.8135593220338984,0.9423361961562301,0.7582738776028902,0.7608806963645675,0.8130165356009744,0.009615334287138054,0.009615334287138054
8,69,0.6889346241950989,49,0.8305084745762712,0.9263014857242361,0.7712842712842712,0.7767537122375833,0.8292244478685157,0.00959936159845135,0.00959936159845135
8,70,0.6259381175041199,51,0.864406779661017,0.9429073096305695,0.8051282051282053,0.8033794162826421,0.8605823554976098,0.009583077966942534,0.009583077966942534
8,71,0.6532584428787231,51,0.864406779661017,0.950143141144839,0.8055283051532114,0.7982590885816693,0.8617385767563142,0.009566484505576189,0.009566484505576189
8,72,0.6412597298622131,52,0.8813559322033898,0.9473622020311324,0.8285960378983633,0.8090117767537123,0.877239083782245,0.009549582348493355,0.009549582348493355
8,73,0.6284099817276001,49,0.8305084745762712,0.9418651052776691,0.7706860855286641,0.7818740399385561,0.8276116179198536,0.009532372650934018,0.009532372650934018
8,74,0.6554811596870422,50,0.847457627118644,0.9528608535399706,0.7847067153205164,0.7875064004096263,0.8467985293072364,0.009514856589158148,0.009514856589158148
8,75,0.6554918885231018,52,0.8813559322033898,0.9533588935116949,0.8285960378983633,0.8090117767537123,0.877239083782245,0.009497035360365296,0.009497035360365296
8,76,0.6441073417663574,50,0.847457627118644,0.9225115103722913,0.8025804383539689,0.7926267281105991,0.8424374670195448,0.00947891018261278,0.00947891018261278
8,77,0.5790227055549622,50,0.847457627118644,0.8974094665945259,0.8025804383539689,0.7926267281105991,0.8424374670195448,0.00946048229473242,0.00946048229473242
8,78,0.5823846459388733,50,0.847457627118644,0.9431462237064953,0.7847067153205164,0.7875064004096263,0.8467985293072364,0.009441752956245879,0.009441752956245879
8,79,0.6456972360610962,51,0.864406779661017,0.936086079549577,0.7751710654936462,0.7665130568356374,0.8567026194144839,0.009422723447278559,0.009422723447278559
8,80,0.5985805988311768,49,0.8305084745762712,0.9294674859190989,0.7487922705314011,0.7450076804915514,0.822156718251044,0.00940339506847212,0.00940339506847212
8,81,0.6274657845497131,50,0.847457627118644,0.9486210356329202,0.7703190133696193,0.7557603686635944,0.837598718133166,0.009383769140895582,0.009383769140895582
8,82,0.6112313270568848,52,0.8813559322033898,0.9684146263093631,0.8285960378983633,0.8090117767537123,0.877239083782245,0.009363847005955023,0.009363847005955023
8,83,0.6053478717803955,51,0.864406779661017,0.9656927678998986,0.8055283051532114,0.7982590885816693,0.8617385767563142,0.009343630025301902,0.009343630025301902
8,84,0.6003750562667847,51,0.864406779661017,0.9490045419587015,0.8154589371980676,0.8033794162826421,0.8594448538442643,0.00932311958073999,0.00932311958073999
8,85,0.5862993001937866,51,0.864406779661017,0.9469704036766856,0.8154589371980676,0.8033794162826421,0.8594448538442643,0.009302317074130931,0.009302317074130931
8,86,0.578437089920044,52,0.8813559322033898,0.959569104730395,0.8284153005464482,0.8141321044546851,0.8764286375845142,0.009281223927298419,0.009281223927298419
8,87,0.5710496306419373,52,0.8813559322033898,0.9543751852750155,0.8284153005464482,0.8141321044546851,0.8764286375845142,0.009259841581931017,0.009259841581931017
8,88,0.5789098739624023,51,0.864406779661017,0.9267523647829251,0.8154589371980676,0.8033794162826421,0.8594448538442643,0.00923817149948363,0.00923817149948363
8,89,0.5545558929443359,51,0.864406779661017,0.9433659624661322,0.8154589371980676,0.8033794162826421,0.8594448538442643,0.00921621516107761,0.00921621516107761
8,90,0.5753421783447266,52,0.8813559322033898,0.9659824706514012,0.8183919905231382,0.8141321044546851,0.8778944034570597,0.009193974067399517,0.009193974067399517
8,91,0.5607830882072449,53,0.8983050847457628,0.9525146613431842,0.8414793092212447,0.8248847926267281,0.8934257832562917,0.009171449738598562,0.009171449738598562
8,92,0.5444917678833008,52,0.8813559322033898,0.9450295507171568,0.8284153005464482,0.8141321044546851,0.8764286375845142,0.009148643714182699,0.009148643714182699
8,93,0.5693769454956055,51,0.864406779661017,0.940868507082429,0.8051282051282053,0.8033794162826421,0.8605823554976098,0.009125557552913402,0.009125557552913402
8,94,0.5499815940856934,51,0.864406779661017,0.9411722026323045,0.8051282051282053,0.8033794162826421,0.8605823554976098,0.009102192832699127,0.009102192832699127
8,95,0.548729658126831,51,0.864406779661017,0.9476399849914282,0.813871473354232,0.8402457757296468,0.8668574996015089,0.009078551150487465,0.009078551150487465
8,96,0.5544008612632751,50,0.847457627118644,0.9422045602011647,0.7561809774924529,0.7557603686635944,0.842414462447805,0.00905463412215599,0.00905463412215599
8,97,0.5379692912101746,49,0.8305084745762712,0.9504758587950438,0.7434935656991172,0.7398873527905786,0.8265364907067706,0.009030443382401818,0.009030443382401818
8,98,0.5324454307556152,49,0.8305084745762712,0.9534340400214765,0.7434935656991172,0.7398873527905786,0.8265364907067706,0.009005980584629878,0.009005980584629878
8,99,0.5623865127563477,51,0.864406779661017,0.9555904857263092,0.7975468975468974,0.8033794162826421,0.8629173086800206,0.008981247400839902,0.008981247400839902
8,100,0.5547223091125488,50,0.847457627118644,0.9517502399505796,0.7840731772935162,0.7926267281105991,0.8452743464521689,0.00895624552151215,0.00895624552151215
8,101,0.5547623634338379,49,0.8305084745762712,0.9423833570692653,0.7487922705314011,0.7450076804915514,0.822156718251044,0.008930976655491857,0.008930976655491857
8,102,0.5307794213294983,52,0.8813559322033898,0.9617255504352279,0.7885443583118001,0.7772657450076804,0.8740200586869881,0.008905442529872458,0.008905442529872458
8,103,0.5525856018066406,51,0.864406779661017,0.9455586857963767,0.7982590885816693,0.7982590885816693,0.864406779661017,0.008879644889877513,0.008879644889877513
8,104,0.5591086745262146,53,0.8983050847457628,0.9453560493458625,0.8670323928944619,0.8986175115207374,0.8998060676903459,0.008853585498741453,0.008853585498741453
8,105,0.5374012589454651,52,0.8813559322033898,0.9352164530432782,0.8535087719298246,0.8878648233486942,0.8820844484091585,0.008827266137589043,0.008827266137589043
8,106,0.5821509957313538,50,0.847457627118644,0.9314570545470375,0.8269980506822612,0.8612391193036354,0.8478293190603626,0.008800688605313658,0.008800688605313658
8,107,0.5437703132629395,49,0.8305084745762712,0.9429171564146097,0.7945736434108528,0.8084997439836149,0.831493890421758,0.008773854718454323,0.008773854718454323
8,108,0.5358912348747253,49,0.8305084745762712,0.9437525783026631,0.7717261904761905,0.7665130568356374,0.8314618644067797,0.008746766311071562,0.008746766311071562
8,109,0.5528357028961182,51,0.864406779661017,0.9430233980318871,0.8051282051282053,0.8033794162826421,0.8605823554976098,0.008719425234622036,0.008719425234622036
8,110,0.5763590335845947,50,0.847457627118644,0.9390743193799221,0.7619307832422586,0.7557603686635944,0.8394276187829953,0.008691833357832001,0.008691833357832001
8,111,0.5558912754058838,50,0.847457627118644,0.9269886875998931,0.7301587301587302,0.7188940092165899,0.8300242130750606,0.008663992566569587,0.008663992566569587
8,112,0.5828112363815308,51,0.864406779661017,0.9301355124784667,0.8051282051282053,0.8033794162826421,0.8605823554976098,0.00863590476371589,0.00863590476371589
8,113,0.5693208575248718,50,0.847457627118644,0.9396620169115925,0.7923115136229891,0.7875064004096263,0.8444886594372563,0.008607571869034929,0.008607571869034929
8,114,0.5884725451469421,49,0.8305084745762712,0.9398097186721975,0.7495039682539683,0.7347670250896057,0.8246822033898306,0.008578995819042416,0.008578995819042416
8,115,0.5691659450531006,51,0.864406779661017,0.9426538845044788,0.7757936507936508,0.7613927291346646,0.8580508474576272,0.00855017856687341,0.00855017856687341
8,116,0.5538175106048584,50,0.847457627118644,0.9420547854333933,0.7308336366945759,0.7086533538146441,0.8321904327062497,0.00852112208214882,0.00852112208214882
8,117,0.5875553488731384,49,0.8305084745762712,0.92870824704441,0.7177489177489177,0.6979006656426011,0.8153055983564459,0.008491828350840775,0.008491828350840775
8,118,0.5735037326812744,49,0.8305084745762712,0.9382611823189073,0.7177489177489177,0.6979006656426011,0.8153055983564459,0.0084622993751369,0.0084622993751369
8,119,0.5553876161575317,47,0.7966101694915254,0.9248006285357727,0.6412668048249109,0.6344086021505376,0.7715930798390735,0.008432537173303462,0.008432537173303462
8,120,0.5585556030273438,48,0.8135593220338984,0.9154840160782435,0.654027454027454,0.6554019457245263,0.7864459457679797,0.00840254377954742,0.00840254377954742
8,121,0.5813839435577393,48,0.8135593220338984,0.9193439554220539,0.654027454027454,0.6554019457245263,0.7864459457679797,0.008372321243877393,0.008372321243877393
8,122,0.6056998372077942,48,0.8135593220338984,0.9184136934561383,0.7047619047619046,0.692268305171531,0.7975248856604789,0.00834187163196355,0.00834187163196355
8,123,0.538118839263916,48,0.8135593220338984,0.9279127305443096,0.7047619047619046,0.692268305171531,0.7975248856604789,0.008311197024996417,0.008311197024996417
8,124,0.5721576809883118,48,0.8135593220338984,0.9417106662437732,0.73618700667881,0.7291346646185355,0.8063814022413633,0.008280299519544634,0.008280299519544634
8,125,0.5457526445388794,47,0.7966101694915254,0.9480442213888733,0.716809116809117,0.7183819764464925,0.7914819643633203,0.008249181227411657,0.008249181227411657
8,126,0.570286214351654,49,0.8305084745762712,0.9475249330936938,0.7487922705314011,0.7450076804915514,0.822156718251044,0.008217844275491416,0.008217844275491416
8,127,0.5430279970169067,48,0.8135593220338984,0.9490190530088661,0.7047619047619046,0.692268305171531,0.7975248856604789,0.008186290805622951,0.008186290805622951
8,128,0.5497766733169556,47,0.7966101694915254,0.9533775505761923,0.6412668048249109,0.6344086021505376,0.7715930798390735,0.008154522974444009,0.008154522974444009
8,129,0.5941157341003418,49,0.8305084745762712,0.9590156118169699,0.757329391475733,0.7296466973886329,0.8230548561263733,0.008122542953243656,0.008122542953243656
8,130,0.5848134160041809,48,0.8135593220338984,0.9316705742851753,0.7444555444555445,0.7188940092165899,0.8063055588479316,0.008090352927813856,0.008090352927813856
8,131,0.5599271655082703,48,0.8135593220338984,0.9339415536359509,0.7448292448292447,0.7240143369175627,0.8057940176584243,0.008057955098300092,0.008057955098300092
8,132,0.6273486614227295,49,0.8305084745762712,0.9402497144432628,0.7792717410121761,0.7716333845366105,0.8282344380097632,0.008025351679050973,0.008025351679050973
8,133,0.6300972700119019,46,0.7796610169491526,0.9407814407814407,0.7306471306471307,0.7240143369175627,0.7801825293350717,0.0079925448984669,0.0079925448984669
8,134,0.643566906452179,49,0.8305084745762712,0.9442713483460512,0.7790611319574734,0.7665130568356374,0.8288638423379018,0.007959536998847744,0.007959536998847744
8,135,0.6068738102912903,50,0.847457627118644,0.9249016876351343,0.8020846362309776,0.7772657450076804,0.8442946332983537,0.007926330236239594,0.007926330236239594
8,136,0.5421895980834961,47,0.7966101694915254,0.9058777008692118,0.7321168676007387,0.7132616487455197,0.7890087313816126,0.00789292688028057,0.00789292688028057
8,137,0.5783602595329285,48,0.8135593220338984,0.886202012475357,0.7448292448292447,0.7240143369175627,0.8057940176584243,0.00785932921404568,0.00785932921404568
8,138,0.6239323019981384,48,0.8135593220338984,0.9191879616327833,0.758291392437734,0.7557603686635944,0.8140055250431438,0.007825539533890782,0.007825539533890782
8,139,0.5653575658798218,48,0.8135593220338984,0.9284719242274421,0.758291392437734,0.7557603686635944,0.8140055250431438,0.007791560149295626,0.007791560149295626
8,140,0.6055776476860046,48,0.8135593220338984,0.9193781600402993,0.7812874507789762,0.7977470558115719,0.813955411628494,0.007757393382706014,0.007757393382706014
8,141,0.6774932146072388,47,0.7966101694915254,0.9336119454964956,0.7665598290598291,0.7716333845366105,0.7980497609734898,0.00772304156937506,0.00772304156937506
8,142,0.6284014582633972,49,0.8305084745762712,0.9360891890603265,0.7944750415246088,0.8033794162826421,0.8322998484222129,0.00768850705720357,0.00768850705720357
8,143,0.6051661372184753,49,0.8305084745762712,0.9371479774705582,0.7945736434108528,0.8084997439836149,0.831493890421758,0.00765379220657958,0.00765379220657958
8,144,0.5980052947998047,48,0.8135593220338984,0.9493569531769871,0.7582738776028902,0.7608806963645675,0.8130165356009744,0.007618899390217016,0.007618899390217016
8,145,0.5577090978622437,50,0.847457627118644,0.9603837965467846,0.7923076923076923,0.7772657450076804,0.8460234680573665,0.007583830992993526,0.007583830992993526
8,146,0.629011869430542,48,0.8135593220338984,0.9479068846641003,0.7662310367228401,0.7608806963645675,0.8110829154174528,0.007548589411787477,0.007548589411787477
8,147,0.5952835083007812,48,0.8135593220338984,0.9347489899272583,0.7662310367228401,0.7608806963645675,0.8110829154174528,0.007513177055314133,0.007513177055314133
8,148,0.5696803331375122,46,0.7796610169491526,0.9243165813624218,0.7257871454592766,0.7342549923195083,0.7818097619709178,0.0074775963439610155,0.0074775963439610155
8,149,0.568504810333252,46,0.7796610169491526,0.9270731626419232,0.7257871454592766,0.7342549923195083,0.7818097619709178,0.007441849709622487,0.007441849709622487
8,150,0.5844033360481262,48,0.8135593220338984,0.9205149453451661,0.7582738776028902,0.7608806963645675,0.8130165356009744,0.007405939595533515,0.007405939595533515
8,151,0.5635231733322144,48,0.8135593220338984,0.9269233878741518,0.7305657305657306,0.7240143369175627,0.8104757765774715,0.007369868456102699,0.007369868456102699
8,152,0.5566954612731934,46,0.7796610169491526,0.923745986139874,0.673202170963365,0.6554019457245265,0.7691615113952579,0.0073336387567445056,0.0073336387567445056
8,153,0.5751863718032837,45,0.7627118644067796,0.9188127473356675,0.6147058823529412,0.6077828981054787,0.743519441674975,0.007297252973710758,0.007297252973710758
8,154,0.5874865055084229,48,0.8135593220338984,0.9143728842370608,0.654268340835505,0.6502816180235534,0.787559378249993,0.007260713593921394,0.007260713593921394
8,155,0.5715060234069824,47,0.7966101694915254,0.9205976065059257,0.6409812409812411,0.6395289298515104,0.7756548536209553,0.007224023114794484,0.007224023114794484
8,156,0.5494357347488403,47,0.7966101694915254,0.9245855540422604,0.6409812409812411,0.6395289298515104,0.7756548536209553,0.00718718404407554,0.00718718404407554
8,157,0.5266351103782654,46,0.7796610169491526,0.9263709314643102,0.6280063099138454,0.6236559139784946,0.7597304918154165,0.0071501988996661115,0.0071501988996661115
8,158,0.5574769973754883,46,0.7796610169491526,0.9290083148317444,0.6280063099138454,0.6236559139784946,0.7597304918154165,0.007113070209451689,0.007113070209451689
8,159,0.5391052961349487,47,0.7966101694915254,0.932228213212933,0.6409812409812411,0.6395289298515104,0.7756548536209553,0.007075800511128927,0.007075800511128927
8,160,0.5269669890403748,47,0.7966101694915254,0.9365032722418122,0.6409812409812411,0.6395289298515104,0.7756548536209553,0.0070383923520322,0.0070383923520322
8,161,0.5283032059669495,46,0.7796610169491526,0.9200171644993377,0.627906976744186,0.6287762416794674,0.7586125344895547,0.007000848288959491,0.007000848288959491
8,162,0.554427981376648,46,0.7796610169491526,0.921101865499149,0.627906976744186,0.6287762416794674,0.7586125344895547,0.006963170887997639,0.006963170887997639
8,163,0.5343300700187683,47,0.7966101694915254,0.9194983944559496,0.6413749902121996,0.6395289298515104,0.7708022280351804,0.006925362724346952,0.006925362724346952
8,164,0.5315352082252502,46,0.7796610169491526,0.9286206624916303,0.627938808373591,0.6185355862775217,0.7553385736510276,0.006887426382145193,0.006887426382145193
8,165,0.5422672629356384,46,0.7796610169491526,0.9172823497950832,0.627938808373591,0.6185355862775217,0.7553385736510276,0.006849364454290958,0.006849364454290958
8,166,0.5491225719451904,45,0.7627118644067796,0.9249882356843308,0.6142450142450142,0.6026625704045059,0.7387512675648268,0.006811179542266458,0.006811179542266458
8,167,0.5236319303512573,47,0.7966101694915254,0.9452731290592071,0.6911764705882352,0.6661546338965695,0.7827018943170487,0.006772874255959703,0.006772874255959703
8,168,0.5303857326507568,48,0.8135593220338984,0.94976689034414,0.7437584803256444,0.713773681515617,0.8064174504978956,0.006734451213486133,0.006734451213486133
8,169,0.5301661491394043,47,0.7966101694915254,0.9519824167532148,0.7227272727272728,0.703020993343574,0.7917565485362096,0.006695913041009662,0.006695913041009662
8,170,0.543127715587616,46,0.7796610169491526,0.9293809378699023,0.7306471306471307,0.7240143369175627,0.7801825293350717,0.006657262372563185,0.006657262372563185
8,171,0.5310099720954895,46,0.7796610169491526,0.9232028582622811,0.7306471306471307,0.7240143369175627,0.7801825293350717,0.006618501849868548,0.006618501849868548
8,172,0.5312789082527161,46,0.7796610169491526,0.9181177716831367,0.7306471306471307,0.7240143369175627,0.7801825293350717,0.006579634122155991,0.006579634122155991
8,173,0.5442160964012146,47,0.7966101694915254,0.9170662387979874,0.7450076804915513,0.7450076804915513,0.7966101694915254,0.006540661845983073,0.006540661845983073
8,174,0.5311542749404907,46,0.7796610169491526,0.9146086888022372,0.7318446776073895,0.7393753200204815,0.7780139806568994,0.0065015876850531016,0.0065015876850531016
8,175,0.5418179631233215,47,0.7966101694915254,0.9177518859182697,0.745021645021645,0.7501280081925245,0.7955315870570108,0.006462414310033072,0.006462414310033072
8,176,0.5397595167160034,46,0.7796610169491526,0.9011377699832708,0.7040200236921548,0.7025089605734767,0.775602974408198,0.0064231443983711325,0.0064231443983711325
8,177,0.5222958326339722,46,0.7796610169491526,0.9060290303923582,0.7040200236921548,0.7025089605734767,0.775602974408198,0.006383780634113578,0.006383780634113578
8,178,0.5273934006690979,46,0.7796610169491526,0.9182250498039973,0.7040200236921548,0.7025089605734767,0.775602974408198,0.006344325707721409,0.006344325707721409
8,179,0.5305252075195312,45,0.7627118644067796,0.9161235387890736,0.690883190883191,0.6917562724014337,0.758148631029987,0.006304782315886434,0.006304782315886434
8,180,0.5623860359191895,46,0.7796610169491526,0.9120215758585878,0.7318446776073895,0.7393753200204815,0.7780139806568994,0.0062651531613469565,0.0062651531613469565
8,181,0.5313494205474854,45,0.7627118644067796,0.9007843222614021,0.718712072535161,0.7286226318484385,0.7604248723096079,0.00622544095270305,0.00622544095270305
8,182,0.5670019388198853,45,0.7627118644067796,0.8975696063981293,0.7273504273504274,0.7235023041474653,0.7605823554976099,0.006185648404231421,0.006185648404231421
