epoch,base_lr,graph_lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,0.01,3.2943496704101562,0.35,0.1728395061728395,0.3333333333333333,0.7967793093087905,0.18148148148148147
2,0.01,0.01,2.9267430305480957,0.35,0.1728395061728395,0.3333333333333333,0.607200751510893,0.18148148148148147
3,0.01,0.01,6.17294454574585,0.35,0.18918918918918917,0.21875,0.49211694686340907,0.30270270270270266
4,0.01,0.01,6.0924482345581055,0.4166666666666667,0.2136752136752137,0.2604166666666667,0.5750483792936624,0.3418803418803419
5,0.01,0.01,5.497844696044922,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.6239606011127238,0.4459649122807018
6,0.01,0.01,3.3088371753692627,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.7871909520641832,0.4459649122807018
7,0.01,0.01,8.719550132751465,0.5833333333333334,0.48971193415637854,0.625,0.79455118606062,0.45946502057613164
8,0.01,0.01,4.320718765258789,0.6,0.5102821616451458,0.6354166666666666,0.8080934886654226,0.4733142037302726
9,0.01,0.01,2.696843147277832,0.6,0.5102821616451458,0.6354166666666666,0.8150220346564687,0.4733142037302726
10,0.01,0.01,2.58807110786438,0.6,0.5102821616451458,0.6354166666666666,0.8146518106718578,0.4733142037302726
11,0.01,0.01,2.942871570587158,0.6,0.5102821616451458,0.6354166666666666,0.7994151528939265,0.4733142037302726
12,0.01,0.01,2.5566232204437256,0.55,0.5767211061328709,0.71875,0.8079494426782162,0.4629498482439659
13,0.01,0.01,2.4377832412719727,0.5666666666666667,0.5832724171539961,0.7291666666666666,0.8114007869314473,0.48884929337231964
14,0.01,0.01,2.341348648071289,0.5833333333333334,0.48971193415637854,0.625,0.8036582401264005,0.45946502057613164
15,0.01,0.01,2.316237211227417,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8245905638299506,0.4876255020080321
16,0.01,0.01,2.2209036350250244,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.8120021684290553,0.4459649122807018
17,0.01,0.01,2.2852988243103027,0.5833333333333334,0.48971193415637854,0.625,0.8300836894586894,0.45946502057613164
18,0.01,0.01,2.2704029083251953,0.6333333333333333,0.5571428571428572,0.65625,0.8496038105413105,0.5025396825396825
19,0.01,0.01,2.1214420795440674,0.7166666666666667,0.7679012345679013,0.8120039682539683,0.8691016737891738,0.7107407407407408
20,0.01,0.01,2.2515182495117188,0.7333333333333333,0.7986704653371319,0.8169642857142857,0.8832163207163207,0.7342830009496677
21,0.009999830837037664,0.009999830837037664,2.0482866764068604,0.7333333333333333,0.7809731299927378,0.8169642857142857,0.8978905932030932,0.7312563543936094
22,0.009999323359712722,0.009999323359712722,2.0679473876953125,0.6833333333333333,0.742483660130719,0.7857142857142857,0.9160402676027676,0.6768627450980392
23,0.009998477602710573,0.009998477602710573,1.9644732475280762,0.7666666666666667,0.7669489816495262,0.783234126984127,0.9255411833536833,0.7370800564629966
24,0.009997293623837585,0.009997293623837585,2.013489246368408,0.6833333333333333,0.7395777288660635,0.7966269841269842,0.9411789021164022,0.6679986956876172
25,0.00999577150401714,0.00999577150401714,1.9263352155685425,0.7166666666666667,0.751777983920841,0.8174603174603176,0.9435509513634514,0.7049281076066791
26,0.009993911347284109,0.009993911347284109,1.8754754066467285,0.85,0.8628262197783014,0.8735119047619048,0.9459230006105006,0.8468962206511302
27,0.009991713280777732,0.009991713280777732,1.814406156539917,0.8333333333333334,0.8376528442317915,0.8630952380952381,0.94305173992674,0.83092437533227
28,0.009989177454732934,0.009989177454732934,1.7150545120239258,0.7,0.5732258064516129,0.5783730158730159,0.928135810948311,0.6736612903225807
29,0.00998630404247006,0.00998630404247006,1.8764655590057373,0.65,0.6502091289325332,0.7703373015873015,0.9226126882376882,0.6285824695399164
30,0.009983093240383016,0.009983093240383016,1.7733609676361084,0.7833333333333333,0.7832358674463938,0.8482142857142857,0.9399706196581197,0.7824366471734893
31,0.009979545267925863,0.009979545267925863,1.589083194732666,0.8166666666666667,0.8213034188034188,0.7936507936507936,0.9407146672771672,0.8034284188034188
32,0.009975660367597807,0.009975660367597807,1.6609328985214233,0.8166666666666667,0.8608425826470939,0.8745039682539683,0.9614685083435083,0.8185045948203843
33,0.009971438804926623,0.009971438804926623,1.468397855758667,0.7666666666666667,0.8238366571699904,0.8487103174603176,0.9657579110704111,0.7656695156695157
34,0.00996688086845051,0.00996688086845051,1.3513875007629395,0.8,0.814452124935996,0.847718253968254,0.9484699328449328,0.7988575268817204
35,0.009961986869698373,0.009961986869698373,1.3276416063308716,0.8333333333333334,0.835239651416122,0.8576388888888888,0.9513888888888888,0.8292075163398692
36,0.009956757143168527,0.009956757143168527,1.4602692127227783,0.8666666666666667,0.8684343434343434,0.9057539682539683,0.9608293905168904,0.8665782828282829
37,0.009951192046305833,0.009951192046305833,1.1301651000976562,0.85,0.8689593056579055,0.8953373015873015,0.9658628408628408,0.8499967248014411
38,0.009945291959477269,0.009945291959477269,1.1444954872131348,0.85,0.8607052748929179,0.8363095238095237,0.9613286019536019,0.847776213108021
39,0.009939057285945933,0.009939057285945933,0.9494609236717224,0.8666666666666667,0.8878306878306877,0.8784722222222222,0.9709789631664631,0.8612698412698412
40,0.009932488451843476,0.009932488451843476,1.0712099075317383,0.8833333333333333,0.903120511816164,0.8943452380952381,0.9743621540496541,0.8796775035905472
41,0.009925585906140986,0.009925585906140986,0.8451762199401855,0.8333333333333334,0.8395833333333332,0.8685515873015873,0.961503484940985,0.8320833333333333
42,0.009918350120618293,0.009918350120618293,0.827005922794342,0.85,0.8689593056579055,0.8953373015873015,0.9608993437118437,0.8499967248014411
43,0.009910781589831726,0.009910781589831726,0.7925424575805664,0.7833333333333333,0.7990978551044833,0.8100198412698413,0.9300404456654455,0.771040228297892
44,0.009902880831080306,0.009902880831080306,0.8942163586616516,0.8666666666666667,0.8775446775446776,0.8893849206349206,0.9472839082214083,0.8647552447552447
45,0.009894648384370404,0.009894648384370404,0.7405692338943481,0.8,0.8318082788671024,0.8695436507936508,0.9130608974358975,0.7982135076252722
46,0.009886084812378817,0.009886084812378817,0.839063823223114,0.8,0.8142857142857142,0.8323412698412698,0.9349272102809838,0.799047619047619
47,0.009877190700414313,0.009877190700414313,0.7991161346435547,0.85,0.8391278602546208,0.7991071428571429,0.9688449707612442,0.8467337055365224
48,0.00986796665637763,0.00986796665637763,0.8068610429763794,0.8333333333333334,0.8503496503496505,0.8630952380952381,0.9646768162393163,0.8306449106449105
49,0.009858413310719925,0.009858413310719925,0.7616187334060669,0.8333333333333334,0.8428910544727636,0.8849206349206349,0.9282471001221001,0.8325930784607697
50,0.009848531316399685,0.009848531316399685,0.7555623054504395,0.8,0.8047423620611035,0.8531746031746031,0.9505494505494506,0.7994892840857273
51,0.009838321348838096,0.009838321348838096,0.7149174213409424,0.85,0.8661338661338661,0.8526785714285715,0.9557005494505494,0.8511988011988012
52,0.009827784105872876,0.009827784105872876,0.6746403574943542,0.8833333333333333,0.8895331037122082,0.8680555555555555,0.9666418650793651,0.8828042479908151
53,0.009816920307710586,0.009816920307710586,0.6650853157043457,0.8833333333333333,0.8903203281836433,0.8998015873015873,0.9608166717541717,0.8812376712926595
54,0.0098057306968774,0.0098057306968774,0.6618030071258545,0.9,0.9067600233391682,0.9265873015873015,0.9713638257270333,0.8999116445778111
55,0.009794216038168352,0.009794216038168352,0.7272603511810303,0.85,0.8556340238543628,0.8953373015873015,0.9825448780342647,0.8496162900188324
56,0.009782377118595071,0.009782377118595071,0.7416083812713623,0.9333333333333333,0.9464646464646465,0.9419642857142857,0.9732238247863249,0.9326767676767678
57,0.009770214747331984,0.009770214747331984,0.6963378190994263,0.8833333333333333,0.8918803418803418,0.9052579365079364,0.9685846560846562,0.8822863247863248
