epoch,base_lr,correction_lr,base_loss,correction_loss,loss_ad_smci,loss_cn_smci,input_projection_gradient,output_ad_smci_gradient,output_cn_smci_gradient,base_acc,base_macro_f1,base_bacc,base_macro_auc,base_weighted_f1,corrected_acc,corrected_macro_f1,corrected_bacc,corrected_macro_auc,corrected_weighted_f1
11,0.01,0.01,2.9452340602874756,0.5112193822860718,0.324832558631897,0.6976062655448914,0.00238340487703681,0.01576988957822323,0.0063248262740671635,0.6,0.5102821616451458,0.6354166666666666,0.799008152486926,0.4733142037302726,0.6,0.5102821616451458,0.6354166666666666,0.8017872021409757,0.4733142037302726
12,0.01,0.01,2.55853009223938,0.5098432302474976,0.3367529511451721,0.682933509349823,0.0033371830359101295,0.02174091339111328,0.008116321638226509,0.55,0.5767211061328709,0.71875,0.8083914196826933,0.4629498482439659,0.55,0.5767211061328709,0.71875,0.8083914196826933,0.4629498482439659
13,0.01,0.01,2.436319351196289,0.49491867423057556,0.2903420329093933,0.6994953155517578,0.0021235530730336905,0.01114615797996521,0.009756485931575298,0.6,0.6183990442054959,0.75,0.8106217627149231,0.5411708482676225,0.5666666666666667,0.5832724171539961,0.7291666666666666,0.8106217627149231,0.48884929337231964
14,0.01,0.01,2.3375778198242188,0.49135899543762207,0.3119789659976959,0.6707390546798706,0.0019028225215151906,0.0019366831984370947,0.011220534332096577,0.5833333333333334,0.48971193415637854,0.625,0.8021001916933521,0.45946502057613164,0.5833333333333334,0.48971193415637854,0.625,0.8013211674768278,0.45946502057613164
15,0.01,0.01,2.3204755783081055,0.48222482204437256,0.2942783534526825,0.6701712608337402,0.003596432274207473,0.004055244382470846,0.007580618839710951,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8207799145299145,0.4876255020080321,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.812582671957672,0.4876255020080321
16,0.01,0.01,2.223745822906494,0.47647327184677124,0.31239625811576843,0.6405503153800964,0.003780197585001588,0.011643693782389164,0.02259831875562668,0.55,0.45274261603375526,0.6041666666666666,0.8104441199960067,0.43272151898734174,0.55,0.45274261603375526,0.6041666666666666,0.8053979508873376,0.43272151898734174
17,0.01,0.01,2.284048318862915,0.46861952543258667,0.28052034974098206,0.6567187309265137,0.006163011305034161,0.0006650621653534472,0.01900039240717888,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.8230502136752137,0.4459649122807018,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.820713141025641,0.4459649122807018
18,0.01,0.01,2.2778871059417725,0.44215166568756104,0.25327518582344055,0.6310281753540039,0.003932000137865543,0.0017364185769110918,0.019110986962914467,0.6666666666666666,0.7079493087557603,0.7425595238095237,0.8477087148962149,0.6633736559139785,0.7,0.7277526395173454,0.7961309523809524,0.8387101902726902,0.6918552036199095
19,0.01,0.01,2.1194140911102295,0.4309760630130768,0.23794995248317719,0.6240021586418152,0.004344265442341566,0.00014928224845789373,0.018873846158385277,0.7166666666666667,0.7861635220125786,0.8065476190476191,0.8784722222222223,0.7166666666666667,0.7166666666666667,0.7861635220125786,0.8065476190476191,0.8784722222222223,0.7166666666666667
20,0.01,0.01,2.3187811374664307,0.44017040729522705,0.2764676511287689,0.6038731932640076,0.014533677138388157,0.005248062312602997,0.03443765267729759,0.6666666666666666,0.6789983164983164,0.6418650793650794,0.8723004426129425,0.6692929292929293,0.6833333333333333,0.7179894179894181,0.689484126984127,0.8792639652014652,0.6874867724867725
21,0.009999830837037664,0.009999830837037664,2.1490845680236816,0.475204199552536,0.36245065927505493,0.5879577398300171,0.01142408512532711,0.0047073219902813435,0.030015606433153152,0.7166666666666667,0.7657905510521575,0.7901785714285715,0.9083199786324787,0.7168107754032588,0.7166666666666667,0.7636694817022686,0.7847222222222222,0.899588548026048,0.7163156151680743
22,0.009999323359712722,0.009999323359712722,2.020582437515259,0.40113234519958496,0.2862631380558014,0.5160015821456909,0.02248421311378479,0.0023411959409713745,0.005093186628073454,0.6166666666666667,0.6517707858337133,0.7549603174603176,0.904831857956858,0.5774737802097583,0.6166666666666667,0.6558635714822327,0.7495039682539683,0.9015186202686203,0.5861295169408759
23,0.009998477602710573,0.009998477602710573,1.9670498371124268,0.4088873565196991,0.26494139432907104,0.5528333187103271,0.01634213887155056,0.0021932669915258884,0.024833276867866516,0.7666666666666667,0.7909170414792603,0.8323412698412698,0.9250292531542531,0.7653766866566716,0.75,0.7665006506034908,0.8219246031746031,0.9205649674399674,0.747756539686813
24,0.009997293623837585,0.009997293623837585,1.9990832805633545,0.3550708293914795,0.23045209050178528,0.4796895682811737,0.0043373554944992065,0.0022872532717883587,0.019961822777986526,0.7333333333333333,0.7214912280701755,0.7569444444444443,0.929828786255673,0.6981359649122807,0.7166666666666667,0.6995550745550746,0.7410714285714285,0.9283406910175778,0.6732233044733046
25,0.00999577150401714,0.00999577150401714,1.9429748058319092,0.37236571311950684,0.20804458856582642,0.5366868376731873,0.056958429515361786,0.0014861547388136387,0.02926839329302311,0.7,0.7380952380952381,0.8070436507936508,0.9391643580912449,0.6854166666666667,0.7,0.7380952380952381,0.8070436507936508,0.9391643580912449,0.6854166666666667
26,0.009993911347284109,0.009993911347284109,1.8995361328125,0.3467558026313782,0.19175654649734497,0.5017550587654114,0.02014865167438984,0.00042286905227229,0.019692737609148026,0.6833333333333333,0.7241663556053254,0.7966269841269842,0.9418734545503414,0.6654278648749533,0.6833333333333333,0.7241663556053254,0.7966269841269842,0.9415014307408175,0.6654278648749533
27,0.009991713280777732,0.009991713280777732,1.8726592063903809,0.3186606466770172,0.14586412906646729,0.49145716428756714,0.016749132424592972,0.00012379675172269344,0.017934011295437813,0.7666666666666667,0.7916666666666666,0.8377976190476191,0.9435859279609279,0.7645833333333333,0.75,0.7789888682745826,0.8273809523809524,0.941725808913309,0.7471049783549784
28,0.009989177454732934,0.009989177454732934,1.713234782218933,0.27570077776908875,0.13624592125415802,0.41515564918518066,0.010947301983833313,0.0010571491438895464,0.011056734248995781,0.7666666666666667,0.7735042735042734,0.7777777777777777,0.9546544312169312,0.7292735042735042,0.8,0.8140350877192982,0.8095238095238096,0.9536083129833131,0.7757894736842105
29,0.00998630404247006,0.00998630404247006,1.8510797023773193,0.3891448974609375,0.2701663672924042,0.5081234574317932,0.020320259034633636,0.00114445632789284,0.015075393952429295,0.8333333333333334,0.8410778289810548,0.8740079365079364,0.9456908831908831,0.832728494623656,0.8333333333333334,0.8410778289810548,0.8740079365079364,0.9453188593813594,0.832728494623656
30,0.009983093240383016,0.009983093240383016,1.7090033292770386,0.25392165780067444,0.13011761009693146,0.3777257204055786,0.005733597092330456,0.0015621385537087917,0.0012173386057838798,0.7666666666666667,0.7798289528577388,0.8377976190476191,0.9397957366707366,0.7641635377555277,0.7666666666666667,0.7798289528577388,0.8377976190476191,0.939051689051689,0.7641635377555277
31,0.009979545267925863,0.009979545267925863,1.5889124870300293,0.2597396671772003,0.14825113117694855,0.3712281882762909,0.004558418411761522,0.002613876713439822,0.0074781752191483974,0.8,0.7799242424242424,0.7470238095238094,0.9402027370777369,0.7981818181818182,0.8166666666666667,0.8195767195767196,0.7946428571428571,0.9432488807488807,0.8174338624338624
32,0.009975660367597807,0.009975660367597807,1.6645355224609375,0.35465797781944275,0.36798784136772156,0.34132811427116394,0.013356403447687626,0.007658108603209257,0.01994429901242256,0.8,0.8100079744816587,0.8368055555555555,0.9485271672771672,0.796341706539075,0.8,0.8100079744816587,0.8368055555555555,0.9512712403337403,0.796341706539075
33,0.009971438804926623,0.009971438804926623,1.5336343050003052,0.2640298306941986,0.1486668437719345,0.3793928325176239,0.012837102636694908,0.0017734646098688245,0.006032783538103104,0.8166666666666667,0.8295197740112995,0.8690476190476191,0.9528769841269842,0.815981638418079,0.8,0.816904047976012,0.8586309523809524,0.9525049603174603,0.7989848825587207
34,0.00996688086845051,0.00996688086845051,1.3946785926818848,0.21434473991394043,0.14157792925834656,0.2871115505695343,0.00561754684895277,0.0016449268441647291,0.005248913541436195,0.8166666666666667,0.8188779707153646,0.8745039682539683,0.950574888074888,0.815618222880304,0.8,0.8059181119256212,0.8640873015873015,0.9498308404558404,0.7981047738244234
35,0.009961986869698373,0.009961986869698373,1.317898154258728,0.2300286442041397,0.16584593057632446,0.29421135783195496,0.007042896002531052,0.0013601373648270965,0.005684295669198036,0.8333333333333334,0.8395833333333332,0.8685515873015873,0.9625146265771266,0.8320833333333333,0.8333333333333334,0.8395833333333332,0.8685515873015873,0.9610265313390313,0.8320833333333333
36,0.009956757143168527,0.009956757143168527,1.2167158126831055,0.20099425315856934,0.1147652417421341,0.28722327947616577,0.0023329011164605618,0.001194676267914474,0.0013876633020117879,0.8833333333333333,0.905345069524174,0.8998015873015873,0.9723971052096053,0.8814580941446614,0.8833333333333333,0.905345069524174,0.8998015873015873,0.9723971052096053,0.8814580941446614
37,0.009951192046305833,0.009951192046305833,1.169184684753418,0.20288005471229553,0.16694216430187225,0.2388179451227188,0.0021791087929159403,0.0007851543487049639,0.0030274877790361643,0.7666666666666667,0.7839846743295018,0.7688492063492064,0.9490518162393161,0.7678199233716475,0.7666666666666667,0.7839846743295018,0.7688492063492064,0.9509119352869352,0.7678199233716475
38,0.009945291959477269,0.009945291959477269,1.4237377643585205,0.22901412844657898,0.22973746061325073,0.22829079627990723,0.00962379015982151,0.00014106144953984767,0.003942607436329126,0.7833333333333333,0.8183355825461088,0.816468253968254,0.9412615740740741,0.7853882141250562,0.7833333333333333,0.8183355825461088,0.816468253968254,0.9420056216931217,0.7853882141250562
39,0.009939057285945933,0.009939057285945933,1.1526435613632202,0.2540123164653778,0.23324528336524963,0.274779349565506,0.005393247585743666,0.00026454307953827083,0.002605140907689929,0.8166666666666667,0.832831541218638,0.8253968253968255,0.9485526048026047,0.7975842293906811,0.8166666666666667,0.832831541218638,0.8253968253968255,0.94747150997151,0.7975842293906811
40,0.009932488451843476,0.009932488451843476,1.382500410079956,0.24120685458183289,0.1443691998720169,0.33804452419281006,0.029871905222535133,0.0012587016681209207,0.009991360828280449,0.8833333333333333,0.905345069524174,0.8998015873015873,0.960969296906797,0.8814580941446614,0.8666666666666667,0.8775446775446776,0.8893849206349206,0.9602252492877493,0.8647552447552447
41,0.009925585906140986,0.009925585906140986,1.096987247467041,0.17509551346302032,0.15368704497814178,0.19650398194789886,0.0030790462624281645,0.0013663030695170164,0.0007469612755812705,0.8333333333333334,0.8421717171717172,0.8794642857142857,0.9626545329670328,0.8328914141414142,0.8333333333333334,0.8421717171717172,0.8794642857142857,0.9607944139194139,0.8328914141414142
42,0.009918350120618293,0.009918350120618293,1.0688323974609375,0.17762133479118347,0.19217437505722046,0.1630682796239853,0.0015740836970508099,0.0013487506657838821,0.0008445718558505177,0.8666666666666667,0.882155376212603,0.9112103174603176,0.9650965354090354,0.8665313442569496,0.85,0.8695906432748538,0.9007936507936508,0.9665846306471307,0.8496783625730994
43,0.009910781589831726,0.009910781589831726,1.0385079383850098,0.17060184478759766,0.13887761533260345,0.20232607424259186,0.0009803012944757938,0.0011222073808312416,0.0009442316950298846,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.9669566544566545,0.8675464320625611,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.9680727258852259,0.8675464320625611
44,0.009902880831080306,0.009902880831080306,0.8503332138061523,0.11827835440635681,0.1199570819735527,0.11659961938858032,0.0020148479379713535,0.00145716464612633,0.0012751551112160087,0.8333333333333334,0.8209680268503798,0.7777777777777778,0.956260175010175,0.8261305423070129,0.8333333333333334,0.8209680268503798,0.7777777777777778,0.9555161273911273,0.8261305423070129
45,0.009894648384370404,0.009894648384370404,1.0729987621307373,0.20716294646263123,0.16621819138526917,0.2481076866388321,0.0007024001679383218,0.002621543360874057,0.0012906903866678476,0.8333333333333334,0.8266499582289056,0.7886904761904763,0.9493761446886447,0.8306808688387636,0.85,0.8607052748929179,0.8363095238095237,0.9497481684981685,0.847776213108021
46,0.009886084812378817,0.009886084812378817,0.9156794548034668,0.16878870129585266,0.1706065982580185,0.16697081923484802,0.0008017246727831662,0.003498632228001952,0.003314891830086708,0.8166666666666667,0.8598389229474698,0.8690476190476191,0.9539103835978836,0.8186500781343912,0.8166666666666667,0.8598389229474698,0.8690476190476191,0.9539103835978836,0.8186500781343912
47,0.009877190700414313,0.009877190700414313,0.8890042901039124,0.09087928384542465,0.06372980028390884,0.11802876740694046,0.005244084168225527,0.005396839696913958,0.009723765775561333,0.8166666666666667,0.8440058479532163,0.8745039682539683,0.9564795736670737,0.8163815789473683,0.8166666666666667,0.8440058479532163,0.8745039682539683,0.9561075498575499,0.8163815789473683
48,0.00986796665637763,0.00986796665637763,0.8634031414985657,0.09659083932638168,0.062116920948028564,0.1310647577047348,0.005728541407734156,0.00408966513350606,0.0061595565639436245,0.8333333333333334,0.8410778289810548,0.8740079365079364,0.9562124796499797,0.832728494623656,0.8333333333333334,0.8410778289810548,0.8740079365079364,0.9558404558404558,0.832728494623656
49,0.009858413310719925,0.009858413310719925,0.7679566144943237,0.08443304896354675,0.06566603481769562,0.10320006310939789,0.0025244588032364845,0.003477636957541108,0.0026813973672688007,0.8166666666666667,0.838034188034188,0.8526785714285715,0.9579104344729344,0.814465811965812,0.8333333333333334,0.8525237127371273,0.8685515873015873,0.9575384106634107,0.832059620596206
50,0.009848531316399685,0.009848531316399685,0.8463015556335449,0.09402986615896225,0.0705300122499466,0.1175297200679779,0.001814199727959931,0.0029193267691880465,0.0021400577388703823,0.85,0.8679913893028647,0.8898809523809524,0.9660377238502238,0.8498973339956948,0.85,0.8679913893028647,0.8898809523809524,0.9656657000407,0.8498973339956948
51,0.009838321348838096,0.009838321348838096,0.803421139717102,0.06877745687961578,0.0659528598189354,0.07160206139087677,0.001857635797932744,0.0033786047715693712,0.0010382473701611161,0.8333333333333334,0.8555555555555556,0.8794642857142857,0.9613140833659702,0.8333333333333334,0.8333333333333334,0.8555555555555556,0.8794642857142857,0.961686107175494,0.8333333333333334
52,0.009827784105872876,0.009827784105872876,0.7037262916564941,0.06090833246707916,0.051497459411621094,0.07031920552253723,0.0022854970302432775,0.0039917766116559505,0.0006418933044187725,0.85,0.8666666666666667,0.8844246031746031,0.9563174094424095,0.8493650793650793,0.85,0.8666666666666667,0.8844246031746031,0.9563174094424095,0.8493650793650793
53,0.009816920307710586,0.009816920307710586,0.713614821434021,0.04883507266640663,0.04238183796405792,0.05528830736875534,0.0042647006921470165,0.006495477166026831,0.00017589466006029397,0.85,0.8666666666666667,0.8844246031746031,0.9473616006634874,0.8493650793650793,0.85,0.8666666666666667,0.8844246031746031,0.9477336244730113,0.8493650793650793
54,0.0098057306968774,0.0098057306968774,0.6763867139816284,0.05333183705806732,0.044938694685697556,0.06172497943043709,0.007107955869287252,0.010845385491847992,0.00029621736030094326,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.9565145502645502,0.8675464320625611,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.9568865740740741,0.8675464320625611
55,0.009794216038168352,0.009794216038168352,0.6932610273361206,0.042497746646404266,0.04522678628563881,0.03976871073246002,0.0015543136978521943,0.0021063925232738256,0.0005794059834443033,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.9498276607651608,0.8675464320625611,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.9506066849816849,0.8675464320625611
56,0.009782377118595071,0.009782377118595071,0.6960488557815552,0.049103133380413055,0.05765417218208313,0.04055209085345268,0.003728755284100771,0.010678738355636597,0.0008440166129730642,0.8833333333333333,0.907191994996873,0.9052579365079364,0.9613158831908831,0.8828080050031271,0.8833333333333333,0.907191994996873,0.9052579365079364,0.9613158831908831,0.8828080050031271
57,0.009770214747331984,0.009770214747331984,0.6446250677108765,0.04100362956523895,0.039105676114559174,0.04290158674120903,0.007189314346760511,0.021874895319342613,0.0020122933201491833,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.963280932030932,0.8675464320625611,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.963280932030932,0.8675464320625611
58,0.009757729755661011,0.009757729755661011,0.6507681608200073,0.042106032371520996,0.03142457827925682,0.05278749018907547,0.001999495318159461,0.0022101234644651413,0.0038239462301135063,0.85,0.8440270323991254,0.8154761904761904,0.9638628154253155,0.8497326575233551,0.85,0.8440270323991254,0.8154761904761904,0.9627117673992673,0.8497326575233551
59,0.009744922996914747,0.009744922996914747,0.6575217247009277,0.09697277098894119,0.14609894156455994,0.04784660413861275,0.00993872806429863,0.02248873934149742,0.0021941191516816616,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.9731761294261294,0.8675464320625611,0.8666666666666667,0.8963831867057674,0.9002976190476191,0.9731761294261294,0.8675464320625611
60,0.00973179534641814,0.00973179534641814,0.6331521272659302,0.05001703277230263,0.053474195301532745,0.04655987024307251,0.0013438067398965359,0.0015683297533541918,0.003315636422485113,0.8666666666666667,0.8792005420054201,0.8948412698412698,0.9763971560846562,0.8657994579945799,0.8666666666666667,0.8792005420054201,0.8948412698412698,0.9763971560846562,0.8657994579945799
61,0.009718347701428667,0.009718347701428667,0.608936071395874,0.04048684984445572,0.04137517884373665,0.03959852457046509,0.0004574580816552043,0.0002629552618600428,0.001970509998500347,0.8666666666666667,0.8775446775446776,0.8893849206349206,0.9723398707773708,0.8647552447552447,0.8666666666666667,0.8775446775446776,0.8893849206349206,0.9727118945868947,0.8647552447552447
62,0.009704580981074998,0.009704580981074998,0.6048475503921509,0.047345880419015884,0.05846172198653221,0.03623003885149956,0.00119428348261863,0.0023873108439147472,0.0005098474211990833,0.9,0.9196969696969698,0.9156746031746031,0.9702349155474156,0.8990151515151514,0.9,0.9196969696969698,0.9156746031746031,0.9702349155474156,0.8990151515151514
63,0.009690496126294182,0.009690496126294182,0.5784024000167847,0.038872260600328445,0.04060731828212738,0.03713720291852951,0.0007907965919002891,0.0002594635880086571,0.0004556872008834034,0.9,0.9222873900293256,0.9265873015873015,0.9664320054945055,0.9006598240469208,0.9,0.9222873900293256,0.9265873015873015,0.9664320054945055,0.9006598240469208
64,0.009676094099767331,0.009676094099767331,0.604656994342804,0.035450488328933716,0.03543449193239212,0.03546648845076561,0.00036063932930119336,0.0006979581667110324,0.0019220925169065595,0.9,0.9196969696969698,0.9156746031746031,0.963188721001221,0.8990151515151514,0.9,0.9196969696969698,0.9156746031746031,0.9635607448107448,0.8990151515151514
65,0.009661375885853831,0.009661375885853831,0.5830492377281189,0.0353073887526989,0.0410056971013546,0.02960907854139805,0.0006439127610065043,0.0005997114931233227,0.0006203477969393134,0.8833333333333333,0.907191994996873,0.9052579365079364,0.9557005494505494,0.8828080050031271,0.8833333333333333,0.907191994996873,0.9052579365079364,0.9557005494505494,0.8828080050031271
66,0.00964634249052405,0.00964634249052405,0.6089551448822021,0.06500423699617386,0.08163323998451233,0.04837523400783539,0.0034989030100405216,0.008210861124098301,0.004151255823671818,0.8666666666666667,0.8984674329501917,0.9112103174603176,0.9642698158323159,0.868103448275862,0.8666666666666667,0.8984674329501917,0.9112103174603176,0.9642698158323159,0.868103448275862
67,0.009630994941290591,0.009630994941290591,0.5997214317321777,0.04284501075744629,0.057944830507040024,0.027745187282562256,0.006117482669651508,0.013492424041032791,0.0019160715164616704,0.8833333333333333,0.9098967820279297,0.9161706349206349,0.9744670838420838,0.8843533697632059,0.8833333333333333,0.9098967820279297,0.9161706349206349,0.9744670838420838,0.8843533697632059
68,0.009615334287138054,0.009615334287138054,0.5814586877822876,0.04076415300369263,0.04001915827393532,0.04150914400815964,0.011711588129401207,0.015834877267479897,0.0016197565710172057,0.8666666666666667,0.8792005420054201,0.8948412698412698,0.9711761039886039,0.8657994579945799,0.8666666666666667,0.8792005420054201,0.8948412698412698,0.9711761039886039,0.8657994579945799
69,0.00959936159845135,0.00959936159845135,0.6018626689910889,0.04057440161705017,0.046764012426137924,0.034384794533252716,0.0006271135061979294,0.0005139335989952087,0.0011595732066780329,0.85,0.8679913893028647,0.8898809523809524,0.9774432743182743,0.8498973339956948,0.85,0.8679913893028647,0.8898809523809524,0.9774432743182743,0.8498973339956948
70,0.009583077966942534,0.009583077966942534,0.5811497569084167,0.040324822068214417,0.03955879434943199,0.04109084606170654,0.0011469860328361392,0.0018138117156922817,0.0015376023948192596,0.8833333333333333,0.8813222772906341,0.9161706349206349,0.975885225885226,0.8835168064557124,0.8833333333333333,0.8813222772906341,0.9161706349206349,0.975885225885226,0.8835168064557124
71,0.009566484505576189,0.009566484505576189,0.5628930926322937,0.030120475217700005,0.03151506930589676,0.02872588112950325,0.0010698804398998618,0.0020881842356175184,0.0008906696457415819,0.8333333333333334,0.8395833333333332,0.8685515873015873,0.96365031609725,0.8320833333333333,0.8333333333333334,0.8395833333333332,0.8685515873015873,0.9632433156902497,0.8320833333333333
72,0.009549582348493355,0.009549582348493355,0.5773758292198181,0.04096232354640961,0.037460844963788986,0.04446379840373993,0.0010511360596865416,0.0016473872819915414,0.00019240158144384623,0.8666666666666667,0.8666666666666667,0.8948412698412698,0.9731188949938949,0.8662499999999999,0.8666666666666667,0.8666666666666667,0.8948412698412698,0.9731188949938949,0.8662499999999999
73,0.009532372650934018,0.009532372650934018,0.6042532324790955,0.03491789102554321,0.03975655883550644,0.030079226940870285,0.0031311900820583105,0.00475650280714035,0.0008038645028136671,0.8666666666666667,0.8792005420054201,0.8948412698412698,0.9729789886039885,0.8657994579945799,0.8666666666666667,0.8792005420054201,0.8948412698412698,0.9725719881969882,0.8657994579945799
74,0.009514856589158148,0.009514856589158148,0.5766108632087708,0.031060922890901566,0.027710678055882454,0.034411169588565826,0.002471763640642166,0.0042596980929374695,0.00045398043585009873,0.8666666666666667,0.8677035330261137,0.9002976190476191,0.9776181573056574,0.8665994623655915,0.8666666666666667,0.8677035330261137,0.9002976190476191,0.9772111568986569,0.8665994623655915
75,0.009497035360365296,0.009497035360365296,0.555577278137207,0.027689944952726364,0.03129936382174492,0.02408052794635296,0.001211621449328959,0.0020627579651772976,0.0007601231336593628,0.8833333333333333,0.8931216931216931,0.9107142857142857,0.9792334401709403,0.882962962962963,0.8833333333333333,0.8931216931216931,0.9107142857142857,0.9792334401709403,0.882962962962963
76,0.00947891018261278,0.00947891018261278,0.5963450074195862,0.058106496930122375,0.07235875725746155,0.043854232877492905,0.003096012631431222,0.003752317978069186,0.0012137737357988954,0.9333333333333333,0.931934731934732,0.9419642857142857,0.9864195411070411,0.932975912975913,0.9333333333333333,0.931934731934732,0.9419642857142857,0.9864195411070411,0.932975912975913
77,0.00946048229473242,0.00946048229473242,0.5610076189041138,0.03580864518880844,0.04601501300930977,0.025602275505661964,0.00514236930757761,0.009042012505233288,0.00025211923639290035,0.8833333333333333,0.8758331099794514,0.8735119047619048,0.9875210939479807,0.8832145090681676,0.9,0.9058773712737128,0.9211309523809524,0.9867420697314565,0.8995392953929539
78,0.009441752956245879,0.009441752956245879,0.5543361902236938,0.032985225319862366,0.03350071981549263,0.0324697345495224,0.0015085566556081176,0.002665802603587508,0.0004458368639461696,0.9,0.8893849206349206,0.8893849206349206,0.9875210939479807,0.9,0.9,0.8893849206349206,0.8893849206349206,0.9875210939479807,0.9
79,0.009422723447278559,0.009422723447278559,0.5943154096603394,0.05614877864718437,0.07130096107721329,0.04099659621715546,0.004396589007228613,0.00910479947924614,0.00014988142356742173,0.8833333333333333,0.8765842254214347,0.878968253968254,0.9871490701384569,0.8833763996554694,0.8833333333333333,0.8765842254214347,0.878968253968254,0.9871490701384569,0.8833763996554694
80,0.00940339506847212,0.00940339506847212,0.5948725938796997,0.05191505700349808,0.06841042637825012,0.035419683903455734,0.003747172886505723,0.008048154413700104,0.00017925094289239496,0.9,0.9058773712737128,0.9211309523809524,0.9852539744933613,0.8995392953929539,0.9,0.9058773712737128,0.9211309523809524,0.9863700459219328,0.8995392953929539
81,0.009383769140895582,0.009383769140895582,0.5683383345603943,0.038268666714429855,0.053102992475032806,0.023434342816472054,0.0007510295254178345,0.0016777559649199247,0.00014934668433852494,0.8833333333333333,0.8735194822151344,0.8625992063492064,0.9678388086406954,0.8819297558427993,0.9,0.9033209680268505,0.910218253968254,0.9734891189785057,0.897866101395513
