epoch,base_lr,correction_lr,base_loss,correction_loss,loss_ad_smci,loss_cn_smci,input_projection_gradient,output_ad_smci_gradient,output_cn_smci_gradient,base_acc,base_macro_f1,base_bacc,base_macro_auc,base_weighted_f1,corrected_acc,corrected_macro_f1,corrected_bacc,corrected_macro_auc,corrected_weighted_f1
11,0.01,0.01,5.6092095375061035,0.5187339186668396,0.3304036557674408,0.707064151763916,0.0024713370949029922,0.012574685737490654,0.006276420317590237,0.6,0.4967203339296362,0.5610119047619048,0.7899660721005061,0.4742397137745975,0.6,0.4967203339296362,0.5610119047619048,0.7918961443430783,0.4742397137745975
12,0.01,0.01,4.886392116546631,0.5097387433052063,0.33246442675590515,0.6870130896568298,0.0028485895600169897,0.010741212405264378,0.0075199236162006855,0.6,0.4967203339296362,0.5610119047619048,0.79715397286152,0.4742397137745975,0.6,0.4967203339296362,0.5610119047619048,0.7967819490519963,0.4742397137745975
13,0.01,0.01,3.7765390872955322,0.5237550735473633,0.3384052515029907,0.7091049551963806,0.0025005796924233437,0.0051915631629526615,0.00699732406064868,0.48333333333333334,0.5091489105573613,0.6026785714285715,0.8014910709486182,0.38567473215360537,0.48333333333333334,0.5091489105573613,0.6026785714285715,0.799119021701569,0.38567473215360537
14,0.01,0.01,3.0813145637512207,0.507659912109375,0.31615209579467773,0.6991676688194275,0.0010702580912038684,0.002586924936622381,0.01184487622231245,0.48333333333333334,0.5091489105573613,0.6026785714285715,0.8202176492270832,0.38567473215360537,0.48333333333333334,0.5091489105573613,0.6026785714285715,0.8176134825604165,0.38567473215360537
15,0.01,0.01,3.0562667846679688,0.48965102434158325,0.29539570212364197,0.6839063763618469,0.0015266300179064274,0.0014706209767609835,0.012576134875416756,0.5,0.5294842457313853,0.6130952380952381,0.8250666775136115,0.4150677697588453,0.5,0.5294842457313853,0.6130952380952381,0.8199155786125125,0.4150677697588453
16,0.01,0.01,3.1456544399261475,0.4643583297729492,0.25733599066734314,0.6713806390762329,0.0022612949833273888,0.0002792548621073365,0.013394146226346493,0.65,0.6786791639732818,0.6959325396825397,0.8182575799026269,0.6409690799396682,0.65,0.6741407528641572,0.7068452380952381,0.8135134814085285,0.6297790507364974
17,0.01,0.01,2.6426029205322266,0.4753209352493286,0.25749388337135315,0.6931480169296265,0.0029199994169175625,0.0002785736578516662,0.015654701739549637,0.6,0.4967203339296362,0.5610119047619048,0.8182925565001037,0.4742397137745975,0.6,0.4967203339296362,0.5610119047619048,0.8085022888973361,0.4742397137745975
18,0.01,0.01,2.7540535926818848,0.4425102770328522,0.20697756111621857,0.678043007850647,0.0031564522068947554,0.00037512375274673104,0.017357537522912025,0.6,0.4967203339296362,0.5610119047619048,0.817548508881056,0.4742397137745975,0.6,0.4967203339296362,0.5610119047619048,0.8120253861704333,0.4742397137745975
19,0.01,0.01,2.8336548805236816,0.4519764184951782,0.21324869990348816,0.6907041072845459,0.00791238434612751,0.000956431613303721,0.011147462762892246,0.5833333333333334,0.4597701149425288,0.5133928571428571,0.8184256835495042,0.4578544061302682,0.5833333333333334,0.4597701149425288,0.5133928571428571,0.8122284664147871,0.4578544061302682
20,0.01,0.01,2.3827826976776123,0.4474436640739441,0.21133007109165192,0.6835572719573975,0.008500903844833374,0.0003309403546154499,0.013449356891214848,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.824390783264604,0.4598039215686275,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.8280760447623656,0.4598039215686275
21,0.009999830837037664,0.009999830837037664,3.2676968574523926,0.4425104856491089,0.20303663611412048,0.6819843053817749,0.0055485256016254425,0.0005676216096617281,0.02184167318046093,0.6,0.5047619047619047,0.5982142857142857,0.8264607618970827,0.4742857142857143,0.6,0.5047619047619047,0.5982142857142857,0.8272397861136068,0.4742857142857143
22,0.009999323359712722,0.009999323359712722,3.9483160972595215,0.4348859190940857,0.2029508352279663,0.6668210029602051,0.007269177120178938,0.0005022934637963772,0.019461331889033318,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8298644107901184,0.46019076305220885,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8283063623570698,0.46019076305220885
23,0.009998477602710573,0.009998477602710573,3.136103391647339,0.4354199767112732,0.21537955105304718,0.6554604172706604,0.00921232346445322,0.0005803176900371909,0.022735847160220146,0.6,0.5047619047619047,0.5982142857142857,0.8325735072492148,0.4742857142857143,0.6,0.5047619047619047,0.5982142857142857,0.8353175803057878,0.4742857142857143
24,0.009997293623837585,0.009997293623837585,2.2523298263549805,0.42493540048599243,0.1859089434146881,0.6639618873596191,0.016592273488640785,0.0005384928081184626,0.017085343599319458,0.5666666666666667,0.38518518518518513,0.42857142857142855,0.807451731095599,0.4311111111111111,0.5666666666666667,0.38518518518518513,0.42857142857142855,0.8097888037451716,0.4311111111111111
25,0.00999577150401714,0.00999577150401714,2.9327425956726074,0.5099865794181824,0.3542998731136322,0.6656732559204102,0.027886517345905304,0.0036013273056596518,0.028532182797789574,0.5833333333333334,0.43970037453183525,0.4761904761904762,0.8261296541072486,0.4535205992509363,0.5833333333333334,0.43970037453183525,0.4761904761904762,0.8295478215879161,0.4535205992509363
26,0.009993911347284109,0.009993911347284109,3.190707206726074,0.42057597637176514,0.20090682804584503,0.6402451395988464,0.009101590141654015,0.0002505157026462257,0.028472023084759712,0.6,0.5047619047619047,0.5982142857142857,0.8478886973875182,0.4742857142857143,0.6,0.5047619047619047,0.5982142857142857,0.8434244116732325,0.4742857142857143
27,0.009991713280777732,0.009991713280777732,2.7931361198425293,0.4049666225910187,0.17700640857219696,0.6329268217086792,0.03452843055129051,0.0012451522052288055,0.01690726913511753,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8364054544773883,0.46019076305220885,0.6,0.5160753880266076,0.6036706349206349,0.8331271933866273,0.49655395417590537
28,0.009989177454732934,0.009989177454732934,2.4581756591796875,0.4094266891479492,0.20000377297401428,0.6188495755195618,0.01956172287464142,0.0013497020117938519,0.01990600675344467,0.6166666666666667,0.5798766634209672,0.625,0.846828060566268,0.552161635832522,0.6833333333333333,0.6984550929562713,0.7103174603174603,0.8416197272329348,0.6780544645195078
29,0.00998630404247006,0.00998630404247006,2.274646282196045,0.39360326528549194,0.18177857995033264,0.6054279208183289,0.019706960767507553,0.0013000739272683859,0.026100074872374535,0.65,0.5828899321857067,0.5461309523809524,0.8243513670990086,0.6374387063119457,0.6166666666666667,0.5608465608465608,0.5252976190476191,0.8246884143110558,0.6074074074074074
30,0.009983093240383016,0.009983093240383016,2.257242441177368,0.43736732006073,0.25525179505348206,0.6194828152656555,0.034092094749212265,0.00011032754991902038,0.03169288858771324,0.65,0.6539175994284354,0.689484126984127,0.8433031634682578,0.6460101611494801,0.6666666666666666,0.6695889894419307,0.7053571428571428,0.8425591158492102,0.6644042232277526
31,0.009979545267925863,0.009979545267925863,2.1777291297912598,0.36889374256134033,0.16260141134262085,0.5751860737800598,0.005097197834402323,0.0012657942716032267,0.019649265334010124,0.65,0.6602225589689428,0.7003968253968255,0.8457588445795993,0.6487463837994214,0.6333333333333333,0.6396825396825396,0.6899801587301587,0.840108534241789,0.6322222222222221
32,0.009975660367597807,0.009975660367597807,2.042635440826416,0.3805486261844635,0.21667315065860748,0.5444241166114807,0.01642574742436409,0.0013536185724660754,0.011765135452151299,0.6833333333333333,0.6909254267744833,0.716765873015873,0.8291127439122722,0.6764150943396227,0.6666666666666666,0.6787410120743455,0.7008928571428571,0.8256595998341281,0.6614434947768281
33,0.009971438804926623,0.009971438804926623,1.9895014762878418,0.3510412573814392,0.15696848928928375,0.5451140403747559,0.03193894401192665,0.0008439263328909874,0.015495557337999344,0.6666666666666666,0.5895895895895896,0.5510912698412699,0.8518921679299037,0.6491491491491492,0.6833333333333333,0.5953088306029483,0.5560515873015873,0.8569383370385729,0.65946580652463
34,0.00996688086845051,0.00996688086845051,1.8408819437026978,0.3537195920944214,0.21224872767925262,0.49519044160842896,0.022930685430765152,0.000652498216368258,0.00022669734607916325,0.6333333333333333,0.6217388087310396,0.685515873015873,0.8628265842298862,0.6182375138734739,0.6333333333333333,0.6396581196581197,0.7172619047619048,0.857246227087029,0.6187521367521368
35,0.009961986869698373,0.009961986869698373,1.9989657402038574,0.3560526967048645,0.2121330201625824,0.4999723434448242,0.011273118667304516,0.0005473182536661625,0.004824936855584383,0.6666666666666666,0.6636262288436202,0.7698412698412698,0.8587905968507382,0.6611432046214655,0.65,0.6423747276688454,0.7594246031746031,0.8610577163053578,0.6462254901960786
36,0.009956757143168527,0.009956757143168527,1.996034860610962,0.42422008514404297,0.4034525454044342,0.44498762488365173,0.004385729320347309,0.0007543066749349236,0.0007324813632294536,0.65,0.6614870509607352,0.7757936507936508,0.8739086461669009,0.6204093567251462,0.6666666666666666,0.6764440746134109,0.7862103174603176,0.8768848366430914,0.6419596421884751
37,0.009951192046305833,0.009951192046305833,1.9431880712509155,0.4089156985282898,0.28369104862213135,0.5341403484344482,0.025423729792237282,0.0002933862851932645,0.010001144371926785,0.6,0.525,0.5773809523809524,0.8713744326951876,0.53375,0.55,0.43323293172690763,0.5297619047619048,0.8687702660285209,0.4327560240963855
38,0.009945291959477269,0.009945291959477269,1.8617342710494995,0.3559011220932007,0.15187010169029236,0.5599321722984314,0.09636688977479935,0.000329546193825081,0.053155869245529175,0.7,0.6165266106442577,0.59375,0.8727286809539168,0.6888235294117647,0.7,0.6102125994521977,0.59375,0.8715776329278689,0.6906786661449502
39,0.009939057285945933,0.009939057285945933,1.7180757522583008,0.30396729707717896,0.23179329931735992,0.3761413097381592,0.008913697674870491,0.00019069790141656995,0.0028565002139657736,0.7166666666666667,0.6374511157119852,0.6041666666666666,0.8679623246250605,0.7037842190016103,0.7333333333333333,0.6404761904761904,0.6145833333333334,0.8694504198631557,0.7205952380952382
40,0.009932488451843476,0.009932488451843476,1.749335765838623,0.3330419957637787,0.2891056537628174,0.37697833776474,0.004751347471028566,0.00016487736138515174,0.000557970954105258,0.7,0.6142857142857143,0.5882936507936508,0.8789404166762657,0.6878571428571428,0.7166666666666667,0.626170699410136,0.5987103174603174,0.8816145365378856,0.7035825207656193
41,0.009925585906140986,0.009925585906140986,1.5873124599456787,0.2811342477798462,0.21068736910820007,0.3515811264514923,0.004554208368062973,0.0001763639011187479,0.001512926653958857,0.75,0.7224641889276034,0.7420634920634921,0.9021583980310396,0.7524366047231901,0.75,0.7224641889276034,0.7420634920634921,0.8976941123167538,0.7524366047231901
42,0.009918350120618293,0.009918350120618293,1.5090994834899902,0.25638899207115173,0.18369555473327637,0.3290824294090271,0.002827784512192011,0.0002423317200737074,0.0013502873480319977,0.7166666666666667,0.6974733207784055,0.7266865079365079,0.9089802144047426,0.7170221280602637,0.7166666666666667,0.6974733207784055,0.7266865079365079,0.9067130949501232,0.7170221280602637
43,0.009910781589831726,0.009910781589831726,1.4966816902160645,0.22387078404426575,0.1491411328315735,0.298600435256958,0.011269657872617245,0.00031849523657001555,0.006242290139198303,0.75,0.7168219461697722,0.7256944444444445,0.891859499907849,0.7503079710144929,0.7666666666666667,0.7322984749455337,0.7415674603174603,0.8892553332411822,0.7686683006535947
44,0.009902880831080306,0.009902880831080306,1.4607090950012207,0.26546359062194824,0.16180796921253204,0.36911922693252563,0.026568664237856865,0.0004761632881127298,0.006798106711357832,0.6833333333333333,0.6782861292665214,0.7222222222222222,0.9084811229563589,0.671677559912854,0.7166666666666667,0.7050475729721013,0.7430555555555555,0.9088531467658827,0.7092726979519431
45,0.009894648384370404,0.009894648384370404,1.5354737043380737,0.2635593116283417,0.08909342437982559,0.43802517652511597,0.012168686836957932,0.00028720477712340653,0.005981326103210449,0.6833333333333333,0.6294017094017094,0.642361111111111,0.8977905829320925,0.6754017094017094,0.6833333333333333,0.6294017094017094,0.642361111111111,0.9000577023867118,0.6754017094017094
46,0.009886084812378817,0.009886084812378817,1.3425014019012451,0.20559504628181458,0.09552169591188431,0.31566840410232544,0.01432053092867136,0.0004721597069874406,0.006151272915303707,0.6666666666666666,0.6138680033416876,0.6091269841269841,0.8699110550525645,0.6463157894736842,0.6833333333333333,0.6329134664618535,0.625,0.8677138887928982,0.6681146953405019
47,0.009877190700414313,0.009877190700414313,1.8311318159103394,0.5946871638298035,0.2472284585237503,0.942145824432373,0.12863905727863312,0.0003774604119826108,0.042250216007232666,0.7833333333333333,0.671957671957672,0.6731150793650794,0.8858491645932682,0.7732804232804232,0.75,0.6461651745921017,0.652281746031746,0.8880813074504111,0.7389470216641475
48,0.00986796665637763,0.00986796665637763,1.4625747203826904,0.28416767716407776,0.16262592375278473,0.4057094156742096,0.004831740632653236,0.00023727044754195958,0.006108734756708145,0.7666666666666667,0.6930896526641207,0.6999007936507936,0.8760221205681112,0.7606073831605747,0.7666666666666667,0.6930896526641207,0.6999007936507936,0.8752430963515869,0.7606073831605747
49,0.009858413310719925,0.009858413310719925,1.2516567707061768,0.19859370589256287,0.08006137609481812,0.3171260356903076,0.011024056002497673,0.0005393894971348345,0.008045444265007973,0.7833333333333333,0.7555555555555555,0.7628968253968255,0.9172389509948472,0.7844444444444445,0.7833333333333333,0.7555555555555555,0.7628968253968255,0.9183899990208952,0.7844444444444445
50,0.009848531316399685,0.009848531316399685,1.2891384363174438,0.16999328136444092,0.055382754653692245,0.2846038043498993,0.014211167581379414,0.0008436166681349277,0.003090535756200552,0.7666666666666667,0.7548576902025177,0.7688492063492064,0.9133234918907088,0.7650143678160919,0.7666666666666667,0.7548576902025177,0.7688492063492064,0.9140675395097565,0.7650143678160919
51,0.009838321348838096,0.009838321348838096,1.1630585193634033,0.18759140372276306,0.13477100431919098,0.24041180312633514,0.005858120508491993,0.0006249155849218369,0.009316440671682358,0.7666666666666667,0.753735511800028,0.7579365079365079,0.9199277094324264,0.7666911045943304,0.7666666666666667,0.753735511800028,0.7579365079365079,0.9199277094324264,0.7666911045943304
52,0.009827784105872876,0.009827784105872876,1.101765513420105,0.1587570160627365,0.09011811763048172,0.2273959219455719,0.0036132470704615116,0.0004992758622393012,0.0088438605889678,0.8,0.7787698412698413,0.7787698412698413,0.9412027797935817,0.8,0.8,0.7787698412698413,0.7787698412698413,0.9415748036031055,0.8
53,0.009816920307710586,0.009816920307710586,1.0305968523025513,0.14023920893669128,0.08022316545248032,0.20025524497032166,0.003135479288175702,0.00042110434151254594,0.016742344945669174,0.8,0.755031305903399,0.7470238095238094,0.9299090584467944,0.7981514609421586,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9302810822563181,0.8329178885630498
54,0.0098057306968774,0.0098057306968774,0.9561455845832825,0.14565737545490265,0.10652900487184525,0.18478575348854065,0.004633333999663591,0.00035197188844904304,0.015510487370193005,0.8,0.7801242236024845,0.7896825396825397,0.9122697543982922,0.7991304347826087,0.8,0.7801242236024845,0.7896825396825397,0.9155547948295589,0.7991304347826087
55,0.009794216038168352,0.009794216038168352,1.1042364835739136,0.13180403411388397,0.07606792449951172,0.18754014372825623,0.0014374790480360389,0.0004240458947606385,0.0044437008909881115,0.8333333333333334,0.7963657581061933,0.810515873015873,0.8970947106265502,0.8343919313161623,0.8333333333333334,0.7963657581061933,0.810515873015873,0.899853302270755,0.8343919313161623
56,0.009782377118595071,0.009782377118595071,0.9646972417831421,0.11538190394639969,0.06578411161899567,0.1649796962738037,0.0013633293565362692,0.0007082537049427629,0.002995769027620554,0.8333333333333334,0.7963657581061933,0.810515873015873,0.8790962215195705,0.8343919313161623,0.8333333333333334,0.7963657581061933,0.810515873015873,0.8805843167576658,0.8343919313161623
57,0.009770214747331984,0.009770214747331984,0.9059861898422241,0.09810806810855865,0.05721370130777359,0.13900244235992432,0.0012802345445379615,0.0006712554022669792,0.0013638531090691686,0.8666666666666667,0.8169191919191919,0.7996031746031745,0.8899326073559565,0.8626262626262626,0.85,0.793872793872794,0.7891865079365079,0.889967583953433,0.8471195471195472
58,0.009757729755661011,0.009757729755661011,0.9334908127784729,0.11351077258586884,0.04881598427891731,0.17820556461811066,0.0037964186631143093,0.0006378487451002002,0.00794359389692545,0.8666666666666667,0.7952380952380952,0.7514880952380952,0.882562204348761,0.8573809523809524,0.85,0.7936854190585533,0.7782738095238094,0.8823446055167753,0.848486414083429
59,0.009744922996914747,0.009744922996914747,0.8500388860702515,0.084066241979599,0.04945309832692146,0.11867938190698624,0.0015896179247647524,0.000371727132005617,0.007344047073274851,0.8333333333333334,0.719234360410831,0.6989087301587302,0.8726158319318696,0.8182352941176471,0.8333333333333334,0.7510822510822511,0.736111111111111,0.8721738549273926,0.8275252525252526
60,0.00973179534641814,0.00973179534641814,0.7873966097831726,0.08633747696876526,0.06390562653541565,0.10876933485269547,0.0034911129623651505,0.00045522311120294034,0.003192733973264694,0.8,0.7801242236024845,0.7896825396825397,0.8872652668348423,0.7991304347826087,0.8,0.7801242236024845,0.7896825396825397,0.8873847152149038,0.7991304347826087
61,0.009718347701428667,0.009718347701428667,0.9037095308303833,0.1071472242474556,0.07252919673919678,0.14176525175571442,0.0020872699096798897,0.0005121440626680851,0.0025240927934646606,0.8,0.7471721826560535,0.7524801587301587,0.8803094834934457,0.7990469208211143,0.8,0.7471721826560535,0.7524801587301587,0.8795304592769216,0.7990469208211143
62,0.009704580981074998,0.009704580981074998,0.8072251677513123,0.07626041024923325,0.03697437047958374,0.11554645001888275,0.0009205339592881501,0.00043897272553294897,0.0006357620586641133,0.8,0.7495726495726496,0.7251984126984127,0.8636607430829129,0.7962393162393162,0.8,0.7495726495726496,0.7251984126984127,0.8650856644665607,0.7962393162393162
63,0.009690496126294182,0.009690496126294182,1.0933115482330322,0.18143226206302643,0.036211930215358734,0.3266525864601135,0.01192706823348999,0.0007256995886564255,0.010789478197693825,0.8333333333333334,0.7870370370370371,0.7514880952380952,0.85745674660769,0.8287037037037037,0.8333333333333334,0.7870370370370371,0.7514880952380952,0.8575761949877516,0.8287037037037037
64,0.009676094099767331,0.009676094099767331,0.9541738033294678,0.11763890087604523,0.07714887708425522,0.15812893211841583,0.004916397389024496,0.0003736866929102689,0.00779175478965044,0.8,0.755426890910762,0.7524801587301587,0.8311979610623478,0.7974579542321477,0.8,0.755426890910762,0.7524801587301587,0.8309453856328856,0.7974579542321477
65,0.009661375885853831,0.009661375885853831,0.8722264170646667,0.11456283926963806,0.04108314961194992,0.1880425214767456,0.013191819190979004,0.0006973613635636866,0.02211589366197586,0.7833333333333333,0.712403100775194,0.6994047619047619,0.8299750400281062,0.7780232558139536,0.7833333333333333,0.712403100775194,0.6994047619047619,0.8292309924090585,0.7780232558139536
66,0.00964634249052405,0.00964634249052405,0.7730258703231812,0.08630266040563583,0.039396900683641434,0.13320842385292053,0.006956984288990498,0.0007033583242446184,0.010023877024650574,0.8,0.7222222222222223,0.6934523809523809,0.8493352766642861,0.7944444444444445,0.8,0.7222222222222223,0.6934523809523809,0.8512516702375192,0.7944444444444445
67,0.009630994941290591,0.009630994941290591,0.8204092979431152,0.09389858692884445,0.036058541387319565,0.15173862874507904,0.0055908625945448875,0.0005235437420196831,0.012259517796337605,0.8333333333333334,0.7506265664160402,0.7251984126984127,0.8675360060973268,0.8286340852130325,0.8166666666666667,0.7322850045962174,0.714781746031746,0.8694873762680366,0.8153132273269572
68,0.009615334287138054,0.009615334287138054,0.7621147036552429,0.07679639011621475,0.035895779728889465,0.11769700050354004,0.0030574181582778692,0.0003863476449623704,0.00833580456674099,0.8,0.7192531305903399,0.7152777777777777,0.8958785689328143,0.7964818127608825,0.8,0.7192531305903399,0.7152777777777777,0.895878568932814,0.7964818127608825
69,0.00959936159845135,0.00959936159845135,0.7574044466018677,0.06962158530950546,0.04452569782733917,0.09471747279167175,0.0009369845502078533,0.0006149030523374677,0.0003199386701453477,0.8,0.7192531305903399,0.7152777777777777,0.9032346933290331,0.7964818127608825,0.8,0.7192531305903399,0.7152777777777777,0.903761142116095,0.7964818127608825
70,0.009583077966942534,0.009583077966942534,0.7407573461532593,0.069412961602211,0.04259667173027992,0.09622924774885178,0.0014123991131782532,0.0005894164205528796,0.0012571652187034488,0.8333333333333334,0.7730355300014743,0.7624007936507936,0.8962858093164697,0.8347265221878224,0.8333333333333334,0.7730355300014743,0.7624007936507936,0.897303730293117,0.8347265221878224
71,0.009566484505576189,0.009566484505576189,0.6784133315086365,0.05877358466386795,0.036439117044210434,0.08110804855823517,0.0019333652453497052,0.0006917750579304993,0.0009157968452200294,0.85,0.8015903227170833,0.767361111111111,0.8888667510424586,0.8462081800109968,0.8333333333333334,0.7791307791307792,0.7569444444444443,0.8885791990155197,0.8316404316404317
72,0.009549582348493355,0.009549582348493355,0.8797629475593567,0.09856889396905899,0.03566679731011391,0.16147099435329437,0.003161034546792507,0.000847988820169121,0.0069820028729736805,0.85,0.8015903227170833,0.767361111111111,0.8945520379777455,0.8462081800109968,0.85,0.8015903227170833,0.767361111111111,0.8925025173551117,0.8462081800109968
73,0.009532372650934018,0.009532372650934018,0.8158462047576904,0.07741831988096237,0.03550411015748978,0.11933252960443497,0.0022501416970044374,0.0007280260906554759,0.005673038307577372,0.8833333333333333,0.8294314381270903,0.7991071428571428,0.8947620175509327,0.8800817539947975,0.8833333333333333,0.8294314381270903,0.7991071428571428,0.8931194973352993,0.8800817539947975
74,0.009514856589158148,0.009514856589158148,0.7097609043121338,0.058546051383018494,0.03825484961271286,0.07883725315332413,0.001760572544299066,0.0006118463934399188,0.0005461612599901855,0.8333333333333334,0.8174616303648562,0.810515873015873,0.8945939139040554,0.8326109732561346,0.8333333333333334,0.8174616303648562,0.810515873015873,0.8941869134970549,0.8326109732561346
75,0.009497035360365296,0.009497035360365296,0.7260757684707642,0.0741952657699585,0.036583006381988525,0.11180751770734787,0.003283974016085267,0.0005001489771530032,0.0034294479992240667,0.85,0.83000333000333,0.8209325396825397,0.8958012364557176,0.8491591741591741,0.8333333333333334,0.8055439184471442,0.810515873015873,0.8949872356417168,0.8329178885630498
76,0.00947891018261278,0.00947891018261278,0.7325360178947449,0.0679968073964119,0.03811802342534065,0.09787558764219284,0.0034216383937746286,0.00048070671618916094,0.0035815828014165163,0.8666666666666667,0.8228319783197833,0.8313492063492064,0.908666564916565,0.8688346883468835,0.8666666666666667,0.8228319783197833,0.8313492063492064,0.9101896367521368,0.8688346883468835
77,0.00946048229473242,0.00946048229473242,0.6807193160057068,0.06247963756322861,0.0334722064435482,0.09148707240819931,0.000984566519036889,0.00041646763565950096,0.002105933614075184,0.8666666666666667,0.822843822843823,0.8258928571428571,0.9097826363451365,0.8695415695415695,0.8666666666666667,0.822843822843823,0.8258928571428571,0.9089191403460272,0.8695415695415695
78,0.009441752956245879,0.009441752956245879,0.6421277523040771,0.0451287180185318,0.02614619955420494,0.06411123275756836,0.001047697034664452,0.0004280461580492556,0.003109447890892625,0.85,0.8094017094017095,0.8154761904761904,0.902588076231944,0.8522649572649573,0.85,0.8094017094017095,0.8154761904761904,0.9038585726380538,0.8522649572649573
79,0.009422723447278559,0.009422723447278559,0.6389619708061218,0.043334417045116425,0.024733154103159904,0.061935678124427795,0.0013611543690785766,0.0003355875378474593,0.0008136477554216981,0.8166666666666667,0.7922972806693737,0.7946428571428571,0.8958012364557176,0.816568229358927,0.8166666666666667,0.7922972806693737,0.7946428571428571,0.894004291262546,0.816568229358927
80,0.00940339506847212,0.00940339506847212,0.6315920352935791,0.037144213914871216,0.022865526378154755,0.05142289772629738,0.002283957554027438,0.0003187381662428379,0.0023732418194413185,0.7833333333333333,0.7416361416361417,0.7311507936507936,0.88146827076662,0.7817948717948718,0.7833333333333333,0.7416361416361417,0.7311507936507936,0.8818402945761438,0.7817948717948718
81,0.009383769140895582,0.009383769140895582,0.6309164762496948,0.03533553332090378,0.026544395834207535,0.04412666708230972,0.0001839758042478934,0.00045304250670596957,0.00019091126159764826,0.85,0.7816781028048633,0.7356150793650794,0.8791950919014598,0.8408559046587214,0.85,0.7816781028048633,0.7356150793650794,0.8802479894755838,0.8408559046587214
82,0.009363847005955023,0.009363847005955023,0.627463698387146,0.0546695739030838,0.04914039000868797,0.06019876152276993,0.0009367351885885,0.0003907358623109758,0.001868127379566431,0.8333333333333334,0.7581307581307581,0.7251984126984127,0.9002380448429976,0.8259074259074258,0.85,0.8026755852842808,0.7728174603174603,0.9002030682455211,0.8466740988480119
