epoch,lr,original_loss,utility_loss_unweighted,utility_loss_weighted,total_loss,adapter_gradient_norm,router_gradient_norm,global_gradient_norm,utility_valid_count,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.3096041679382324,0.0,0.0,3.3096041679382324,0.12942978739738464,0.0,2.8994734287261963,0,0.3389830508474576,0.1687763713080169,0.3333333333333333,0.7662597627967648,0.17163698777086464
2,0.01,2.881096363067627,0.0,0.0,2.881096363067627,0.058808475732803345,0.0005169642972759902,0.5581320524215698,0,0.3389830508474576,0.1687763713080169,0.3333333333333333,0.4814418240414445,0.17163698777086464
3,0.01,6.363072395324707,0.0,0.0,6.363072395324707,0.5669055581092834,0.027848783880472183,0.2381872534751892,0,0.2711864406779661,0.15920398009950248,0.17204301075268816,0.4345879294645898,0.25094864659752086
4,0.01,4.604666709899902,0.0,0.0,4.604666709899902,0.28651195764541626,0.00605187239125371,0.16228900849819183,0,0.3559322033898305,0.19444444444444445,0.22580645161290322,0.521972287674375,0.306497175141243
5,0.01,4.438113212585449,0.0,0.0,4.438113212585449,0.1147388443350792,0.004909400828182697,0.14958949387073517,0,0.5084745762711864,0.4073429951690821,0.5389784946236559,0.6214222579023339,0.4047948906902481
6,0.01,3.310546398162842,0.0,0.0,3.310546398162842,0.19299639761447906,0.0052580819465219975,0.1145750880241394,0,0.5423728813559322,0.4299355984898956,0.5295698924731184,0.805777108196463,0.43148635373028144
7,0.01,4.469707489013672,0.0,0.0,4.469707489013672,0.13259707391262054,0.004557070787996054,0.07367312163114548,0,0.5423728813559322,0.4299355984898956,0.5295698924731184,0.8533815014839683,0.43148635373028144
8,0.01,3.876262664794922,0.0,0.0,3.876262664794922,0.16078224778175354,0.009852610528469086,0.07892463356256485,0,0.559322033898305,0.44722222222222224,0.5403225806451614,0.8716523251153232,0.44505649717514123
9,0.01,3.4381937980651855,0.0,0.0,3.4381937980651855,0.19401311874389648,0.011920390650629997,0.10213278979063034,0,0.576271186440678,0.4657467925441782,0.5510752688172044,0.8661201122301692,0.4589687726942629
10,0.01,2.6595802307128906,0.0,0.0,2.6595802307128906,0.10264359414577484,0.006603296380490065,0.13349558413028717,0,0.576271186440678,0.47346213635354206,0.581989247311828,0.9101760141608338,0.45906119084452174
11,0.01,2.384345054626465,0.0,0.0,2.384345054626465,0.04790692776441574,0.0015246854163706303,0.1299746036529541,0,0.576271186440678,0.4657467925441782,0.5510752688172044,0.8748530512287628,0.4589687726942629
12,0.01,2.418630599975586,0.0,0.0,2.418630599975586,0.1437234878540039,0.0034497433807700872,0.16699495911598206,0,0.576271186440678,0.4657467925441782,0.5510752688172044,0.8902928086040042,0.4589687726942629
13,0.01,2.437986373901367,0.0,0.0,2.437986373901367,0.11885448545217514,0.002570333192124963,0.21419450640678406,0,0.5254237288135594,0.5338235294117647,0.6989247311827956,0.9100083292208531,0.41306081754735785
14,0.01,2.2314882278442383,0.0,0.0,2.2314882278442383,0.09106458723545074,0.004707385320216417,0.17392517626285553,0,0.4915254237288136,0.4861111111111111,0.6155913978494624,0.823538100103565,0.3898305084745763
15,0.01,2.3067517280578613,0.0,0.0,2.3067517280578613,0.06297022849321365,0.0015102665638551116,0.15359151363372803,0,0.4745762711864407,0.46345811051693403,0.6048387096774194,0.8256467599446727,0.3576543097978791
16,0.01,2.2538788318634033,0.0,0.0,2.2538788318634033,0.05449945107102394,0.0018511591479182243,0.5340331792831421,0,0.559322033898305,0.5694564279551337,0.689516129032258,0.874655015025034,0.4881180444860414
17,0.01,2.0435853004455566,0.0,0.0,2.0435853004455566,0.04113173112273216,0.0015845817979425192,0.10288219153881073,0,0.6101694915254238,0.513192931493585,0.603494623655914,0.8997201196442184,0.4878943416663589
18,0.01,2.1719157695770264,0.0,0.0,2.1719157695770264,0.08073603361845016,0.004098482895642519,0.04904353618621826,0,0.6101694915254238,0.513192931493585,0.603494623655914,0.9139087562237466,0.4878943416663589
19,0.01,2.079770088195801,0.0,0.0,2.079770088195801,0.02329488843679428,0.001214046380482614,0.09546750038862228,0,0.6101694915254238,0.513192931493585,0.603494623655914,0.9162995553887395,0.4878943416663589
20,0.01,2.023470878601074,0.0,0.0,2.023470878601074,0.020456546917557716,0.0005209361552260816,0.055039182305336,0,0.6101694915254238,0.513192931493585,0.603494623655914,0.9153959102251322,0.4878943416663589
21,0.009999830837037664,1.963407278060913,0.0,0.0,1.963407278060913,0.01709979586303234,0.0005651139654219151,0.06556001305580139,0,0.6101694915254238,0.513192931493585,0.603494623655914,0.9085794450120827,0.4878943416663589
22,0.009999323359712722,1.8696773052215576,0.0,0.0,1.8696773052215576,0.01302532572299242,0.0004175285284873098,0.13597828149795532,0,0.7796610169491526,0.7728867623604465,0.8174731182795698,0.9168138471269401,0.7784932284486255
23,0.009998477602710573,1.8991752862930298,0.0,0.0,1.8991752862930298,0.02385011501610279,0.0006128788809292018,0.17288421094417572,0,0.7966101694915254,0.7938912938912939,0.8282258064516128,0.9294869477981432,0.7956440922542617
24,0.009997293623837585,1.7149202823638916,0.0,0.0,1.7149202823638916,0.01005204115062952,0.00047141837421804667,0.08969880640506744,0,0.7627118644067796,0.743833488661075,0.7225806451612904,0.9136289917124832,0.7448970887895494
25,0.00999577150401714,1.8881194591522217,0.0,0.0,1.8881194591522217,0.04764298349618912,0.0010140391532331705,0.765868067741394,0,0.7457627118644068,0.7622125773386278,0.8077956989247311,0.9455090555659815,0.7370009281417913
26,0.009993911347284109,1.7092866897583008,0.0,0.0,1.7092866897583008,0.034363847225904465,0.0014764604857191443,0.15996108949184418,0,0.711864406779661,0.7147902489447843,0.7862903225806451,0.9420961602176025,0.6960438350724379
27,0.009991713280777732,1.6815907955169678,0.0,0.0,1.6815907955169678,0.028512198477983475,0.000789951765909791,0.23783297836780548,0,0.7966101694915254,0.7865885644343417,0.8282258064516128,0.9441029348050222,0.796543487216267
28,0.009989177454732934,1.5664278268814087,0.0,0.0,1.5664278268814087,0.037811294198036194,0.0011687203077599406,0.25726452469825745,0,0.8135593220338984,0.7444555444555445,0.7153225806451613,0.9178874361986317,0.8010227061074519
29,0.00998630404247006,1.652759313583374,0.0,0.0,1.652759313583374,0.07468660175800323,0.0014796057948842645,1.0433666706085205,0,0.864406779661017,0.8532855436081243,0.8903225806451612,0.9288663107923071,0.8674199623352166
30,0.009983093240383016,1.5602608919143677,0.0,0.0,1.5602608919143677,0.0981149896979332,0.0017034356715157628,0.3688821792602539,0,0.7796610169491526,0.7730663369101279,0.8483870967741934,0.9352762775912682,0.778959225081149
31,0.009979545267925863,1.513463020324707,0.0,0.0,1.513463020324707,0.06889636814594269,0.000956493429839611,0.3698914647102356,0,0.8305084745762712,0.8261503928170595,0.8865591397849463,0.9426048334966741,0.8293557039319751
32,0.009975660367597807,1.3287297487258911,0.0,0.0,1.3287297487258911,0.030447538942098618,0.0006320298416540027,0.18110454082489014,0,0.864406779661017,0.8501291989664083,0.8462365591397849,0.9757609247172815,0.8634082249375904
33,0.009971438804926623,1.263916254043579,0.0,0.0,1.263916254043579,0.044353898614645004,0.0007815585704520345,0.3152915835380554,0,0.8813559322033898,0.8432547246881978,0.831989247311828,0.9751284715705969,0.877314573354171
34,0.00996688086845051,1.2394793033599854,0.0,0.0,1.2394793033599854,0.1306745707988739,0.0016023297794163227,0.6547269225120544,0,0.864406779661017,0.8544647588765235,0.8594086021505376,0.945223498828812,0.8645852981595753
35,0.009961986869698373,1.3089649677276611,0.0,0.0,1.3089649677276611,0.1295638531446457,0.0013353285612538457,0.20893430709838867,0,0.864406779661017,0.8540229885057471,0.9021505376344084,0.9601515130452513,0.8665108123904149
36,0.009956757143168527,1.1623082160949707,0.0,0.0,1.1623082160949707,0.04862276837229729,0.0006421367288567126,0.16362467408180237,0,0.864406779661017,0.8536475869809204,0.913978494623656,0.966711730184216,0.8642241625292472
37,0.009951192046305833,1.3233829736709595,0.0,0.0,1.3233829736709595,0.07116346806287766,0.0008733320864848793,0.44720107316970825,0,0.847457627118644,0.8343434343434343,0.8973118279569893,0.9742625337976382,0.8494533714872697
