epoch,lr,train_loss,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,selection_macro_auc_adjusted
1,0.01,3.290257215499878,0.35,0.1728395061728395,0.3333333333333333,0.7898492634636503,0.18148148148148147,0.7631398617542485
2,0.01,3.1458096504211426,0.35,0.1728395061728395,0.3333333333333333,0.5814409974197711,0.18148148148148147,0.742193439422213
3,0.01,5.380693435668945,0.31666666666666665,0.18693244739756365,0.2033730158730159,0.5570591292879029,0.2905647840531561,0.726216873622534
4,0.01,4.352689743041992,0.48333333333333334,0.23577235772357721,0.3020833333333333,0.6017860382541986,0.37723577235772354,0.7429784030609503
5,0.01,4.141353130340576,0.6,0.4967203339296362,0.5610119047619048,0.6417660889948626,0.4742397137745975,0.7410296726334461
6,0.01,7.977950572967529,0.6,0.4967203339296362,0.5610119047619048,0.656112853341627,0.4742397137745975,0.7436084017746754
7,0.01,4.561969757080078,0.6166666666666667,0.5229885057471265,0.5714285714285715,0.7084887182174917,0.48955938697318013,0.7345494630282365
8,0.01,2.7569663524627686,0.6166666666666667,0.5229885057471265,0.5714285714285715,0.7419454235491972,0.48955938697318013,0.7327465784128521
9,0.01,3.0925180912017822,0.6,0.4967203339296362,0.5610119047619048,0.7597667498905706,0.4742397137745975,0.737661540285361
10,0.01,2.7276928424835205,0.6,0.4967203339296362,0.5610119047619048,0.7674843991176538,0.4742397137745975,0.7437988832446379
11,0.01,2.633960247039795,0.6,0.4967203339296362,0.5610119047619048,0.7939525642945454,0.4742397137745975,0.7593161937206748
12,0.01,2.3926925659179688,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.80579415234486,0.48901960784313725,0.7717064883928092
13,0.01,2.4185378551483154,0.6333333333333333,0.5571428571428572,0.65625,0.8149274838543706,0.5025396825396825,0.802711112262999
14,0.01,2.274264335632324,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8223252442002442,0.5045915324985092,0.8067415801790802
15,0.01,2.333049774169922,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8294046155190022,0.5045915324985092,0.8349817929711797
16,0.01,2.229066848754883,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8380088584982452,0.5045915324985092,0.8460630149899018
17,0.01,2.7544875144958496,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8562857205251073,0.5045915324985092,0.8524700917094785
18,0.01,2.548053026199341,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8617388900407769,0.5045915324985092,0.8672842705861573
19,0.01,2.1634087562561035,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8714941810460678,0.5045915324985092,0.8736213941107809
20,0.01,2.2788333892822266,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8712416056166057,0.5045915324985092,0.8689395095645095
21,0.009999830837037664,2.21763277053833,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8642303876678876,0.5045915324985092,0.8627995268620268
22,0.009999323359712722,2.08907413482666,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8482429029304029,0.5045915324985092,0.8466498778998779
23,0.009998477602710573,2.089935779571533,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8494289275539275,0.5045915324985092,0.8225033068783069
24,0.009997293623837585,2.0478355884552,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8622653388278388,0.5045915324985092,0.8100770757020758
25,0.00999577150401714,2.0511326789855957,0.6333333333333333,0.5557543231961837,0.6190476190476191,0.8683926027676027,0.5045915324985092,0.7816411019536019
26,0.009993911347284109,2.012759208679199,0.6666666666666666,0.6823386008445431,0.6726190476190476,0.8751367266992266,0.6361586348004005,0.8285987739112738
27,0.009991713280777732,1.8791818618774414,0.75,0.793306342780027,0.7901785714285715,0.893833307895808,0.7526747638326585,0.8588630698005698
28,0.009989177454732934,2.0768375396728516,0.75,0.793306342780027,0.7901785714285715,0.902971738909239,0.7526747638326585,0.8661763583638584
29,0.00998630404247006,2.0494179725646973,0.7666666666666667,0.8027938608583769,0.7896825396825397,0.8969494047619048,0.7694844223876482,0.8974963115588116
30,0.009983093240383016,1.8528380393981934,0.7666666666666667,0.8027938608583769,0.7896825396825397,0.8996662404681272,0.7694844223876482,0.8594654112047979
31,0.009979545267925863,1.8219490051269531,0.65,0.7112765370829887,0.7440476190476191,0.908634768009768,0.6292335263303005,0.8526881105006104
32,0.009975660367597807,1.8741117715835571,0.6833333333333333,0.7416589978166334,0.7594246031746031,0.9133089133089133,0.6756022302820333,0.8968190374440375
33,0.009971438804926623,1.731149673461914,0.7666666666666667,0.7731705193504855,0.7514880952380952,0.9210641788766788,0.7460058334421663,0.9299927503052503
34,0.00996688086845051,1.6636995077133179,0.7333333333333333,0.7583333333333333,0.7371031746031745,0.9164599867724869,0.73625,0.9229942511192512
35,0.009961986869698373,1.5781753063201904,0.7333333333333333,0.780498866213152,0.8115079365079364,0.9300277269027268,0.7326984126984127,0.9006442053317053
36,0.009956757143168527,1.6717047691345215,0.7666666666666667,0.8043826150209129,0.7951388888888888,0.927703373015873,0.7697726859428987,0.8935980107855107
37,0.009951192046305833,1.4934284687042236,0.7166666666666667,0.5617615823709013,0.5396825396825397,0.9337588839357706,0.6763722952343023,0.9215170748189617
38,0.009945291959477269,1.6597564220428467,0.7,0.7347374847374848,0.7217261904761904,0.9183678011803013,0.7014346764346764,0.8735754985754985
39,0.009939057285945933,1.2663564682006836,0.7666666666666667,0.8223180076628352,0.8323412698412698,0.9245522995522996,0.7691810344827587,0.8826217185592187
40,0.009932488451843476,1.3404021263122559,0.7333333333333333,0.7754772026339918,0.7951388888888888,0.8952323717948718,0.7324947903642578,0.8916393213268213
41,0.009925585906140986,1.3089780807495117,0.8,0.8422619047619048,0.8422619047619048,0.8887171855921857,0.8,0.8866821835571836
42,0.009918350120618293,1.0848584175109863,0.7,0.7076084293065424,0.6899801587301587,0.8912605181767917,0.6976966429796618,0.8668550123443991
43,0.009910781589831726,1.3131970167160034,0.7833333333333333,0.8146668146668147,0.8000992063492064,0.9103531808425677,0.7855181855181854,0.9046901517420385
44,0.009902880831080306,1.0386617183685303,0.8,0.8121072475911184,0.8159722222222222,0.9405825001343869,0.8005620723362659,0.9385824746968615
45,0.009894648384370404,0.9241688251495361,0.7833333333333333,0.8015276285952977,0.816468253968254,0.9402454529223397,0.7831244778613199,0.9254885084778953
46,0.009886084812378817,1.0248563289642334,0.8,0.810515873015873,0.810515873015873,0.9429195727839597,0.8,0.9360355424624293
47,0.009877190700414313,0.8720901012420654,0.7833333333333333,0.7925064599483204,0.7628968253968255,0.9355840263859131,0.7843540051679587,0.9240353898372766
48,0.00986796665637763,0.8661956787109375,0.7833333333333333,0.7903369332200785,0.7574404761904763,0.9241325803825804,0.7831705294664887,0.9230037901912902
49,0.009858413310719925,0.9848412275314331,0.75,0.7437903626428216,0.7157738095238094,0.9088764245014245,0.7495342771982116,0.895795177045177
50,0.009848531316399685,1.0413814783096313,0.8166666666666667,0.841785916625546,0.8318452380952381,0.9293854293854293,0.8187638211159238,0.9239672364672366
51,0.009838321348838096,0.7859208583831787,0.8333333333333334,0.8704789833822092,0.8740079365079364,0.9607816951566951,0.8344330400782013,0.9392106735856736
52,0.009827784105872876,0.9538289308547974,0.8166666666666667,0.8165473445779234,0.7837301587301587,0.9531518173912042,0.8161640982081463,0.9421628064021932
53,0.009816920307710586,0.7928420305252075,0.7833333333333333,0.7689779147406267,0.7475198412698413,0.9072066669354406,0.7806676938880329,0.8914067839480575
54,0.0098057306968774,1.0998914241790771,0.75,0.7092874029044242,0.6785714285714285,0.9236675056250528,0.7444343127321851,0.9166485484292087
55,0.009794216038168352,0.9110479354858398,0.7833333333333333,0.7571375859047093,0.7093253968253969,0.938165935217822,0.7759824270098242,0.9476064368458236
56,0.009782377118595071,1.0201387405395508,0.85,0.8754406580493538,0.8680555555555555,0.9353791463166464,0.8452996474735606,0.9453538359788359
57,0.009770214747331984,0.9231587648391724,0.8666666666666667,0.8984674329501917,0.9112103174603176,0.9545844780219781,0.868103448275862,0.9487243080993082
58,0.009757729755661011,0.8928765058517456,0.8166666666666667,0.8565276239694845,0.8581349206349206,0.9538404304029303,0.8173434231573766,0.9538404304029303
59,0.009744922996914747,0.7620896100997925,0.7833333333333333,0.8276422764227643,0.8263888888888888,0.9426447395197396,0.7823577235772359,0.954142501017501
60,0.00973179534641814,0.7659276723861694,0.7833333333333333,0.8124542124542126,0.7946428571428571,0.9502950752950753,0.7843589743589744,0.9569915038665039
61,0.009718347701428667,0.6594691872596741,0.8166666666666667,0.8404003404003403,0.8263888888888888,0.9299577737077737,0.8183584933584933,0.9234107905982906
62,0.009704580981074998,0.6872314810752869,0.8166666666666667,0.8404003404003403,0.8263888888888888,0.9412965506715506,0.8183584933584933,0.945538258038258
63,0.009690496126294182,0.639061689376831,0.8666666666666667,0.877044364849243,0.8576388888888888,0.933294649096536,0.8666230788182008,0.9490945320839188
64,0.009676094099767331,0.636309027671814,0.85,0.8518881046829118,0.8635912698412698,0.9186744313513181,0.8498497415554754,0.9208715976109844
65,0.009661375885853831,0.6835158467292786,0.85,0.8518881046829118,0.8635912698412698,0.9167648171185908,0.8498497415554754,0.9201829845992583
66,0.00964634249052405,0.722611129283905,0.9,0.9050638728058082,0.8948412698412698,0.9387728361784965,0.9005238489109456,0.9414119794426398
67,0.009630994941290591,0.7121528387069702,0.85,0.8456187265046701,0.8263888888888888,0.9214816782623387,0.8497393713909235,0.9226327262883868
68,0.009615334287138054,0.6973097920417786,0.85,0.8456187265046701,0.8263888888888888,0.9524173088441956,0.8497393713909235,0.9382072711966579
69,0.00959936159845135,0.6255010366439819,0.85,0.8518881046829118,0.8635912698412698,0.9658483222752091,0.8498497415554754,0.9414282978551846
70,0.009583077966942534,0.6333975791931152,0.85,0.8304183343385053,0.8263888888888888,0.9583438323119925,0.8487362245737157,0.9342958317014921
71,0.009566484505576189,0.6355905532836914,0.8333333333333334,0.805728088336784,0.8159722222222222,0.9439698306148778,0.8321256038647343,0.9259219063169534
72,0.009549582348493355,0.6812114715576172,0.85,0.8304183343385053,0.8263888888888888,0.9236582065296689,0.8487362245737157,0.9223638324463795
73,0.009532372650934018,0.6976491808891296,0.85,0.8304183343385053,0.8263888888888888,0.8876672277320862,0.8487362245737157,0.9157084398829682
74,0.009514856589158148,0.6847038269042969,0.85,0.8304183343385053,0.8263888888888888,0.9244338110788582,0.8487362245737157,0.9302172484660692
75,0.009497035360365296,0.6087406873703003,0.8166666666666667,0.8042698042698042,0.7946428571428571,0.9362028061910137,0.8163188663188663,0.9347447080348023
76,0.00947891018261278,0.6165449619293213,0.8333333333333334,0.8167300238521169,0.8050595238095237,0.9555888403176139,0.8327668455575432,0.9476586917624653
77,0.00946048229473242,0.6824277639389038,0.8333333333333334,0.8317550505050505,0.8050595238095237,0.9424299004192872,0.8335858585858585,0.942801924228811
78,0.009441752956245879,0.7186928391456604,0.8833333333333333,0.9098967820279297,0.9161706349206349,0.9337002696377695,0.8843533697632059,0.9359673890923891
79,0.009422723447278559,0.642180323600769,0.8333333333333334,0.8313573491412068,0.8794642857142857,0.944120115995116,0.8335461316309469,0.9402472527472527
80,0.00940339506847212,0.7644635438919067,0.85,0.851348772660248,0.8581349206349206,0.9353896452953055,0.850200364298725,0.9302957808264413
81,0.009383769140895582,0.6267979145050049,0.85,0.8449735449735449,0.8209325396825397,0.9400783091820828,0.8499206349206349,0.930218088384362
82,0.009363847005955023,0.6400265693664551,0.85,0.8174825174825174,0.7837301587301587,0.9435586906105774,0.8466083916083916,0.9392215925234794
83,0.009343630025301902,0.7678738832473755,0.8666666666666667,0.8573232323232324,0.8313492063492064,0.9635957214082214,0.8661616161616161,0.9536305708180709
84,0.00932311958073999,0.6891021132469177,0.9,0.9222873900293256,0.9265873015873015,0.9720250814000814,0.9006598240469208,0.9588039275539275
