epoch,lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,1.1465294361114502,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.91671178227782,0.9061494049723107
2,0.01,0.5631232857704163,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.9430750176622819,0.9061494049723107
3,0.01,0.39337942004203796,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9492517767871541,0.9282726837963566
4,0.01,0.31485623121261597,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9476587517566292,0.9282726837963566
5,0.01,0.2682653069496155,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9418574061115335,0.9282726837963566
6,0.01,0.24421371519565582,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9300337263191037,0.9282726837963566
7,0.01,0.23082229495048523,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9266855120333893,0.9282726837963566
8,0.01,0.22045749425888062,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9270575358429132,0.9282726837963566
9,0.01,0.21618688106536865,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9296267259121033,0.9282726837963566
10,0.01,0.21631348133087158,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.8848294437917078,0.9282726837963566
11,0.01,0.21622450649738312,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.8840010443784028,0.9282726837963566
12,0.01,0.21797609329223633,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.8867946126200844,0.9282726837963566
13,0.01,0.21732421219348907,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.8880156138410856,0.9282726837963566
14,0.01,0.21871940791606903,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.8850616811996529,0.9282726837963566
15,0.01,0.21797505021095276,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.884163208603067,0.9282726837963566
16,0.01,0.21665038168430328,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.8841981852005437,0.9282726837963566
17,0.01,0.21559953689575195,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.900742715748612,0.9282726837963566
18,0.01,0.21493114531040192,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9366816196120441,0.9282726837963566
19,0.01,0.2143590748310089,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9388505886147396,0.9282726837963566
20,0.01,0.21392975747585297,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.939342060804325,0.9282726837963566
21,0.009999830837037664,0.21272218227386475,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9381560361808005,0.9282726837963566
22,0.009999323359712722,0.21100598573684692,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9365979877477519,0.9282726837963566
23,0.009998477602710573,0.21040767431259155,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9337344663111172,0.9282726837963566
24,0.009997293623837585,0.2086358368396759,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9299724722778967,0.9282726837963566
25,0.00999577150401714,0.20836549997329712,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9253819588430438,0.9282726837963566
26,0.009993911347284109,0.20653347671031952,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9200823743866197,0.9282726837963566
27,0.009991713280777732,0.20700305700302124,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.9096095531826665,0.9061494049723107
28,0.009989177454732934,0.20694692432880402,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.8642507256894049,0.9061494049723107
29,0.00998630404247006,0.20648093521595,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.8626082054737715,0.9061494049723107
30,0.009983093240383016,0.20653745532035828,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.8600672126615523,0.9061494049723107
31,0.009979545267925863,0.20728591084480286,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.8596951888520284,0.9061494049723107
32,0.009975660367597807,0.2061738520860672,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.8589511412329808,0.9061494049723107
33,0.009971438804926623,0.2063864767551422,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.8580526686363951,0.9061494049723107
34,0.00996688086845051,0.20703883469104767,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.9065701888520284,0.9061494049723107
35,0.009961986869698373,0.20583513379096985,0.9166666666666666,0.8343819959938731,0.7936507936507936,0.9074686614486143,0.9061494049723107
