epoch,lr,c1_loss,boundary_loss,weighted_boundary_loss,total_loss,acc,macro_f1,bacc,macro_auc,weighted_f1,loss_AD_SMCI_MRI,loss_AD_SMCI_PET,loss_AD_SMCI_CSF,loss_AD_SMCI_Risk,loss_AD_SMCI_COG,loss_AD_SMCI_ROI,loss_CN_SMCI_MRI,loss_CN_SMCI_PET,loss_CN_SMCI_CSF,loss_CN_SMCI_Risk,loss_CN_SMCI_COG,loss_CN_SMCI_ROI
23,0.009998477602710573,2.0902748107910156,0.4801635146141052,0.1200408786535263,2.210315704345703,0.6166666666666667,0.6265993265993266,0.7495039682539683,0.8295042658250206,0.5842255892255892,0.3340744972229004,0.36769577860832214,0.5383828282356262,0.6174201965332031,0.1620577871799469,0.38075771927833557,0.5924476385116577,0.5975364446640015,0.6740818023681641,0.5997539758682251,0.29303133487701416,0.6047216057777405
24,0.009997293623837585,1.882327675819397,0.49346840381622314,0.12336710095405579,2.00569486618042,0.6666666666666666,0.6821556579621095,0.7108134920634921,0.8368030358006773,0.6654569892473118,0.34556883573532104,0.38895052671432495,0.5375833511352539,0.6346961259841919,0.18176835775375366,0.3970329165458679,0.5908029079437256,0.648916482925415,0.6742321848869324,0.5921550989151001,0.3080459535121918,0.6218680143356323
25,0.00999577150401714,1.8563621044158936,0.4599941372871399,0.11499853432178497,1.971360683441162,0.7,0.69017094017094,0.7008928571428571,0.8395548481043763,0.6889957264957265,0.28933948278427124,0.3561462461948395,0.517970085144043,0.5311888456344604,0.1581215113401413,0.37773141264915466,0.5812991857528687,0.5840656757354736,0.6589103937149048,0.5822547674179077,0.27012258768081665,0.6127792596817017
26,0.009993911347284109,1.8048241138458252,0.475485622882843,0.11887140572071075,1.9236955642700195,0.65,0.5907853201281958,0.5952380952380952,0.8372304942175225,0.627312706330273,0.29667067527770996,0.47549718618392944,0.5155759453773499,0.5556429028511047,0.1396087110042572,0.3656158447265625,0.5647372007369995,0.6652799844741821,0.6685853004455566,0.5852547883987427,0.2752227187156677,0.5981358289718628
27,0.009991713280777732,1.7385528087615967,0.496574729681015,0.12414368242025375,1.8626965284347534,0.7166666666666667,0.727069227069227,0.7157738095238096,0.8782485039855324,0.7177979427979427,0.3498117923736572,0.43560791015625,0.5356587767601013,0.652103066444397,0.15077181160449982,0.40391653776168823,0.5659805536270142,0.7180982828140259,0.683468222618103,0.5891785025596619,0.25500887632369995,0.6192921996116638
28,0.009989177454732934,1.8230619430541992,0.4681103825569153,0.11702759563922882,1.9400895833969116,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.873649291396933,0.46019076305220885,0.310094952583313,0.33576804399490356,0.5242594480514526,0.5493320822715759,0.14188158512115479,0.36967015266418457,0.5901427268981934,0.6375361680984497,0.6568160653114319,0.5801246166229248,0.31565672159194946,0.6060417294502258
29,0.00998630404247006,1.8229024410247803,0.4757962226867676,0.1189490556716919,1.9418514966964722,0.7333333333333333,0.7246103569632982,0.7579365079365079,0.8742534326260741,0.7336349924585218,0.4006553888320923,0.45788872241973877,0.5146849155426025,0.5072872638702393,0.13662433624267578,0.3663085103034973,0.5684889554977417,0.6314000487327576,0.6713171005249023,0.5932275056838989,0.26514482498168945,0.5965274572372437
30,0.009983093240383016,1.4761691093444824,0.4751427173614502,0.11878567934036255,1.5949547290802002,0.6666666666666666,0.6678004535147393,0.6954365079365079,0.8807109644373795,0.6634920634920635,0.3100832402706146,0.4951215982437134,0.5155402421951294,0.5551539659500122,0.12922027707099915,0.3845805525779724,0.5824017524719238,0.6002861261367798,0.6943676471710205,0.6014410257339478,0.2346419394016266,0.5988741517066956
31,0.009979545267925863,1.5390751361846924,0.45718812942504883,0.11429703235626221,1.6533721685409546,0.6833333333333333,0.691609977324263,0.7058531746031745,0.8960893284301304,0.6817460317460317,0.2948422133922577,0.33960777521133423,0.5217040777206421,0.5629592537879944,0.12749530375003815,0.38308030366897583,0.5747029781341553,0.5601823329925537,0.6714757680892944,0.5783223509788513,0.2689969837665558,0.6028878688812256
32,0.009975660367597807,1.352588415145874,0.4410310685634613,0.11025776714086533,1.4628461599349976,0.7666666666666667,0.7166666666666668,0.6726190476190476,0.8993708891998987,0.7591666666666667,0.26393452286720276,0.34319496154785156,0.5237119197845459,0.5289731025695801,0.1280059516429901,0.3701367974281311,0.5197804570198059,0.5705004930496216,0.657636821269989,0.589590311050415,0.1959628462791443,0.6009442806243896
33,0.009971438804926623,1.4768776893615723,0.46862074732780457,0.11715518683195114,1.594032883644104,0.75,0.6791258969341162,0.6512896825396826,0.8873817755008792,0.7420776255707762,0.4169747531414032,0.3391467034816742,0.5152186155319214,0.5087127089500427,0.1321602463722229,0.3791062831878662,0.596545934677124,0.5685508847236633,0.6706945300102234,0.5840663909912109,0.31334877014160156,0.5989230871200562
34,0.00996688086845051,1.4744415283203125,0.471334308385849,0.11783357709646225,1.5922751426696777,0.6833333333333333,0.6486772486772486,0.6577380952380952,0.8688164015404581,0.6847089947089947,0.3308646082878113,0.32552477717399597,0.5273630023002625,0.5755826234817505,0.1368148922920227,0.42045262455940247,0.61995530128479,0.5752931833267212,0.6822816729545593,0.5951610207557678,0.2478574812412262,0.6188606023788452
35,0.009961986869698373,1.281743049621582,0.45914846658706665,0.11478711664676666,1.3965301513671875,0.6666666666666666,0.6361423689255647,0.6473214285714285,0.8651875345566383,0.6676985913144954,0.17985491454601288,0.2989232838153839,0.5441882014274597,0.6522080898284912,0.15236252546310425,0.43365225195884705,0.5723068714141846,0.5775983333587646,0.6799360513687134,0.6202124953269958,0.166207417845726,0.6323310136795044
36,0.009956757143168527,1.0876967906951904,0.4464070200920105,0.11160175502300262,1.1992985010147095,0.7166666666666667,0.6498092777162544,0.652281746031746,0.8964561927415701,0.7161621754645009,0.2551994323730469,0.26508328318595886,0.5411195158958435,0.6522217392921448,0.1596936136484146,0.3899468779563904,0.4944700598716736,0.5698103904724121,0.6629420518875122,0.60738205909729,0.1449405699968338,0.6140745282173157
37,0.009951192046305833,1.0200836658477783,0.43192052841186523,0.10798013210296631,1.1280637979507446,0.8,0.7235588972431078,0.6989087301587302,0.8994452219688069,0.7949749373433583,0.2636095881462097,0.2662780284881592,0.5155133605003357,0.5345297455787659,0.16909736394882202,0.3757283091545105,0.5297011137008667,0.5484839677810669,0.6616020202636719,0.585235595703125,0.13557609915733337,0.5976910591125488
38,0.009945291959477269,0.9904340505599976,0.4335877299308777,0.10839693248271942,1.0988309383392334,0.7,0.6917432672149654,0.7326388888888888,0.9067124950084855,0.690646669891953,0.1847766786813736,0.275066614151001,0.5324691534042358,0.5279521346092224,0.14398321509361267,0.39370307326316833,0.48148202896118164,0.5297039747238159,0.6700440049171448,0.6102317571640015,0.23937776684761047,0.6142622232437134
39,0.009939057285945933,1.5787280797958374,0.474711149930954,0.1186777874827385,1.6974058151245117,0.7,0.6928104575163397,0.7271825396825397,0.903441853176523,0.6941176470588234,0.3634222149848938,0.39447587728500366,0.5393553972244263,0.6504706144332886,0.1688680499792099,0.3773306608200073,0.48949694633483887,0.6491861343383789,0.659443736076355,0.5988555550575256,0.20443958044052124,0.6011886596679688
40,0.009932488451843476,1.6968281269073486,0.5235819816589355,0.1308954954147339,1.8277236223220825,0.75,0.7316793580610824,0.7529761904761904,0.9038198164082597,0.749430934250389,0.523676335811615,0.5198496580123901,0.5319263935089111,0.7324544787406921,0.19236591458320618,0.3669121265411377,0.5094552636146545,0.7168126106262207,0.6577739119529724,0.5980067253112793,0.33686745166778564,0.596882700920105
41,0.009925585906140986,1.1350297927856445,0.5103930234909058,0.12759825587272644,1.2626280784606934,0.7666666666666667,0.7233187134502924,0.6879960317460317,0.8765835459526498,0.7534904970760233,0.36333927512168884,0.4836501479148865,0.5202202200889587,0.7174440622329712,0.17805732786655426,0.3722970485687256,0.5792280435562134,0.6981911063194275,0.6671730875968933,0.6012551784515381,0.34216660261154175,0.601693868637085
42,0.009918350120618293,1.345868706703186,0.4592645764350891,0.11481614410877228,1.460684895515442,0.7833333333333333,0.7107023411371237,0.6884920634920636,0.9044087191198041,0.7783630620587142,0.2897883653640747,0.3239900469779968,0.5141367316246033,0.574545681476593,0.1439325213432312,0.37793463468551636,0.5702725648880005,0.6379976272583008,0.6658810377120972,0.5997569561004639,0.21181870996952057,0.6011199355125427
43,0.009910781589831726,1.0339062213897705,0.4455033540725708,0.1113758385181427,1.1452820301055908,0.7333333333333333,0.6749999999999999,0.673611111111111,0.8711507144584975,0.7265277777777778,0.2835971713066101,0.42060571908950806,0.5225253105163574,0.48768314719200134,0.1362009048461914,0.3715178966522217,0.485856831073761,0.6254444718360901,0.6579922437667847,0.5917218923568726,0.1642073690891266,0.5986872911453247
44,0.009902880831080306,1.046865701675415,0.44962868094444275,0.11240717023611069,1.1592729091644287,0.7833333333333333,0.7344039255046281,0.7103174603174603,0.8843188334638806,0.7753864168618266,0.31516724824905396,0.3714682459831238,0.5259702801704407,0.5085821151733398,0.14663922786712646,0.3665246069431305,0.5511875748634338,0.5972380042076111,0.6592240333557129,0.5966537594795227,0.1586170494556427,0.5982720851898193
45,0.009894648384370404,0.9389448761940002,0.4425951838493347,0.11064879596233368,1.0495936870574951,0.8833333333333333,0.8419411506368029,0.7991071428571428,0.9113773412122469,0.8790755379885815,0.2806287407875061,0.41299745440483093,0.5138165950775146,0.529782772064209,0.1531987190246582,0.37001103162765503,0.49864381551742554,0.5770390033721924,0.6612381339073181,0.5802378058433533,0.135069340467453,0.5984781980514526
46,0.009886084812378817,0.8765388131141663,0.4549732804298401,0.11374332010746002,0.9902821183204651,0.8666666666666667,0.8564213564213564,0.8258928571428571,0.9153218374916489,0.8659090909090909,0.22607013583183289,0.3667411506175995,0.5199029445648193,0.502860426902771,0.14630892872810364,0.3663756847381592,0.5394220948219299,0.5953006744384766,0.6587393879890442,0.5906602144241333,0.349323034286499,0.597974419593811
47,0.009877190700414313,0.8418443202972412,0.43096455931663513,0.10774113982915878,0.9495854377746582,0.8333333333333334,0.7700280112044817,0.7306547619047619,0.9126050017854265,0.8249019607843137,0.26710444688796997,0.3281896412372589,0.5131884813308716,0.4776158332824707,0.12918490171432495,0.36817795038223267,0.5261297821998596,0.5791131258010864,0.6646673083305359,0.5717783570289612,0.14727795124053955,0.5991467237472534
48,0.00986796665637763,0.8182525038719177,0.43693575263023376,0.10923393815755844,0.9274864196777344,0.85,0.7825379992930364,0.7410714285714285,0.9064915365033289,0.8410851891127606,0.2952537536621094,0.430297315120697,0.5158118009567261,0.489243745803833,0.12426014989614487,0.36616307497024536,0.47967779636383057,0.5725617408752441,0.6569105386734009,0.5705240368843079,0.14572137594223022,0.5968037247657776
49,0.009858413310719925,0.7713767290115356,0.4190870225429535,0.10477175563573837,0.8761484622955322,0.8,0.755426890910762,0.7524801587301587,0.894467446206833,0.7974579542321477,0.22632169723510742,0.30887892842292786,0.5128302574157715,0.4852669835090637,0.13771900534629822,0.3648029565811157,0.4789660573005676,0.570191502571106,0.6644265651702881,0.5669233798980713,0.11497856676578522,0.5977383852005005
50,0.009848531316399685,0.8211913108825684,0.4151628613471985,0.10379071533679962,0.9249820113182068,0.8166666666666667,0.8182667461737229,0.7891865079365079,0.9598609647253515,0.817043331345657,0.2135591208934784,0.3252660036087036,0.5125017166137695,0.45183175802230835,0.13579395413398743,0.3643639385700226,0.46844881772994995,0.5583130717277527,0.657495379447937,0.5499573945999146,0.14764106273651123,0.5967819690704346
51,0.009838321348838096,0.7678846120834351,0.4176716208457947,0.10441790521144867,0.8723025321960449,0.8666666666666667,0.8270088270088269,0.7777777777777777,0.9734209656084657,0.8616252616252617,0.1782800555229187,0.34833425283432007,0.5114468932151794,0.4499598741531372,0.13622307777404785,0.3648104667663574,0.47655507922172546,0.5634562969207764,0.66277015209198,0.5519846677780151,0.17216594517230988,0.5960723161697388
52,0.009827784105872876,0.8061318397521973,0.4145542085170746,0.10363855212926865,0.9097703695297241,0.85,0.8166957420688763,0.7782738095238094,0.9750839438339439,0.846540027137042,0.19039598107337952,0.3049249053001404,0.5091748833656311,0.4774158298969269,0.12114368379116058,0.3625524044036865,0.4980396032333374,0.5704421997070312,0.6579878330230713,0.5445294380187988,0.140284925699234,0.5977591276168823
53,0.009816920307710586,0.691031813621521,0.4227777421474457,0.10569443553686142,0.7967262268066406,0.8333333333333334,0.8043222926943857,0.7678571428571428,0.9565886430568035,0.8303969931876909,0.20758262276649475,0.26935863494873047,0.5073575377464294,0.48928502202033997,0.12332864850759506,0.36223721504211426,0.5897136926651001,0.5744151473045349,0.6636148691177368,0.5471272468566895,0.1471371203660965,0.5921750068664551
54,0.0098057306968774,0.6935324668884277,0.42258399724960327,0.10564599931240082,0.7991784811019897,0.8166666666666667,0.7872722780061551,0.7410714285714285,0.9566031616444354,0.8118684996742817,0.2136046290397644,0.31170839071273804,0.5457618832588196,0.4542408883571625,0.12392167747020721,0.3607209622859955,0.5673953294754028,0.5498338937759399,0.6649002432823181,0.5428046584129333,0.13973240554332733,0.5963823795318604
55,0.009794216038168352,0.8174704313278198,0.40763765573501587,0.10190941393375397,0.9193798303604126,0.85,0.8166957420688763,0.7782738095238094,0.9549461228411701,0.846540027137042,0.19775980710983276,0.32704678177833557,0.5180231332778931,0.448849618434906,0.11855665594339371,0.36055225133895874,0.46617835760116577,0.5498654842376709,0.6607961654663086,0.5356000661849976,0.11662906408309937,0.5917941331863403
56,0.009782377118595071,0.7294096946716309,0.41204237937927246,0.10301059484481812,0.832420289516449,0.8333333333333334,0.769047619047619,0.7251984126984127,0.9451617946606156,0.8246428571428571,0.19325539469718933,0.257784366607666,0.526009202003479,0.4541146159172058,0.12239007651805878,0.36080697178840637,0.5692061185836792,0.5431857109069824,0.6673383712768555,0.5357951521873474,0.12324534356594086,0.5913772583007812
57,0.009770214747331984,0.6340283155441284,0.4098615050315857,0.10246537625789642,0.736493706703186,0.85,0.7816781028048633,0.7356150793650794,0.9541458006965082,0.8408559046587214,0.19808074831962585,0.26429104804992676,0.5294619798660278,0.4345746338367462,0.12570154666900635,0.3642561137676239,0.5387271642684937,0.5317357778549194,0.6601814031600952,0.5378924608230591,0.1405898928642273,0.5928450226783752
58,0.009757729755661011,0.6488975286483765,0.40561652183532715,0.10140413045883179,0.7503016591072083,0.8833333333333333,0.8419411506368029,0.7991071428571428,0.9701427045177046,0.8790755379885815,0.18175512552261353,0.2729179263114929,0.516588032245636,0.4148421287536621,0.1168522760272026,0.36593204736709595,0.5224059820175171,0.5037341713905334,0.6715271472930908,0.5320454835891724,0.1769028753042221,0.5918952226638794
59,0.009744922996914747,0.6328699588775635,0.4132205843925476,0.1033051460981369,0.7361751198768616,0.8666666666666667,0.8564213564213564,0.8258928571428571,0.9484341163291635,0.8659090909090909,0.1597784459590912,0.49156761169433594,0.5292845368385315,0.40720558166503906,0.11356309056282043,0.36660104990005493,0.4545857906341553,0.5305324792861938,0.6619846820831299,0.5276343822479248,0.1235445886850357,0.5923644304275513
60,0.00973179534641814,0.646551251411438,0.412011981010437,0.10300299525260925,0.7495542764663696,0.9,0.8816993464052287,0.8467261904761904,0.9099948956965466,0.8984967320261438,0.21917298436164856,0.4873211979866028,0.5139892101287842,0.39636510610580444,0.11497907340526581,0.3664744198322296,0.415321946144104,0.5480165481567383,0.6681843996047974,0.5211210250854492,0.1028461754322052,0.5903518199920654
61,0.009718347701428667,0.7313084602355957,0.40351125597953796,0.10087781399488449,0.8321862816810608,0.85,0.8421717171717171,0.8154761904761904,0.9015385383309912,0.8502525252525253,0.21963027119636536,0.36819201707839966,0.516235888004303,0.38830193877220154,0.11776893585920334,0.36528128385543823,0.4432574510574341,0.5394619107246399,0.6684973835945129,0.5160345435142517,0.11007922887802124,0.5893940925598145
62,0.009704580981074998,0.6308289766311646,0.41033896803855896,0.10258474200963974,0.7334136962890625,0.85,0.8174825174825174,0.7837301587301587,0.914206665975534,0.8466083916083916,0.20658424496650696,0.37553513050079346,0.5242999196052551,0.3906213045120239,0.11597263813018799,0.3654593229293823,0.48848098516464233,0.5712850093841553,0.6607861518859863,0.5153745412826538,0.11832468211650848,0.5913435220718384
63,0.009690496126294182,0.7176284790039062,0.4140360355377197,0.10350900888442993,0.8211374878883362,0.8333333333333334,0.8031607321420808,0.7624007936507936,0.9344807937083881,0.8299943480718229,0.15933138132095337,0.42626500129699707,0.5083455443382263,0.3867325782775879,0.11477053165435791,0.3659451901912689,0.4638712406158447,0.554262638092041,0.6678377985954285,0.5196273326873779,0.2096252739429474,0.5918174982070923
64,0.009676094099767331,0.6554456353187561,0.3996773660182953,0.09991934150457382,0.7553649544715881,0.8833333333333333,0.8895331037122082,0.8680555555555555,0.9462865652429331,0.8828042479908151,0.14497065544128418,0.330258846282959,0.5177367925643921,0.3761495351791382,0.11433492600917816,0.3686385750770569,0.4363318085670471,0.5410794019699097,0.663745641708374,0.5195946097373962,0.19136446714401245,0.5919229984283447
65,0.009661375885853831,0.6116052865982056,0.38961654901504517,0.09740413725376129,0.7090094089508057,0.8833333333333333,0.8895331037122082,0.8680555555555555,0.9454803036760584,0.8828042479908151,0.14909742772579193,0.25882667303085327,0.5112379789352417,0.37459927797317505,0.11192844808101654,0.36890316009521484,0.3971419334411621,0.5596939325332642,0.663581132888794,0.5138893127441406,0.17605993151664734,0.5904390811920166
66,0.00964634249052405,0.5970391035079956,0.3906670808792114,0.09766677021980286,0.6947058439254761,0.8833333333333333,0.8689681672936133,0.8363095238095237,0.9385032224065243,0.8821512356914615,0.16669751703739166,0.272816002368927,0.5089157819747925,0.3738132119178772,0.10917982459068298,0.3647388815879822,0.38424891233444214,0.584926962852478,0.6689596176147461,0.5102822780609131,0.15476205945014954,0.5886638164520264
67,0.009630994941290591,0.6054658889770508,0.38962841033935547,0.09740710258483887,0.7028729915618896,0.85,0.8166957420688763,0.7782738095238094,0.9278341002987229,0.846540027137042,0.1540263146162033,0.2823377251625061,0.5131325721740723,0.35995280742645264,0.10766337811946869,0.3635673522949219,0.3887518644332886,0.6141321063041687,0.6602950096130371,0.5097650289535522,0.1346839815378189,0.5872325897216797
68,0.009615334287138054,0.688949704170227,0.3844349980354309,0.09610874950885773,0.7850584387779236,0.85,0.8427577559357683,0.8100198412698413,0.9709789631664631,0.8491576669498038,0.21792225539684296,0.2456744909286499,0.5065834522247314,0.35194170475006104,0.10596266388893127,0.3647429943084717,0.38906073570251465,0.5383210182189941,0.6692615747451782,0.504965603351593,0.13228878378868103,0.5864946246147156
69,0.00959936159845135,0.5976212024688721,0.3751128613948822,0.09377821534872055,0.6913993954658508,0.8666666666666667,0.8399366399366399,0.8149801587301587,0.9599096199921672,0.8648272448272448,0.12120308727025986,0.23158541321754456,0.5085319876670837,0.3477763533592224,0.10863759368658066,0.36457791924476624,0.3845369815826416,0.5363124012947083,0.6632977724075317,0.501494288444519,0.1467607170343399,0.5866401791572571
