epoch,lr,original_loss,utility_loss_unweighted,utility_loss_weighted,total_loss,adapter_gradient_norm,router_gradient_norm,global_gradient_norm,utility_valid_count,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.298175096511841,0.0,0.0,3.298175096511841,0.12929145991802216,0.0,2.912184476852417,0,0.35,0.1728395061728395,0.3333333333333333,0.7458548832369587,0.18148148148148147
2,0.01,2.893686056137085,0.0,0.0,2.893686056137085,0.08692029118537903,0.0007134540355764329,0.5480888485908508,0,0.35,0.1728395061728395,0.3333333333333333,0.5971035537662897,0.18148148148148147
3,0.01,6.5104498863220215,0.0,0.0,6.5104498863220215,0.611994206905365,0.03327731415629387,0.23433992266654968,0,0.31666666666666665,0.18693244739756365,0.2033730158730159,0.48352386279862697,0.2905647840531561
4,0.01,5.053730010986328,0.0,0.0,5.053730010986328,0.3230907618999481,0.008256269618868828,0.16769221425056458,0,0.35,0.18918918918918917,0.21875,0.5206269534099722,0.30270270270270266
5,0.01,4.870492935180664,0.0,0.0,4.870492935180664,0.2912938594818115,0.0063338205218315125,0.1459483504295349,0,0.48333333333333334,0.38999999999999996,0.5625,0.5791994354789166,0.3809444444444445
6,0.01,5.578189373016357,0.0,0.0,5.578189373016357,0.11729715764522552,0.0033855715300887823,0.10375571250915527,0,0.4666666666666667,0.37585585585585585,0.5520833333333334,0.7716851904646717,0.3680360360360361
7,0.01,4.04422664642334,0.0,0.0,4.04422664642334,0.5525949597358704,0.03328780457377434,0.09405689686536789,0,0.4666666666666667,0.37585585585585585,0.5520833333333334,0.8017660242011657,0.3680360360360361
8,0.01,4.3948822021484375,0.0,0.0,4.3948822021484375,0.2804047167301178,0.021658973768353462,0.09177977591753006,0,0.5,0.3956043956043956,0.5357142857142857,0.8044546626504173,0.3948717948717949
9,0.01,2.913849115371704,0.0,0.0,2.913849115371704,0.12615299224853516,0.00869034044444561,0.12072870880365372,0,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.7887324721051137,0.40755274261603375
10,0.01,2.679497241973877,0.0,0.0,2.679497241973877,0.07539944350719452,0.0058684744872152805,0.08659978955984116,0,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.7953189913685197,0.40755274261603375
11,0.01,2.7724056243896484,0.0,0.0,2.7724056243896484,0.2732003629207611,0.02719995379447937,0.1333857625722885,0,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.8089916612911896,0.40755274261603375
12,0.01,2.8773655891418457,0.0,0.0,2.8773655891418457,0.045984312891960144,0.004738887771964073,0.07463733106851578,0,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.8253307118283533,0.40755274261603375
13,0.01,2.533876895904541,0.0,0.0,2.533876895904541,0.044205646961927414,0.003005059203132987,0.16357097029685974,0,0.55,0.547008547008547,0.6815476190476191,0.8314870129433808,0.4752136752136752
14,0.01,3.5232748985290527,0.0,0.0,3.5232748985290527,0.3189387321472168,0.03041580319404602,0.20198605954647064,0,0.5166666666666667,0.519487401840343,0.6607142857142857,0.8491897308229855,0.42039552921905865
15,0.01,4.689096450805664,0.0,0.0,4.689096450805664,0.4389945864677429,0.05284494534134865,0.284443199634552,0,0.5166666666666667,0.5310272959526691,0.6607142857142857,0.8786835816611759,0.4222183003899422
16,0.01,3.6100964546203613,0.0,0.0,3.6100964546203613,0.21777410805225372,0.010395143181085587,0.23800519108772278,0,0.5166666666666667,0.5310272959526691,0.6607142857142857,0.8810906075057018,0.4222183003899422
17,0.01,2.3461062908172607,0.0,0.0,2.3461062908172607,0.04450236260890961,0.00670391833409667,0.1780329942703247,0,0.5333333333333333,0.4358974358974359,0.59375,0.863765852857834,0.4196581196581197
18,0.01,2.9288809299468994,0.0,0.0,2.9288809299468994,0.18929925560951233,0.018860479816794395,0.21162797510623932,0,0.5,0.40465293668954994,0.5729166666666666,0.821548259785288,0.3938215102974828
19,0.01,3.248539686203003,0.0,0.0,3.248539686203003,0.23883454501628876,0.018986152485013008,0.23107853531837463,0,0.5,0.40465293668954994,0.5729166666666666,0.8046128072661092,0.3938215102974828
20,0.01,2.9331626892089844,0.0,0.0,2.9331626892089844,0.1877499669790268,0.009228317067027092,0.2335883527994156,0,0.5333333333333333,0.4358974358974359,0.59375,0.7984378479661499,0.4196581196581197
21,0.009999830837037664,2.5563342571258545,0.0,0.0,2.5563342571258545,0.06568896770477295,0.00146952155046165,0.11959385126829147,0,0.5333333333333333,0.37865235539654146,0.4449404761904762,0.8251681276445427,0.41353607632677397
22,0.009999323359712722,2.528225898742676,0.0,0.0,2.528225898742676,0.06589343398809433,0.001999315805733204,0.24702858924865723,0,0.5666666666666667,0.38518518518518513,0.42857142857142855,0.8104765768386052,0.4311111111111111
23,0.009998477602710573,2.7158186435699463,0.0,0.0,2.7158186435699463,0.04845423996448517,0.001570965745486319,0.41448521614074707,0,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.833906337591479,0.46019076305220885
24,0.009997293623837585,2.4011175632476807,0.0,0.0,2.4011175632476807,0.0835735946893692,0.002227564575150609,0.10164983570575714,0,0.55,0.45274261603375526,0.6041666666666666,0.8221055455725267,0.43272151898734174
25,0.00999577150401714,2.778223752975464,0.0,0.0,2.778223752975464,0.14633826911449432,0.003287338651716709,0.08597144484519958,0,0.6333333333333333,0.6197554290533417,0.6999007936507936,0.8311662841438784,0.6192072527935906
26,0.009993911347284109,2.35649037361145,0.0,0.0,2.35649037361145,0.03469478338956833,0.001294648856855929,0.12004094570875168,0,0.7,0.6927322763236076,0.7524801587301587,0.8444260142373351,0.6902429871470119
27,0.009991713280777732,2.569248676300049,0.0,0.0,2.569248676300049,0.07528664171695709,0.001674851169809699,0.0719677060842514,0,0.6833333333333333,0.6746599288075261,0.7366071428571429,0.8463842837368781,0.6693133422323926
28,0.009989177454732934,2.3151140213012695,0.0,0.0,2.3151140213012695,0.03145308047533035,0.0006357108941301703,0.05245457589626312,0,0.6833333333333333,0.6669255730461199,0.6994047619047619,0.8466863543514487,0.6698382698149683
29,0.00998630404247006,2.196403980255127,0.0,0.0,2.196403980255127,0.00890668947249651,0.00019349224749021232,0.15317325294017792,0,0.6166666666666667,0.6282828282828282,0.7222222222222222,0.8371953976317185,0.6108080808080808
30,0.009983093240383016,2.241666793823242,0.0,0.0,2.241666793823242,0.007570262998342514,0.0003001971635967493,0.11967594921588898,0,0.6166666666666667,0.619753086419753,0.7495039682539683,0.8573391580467052,0.5848148148148148
31,0.009979545267925863,2.1850547790527344,0.0,0.0,2.1850547790527344,0.007689114194363356,0.00012595581938512623,0.14878955483436584,0,0.6666666666666666,0.6552075375604788,0.6889880952380952,0.8690195417789758,0.6542144130379425
32,0.009975660367597807,2.1972360610961914,0.0,0.0,2.1972360610961914,0.010851726867258549,0.00022476911544799805,0.1249571144580841,0,0.7333333333333333,0.7525252525252526,0.720734126984127,0.8941404780142989,0.7345959595959596
33,0.009971438804926623,2.2123024463653564,0.0,0.0,2.2123024463653564,0.011949079111218452,0.0002418061631033197,0.2338314950466156,0,0.7166666666666667,0.7197123780174627,0.6949404761904762,0.9025126035739244,0.7165095017976374
34,0.00996688086845051,2.0981740951538086,0.0,0.0,2.0981740951538086,0.004716247785836458,0.0001344635966233909,0.26112550497055054,0,0.5333333333333333,0.4358974358974359,0.59375,0.7688692443999048,0.4196581196581197
35,0.009961986869698373,2.5114011764526367,0.0,0.0,2.5114011764526367,0.01247464306652546,0.0002513577928766608,2.1513969898223877,0,0.6333333333333333,0.6265664160401002,0.7708333333333334,0.8706874995200468,0.5896407685881369
36,0.009956757143168527,2.3095035552978516,0.0,0.0,2.3095035552978516,0.00406067818403244,7.565673877252266e-05,0.2635302245616913,0,0.5666666666666667,0.5507177033492824,0.7291666666666666,0.8615490685066157,0.48766347687400313
37,0.009951192046305833,2.2583189010620117,0.0,0.0,2.2583189010620117,0.004219985567033291,0.0001604236604180187,0.28320592641830444,0,0.6,0.6,0.75,0.8780802803503276,0.5399999999999999
38,0.009945291959477269,2.1579723358154297,0.0,0.0,2.1579723358154297,0.010172903537750244,0.0001181130573968403,0.19562362134456635,0,0.7333333333333333,0.7496005809731301,0.785218253968254,0.8912837359181699,0.7294262890341322
39,0.009939057285945933,2.11982798576355,0.0,0.0,2.11982798576355,0.006606981158256531,5.702656562789343e-05,0.19317683577537537,0,0.7,0.6661455076089223,0.6507936507936508,0.8892487338831678,0.6480977694392328
40,0.009932488451843476,2.1370935440063477,0.0,0.0,2.1370935440063477,0.002897936850786209,7.28559389244765e-05,0.46970924735069275,0,0.6166666666666667,0.6282828282828282,0.7222222222222222,0.8512528101266309,0.6108080808080808
41,0.009925585906140986,2.081026077270508,0.9083210229873657,0.09083210676908493,2.171858072280884,0.0034632000606507063,0.004255484323948622,0.23573946952819824,212,0.6833333333333333,0.6796371882086168,0.7911706349206349,0.8658462104806445,0.6703083900226757
