fold,best_epoch,correct,acc,macro_f1,bacc,macro_auc,weighted_f1,elapsed_seconds
4,127,55,0.9166666666666666,0.8951785786514582,0.8625992063492064,0.9402411333425484,0.915144804433119,46.68097219988704
7,104,57,0.95,0.9602251407129456,0.9578373015873015,0.9736530830280831,0.9497748592870544,44.67936880001798
8,125,56,0.9491525423728814,0.9208194905869324,0.8940092165898618,0.9775213467912959,0.9469283180359255,44.974831599975005
