epoch,lr,train_loss,test_loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.2778759002685547,3.4948854446411133,0.35,0.1728395061728395,0.3333333333333333,0.746770514164382,0.18148148148148147
2,0.01,3.222060203552246,5.225420951843262,0.35,0.1728395061728395,0.3333333333333333,0.7466123695486903,0.18148148148148147
3,0.01,4.852737903594971,4.655142784118652,0.35,0.1728395061728395,0.3333333333333333,0.7515150326176269,0.18148148148148147
4,0.01,4.719191551208496,3.7897818088531494,0.5,0.2380952380952381,0.3125,0.7538511453605793,0.380952380952381
5,0.01,4.073996543884277,4.768749237060547,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.7485174242249714,0.4598039215686275
6,0.01,4.817057132720947,7.958390712738037,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.7528068269518742,0.4598039215686275
7,0.01,5.981210708618164,4.903820991516113,0.6,0.4967203339296362,0.5610119047619048,0.7540946016771488,0.4742397137745975
8,0.01,4.296582221984863,2.956242084503174,0.6,0.4967203339296362,0.5610119047619048,0.7605302956128428,0.4742397137745975
9,0.01,3.0267674922943115,2.7877590656280518,0.6,0.4967203339296362,0.5610119047619048,0.7406731273181745,0.4742397137745975
10,0.01,2.804105043411255,2.6234898567199707,0.6166666666666667,0.5229885057471265,0.5714285714285715,0.7229086754440529,0.48955938697318013
11,0.01,2.472041130065918,2.4980618953704834,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.7912810841761312,0.4598039215686275
12,0.01,2.4644830226898193,2.71291446685791,0.5,0.5141530296329059,0.6130952380952381,0.8076183348883821,0.41179050567595454
13,0.01,2.531510591506958,2.6860504150390625,0.38333333333333336,0.32996632996632996,0.42857142857142855,0.7530171664900439,0.24276094276094273
14,0.01,2.382020950317383,2.2690186500549316,0.5,0.5043572984749455,0.6875,0.8111982466345674,0.3696623093681917
15,0.01,2.3990349769592285,2.3440093994140625,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.7992235315348525,0.4459649122807018
16,0.01,2.34201717376709,2.4060769081115723,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8252447401916742,0.46019076305220885
17,0.01,2.414205551147461,2.243971347808838,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.8334166652268068,0.48901960784313725
18,0.01,2.2640457153320312,2.2904300689697266,0.6,0.4967203339296362,0.5610119047619048,0.8267423745018084,0.4742397137745975
19,0.01,2.2247180938720703,2.4192094802856445,0.5666666666666667,0.4166666666666667,0.46577380952380953,0.809328168555763,0.4393939393939394
20,0.01,2.2598986625671387,2.2670865058898926,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.7932144560977109,0.4598039215686275
21,0.009999830837037664,2.2212111949920654,2.138798713684082,0.6,0.5102821616451458,0.6354166666666666,0.8021625256295067,0.4733142037302726
22,0.009999323359712722,2.193589687347412,2.1359267234802246,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.815203816972685,0.46019076305220885
23,0.009998477602710573,2.156466007232666,2.262303113937378,0.6333333333333333,0.6186525892408246,0.6046626984126985,0.7993176623778039,0.6300150829562594
24,0.009997293623837585,2.087151050567627,2.116523265838623,0.6166666666666667,0.5358730158730158,0.5089285714285714,0.8252448601800016,0.5964444444444444
25,0.00999577150401714,2.0397539138793945,2.0158493518829346,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.7677183163621842,0.46019076305220885
26,0.009993911347284109,2.03513240814209,2.0153613090515137,0.5833333333333334,0.5998523440383906,0.6651785714285715,0.7878702359834436,0.5399224806201551
27,0.009991713280777732,2.0293400287628174,2.039699077606201,0.5666666666666667,0.5838293650793651,0.6547619047619048,0.7845315607697683,0.5161954365079365
28,0.009989177454732934,1.9907748699188232,2.12231183052063,0.6,0.6301476301476302,0.6755952380952381,0.8201599948357025,0.5655011655011656
29,0.00998630404247006,1.962082862854004,1.9872238636016846,0.75,0.7541531882230386,0.7475198412698413,0.8713557745102557,0.7506250342672296
30,0.009983093240383016,1.840026617050171,2.1457834243774414,0.6166666666666667,0.5229885057471265,0.5714285714285715,0.8481008967447646,0.48955938697318013
31,0.009979545267925863,1.9075545072555542,2.071058750152588,0.75,0.7687830687830687,0.7420634920634921,0.8883494213682893,0.7524603174603174
32,0.009975660367597807,1.794009804725647,2.0342869758605957,0.6666666666666666,0.6918414918414918,0.7063492063492064,0.8596177363866042,0.6597668997668998
33,0.009971438804926623,1.8026043176651,2.0618672370910645,0.6166666666666667,0.6124642279457508,0.6805555555555555,0.8145811375469393,0.5908711272863009
34,0.00996688086845051,1.7790035009384155,1.9474042654037476,0.6333333333333333,0.6431252897802905,0.7281746031746031,0.8131153001436021,0.6062278458294073
35,0.009961986869698373,1.6851215362548828,2.008634567260742,0.6333333333333333,0.5702821869488536,0.5739087301587301,0.8110512609333363,0.6167724867724867
36,0.009956757143168527,1.6600207090377808,1.9627583026885986,0.6833333333333333,0.6673504273504274,0.6741071428571428,0.828104362007664,0.6793504273504273
