epoch,lr,loss_original,loss_nca,loss_refine,loss_total,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,test_gate_active_ratio,train_neighbor_agreement_weighted,train_neighbor_agreement_unweighted
1,0.01,3.2923636436462402,0.8596594333648682,1.1934406757354736,4.657736301422119,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.8527076583103748,0.186864406779661,0.0,0.6747872829437256,0.673933207988739
2,0.01,2.947721004486084,0.7324961423873901,1.3949460983276367,4.489166259765625,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.5081199690707331,0.186864406779661,0.0,0.7061179876327515,0.7054731249809265
3,0.01,6.125687122344971,0.9597225785255432,0.9745762348175049,7.292207717895508,0.6440677966101694,0.44841269841269843,0.4802867383512545,0.8128779351190216,0.607949959644875,0.7457627058029175,0.7123166918754578,0.7117347121238708
4,0.01,4.867128849029541,0.8540202379226685,0.9148212671279907,5.952754020690918,0.5423728813559322,0.43558088002532447,0.4915514592933947,0.6344619820850721,0.43626764530719336,0.22033898532390594,0.7133846879005432,0.7133581042289734
5,0.01,4.877346038818359,0.9766512513160706,0.9765051007270813,6.0491814613342285,0.576271186440678,0.4710269650028686,0.5499231950844854,0.6836363033307006,0.45190933224423113,0.1525423675775528,0.6986414790153503,0.698515772819519
6,0.01,6.049928188323975,1.082503080368042,0.980259895324707,7.2466888427734375,0.576271186440678,0.48045267489711935,0.58678955453149,0.7764344691339599,0.45223896212596776,0.1525423675775528,0.6990364193916321,0.6989796161651611
7,0.01,3.749267578125,1.259414792060852,0.9563764929771423,4.957527160644531,0.559322033898305,0.4602941176470588,0.576036866359447,0.7772263578715192,0.4384097706879362,0.11864406615495682,0.6943761706352234,0.6943413615226746
8,0.01,3.6696019172668457,1.9033998250961304,0.9186684489250183,4.968950271606445,0.5932203389830508,0.5024390243902439,0.597542242703533,0.7518698524640799,0.4665564282761472,0.11864406615495682,0.6885831952095032,0.6885436177253723
9,0.01,2.9460630416870117,1.681682825088501,0.8958801627159119,4.178279876708984,0.5932203389830508,0.5024390243902439,0.597542242703533,0.7593005466519896,0.4665564282761472,0.11864406615495682,0.6827888488769531,0.6827458143234253
10,0.01,2.5081183910369873,1.7295564413070679,0.8378515243530273,3.6918811798095703,0.6271186440677966,0.5939849624060151,0.6077828981054787,0.867614652843855,0.5851917930419268,0.5932203531265259,0.6735134720802307,0.6734693646430969
11,0.01,4.193840026855469,1.510217308998108,0.7968485951423645,5.292732238769531,0.7627118644067796,0.7435418611889201,0.7347670250896058,0.8375814432690493,0.7590561648388169,0.5762711763381958,0.659130871295929,0.6590909361839294
12,0.01,3.0245919227600098,1.6263387203216553,0.7680961489677429,4.117955684661865,0.6949152542372882,0.7003174603174602,0.7173579109062981,0.8524433498966606,0.6912994350282485,0.6440678238868713,0.6572569608688354,0.6572356224060059
13,0.01,2.5361924171447754,1.6138719320297241,0.728301465511322,3.587268352508545,0.711864406779661,0.7205882352941176,0.7700972862263185,0.8771297557375656,0.7044699235626454,0.6101694703102112,0.6498309373855591,0.6498144865036011
14,0.01,2.7403602600097656,1.863591194152832,0.7149317860603333,3.828010320663452,0.711864406779661,0.7205882352941176,0.7700972862263185,0.8723576932405456,0.7044699235626454,0.6101694703102112,0.641017496585846,0.6410018801689148
15,0.01,2.783048391342163,1.9234966039657593,0.6950303912162781,3.8627781867980957,0.6610169491525424,0.661215932914046,0.7009728622631849,0.85758855368363,0.6495469566144334,0.6101694703102112,0.6435629725456238,0.6435528993606567
16,0.01,2.4098243713378906,1.6714433431625366,0.6811443567276001,3.4252572059631348,0.7457627118644068,0.6883017821232924,0.6554019457245263,0.8664159364498922,0.7381819592190766,0.5762711763381958,0.6507477760314941,0.6507421135902405
17,0.01,2.39127254486084,1.8714145421981812,0.7621235251426697,3.527678966522217,0.7796610169491526,0.7709605209605209,0.7926267281105991,0.8930934656741107,0.7797800128308603,0.6101694703102112,0.6586290001869202,0.6586270928382874
18,0.01,2.40335750579834,1.939048409461975,0.6552665829658508,3.4464337825775146,0.7288135593220338,0.7219221849202874,0.7552483358934973,0.8984827660549223,0.7291203313137511,0.5762711763381958,0.6528322100639343,0.6528292894363403
19,0.01,2.3306844234466553,1.8964983224868774,0.7055322527885437,3.4155163764953613,0.7288135593220338,0.7236410011158935,0.7603686635944701,0.8741560269573853,0.7294976858043754,0.6101694703102112,0.6519045233726501,0.6519016623497009
