epoch,anchor_requested,anchor_active,anchor_updates,lr_used,lr_next,train_loss,test_loss,train_loss_main,train_loss_AD_vs_rest,train_loss_CN_vs_rest,train_loss_SMCI_vs_rest,train_loss_auxiliary_sum,train_loss_total,test_loss_main,test_loss_AD_vs_rest,test_loss_CN_vs_rest,test_loss_SMCI_vs_rest,test_loss_auxiliary_sum,test_loss_total,train_acc,train_macro_f1,train_bacc,train_macro_auc,train_weighted_f1,test_acc,test_macro_f1,test_bacc,test_macro_auc,test_weighted_f1,shared_pool_grad_norm,shared_query_grad_norm,alpha_grad,alpha_value,AD_aux_head_grad_norm,CN_aux_head_grad_norm,SMCI_aux_head_grad_norm,AD_readout_grad_norm,CN_readout_grad_norm,SMCI_readout_grad_norm,representation_similarity_mean,effective_query_AD_CN_l2,effective_query_AD_SMCI_l2,effective_query_CN_SMCI_l2,anchor_contribution_mean
1,False,False,1,0.01,0.01,3.2510457038879395,3.529944896697998,1.1871166229248047,0.722446858882904,0.6340120434761047,0.7074701189994812,2.0639290809631348,3.2510457038879395,1.763306736946106,0.5515188574790955,0.5867720246315002,0.6283471584320068,1.7666380405426025,3.529944896697998,0.34944237918215615,0.1726354453627181,0.3333333333333333,0.7444719714026036,0.180978422276158,0.35,0.1728395061728395,0.3333333333333333,0.7819766247533212,0.18148148148148147,1.9219424724578857,0.011871255934238434,0.0,0.0,1.104926347732544,0.6240825057029724,0.6466667056083679,0.024073615670204163,0.02276313491165638,0.025000479072332382,1.0,0.0,0.0,0.0,0.0
2,True,True,2,0.01,0.01,3.158935308456421,5.8797407150268555,1.4965574741363525,0.4614761769771576,0.5815651416778564,0.6193364262580872,1.6623778343200684,3.158935308456421,1.191847324371338,0.4359736144542694,2.7501108646392822,1.501809000968933,4.687893390655518,5.8797407150268555,0.34944237918215615,0.1726354453627181,0.3333333333333333,0.7497936550574242,0.180978422276158,0.35,0.1728395061728395,0.3333333333333333,0.7163854419485677,0.18148148148148147,2.9543991088867188,0.0034237627405673265,0.00017874781042337418,-0.007438236847519875,1.2355290651321411,1.7528102397918701,1.4960534572601318,0.009011702612042427,0.01068906206637621,0.010456353425979614,1.0,0.012347137555480003,0.01292784046381712,0.013355318456888199,0.007434444036334753
3,True,True,3,0.01,0.01,5.308253288269043,2.949674129486084,1.1080466508865356,0.3883964419364929,2.5150086879730225,1.2968016862869263,4.200206756591797,5.308253288269043,1.0079480409622192,0.7999127507209778,0.4456292986869812,0.6961840987205505,1.9417262077331543,2.949674129486084,0.3736059479553903,0.20134220354808588,0.23548083122551208,0.7234932400126483,0.31895663469848906,0.31666666666666665,0.1784037558685446,0.20430107526881722,0.7281779137313064,0.2765258215962441,10.527493476867676,0.007822701707482338,0.00027616717852652073,-0.015130679123103619,2.5053138732910156,8.274407386779785,6.448626518249512,0.009802587330341339,0.03001425787806511,0.026587724685668945,1.0,0.02512430027127266,0.02629830129444599,0.027158843353390694,0.015123085429271063
