epoch,lr_used,lr_next,train_loss_total,train_loss_original,train_loss_ordinal,train_loss_ordinal_1,train_loss_ordinal_2,test_loss_original,tau1,tau2,selection_macro_auc_adjusted_score,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,0.01,3.4915931224823,3.315274477005005,0.8815931677818298,0.4975910484790802,1.2655953168869019,3.0643839836120605,-0.5099999904632568,0.48379042744636536,0.7092732618970827,0.35,0.1728395061728395,0.3333333333333333,0.6604640500572104,0.18148148148148147
2,0.01,0.01,3.1761319637298584,2.917632579803467,1.292496919631958,0.8039957880973816,1.7809981107711792,5.981463432312012,-0.5183805227279663,0.46962353587150574,0.70072937304659,0.35,0.1728395061728395,0.3333333333333333,0.624205677271715,0.18148148148148147
3,0.01,0.01,5.8792724609375,5.780314922332764,0.49478679895401,0.3217640519142151,0.6678095459938049,4.283876419067383,-0.5244066119194031,0.4593229591846466,0.6597356609149062,0.35,0.20144534778681122,0.22420634920634921,0.4670432260349713,0.3133694670280036
4,0.01,0.01,3.6285572052001953,3.4405322074890137,0.9401253461837769,0.43123140931129456,1.4490193128585815,3.9491124153137207,-0.5272796154022217,0.4540705382823944,0.7378261642707398,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.5971144727040953,0.3710144927536232
5,0.01,0.01,4.095150470733643,3.943296194076538,0.7592711448669434,0.5684927701950073,0.9500495195388794,3.3893113136291504,-0.529399573802948,0.45043817162513733,0.7825103573924328,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.7039815366761122,0.3710144927536232
6,0.01,0.01,3.3506102561950684,3.2190980911254883,0.6575604677200317,0.7452011108398438,0.569919764995575,2.6208956241607666,-0.5313819646835327,0.44744089245796204,0.8016927713272052,0.55,0.4444444444444444,0.6041666666666666,0.868788804225125,0.43333333333333335
7,0.01,0.01,2.9861459732055664,2.8923144340515137,0.46915727853775024,0.42487916350364685,0.513435423374176,7.107933044433594,-0.5333959460258484,0.4444200098514557,0.863054442063876,0.55,0.45274261603375526,0.6041666666666666,0.8983331101550441,0.43272151898734174
8,0.01,0.01,6.068200588226318,5.949120044708252,0.595402181148529,0.43465447425842285,0.7561498880386353,5.061193943023682,-0.5349129438400269,0.44203826785087585,0.8782215666060006,0.55,0.45274261603375526,0.6041666666666666,0.904819679141613,0.43272151898734174
9,0.01,0.01,4.342191219329834,4.232180595397949,0.5500521063804626,0.4107069671154022,0.6893972158432007,2.4121084213256836,-0.5359752178192139,0.4402602016925812,0.7771441794142265,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.8906495976071448,0.4459649122807018
10,0.01,0.01,2.6371448040008545,2.552793025970459,0.42175912857055664,0.4306742250919342,0.41284406185150146,2.6102383136749268,-0.5370474457740784,0.4386484920978546,0.8289817166586034,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.8817296053439921,0.4459649122807018
11,0.01,0.01,2.8013129234313965,2.709134817123413,0.46089011430740356,0.5649861097335815,0.356794148683548,2.2236318588256836,-0.5381814241409302,0.4370705783367157,0.8534907724176591,0.6,0.5102821616451458,0.6354166666666666,0.8891478236997106,0.4733142037302726
12,0.01,0.01,2.347485303878784,2.2648205757141113,0.4133233428001404,0.464941143989563,0.3617055118083954,2.848806142807007,-0.539374828338623,0.43581387400627136,0.7476261509280376,0.6,0.5102821616451458,0.6354166666666666,0.8876342909361776,0.4733142037302726
13,0.01,0.01,2.933002471923828,2.835850238800049,0.4857609272003174,0.39604270458221436,0.5754791498184204,2.740790843963623,-0.5398896932601929,0.4354880750179291,0.8259355729874597,0.65,0.6885369532428357,0.7594246031746031,0.8798440487709355,0.6386500754147814
14,0.01,0.01,2.84743595123291,2.7605342864990234,0.43450790643692017,0.3839181661605835,0.48509764671325684,2.1234214305877686,-0.5398796796798706,0.4358946979045868,0.8464191403460272,0.5,0.5166240409207161,0.6875,0.87208878320317,0.3718670076726343
15,0.01,0.01,2.2545042037963867,2.176602840423584,0.38950657844543457,0.4791533648967743,0.29985982179641724,2.701687812805176,-0.5406526327133179,0.43579062819480896,0.8117255353399222,0.45,0.42424242424242425,0.6507936507936508,0.8210398092473564,0.28989898989898993
16,0.01,0.01,2.6426472663879395,2.558659076690674,0.41994035243988037,0.3777655363082886,0.4621151387691498,2.320651054382324,-0.5410640239715576,0.43620678782463074,0.8183247733660469,0.5166666666666667,0.5093480577351545,0.6924603174603176,0.80039017804348,0.41889954470599633
17,0.01,0.01,2.3964433670043945,2.3032166957855225,0.466133713722229,0.3516961634159088,0.5805712938308716,2.19014835357666,-0.5407058000564575,0.43780598044395447,0.7909445769115581,0.55,0.5396065922381711,0.7132936507936508,0.7760707638360941,0.4759968102073365
18,0.01,0.01,2.22503924369812,2.1396186351776123,0.42710334062576294,0.36235329508781433,0.49185338616371155,2.400437593460083,-0.539948046207428,0.4401436746120453,0.769032188548698,0.55,0.547008547008547,0.7132936507936508,0.7569799009952312,0.4752136752136752
19,0.01,0.01,2.394524335861206,2.299318313598633,0.4760305881500244,0.42101073265075684,0.531050443649292,2.2829370498657227,-0.5399043560028076,0.4413088262081146,0.7566804701238663,0.55,0.3857442348008386,0.45287698412698413,0.7461725523341088,0.4949685534591195
20,0.01,0.01,2.2679531574249268,2.1817679405212402,0.4309256076812744,0.41019028425216675,0.4516609311103821,2.1511549949645996,-0.5400996208190918,0.4421791136264801,0.7488517117054853,0.5333333333333333,0.375183092697217,0.4370039682539682,0.7415239045545648,0.4822138522703494
21,0.01,0.009999830837037664,2.1194891929626465,2.034456491470337,0.425163209438324,0.38828110694885254,0.4620453417301178,1.911974310874939,-0.5398957133293152,0.4439333975315094,0.8043313746438746,0.6333333333333333,0.6620370370370371,0.7544642857142857,0.828442969067969,0.6129629629629628
22,0.009999830837037664,0.009999323359712722,1.9594223499298096,1.8769984245300293,0.41211986541748047,0.37935659289360046,0.4448831379413605,1.9767800569534302,-0.5388979315757751,0.44749346375465393,0.8212028133903133,0.6833333333333333,0.7131593378091977,0.7911706349206349,0.8591142653642653,0.6689053399137433
23,0.009999323359712722,0.009998477602710573,2.0199897289276123,1.931145429611206,0.4442211091518402,0.41534319519996643,0.473099023103714,1.8643126487731934,-0.5387965440750122,0.4495638310909271,0.8389232295482296,0.6833333333333333,0.6853079259872964,0.7311507936507936,0.8631047771672771,0.6616887600110466
24,0.009998477602710573,0.009997293623837585,1.9518821239471436,1.8722081184387207,0.39837008714675903,0.4149034917354584,0.3818367123603821,1.7695000171661377,-0.5387641191482544,0.4515385329723358,0.8970638736263736,0.6333333333333333,0.6828352490421455,0.685515873015873,0.874023834961335,0.6251992337164751
25,0.009997293623837585,0.00999577150401714,1.9589645862579346,1.8796186447143555,0.39672958850860596,0.398497074842453,0.3949620723724365,1.8820405006408691,-0.5393720269203186,0.45253124833106995,0.8482270044770045,0.6,0.604040404040404,0.7390873015873015,0.8518868284493285,0.562020202020202
26,0.00999577150401714,0.009993911347284109,1.9218971729278564,1.8089370727539062,0.5648005604743958,0.42867282032966614,0.7009283304214478,1.786323070526123,-0.5395311713218689,0.45450112223625183,0.8469137922262923,0.6833333333333333,0.6778095419604853,0.7802579365079364,0.8621317918192918,0.680825233466743
27,0.009993911347284109,0.009991713280777732,1.834841012954712,1.6985142230987549,0.6816338300704956,0.27353087067604065,1.089736819267273,1.6990623474121094,-0.5374156832695007,0.45995739102363586,0.8756422975172975,0.65,0.6469135802469136,0.7757936507936508,0.880219252271139,0.6214814814814815
28,0.009991713280777732,0.009989177454732934,1.7305353879928589,1.629415512084961,0.5055995583534241,0.594308614730835,0.4168905019760132,1.568150520324707,-0.5357856750488281,0.4652296006679535,0.9007232776395512,0.7333333333333333,0.7527487976322605,0.8278769841269842,0.9074973986530589,0.7228960414354422
29,0.009989177454732934,0.00998630404247006,1.580757737159729,1.491624116897583,0.44566813111305237,0.5352868437767029,0.35604941844940186,1.4420039653778076,-0.5370942950248718,0.4663756191730499,0.9205291509241982,0.7666666666666667,0.7746031746031745,0.7678571428571428,0.9283416509241981,0.76
30,0.00998630404247006,0.009983093240383016,1.6128674745559692,1.4845740795135498,0.6414669156074524,0.3946945369243622,0.8882392644882202,1.5484060049057007,-0.5380882024765015,0.4673188626766205,0.9358783577533577,0.7166666666666667,0.7668934240362811,0.8174603174603176,0.9230401466545336,0.7071882086167799
