b_AD,b_CN,b_SMCI,correct_count,acc,bacc,macro_f1,bias_l2_norm
-1,-1,0,461,0.85687732342007439,0.79086867468726363,0.83419099753798065,1.4142135623730951
-1,-0.90000000000000002,0,467,0.86802973977695164,0.80150697255960413,0.84402543721023415,1.3453624047073711
-1,-0.80000000000000004,0,471,0.87546468401486988,0.80859917114116442,0.85046970568913327,1.2806248474865698
-1,-0.69999999999999996,0,471,0.87546468401486988,0.80920263014327964,0.8506192597085166,1.2206555615733703
-1,-0.59999999999999998,0,474,0.8810408921933085,0.81512523808156512,0.85550659995242062,1.1661903789690602
-1,-0.5,0,475,0.88289962825278812,0.81750174672907028,0.85719605347167116,1.1180339887498949
-1,-0.40000000000000002,0,478,0.88847583643122674,0.82402781366947098,0.86205837429079024,1.0770329614269007
-1,-0.29999999999999999,0,482,0.89591078066914498,0.83112001225103127,0.86817660374511474,1.0440306508910551
-1,-0.20000000000000001,0,485,0.9014869888475836,0.83764607919143197,0.87283819724205125,1.019803902718557
-1,-0.10000000000000001,0,487,0.90520446096654272,0.84119217848221206,0.87583021144571183,1.004987562112089
-1,-0,0,487,0.90520446096654272,0.84300255548855763,0.87596267144466855,1
-1,0.10000000000000001,0,487,0.90520446096654272,0.8448129324949033,0.87607610811267855,1.004987562112089
-1,0.20000000000000001,0,488,0.90706319702602234,0.84718944114240868,0.87757223551391128,1.019803902718557
-1,0.29999999999999999,0,485,0.9014869888475836,0.84428412821469934,0.87331891159299424,1.0440306508910551
-1,0.40000000000000002,0,484,0.8996282527881041,0.84311453757142452,0.87189594667131798,1.0770329614269007
-1,0.5,0,480,0.89219330855018586,0.83843617499832501,0.86622350395590064,1.1180339887498949
-1,0.59999999999999998,0,471,0.87546468401486988,0.8279098592088513,0.85356254083388894,1.1661903789690602
-1,0.69999999999999996,0,468,0.86988847583643125,0.82621146428537251,0.84950390340298598,1.2206555615733703
-1,0.80000000000000004,0,463,0.86059479553903351,0.82096697007111341,0.84258769705089642,1.2806248474865698
-1,0.90000000000000002,0,461,0.85687732342007439,0.81923124778667888,0.83984973790326389,1.3453624047073711
-1,1,0,456,0.84758364312267653,0.8139867535724199,0.83295859445372644,1.4142135623730951
-0.90000000000000002,-1,0,461,0.85687732342007439,0.79086867468726363,0.83419099753798065,1.3453624047073711
-0.90000000000000002,-0.90000000000000002,0,467,0.86802973977695164,0.80150697255960413,0.84402543721023415,1.2727922061357855
