epoch,masked_modality_index,masked_modality_name,lr,loss,loss_shared,loss_private
1,0,MRI,9.999383162408304e-05,1.500081181526184,0.9566793441772461,1.086803674697876
2,1,PET,9.997532801828658e-05,1.4660297632217407,0.9386309385299683,1.054797649383545
3,2,CSF,9.994449374809851e-05,1.4560540914535522,0.9222394824028015,1.0676292181015015
4,3,Risk,9.990133642141359e-05,1.4169238805770874,0.9048826098442078,1.0240825414657593
5,4,COG,9.98458666866564e-05,1.3920166492462158,0.8871694803237915,1.0096944570541382
6,5,ROI,9.9778098230154e-05,1.4001545906066895,0.8871995806694031,1.0259100198745728
7,0,MRI,9.9698047772759e-05,1.3428966999053955,0.8378450274467468,1.010103464126587
8,1,PET,9.96057350657239e-05,1.3232685327529907,0.8338660001754761,0.9788050651550293
9,2,CSF,9.950118288582787e-05,1.3126775026321411,0.8135672807693481,0.9982203841209412
10,3,Risk,9.938441702975689e-05,1.2761505842208862,0.800681471824646,0.9509382247924805
11,4,COG,9.925546630773869e-05,1.2561054229736328,0.7888370752334595,0.9345367550849915
12,5,ROI,9.911436253643444e-05,1.263610601425171,0.7874094843864441,0.9524022340774536
13,0,MRI,9.896114053108829e-05,1.2165111303329468,0.7480082511901855,0.9370056986808777
14,1,PET,9.879583809693738e-05,1.1909407377243042,0.7385692000389099,0.9047430157661438
15,2,CSF,9.861849601988384e-05,1.1890774965286255,0.7235009074211121,0.9311531186103821
16,3,Risk,9.842915805643157e-05,1.1532624959945679,0.7131959795951843,0.8801330924034119
17,4,COG,9.822787092288992e-05,1.1301085948944092,0.7008674144744873,0.8584823608398438
18,5,ROI,9.801468428384718e-05,1.1414978504180908,0.7025456428527832,0.8779045343399048
19,0,MRI,9.778965073991652e-05,1.1018174886703491,0.6691513061523438,0.8653324246406555
20,1,PET,9.75528258147577e-05,1.0767333507537842,0.6585854887962341,0.8362957239151001
21,2,CSF,9.730426794137729e-05,1.0793426036834717,0.6465249061584473,0.8656353950500488
22,3,Risk,9.70440384477113e-05,1.0393519401550293,0.6329824924468994,0.8127390146255493
23,4,COG,9.67722015414934e-05,1.0215400457382202,0.6270543932914734,0.7889713644981384
24,5,ROI,9.64888242944126e-05,1.0340710878372192,0.629709005355835,0.8087242245674133
25,0,MRI,9.619397662556436e-05,1.0000243186950684,0.6004486083984375,0.7991513609886169
26,1,PET,9.588773128419907e-05,0.9733321666717529,0.5895513296127319,0.7675617337226868
27,2,CSF,9.557016383177228e-05,0.9765863418579102,0.5762498378753662,0.8006729483604431
28,3,Risk,9.524135262330099e-05,0.9406154751777649,0.5662004947662354,0.7488299608230591
29,4,COG,9.49013787880308e-05,0.9264360666275024,0.565625786781311,0.7216205596923828
30,5,ROI,9.455032620941841e-05,0.9392715692520142,0.5686111450195312,0.7413208484649658
31,0,MRI,9.418828150443471e-05,0.9049814939498901,0.5376289486885071,0.7347050309181213
32,1,PET,9.381533400219321e-05,0.8817483186721802,0.529225766658783,0.7050451636314392
33,2,CSF,9.343157572190959e-05,0.8837954998016357,0.5139400959014893,0.7397108674049377
34,3,Risk,9.303710135019721e-05,0.8530788421630859,0.5079727172851562,0.6902121901512146
35,4,COG,9.263200821770464e-05,0.8382421731948853,0.509454607963562,0.6575750708580017
36,5,ROI,9.221639627510079e-05,0.851957380771637,0.5144773721694946,0.6749600172042847
37,0,MRI,9.179036806841354e-05,0.8185927867889404,0.4823789596557617,0.6724276542663574
38,1,PET,9.135402871372811e-05,0.7975901365280151,0.47536057233810425,0.6444591879844666
39,2,CSF,9.09074858712512e-05,0.8032575249671936,0.46275049448013306,0.6810140609741211
40,3,Risk,9.04508497187474e-05,0.7755998373031616,0.4590986371040344,0.6330024003982544
41,4,COG,8.998423292435457e-05,0.7615096569061279,0.46326756477355957,0.5964841246604919
42,5,ROI,8.950775061878454e-05,0.7766152620315552,0.47008568048477173,0.6130591630935669
43,0,MRI,8.902152036691651e-05,0.7433586120605469,0.43631085753440857,0.6140955090522766
44,1,PET,8.852566213878949e-05,0.7217711806297302,0.42809003591537476,0.5873622894287109
