epoch,lr,loss,ema_updated,ema_used_for_selection,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.179023265838623,False,False,0.35,0.1728395061728395,0.3333333333333333,0.8303180952652588,0.18148148148148147
2,0.01,4.541191101074219,False,False,0.35,0.1728395061728395,0.3333333333333333,0.6048421334155484,0.18148148148148147
3,0.01,4.9708662033081055,False,False,0.35,0.1728395061728395,0.3333333333333333,0.5229850254182845,0.18148148148148147
4,0.01,6.735342025756836,False,False,0.38333333333333336,0.20444444444444443,0.24731182795698925,0.46470765464091385,0.3168888888888889
5,0.01,4.732293605804443,False,False,0.55,0.4444444444444444,0.5403225806451614,0.5201922312948454,0.4333333333333333
6,0.01,2.9792284965515137,False,False,0.55,0.45274261603375526,0.571236559139785,0.7923511171912172,0.4334177215189873
7,0.01,2.5309414863586426,False,False,0.5666666666666667,0.4523809523809524,0.5201612903225806,0.8974914695159412,0.4456349206349206
8,0.01,3.5201900005340576,False,False,0.5666666666666667,0.4376863446630888,0.489247311827957,0.9176011774037359,0.44251639833035183
9,0.01,2.9650940895080566,False,False,0.6,0.5140350877192982,0.6344086021505376,0.895437453001413,0.4739473684210526
10,0.01,2.6227543354034424,False,False,0.5833333333333334,0.49451476793248944,0.6236559139784946,0.8836493387035657,0.459831223628692
11,0.01,2.42307186126709,False,False,0.5333333333333333,0.5633411887928778,0.6370967741935484,0.88272862195276,0.46203456402199533
12,0.01,2.492612361907959,False,False,0.45,0.4390131639510264,0.5524193548387096,0.8896114108155264,0.32632329927276077
13,0.01,2.393474578857422,False,False,0.45,0.4390131639510264,0.5524193548387096,0.8660434161685552,0.32632329927276077
14,0.01,2.1790199279785156,False,False,0.5666666666666667,0.5832724171539961,0.689516129032258,0.8696829205380374,0.4965490984405458
15,0.01,2.163961887359619,False,False,0.55,0.4444444444444444,0.5403225806451614,0.8657959449811509,0.4333333333333333
16,0.01,2.134744167327881,False,False,0.5833333333333334,0.48293172690763053,0.5618279569892474,0.8783408893253165,0.4610441767068273
17,0.01,2.047821044921875,False,False,0.5833333333333334,0.48971193415637854,0.592741935483871,0.8887163721006881,0.46090534979423864
18,0.01,2.059892177581787,False,False,0.5833333333333334,0.48293172690763053,0.5618279569892474,0.8981073038011304,0.4610441767068273
19,0.01,2.0479631423950195,False,False,0.6,0.5047619047619047,0.5725806451612904,0.9028188201922908,0.47571428571428576
20,0.01,2.013516664505005,True,False,0.5833333333333334,0.5226174791392183,0.6338965693804404,0.90073257526678,0.5022837066315327
21,0.009999830837037664,2.128525733947754,True,True,0.5833333333333334,0.5518934081346423,0.5766129032258065,0.8308440493507234,0.5508648901355774
22,0.009999323359712722,2.092606782913208,True,True,0.45,0.4192982456140351,0.4905913978494623,0.7905123576007892,0.35824561403508776
23,0.009998477602710573,1.8921945095062256,True,True,0.48333333333333334,0.5030654515327257,0.6048387096774194,0.7429566491371274,0.37449323391328365
24,0.009997293623837585,2.2123939990997314,True,True,0.45,0.45585585585585586,0.5833333333333334,0.7259327620840413,0.3053153153153153
25,0.00999577150401714,2.4512064456939697,True,True,0.43333333333333335,0.42476190476190484,0.5416666666666666,0.7083697211617123,0.2912380952380953
26,0.009993911347284109,2.3414015769958496,True,True,0.43333333333333335,0.42476190476190484,0.5416666666666666,0.7107030694349938,0.2912380952380953
27,0.009991713280777732,2.19366455078125,True,True,0.43333333333333335,0.42476190476190484,0.5416666666666666,0.70559315442519,0.2912380952380953
28,0.009989177454732934,1.954826831817627,True,True,0.45,0.45585585585585586,0.5833333333333334,0.7086426298745542,0.3053153153153153
29,0.00998630404247006,1.863284707069397,True,True,0.45,0.44178082191780826,0.5833333333333334,0.7025290219811909,0.3013698630136986
30,0.009983093240383016,1.9747486114501953,True,True,0.45,0.44178082191780826,0.5833333333333334,0.6924775634800663,0.3013698630136986
31,0.009979545267925863,1.8436592817306519,True,True,0.45,0.4297385620915033,0.5833333333333334,0.6916997807223058,0.2982843137254902
32,0.009975660367597807,1.7813791036605835,True,True,0.45,0.4297385620915033,0.5833333333333334,0.6837195423124233,0.2982843137254902
33,0.009971438804926623,1.6834275722503662,True,True,0.45,0.4297385620915033,0.5833333333333334,0.687011763624667,0.2982843137254902
34,0.00996688086845051,1.6369280815124512,True,True,0.45,0.4297385620915033,0.5833333333333334,0.6876595716626306,0.2982843137254902
35,0.009961986869698373,1.5397121906280518,True,True,0.45,0.4297385620915033,0.5833333333333334,0.696541144504159,0.2982843137254902
36,0.009956757143168527,1.4276623725891113,True,True,0.45,0.4297385620915033,0.5833333333333334,0.7150268404092097,0.2982843137254902
37,0.009951192046305833,1.5271451473236084,True,True,0.45,0.4297385620915033,0.5833333333333334,0.754014219774787,0.2982843137254902
38,0.009945291959477269,1.4277195930480957,True,True,0.5,0.5088235294117648,0.6155913978494624,0.7997481175665269,0.4011764705882353
39,0.009939057285945933,1.3266732692718506,True,True,0.5,0.5088235294117648,0.6155913978494624,0.8339515444284632,0.4011764705882353
