epoch,lr,loss,correct,acc,macro_f1,bacc,macro_auc,weighted_f1,cap_saturation_fraction_MRI,cap_saturation_fraction_PET,cap_saturation_fraction_CSF,cap_saturation_fraction_Risk,cap_saturation_fraction_ROI,mean_residual_shared_ratio_MRI,mean_residual_shared_ratio_PET,mean_residual_shared_ratio_CSF,mean_residual_shared_ratio_Risk,mean_residual_shared_ratio_ROI
74,0.009514856589158148,0.73487389087677,50,0.847457627118644,0.8077384009587399,0.8243727598566307,0.9328273122840184,0.8479451220043004,0.0,0.0,0.0,0.0,0.0,0.0024971456732600927,0.0021904809400439262,0.0033289664424955845,0.0026608973275870085,0.007857403717935085
75,0.009497035360365296,0.7524862289428711,48,0.8135593220338984,0.7582738776028902,0.7608806963645675,0.924560159704472,0.8130165356009744,0.0,0.0,0.0,0.0,0.0,0.0025097494944930077,0.0021752435714006424,0.0033727516420185566,0.0025632164906710386,0.007713913451880217
76,0.00947891018261278,0.7386596202850342,48,0.8135593220338984,0.7582738776028902,0.7608806963645675,0.9274970926074492,0.8130165356009744,0.0,0.0,0.0,0.0,0.0,0.0025975105818361044,0.0021679927594959736,0.0035119480453431606,0.0025396428536623716,0.007706695701926947
77,0.00946048229473242,0.6454962491989136,47,0.7966101694915254,0.716809116809117,0.7183819764464925,0.928138170073654,0.7914819643633203,0.0,0.0,0.0,0.0,0.0,0.0026856176555156708,0.002203083597123623,0.003622177755460143,0.0025684661231935024,0.007241494487971067
78,0.009441752956245879,0.6765654683113098,49,0.8305084745762712,0.7434935656991172,0.7398873527905786,0.9465703132935731,0.8265364907067706,0.0,0.0,0.0,0.0,0.0,0.002739974996075034,0.0022193717304617167,0.0036233654245734215,0.002502827439457178,0.006978808436542749
79,0.009422723447278559,0.6991640329360962,50,0.847457627118644,0.757020757020757,0.7506400409626216,0.952634377507043,0.8441050474948779,0.0,0.0,0.0,0.0,0.0,0.0027977547142654657,0.0022549626883119345,0.003687885357066989,0.002492427360266447,0.006934790406376123
80,0.00940339506847212,0.7652989625930786,50,0.847457627118644,0.757020757020757,0.7506400409626216,0.9518621823375644,0.8441050474948779,0.0,0.0,0.0,0.0,0.0,0.002831560792401433,0.002259503584355116,0.0036596041172742844,0.0024446435272693634,0.006802646908909082
81,0.009383769140895582,0.7352265119552612,50,0.847457627118644,0.7840731772935162,0.7926267281105991,0.927820999977197,0.8452743464521689,0.0,0.0,0.0,0.0,0.0,0.002933581592515111,0.0022650386672466993,0.003635497996583581,0.0023917341604828835,0.0066968160681426525
82,0.009363847005955023,0.7638638615608215,50,0.847457627118644,0.7561809774924529,0.7557603686635944,0.9411053481511885,0.842414462447805,0.0,0.0,0.0,0.0,0.0,0.00299639068543911,0.002273342339321971,0.0036570036318153143,0.0023639590945094824,0.006648653652518988
83,0.009343630025301902,0.6877739429473877,48,0.8135593220338984,0.7305657305657306,0.7240143369175627,0.946540772941452,0.8104757765774715,0.0,0.0,0.0,0.0,0.0,0.0029480468947440386,0.0022640132810920477,0.003610295709222555,0.002356342738494277,0.006424879655241966
84,0.00932311958073999,0.7333171367645264,47,0.7966101694915254,0.716809116809117,0.7183819764464925,0.9082041331616884,0.7914819643633203,0.0,0.0,0.0,0.0,0.0,0.0030368061270564795,0.0022354593966156244,0.0035025528632104397,0.002208152087405324,0.006089458242058754
85,0.009302317074130931,0.6268390417098999,47,0.7966101694915254,0.716809116809117,0.7183819764464925,0.8929872240568336,0.7914819643633203,0.0,0.0,0.0,0.0,0.0,0.003088190220296383,0.0022843468468636274,0.003471441799774766,0.0021385038271546364,0.0058456165716052055
86,0.009281223927298419,0.6732766628265381,47,0.7966101694915254,0.7172370015580819,0.7132616487455197,0.9142085984191247,0.7930323519602195,0.0,0.0,0.0,0.0,0.0,0.0031601216178387403,0.0022540800273418427,0.003468678565695882,0.0021750875748693943,0.005649305880069733
87,0.009259841581931017,0.7324655055999756,46,0.7796610169491526,0.7041107041107041,0.6973886328725039,0.9309662701003957,0.776846505660065,0.0,0.0,0.0,0.0,0.0,0.003158625913783908,0.0022383665200322866,0.0033833656925708055,0.0021673233713954687,0.005442406050860882
88,0.00923817149948363,0.7101069688796997,48,0.8135593220338984,0.7301005005923038,0.7291346646185355,0.9220787701263083,0.8090087184280015,0.0,0.0,0.0,0.0,0.0,0.003122884314507246,0.0022621089592576027,0.0033195072319358587,0.0021293582394719124,0.005284673068672419
89,0.00921621516107761,0.6430268287658691,50,0.847457627118644,0.7847067153205164,0.7875064004096263,0.9347163400643875,0.8467985293072364,0.0,0.0,0.0,0.0,0.0,0.0030626615043729544,0.002293340163305402,0.0033919073175638914,0.002230825601145625,0.005427647847682238
90,0.009193974067399517,0.6541140079498291,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9307957652609605,0.8480481899249985,0.0,0.0,0.0,0.0,0.0,0.002996050287038088,0.002342443447560072,0.0034867285285145044,0.0023602445144206285,0.005577223841100931
91,0.009171449738598562,0.6268675327301025,49,0.8305084745762712,0.7717261904761905,0.7665130568356374,0.9253732967654869,0.8314618644067797,0.0,0.0,0.0,0.0,0.0,0.002939128316938877,0.0023754364810884,0.003575894283130765,0.002500491915270686,0.005797358695417643
92,0.009148643714182699,0.6496316194534302,49,0.8305084745762712,0.7717261904761905,0.7665130568356374,0.9289222850343393,0.8314618644067797,0.0,0.0,0.0,0.0,0.0,0.002938771154731512,0.0024760568048805,0.0036818967200815678,0.0025811484083533287,0.00616611260920763
93,0.009125557552913402,0.6793656349182129,49,0.8305084745762712,0.7943805874840356,0.8136200716845877,0.9265041221747503,0.8303136567309565,0.0,0.0,0.0,0.0,0.0,0.0030499454587697983,0.0025900802575051785,0.003822346916422248,0.0026279110461473465,0.006830886472016573
94,0.009102192832699127,0.6435496807098389,50,0.847457627118644,0.8072718026951436,0.8294930875576038,0.92730585769635,0.8465397096277909,0.0,0.0,0.0,0.0,0.0,0.003126641269773245,0.0026654601097106934,0.003979469183832407,0.0026946228463202715,0.007421701680868864
95,0.009078551150487465,0.6193113923072815,51,0.864406779661017,0.821188630490956,0.8351254480286738,0.9276898822739229,0.8655630009197214,0.0,0.0,0.0,0.0,0.0,0.002876213751733303,0.0026913739275187254,0.0037341536954045296,0.002583377528935671,0.007536813151091337
96,0.00905463412215599,0.5960975885391235,50,0.847457627118644,0.8079625292740046,0.819252432155658,0.9265041221747503,0.8490321385570065,0.0,0.0,0.0,0.0,0.0,0.0027349195443093777,0.002635665936395526,0.003628774080425501,0.0025387401692569256,0.007346253376454115
97,0.009030443382401818,0.6254575252532959,49,0.8305084745762712,0.7943805874840356,0.8136200716845877,0.9004759624454022,0.8303136567309565,0.0,0.0,0.0,0.0,0.0,0.002593440469354391,0.0024545984342694283,0.0033890814520418644,0.00238072220236063,0.007076876703649759
98,0.009005980584629878,0.5677007436752319,47,0.7966101694915254,0.716809116809117,0.7183819764464925,0.8649415101028004,0.7914819643633203,0.0,0.0,0.0,0.0,0.0,0.002471407176926732,0.0022795868571847677,0.0031489781104028225,0.0022499358747154474,0.006554591469466686
99,0.008981247400839902,0.5994061231613159,47,0.7966101694915254,0.716809116809117,0.7183819764464925,0.8701437215868455,0.7914819643633203,0.0,0.0,0.0,0.0,0.0,0.002479890827089548,0.0022260809782892466,0.0031260133255273104,0.0022806248161941767,0.006345992907881737
100,0.00895624552151215,0.5935465693473816,49,0.8305084745762712,0.7434935656991172,0.7398873527905786,0.8989092872794061,0.8265364907067706,0.0,0.0,0.0,0.0,0.0,0.002417175564914942,0.0021717017516493797,0.003030261257663369,0.002280580811202526,0.0059412941336631775
101,0.008930976655491857,0.598404586315155,50,0.847457627118644,0.7851335656213706,0.7823860727086535,0.9043530040983351,0.8480481899249985,0.0,0.0,0.0,0.0,0.0,0.002612470183521509,0.00236252648755908,0.0031612515449523926,0.0024164505302906036,0.006050200667232275
102,0.008905442529872458,0.5758987069129944,52,0.8813559322033898,0.8341893511385036,0.8509984639016898,0.898471364515507,0.8819348323801067,0.0,0.0,0.0,0.0,0.0,0.002749351318925619,0.0025349741335958242,0.0032241621520370245,0.0024876827374100685,0.006046567112207413
