epoch,lr,loss_nca,loss_refine,loss_total,gradient_norm,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,margin_threshold,neighbor_confidence_threshold,gate_active_ratio_test
1,0.01,0.5684735178947449,0.20691657066345215,0.32061126828193665,0.002442909608974678,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
2,0.01,0.5301579833030701,0.20729699730873108,0.3133285939693451,0.003208152530649847,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
3,0.01,0.5558720827102661,0.20546673238277435,0.3166411519050598,0.004328713919120573,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
4,0.01,0.4799342453479767,0.20463205873966217,0.3006189167499542,0.005563192419723599,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
5,0.01,0.4790886640548706,0.20654845237731934,0.3023661971092224,0.012684548308678484,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
6,0.01,0.4265097975730896,0.2066936045885086,0.2919955551624298,0.01810891541866687,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
7,0.01,0.4873937964439392,0.20674237608909607,0.30422115325927734,0.012332209312377166,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.11666667461395264
8,0.01,0.4838747978210449,0.2060425877571106,0.30281755328178406,0.01672036213305815,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
9,0.01,0.4830126464366913,0.20489266514778137,0.30149519443511963,0.017332944094180482,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
10,0.01,0.47568392753601074,0.20226141810417175,0.2973982095718384,0.015863468770332692,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
11,0.01,0.44831582903862,0.2047281116247177,0.2943912744522095,0.01462637211991415,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
12,0.01,0.44773873686790466,0.20536085963249207,0.2949086129665375,0.0117340689288517,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
13,0.01,0.47488439083099365,0.20536082983016968,0.30033770203590393,0.010574081365174296,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
14,0.01,0.4714423418045044,0.204713374376297,0.2990018427371979,0.00888990745894112,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
15,0.01,0.4646919369697571,0.20471331477165222,0.2976517081260681,0.010261212037724529,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
16,0.01,0.467996209859848,0.20472604036331177,0.2983253002166748,0.012168562461725551,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.11666667461395264
17,0.01,0.43794873356819153,0.2047300934791565,0.2923198342323303,0.01036649510290781,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
18,0.01,0.4079301655292511,0.20455315709114075,0.28613919019699097,0.009020557896024885,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
19,0.01,0.4097122251987457,0.20455288887023926,0.2864953279495239,0.009201029076172818,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
20,0.01,0.40987053513526917,0.2045113444328308,0.2864854633808136,0.009412698944174366,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
21,0.009999830837037664,0.40034353733062744,0.20249302685260773,0.282561719417572,0.009275517295658793,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
22,0.009999323359712722,0.39106234908103943,0.20390623807907104,0.28211870789527893,0.01161705678834422,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
23,0.009998477602710573,0.42128968238830566,0.2033369094133377,0.28759485483169556,0.011529634658866798,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
24,0.009997293623837585,0.42481493949890137,0.20333677530288696,0.2882997691631317,0.009643018422356046,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
25,0.00999577150401714,0.39862751960754395,0.20516245067119598,0.28488796949386597,0.011310453832881798,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
26,0.009993911347284109,0.39229616522789,0.20465420186519623,0.28311342000961304,0.00982646907997227,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.0833333358168602
27,0.009991713280777732,0.39128172397613525,0.20324715971946716,0.28150349855422974,0.011651040997005055,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.0833333358168602
28,0.009989177454732934,0.39114710688591003,0.20324678719043732,0.2814761996269226,0.008016242287973338,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
29,0.00998630404247006,0.39776915311813354,0.20598463714122772,0.2855384647846222,0.024338996024404307,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
30,0.009983093240383016,0.41271764039993286,0.20505079627037048,0.2875943183898926,0.02961604255106068,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.11666667461395264
31,0.009979545267925863,0.4316904544830322,0.2031976282596588,0.2895357310771942,0.021544821214630142,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
32,0.009975660367597807,0.4326011836528778,0.20246794819831848,0.2889881730079651,0.018715575941954235,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
33,0.009971438804926623,0.39255666732788086,0.20454736053943634,0.28305870294570923,0.018580768792277783,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
34,0.00996688086845051,0.3629891574382782,0.20456422865390778,0.2771620750427246,0.01674843570621421,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
35,0.009961986869698373,0.39970797300338745,0.20462638139724731,0.2845679819583893,0.019823136063045806,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
36,0.009956757143168527,0.43184083700180054,0.20682759582996368,0.2931957542896271,0.02120020604593191,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
37,0.009951192046305833,0.36381134390830994,0.2037331908941269,0.27649545669555664,0.01573024508915257,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
38,0.009945291959477269,0.3581230044364929,0.20314006507396698,0.27476465702056885,0.014935141530892006,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
39,0.009939057285945933,0.36337706446647644,0.20455998182296753,0.27723538875579834,0.01729967282424531,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
40,0.009932488451843476,0.36183568835258484,0.2031201422214508,0.2754872739315033,0.011095420418957851,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
41,0.009925585906140986,0.3649287521839142,0.2045636922121048,0.2775494456291199,0.014047758536513825,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
42,0.009918350120618293,0.3575820326805115,0.2045634388923645,0.27607983350753784,0.013649016002327435,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
43,0.009910781589831726,0.360790491104126,0.20456023514270782,0.2767183184623718,0.015903390555981816,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
44,0.009902880831080306,0.3677856922149658,0.20412567257881165,0.2776828110218048,0.021630251120094986,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
45,0.009894648384370404,0.360596626996994,0.20310090482234955,0.27522021532058716,0.012063560002630553,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
46,0.009886084812378817,0.35835161805152893,0.2018171101808548,0.2734874486923218,0.014909931156054717,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
47,0.009877190700414313,0.3605461120605469,0.20176498591899872,0.2738742232322693,0.015259197639419225,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
48,0.00986796665637763,0.3564697802066803,0.20032499730587006,0.27161896228790283,0.012747129805764016,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.11666667461395264
49,0.009858413310719925,0.3901974558830261,0.20320142805576324,0.28124091029167175,0.015412217436842719,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
50,0.009848531316399685,0.3614683449268341,0.20327332615852356,0.2755669951438904,0.02575124335180524,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
51,0.009838321348838096,0.3829486072063446,0.20243343710899353,0.2790231704711914,0.01398806432160749,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
52,0.009827784105872876,0.3869171142578125,0.20174077153205872,0.2791242003440857,0.01734470459182056,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
53,0.009816920307710586,0.3913893401622772,0.2044258564710617,0.2827037274837494,0.02069502823152735,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.15000000596046448
54,0.0098057306968774,0.39538729190826416,0.20579268038272858,0.2848701477050781,0.02431934935493673,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.11666667461395264
55,0.009794216038168352,0.3954867422580719,0.20301155745983124,0.2821089029312134,0.03383233440217861,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.11666667461395264
56,0.009782377118595071,0.3645382523536682,0.20142675936222076,0.2743344008922577,0.026704158130820006,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.11666667461395264
57,0.009770214747331984,0.3966529071331024,0.20314577221870422,0.28247636556625366,0.020961979377536438,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.11666667461395264
58,0.009757729755661011,0.3919350504875183,0.202910378575325,0.28129738569259644,0.014781753500252959,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
59,0.009744922996914747,0.3982352912425995,0.20503436028957367,0.28468140959739685,0.00992669774145215,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
60,0.00973179534641814,0.40688663721084595,0.20525556802749634,0.2866328954696655,0.016683563779139963,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
61,0.009718347701428667,0.40525469183921814,0.20517058670520782,0.28622153401374817,0.018481329188635962,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.10000000894069672
62,0.009704580981074998,0.4028335511684418,0.2056664228439331,0.286233127117157,0.01463614359306793,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.11666667461395264
63,0.009690496126294182,0.43205714225769043,0.20500785112380981,0.29141926765441895,0.028491372884379078,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.11666667461395264
64,0.009676094099767331,0.3914811313152313,0.20301051437854767,0.28130674362182617,0.02162498248705868,0.9333333333333333,0.9291101055806937,0.9047619047619048,0.9574998344161081,0.9327300150829563,0.9672769904136658,1.0,0.13333334028720856
