epoch,lr_used,lr_next,train_loss_total,train_loss_original,train_loss_ordinal,train_loss_ordinal_1,train_loss_ordinal_2,test_loss_original,tau1,tau2,selection_macro_auc_adjusted_score,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,0.01,3.468606948852539,3.2923636436462402,0.8812167048454285,0.49688291549682617,1.2655504941940308,3.140610456466675,-0.5099999904632568,0.48379042744636536,0.7814661757785696,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.8637422754570462,0.186864406779661
2,0.01,0.01,3.199103832244873,2.9324705600738525,1.3331661224365234,0.8532909154891968,1.8130412101745605,6.806972026824951,-0.5184029936790466,0.46958044171333313,0.7045063029782893,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.6134458354322532,0.186864406779661
3,0.01,0.01,6.284451961517334,6.1844587326049805,0.49996644258499146,0.3378485143184662,0.6620843410491943,4.498256683349609,-0.524478554725647,0.45918336510658264,0.6915344606346304,0.2711864406779661,0.1568627450980392,0.17204301075268816,0.45903167762250946,0.2472582253240279
4,0.01,0.01,5.034264087677002,4.840725421905518,0.9676933884620667,0.48124346137046814,1.4541432857513428,4.364984512329102,-0.5278517007827759,0.45308443903923035,0.684954735888522,0.4406779661016949,0.21940928270042193,0.2795698924731183,0.4734199021126016,0.34584853035829216
5,0.01,0.01,5.011175155639648,4.850695610046387,0.8023988008499146,0.4731205105781555,1.1316770315170288,5.5380730628967285,-0.5302807688713074,0.4487808048725128,0.7180010613796691,0.5254237288135594,0.22962962962962963,0.3333333333333333,0.5633127483721712,0.36195856873822974
6,0.01,0.01,6.169717788696289,6.0282697677612305,0.7072412967681885,0.683598518371582,0.7308841347694397,3.944056272506714,-0.5322707891464233,0.4453601539134979,0.7168002719785402,0.5254237288135594,0.22962962962962963,0.3333333333333333,0.6407364565259303,0.36195856873822974
7,0.01,0.01,3.887359142303467,3.7823846340179443,0.5248721837997437,0.5799555778503418,0.4697887599468231,3.627903461456299,-0.5342003107070923,0.4422936737537384,0.6714516854584766,0.5423728813559322,0.4416315049226441,0.565284178187404,0.7837490749205519,0.4249445755560323
8,0.01,0.01,3.8279216289520264,3.7130444049835205,0.5743862986564636,0.41866207122802734,0.7301105260848999,3.199408531188965,-0.5356794595718384,0.43979087471961975,0.6743492312252922,0.5254237288135594,0.22962962962962963,0.3333333333333333,0.7773688771142081,0.36195856873822974
9,0.01,0.01,3.0930862426757812,2.990365982055664,0.5136016607284546,0.39198583364486694,0.635217547416687,2.4594216346740723,-0.5369215607643127,0.43756869435310364,0.6846303102669826,0.5423728813559322,0.4416315049226441,0.565284178187404,0.7772336133966015,0.4249445755560323
10,0.01,0.01,2.611359119415283,2.5087943077087402,0.5128240585327148,0.6757416129112244,0.34990644454956055,5.8895978927612305,-0.5388821959495544,0.4349094331264496,0.7149998652545341,0.576271186440678,0.48045267489711935,0.58678955453149,0.7787826680016833,0.45223896212596776
11,0.01,0.01,4.2927985191345215,4.213095188140869,0.39851653575897217,0.4121786653995514,0.38485437631607056,3.2439961433410645,-0.5405430793762207,0.43267324566841125,0.7066741502225372,0.559322033898305,0.4352869352869353,0.5023041474654377,0.7807354407524186,0.4358043086856646
12,0.01,0.01,3.175450563430786,3.0652565956115723,0.5509693026542664,0.43866869807243347,0.6632698774337769,2.66426420211792,-0.5411796569824219,0.43191203474998474,0.7109834138696618,0.423728813559322,0.39957264957264965,0.5238095238095238,0.7561423202340011,0.28063885267275096
13,0.01,0.01,2.674384117126465,2.5900325775146484,0.42175787687301636,0.39832863211631775,0.4451870918273926,3.2036139965057373,-0.5412431955337524,0.43218955397605896,0.6942329977134731,0.4915254237288136,0.4933025911286781,0.6405529953917051,0.766970673167617,0.36932516022420225
14,0.01,0.01,2.9916775226593018,2.886885166168213,0.5239619016647339,0.5850093960762024,0.4629144072532654,3.263310194015503,-0.5414479374885559,0.4323519766330719,0.7078448810197537,0.4576271186440678,0.42512077294685985,0.6190476190476191,0.7739494517932548,0.2957504298698109
15,0.01,0.01,3.0551860332489014,2.927741527557373,0.6372228860855103,0.6650872826576233,0.6093584895133972,2.6874008178710938,-0.5417253971099854,0.43250009417533875,0.714964105880914,0.5423728813559322,0.5345345345345346,0.6728110599078341,0.8366454805334262,0.45839059398381427
16,0.01,0.01,2.5751583576202393,2.4559054374694824,0.5962642431259155,0.5864937901496887,0.6060346961021423,2.5690276622772217,-0.5421741604804993,0.4331870377063751,0.7229534755001646,0.5254237288135594,0.4242015294646874,0.554531490015361,0.8300626462765681,0.4117431780232851
17,0.01,0.01,2.5830132961273193,2.4967174530029297,0.4314793646335602,0.38403692841529846,0.4789218008518219,2.5244545936584473,-0.5424926280975342,0.43401429057121277,0.7180736166304927,0.559322033898305,0.4602941176470588,0.576036866359447,0.8197763847169618,0.4384097706879362
18,0.01,0.01,2.7456817626953125,2.6072468757629395,0.6921746730804443,0.43544819951057434,0.9489011168479919,2.3562474250793457,-0.5430415272712708,0.4340806305408478,0.7207674894432109,0.5254237288135594,0.3013468013468013,0.37019969278033793,0.7522943006813975,0.38460879986303714
19,0.01,0.01,2.533792018890381,2.439635753631592,0.47078168392181396,0.3940573036670685,0.5475060939788818,2.5063624382019043,-0.5424531102180481,0.4357892572879791,0.7422143033348467,0.4745762711864407,0.3782673931927663,0.445468509984639,0.7113213140377826,0.399608093511458
20,0.01,0.01,2.4785428047180176,2.3998308181762695,0.3935595750808716,0.4047572910785675,0.38236185908317566,2.564012050628662,-0.5416433811187744,0.437903493642807,0.7911336446990097,0.4745762711864407,0.4708333333333334,0.6298003072196621,0.8054223648451152,0.3353813559322034
21,0.01,0.009999830837037664,2.457871437072754,2.375645875930786,0.4111277759075165,0.48166969418525696,0.340585857629776,2.7060623168945312,-0.5410997867584229,0.4403561055660248,0.8088127680657392,0.4576271186440678,0.43529411764705883,0.6190476190476191,0.8256082721277967,0.2973080757726819
22,0.009999830837037664,0.009999323359712722,2.437150001525879,2.362027406692505,0.37561339139938354,0.4584417939186096,0.29278501868247986,2.527165651321411,-0.540674090385437,0.4427856504917145,0.8318459506914516,0.559322033898305,0.4602941176470588,0.576036866359447,0.828127494086747,0.4384097706879362
23,0.009999323359712722,0.009998477602710573,2.3459620475769043,2.273529052734375,0.3621644675731659,0.43430742621421814,0.29002150893211365,2.3423304557800293,-0.5402405261993408,0.44542476534843445,0.8193213596439403,0.559322033898305,0.4602941176470588,0.576036866359447,0.8138859348536768,0.4384097706879362
24,0.009998477602710573,0.009997293623837585,2.359550952911377,2.2886409759521484,0.35454946756362915,0.41618862748146057,0.29291030764579773,2.394862174987793,-0.5395351052284241,0.4484998285770416,0.8083074725689327,0.559322033898305,0.4602941176470588,0.576036866359447,0.8090755217240786,0.4384097706879362
25,0.009997293623837585,0.00999577150401714,2.4380075931549072,2.368490695953369,0.34758466482162476,0.4421539604663849,0.25301533937454224,2.3817708492279053,-0.5390076637268066,0.45133861899375916,0.8072020414974576,0.5423728813559322,0.4305555555555555,0.5284178187403994,0.796605347114685,0.42443502824858753
26,0.00999577150401714,0.009993911347284109,2.296109437942505,2.219874858856201,0.38117295503616333,0.48549684882164,0.27684903144836426,2.630274772644043,-0.5402403473854065,0.4519055187702179,0.8182579069675843,0.5423728813559322,0.4305555555555555,0.5284178187403994,0.8012214158224346,0.42443502824858753
27,0.009993911347284109,0.009991713280777732,2.306854248046875,2.2374074459075928,0.34723448753356934,0.40052077174186707,0.2939481735229492,2.630063056945801,-0.5405433177947998,0.4538380801677704,0.8329850681293806,0.576271186440678,0.4710269650028686,0.5499231950844854,0.8326347299182614,0.45190933224423113
28,0.009991713280777732,0.009989177454732934,2.350475788116455,2.284482479095459,0.32996684312820435,0.42848485708236694,0.23144882917404175,2.4175143241882324,-0.5408306121826172,0.45586976408958435,0.8317184607507189,0.576271186440678,0.48045267489711935,0.58678955453149,0.8414667769506479,0.45223896212596776
29,0.009989177454732934,0.00998630404247006,2.3285930156707764,2.2541561126708984,0.37218451499938965,0.4523618519306183,0.2920072078704834,2.3992550373077393,-0.5411856174468994,0.4587770402431488,0.8454837465873118,0.559322033898305,0.44986449864498645,0.5391705069124424,0.8343470338376959,0.4379220063387074
30,0.00998630404247006,0.009983093240383016,2.2756361961364746,2.2046632766723633,0.3548641800880432,0.3766110837459564,0.3331172466278076,2.3019299507141113,-0.5402558445930481,0.4634409248828888,0.8562820409170154,0.576271186440678,0.4710269650028686,0.5499231950844854,0.8559317027058962,0.45190933224423113
31,0.009983093240383016,0.009979545267925863,2.239473819732666,2.173408269882202,0.33032798767089844,0.4214170575141907,0.239238902926445,2.299995183944702,-0.5398727655410767,0.46752771735191345,0.866016882570363,0.6779661016949152,0.6749622926093514,0.7117255504352279,0.8606405384843415,0.6688779814402945
32,0.009979545267925863,0.009975660367597807,2.1950881481170654,2.1318421363830566,0.3162301778793335,0.4547998607158661,0.17766046524047852,2.242238759994507,-0.5402151346206665,0.47118470072746277,0.845287329158297,0.711864406779661,0.7205882352941176,0.7700972862263185,0.8702152403340859,0.7044699235626454
33,0.009975660367597807,0.009971438804926623,2.181056499481201,2.117302894592285,0.31876832246780396,0.34363222122192383,0.2939043939113617,2.1847586631774902,-0.5390365719795227,0.47722819447517395,0.8792027629039514,0.711864406779661,0.7007546187874056,0.7127496159754224,0.8849294452010921,0.7123274983791793
34,0.009971438804926623,0.00996688086845051,2.120319366455078,2.061711311340332,0.29304012656211853,0.3536221385002136,0.23245809972286224,2.257343292236328,-0.5366884469985962,0.48527786135673523,0.898086303434351,0.7457627118644068,0.7390228818800247,0.7547363031233999,0.8953307586584326,0.7429011666299802
35,0.00996688086845051,0.009961986869698373,2.1401541233062744,2.075115442276001,0.32519301772117615,0.5069325566291809,0.1434534788131714,2.4352846145629883,-0.5365734696388245,0.4906729757785797,0.8728163460761085,0.576271186440678,0.4710269650028686,0.5499231950844854,0.9039223368595186,0.45190933224423113
36,0.009961986869698373,0.009956757143168527,2.309465169906616,2.2489168643951416,0.30274203419685364,0.4149273931980133,0.19055669009685516,2.359100818634033,-0.5359687805175781,0.49676713347435,0.8556847557272005,0.6101694915254238,0.610594315245478,0.6789554531490016,0.8969005433351783,0.5726317172513467
37,0.009956757143168527,0.009951192046305833,2.2315526008605957,2.157252550125122,0.3715006709098816,0.6143929958343506,0.1286083608865738,2.466696262359619,-0.5372827053070068,0.5008941888809204,0.8449950351478366,0.6271186440677966,0.638095238095238,0.6897081413210446,0.8977613595610201,0.5966101694915255
38,0.009951192046305833,0.009945291959477269,2.169088125228882,2.1088428497314453,0.30122658610343933,0.46576622128486633,0.13668695092201233,2.3050782680511475,-0.5397350788116455,0.5041425228118896,0.8897704351863945,0.711864406779661,0.7132962275819419,0.7281105990783411,0.9100159414251096,0.7092670041822585
39,0.009945291959477269,0.009939057285945933,2.0968127250671387,2.0189502239227295,0.3893130421638489,0.29704204201698303,0.4815840423107147,2.1710638999938965,-0.5382228493690491,0.5122089982032776,0.9092478922699637,0.8135593220338984,0.7903890492529456,0.7926267281105991,0.9087498522982393,0.8134107019391691
40,0.009939057285945933,0.009932488451843476,2.1084771156311035,2.0237128734588623,0.42382070422172546,0.2948303818702698,0.5528110265731812,2.345207691192627,-0.5336215496063232,0.5240614414215088,0.8951270857043353,0.7796610169491526,0.7102866986587917,0.6973886328725039,0.8940423847045239,0.7743147449493528
41,0.009932488451843476,0.009925585906140986,2.1254265308380127,2.060656785964966,0.32384878396987915,0.39340880513191223,0.2542887330055237,2.218905448913574,-0.5308212637901306,0.533437192440033,0.9161935027809393,0.8135593220338984,0.8002562081198267,0.8294930875576036,0.9119692324276366,0.8144361751167467
42,0.009925585906140986,0.009918350120618293,2.119490623474121,2.0525412559509277,0.33474722504615784,0.49174633622169495,0.17774812877178192,2.1501049995422363,-0.5297024250030518,0.5413035154342651,0.9186588265535635,0.7796610169491526,0.7848461734045259,0.8079877112135176,0.9248908043475107,0.7790611384762569
43,0.009918350120618293,0.009910781589831726,2.0648446083068848,2.0005650520324707,0.3213980495929718,0.5158013105392456,0.1269947737455368,2.216304063796997,-0.5306928157806396,0.5467678308486938,0.9105943104245311,0.7796610169491526,0.7194829652456772,0.7076292882744495,0.908930203921715,0.7709775142983991
44,0.009910781589831726,0.009902880831080306,2.074366569519043,1.9880865812301636,0.4314005374908447,0.4284999966621399,0.4343010485172272,2.062523365020752,-0.5342373847961426,0.547838568687439,0.9379346836902016,0.8135593220338984,0.8023615728533762,0.7926267281105991,0.9354823162123672,0.813157112406904
45,0.009902880831080306,0.009894648384370404,1.9222967624664307,1.8678619861602783,0.27217358350753784,0.3124903738498688,0.2318568080663681,2.0009655952453613,-0.536415159702301,0.5508930087089539,0.9276961012954222,0.7796610169491526,0.7709605209605209,0.7926267281105991,0.929379901366319,0.7797800128308603
46,0.009894648384370404,0.009886084812378817,1.868770956993103,1.798793077468872,0.3498894274234772,0.30468830466270447,0.3950905501842499,2.7099056243896484,-0.5354525446891785,0.5581032633781433,0.8931598019034351,0.4915254237288136,0.4950980392156863,0.6405529953917051,0.9178047476010124,0.3706380857427717
47,0.009886084812378817,0.009877190700414313,2.293024778366089,2.234961748123169,0.2903154790401459,0.35766106843948364,0.2229699045419693,2.591996192932129,-0.5345558524131775,0.5650712847709656,0.8159978109044322,0.4576271186440678,0.433395580454404,0.5453149001536098,0.8982531805112449,0.34601750304641626
48,0.009877190700414313,0.00986796665637763,2.1321609020233154,2.0677380561828613,0.3221139907836914,0.47983309626579285,0.16439488530158997,2.5682711601257324,-0.5343518257141113,0.5712419748306274,0.8831476955415836,0.5084745762711864,0.49133089133089136,0.5775729646697388,0.8894470460684382,0.4325076053889613
49,0.00986796665637763,0.009858413310719925,2.094242811203003,2.0344948768615723,0.2987401485443115,0.39094245433807373,0.2065378725528717,2.2393949031829834,-0.5342644453048706,0.5772128105163574,0.9189697776285213,0.7457627118644068,0.7145853409670654,0.7127496159754223,0.9170159683742026,0.7434087963421114
50,0.009858413310719925,0.009848531316399685,1.7869187593460083,1.7291536331176758,0.28882545232772827,0.22868333756923676,0.348967581987381,2.3731422424316406,-0.5325852632522583,0.585600733757019,0.9089177658787166,0.7457627118644068,0.7310359399911639,0.7240143369175628,0.9152098608804891,0.7426518347337978
51,0.009848531316399685,0.009838321348838096,1.9701435565948486,1.9016304016113281,0.34256604313850403,0.2544272243976593,0.43070486187934875,2.2593023777008057,-0.5297156572341919,0.5954650640487671,0.8916983318511331,0.6610169491525424,0.6807692307692307,0.7327188940092165,0.8954577303473737,0.650651890482399
52,0.009838321348838096,0.009827784105872876,1.8309909105300903,1.774970293045044,0.28010326623916626,0.3651530146598816,0.19505348801612854,1.9203457832336426,-0.5272189974784851,0.6049193739891052,0.8709806982302738,0.6440677966101694,0.6647001934235978,0.7270865335381465,0.876747804167159,0.6255597810051471
53,0.009827784105872876,0.009816920307710586,1.7689666748046875,1.7116398811340332,0.2866341769695282,0.4537924826145172,0.11947586387395859,1.8329486846923828,-0.5257630944252014,0.6131382584571838,0.9053672228544895,0.7457627118644068,0.758371040723982,0.7967229902713773,0.90510446919615,0.7395965948308919
54,0.009816920307710586,0.0098057306968774,1.6641066074371338,1.6106394529342651,0.26733604073524475,0.44036534428596497,0.09430675953626633,2.5359978675842285,-0.5253099799156189,0.6202253699302673,0.9057248165906909,0.7796610169491526,0.7647495361781077,0.7813620071684587,0.8950052965333102,0.7765353290777018
55,0.0098057306968774,0.009794216038168352,1.7316867113113403,1.6719629764556885,0.29861876368522644,0.4755028188228607,0.12173471599817276,2.125945568084717,-0.5248817205429077,0.6269807815551758,0.8990948214207976,0.7966101694915254,0.745021645021645,0.7501280081925245,0.8813193032208312,0.7955315870570108
56,0.009794216038168352,0.009782377118595071,1.5311366319656372,1.4642565250396729,0.3344004452228546,0.5161696672439575,0.1526312381029129,1.9236122369766235,-0.5244095921516418,0.6336763501167297,0.9009232137415499,0.8305084745762712,0.8132716049382717,0.8556067588325652,0.8926954482981649,0.8285467671060891
57,0.009782377118595071,0.009770214747331984,1.4398587942123413,1.3775525093078613,0.31153127551078796,0.4646856188774109,0.15837694704532623,2.5899317264556885,-0.5236549377441406,0.6406606435775757,0.891466155048498,0.7966101694915254,0.7864102564102563,0.8341013824884792,0.8789135784042404,0.7921382007822686
58,0.009770214747331984,0.009757729755661011,1.7686220407485962,1.7069915533065796,0.30815237760543823,0.4008575677871704,0.21544715762138367,2.2410531044006348,-0.5228797793388367,0.6473738551139832,0.8938641060882148,0.8135593220338984,0.799865229110512,0.8448540706605222,0.8907162447060579,0.8104413175567637
59,0.009757729755661011,0.009744922996914747,1.4767682552337646,1.4210782051086426,0.2784503698348999,0.3879346251487732,0.16896608471870422,1.8474738597869873,-0.5222806930541992,0.6537061929702759,0.9105056893681681,0.8135593220338984,0.7582738776028902,0.7608806963645675,0.9052402511655483,0.8130165356009744
60,0.009744922996914747,0.00973179534641814,1.4163163900375366,1.3678746223449707,0.24220894277095795,0.3795103132724762,0.1049075797200203,1.9426681995391846,-0.5219767093658447,0.6594861745834351,0.9262838651633217,0.7966101694915254,0.6866190979563073,0.6763952892985151,0.9047334009133671,0.7845948149209876
