epoch,lr,loss_original,loss_nca,loss_refine,loss_total,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,test_gate_active_ratio,train_neighbor_agreement_weighted,train_neighbor_agreement_unweighted
1,0.01,3.299787998199463,0.9249566197395325,1.1874568462371826,4.672236442565918,0.35,0.1728395061728395,0.3333333333333333,0.7816167443231122,0.18148148148148147,0.0,0.6749493479728699,0.6740241646766663
2,0.01,2.905425548553467,0.7393915057182312,1.3828567266464233,4.436160564422607,0.35,0.1728395061728395,0.3333333333333333,0.7223858863009806,0.18148148148148147,0.0,0.7123232483863831,0.7118958830833435
3,0.01,5.704901695251465,0.9189812541007996,0.9643695950508118,6.853067874908447,0.6833333333333333,0.5997311827956989,0.5833333333333334,0.8595482031507976,0.6783198924731183,0.8333333730697632,0.7156921625137329,0.7151486873626709
4,0.01,4.502175807952881,0.8598501682281494,0.9240031242370605,5.598148822784424,0.5833333333333334,0.4790590935169248,0.5505952380952381,0.728647117208438,0.46887550200803213,0.38333335518836975,0.7116618156433105,0.7114312052726746
5,0.01,5.64317512512207,0.8855860829353333,0.9509590268135071,6.771251678466797,0.6,0.5047619047619047,0.5982142857142857,0.6945381553282496,0.4742857142857143,0.25,0.6978211998939514,0.6977230310440063
6,0.01,5.596441268920898,1.2313090562820435,0.9749669432640076,6.817669868469238,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.7667552900453843,0.4876255020080321,0.21666668355464935,0.6917916536331177,0.6916821599006653
7,0.01,3.321873426437378,1.0613445043563843,0.952255129814148,4.4863972663879395,0.6,0.5102821616451458,0.6354166666666666,0.7948873933543745,0.4733142037302726,0.18333333730697632,0.6838247179985046,0.6837825179100037
8,0.01,8.196803092956543,1.2518061399459839,0.9180318713188171,9.365196228027344,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.7802557167238771,0.46019076305220885,0.13333334028720856,0.6748189330101013,0.6747211813926697
9,0.01,3.8321425914764404,1.0958442687988281,0.8894283771514893,4.940739631652832,0.6,0.5047619047619047,0.5982142857142857,0.7920982646808118,0.4742857142857143,0.13333334028720856,0.687528669834137,0.6875
10,0.01,2.620413064956665,1.1887991428375244,0.8650719523429871,3.7232449054718018,0.65,0.5969135802469135,0.6458333333333334,0.8462529565123904,0.5758950617283951,0.6500000357627869,0.6821788549423218,0.6821561455726624
11,0.01,5.797364711761475,1.531857967376709,0.8002275824546814,6.903964042663574,0.7,0.696886446886447,0.6780753968253969,0.861730310875358,0.6897435897435897,0.6833333969116211,0.6756742596626282,0.6756505370140076
12,0.01,5.377813816070557,1.5054211616516113,0.7743445634841919,6.453242301940918,0.7666666666666667,0.7604323780794369,0.7415674603174603,0.8594631914207387,0.764555052790347,0.7166666984558105,0.6668363213539124,0.6668215394020081
13,0.01,3.6412856578826904,1.4424113035202026,0.7838506698608398,4.713618278503418,0.6833333333333333,0.7222222222222222,0.7058531746031745,0.8625792882868355,0.6861111111111112,0.6500000357627869,0.6575343608856201,0.6575278639793396
14,0.01,3.2437891960144043,1.7669905424118042,0.7670881152153015,4.3642754554748535,0.6333333333333333,0.666899766899767,0.6800595238095237,0.872454027672188,0.6265268065268065,0.6333333849906921,0.6435918807983398,0.6435873508453369
15,0.01,3.4291393756866455,2.083599090576172,0.7350485920906067,4.580907821655273,0.6333333333333333,0.666899766899767,0.6800595238095237,0.894548318339592,0.6265268065268065,0.6000000238418579,0.6331376433372498,0.6331319808959961
16,0.01,2.897854804992676,1.766453504562378,0.7106597423553467,3.9618053436279297,0.7666666666666667,0.7833333333333333,0.7633928571428571,0.8966882501670238,0.7686111111111112,0.6500000357627869,0.6380140781402588,0.6380111575126648
17,0.01,3.208993673324585,1.9052187204360962,0.7323446273803711,4.322381973266602,0.8,0.8022875816993466,0.7678571428571429,0.8934109489828831,0.7989379084967321,0.6333333849906921,0.6294200420379639,0.6294144988059998
18,0.01,2.91849422454834,1.5851141214370728,0.6975162029266357,3.9330332279205322,0.7833333333333333,0.7843124814955802,0.7465277777777778,0.8834235405579746,0.7788489193418772,0.5666667222976685,0.6342976689338684,0.6342936754226685
19,0.01,3.012523651123047,1.9046587944030762,0.712142825126648,4.105598449707031,0.7833333333333333,0.7725556924641593,0.751984126984127,0.8660383717871927,0.7804885681315887,0.6166666746139526,0.628721296787262,0.6287174820899963
20,0.01,2.967365026473999,1.8887701034545898,0.6999163627624512,4.045035362243652,0.7833333333333333,0.7694514666345652,0.7465277777777778,0.8612498776119059,0.7782021186950765,0.6166666746139526,0.6301149129867554,0.6301115155220032
21,0.009999830837037664,2.4456732273101807,1.6784093379974365,0.6917272806167603,3.4730825424194336,0.75,0.7415432767545443,0.7202380952380952,0.8643941717349737,0.7437342000722282,0.6500000357627869,0.6310439109802246,0.6310408711433411
22,0.009999323359712722,2.831594944000244,1.9579098224639893,0.6694976091384888,3.892674446105957,0.7666666666666667,0.7685185185185185,0.7306547619047619,0.8759549870988549,0.7601851851851852,0.7000000476837158,0.6356896162033081,0.6356877088546753
23,0.009998477602710573,3.456793785095215,1.7238023281097412,0.6626707315444946,4.464224815368652,0.75,0.7294866472948666,0.6830357142857143,0.8645076806928222,0.741926110419261,0.6166666746139526,0.6361536979675293,0.6361523866653442
24,0.009997293623837585,2.978276014328003,2.0606770515441895,0.6701425313949585,4.060554027557373,0.75,0.7294866472948666,0.6830357142857143,0.8708533833828644,0.741926110419261,0.6166666746139526,0.6387087106704712,0.6387081742286682
25,0.00999577150401714,2.4862234592437744,1.8538397550582886,0.6548788547515869,3.5118701457977295,0.7833333333333333,0.7843124814955802,0.7465277777777778,0.8735129846568525,0.7788489193418772,0.5833333730697632,0.6391733884811401,0.6391728520393372
26,0.009993911347284109,2.4004650115966797,2.0348434448242188,0.6384658217430115,3.445899486541748,0.8,0.7995822890559733,0.7624007936507936,0.8839628280960828,0.7970217209690894,0.6166666746139526,0.6414965391159058,0.6414963006973267
27,0.009991713280777732,2.3776471614837646,1.9394503831863403,0.6389888525009155,3.4045262336730957,0.7833333333333333,0.7262248549919782,0.677579365079365,0.8692227420116572,0.7732210292484266,0.6000000238418579,0.6396381855010986,0.6396375298500061
28,0.009989177454732934,2.4049460887908936,1.77263343334198,0.6523702144622803,3.4118430614471436,0.75,0.7373184091450345,0.7683531746031745,0.8672984892029704,0.7505040882749862,0.550000011920929,0.6391736268997192,0.6391728520393372
29,0.00998630404247006,2.4127426147460938,2.287365198135376,0.6630117297172546,3.5332274436950684,0.7333333333333333,0.7161246612466124,0.7261904761904763,0.8683932627034041,0.7338753387533875,0.6000000238418579,0.6410324573516846,0.6410315632820129
30,0.009983093240383016,2.186572551727295,1.7496196031570435,0.6272199153900146,3.1637163162231445,0.7,0.5690476190476191,0.5565476190476191,0.8109486109191297,0.6753571428571429,0.6166666746139526,0.6394062042236328,0.6394051909446716
